排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00634R,富邦上証反1,3.02,-0.03,-0.98,06/15,29.4,704.0,704.0,704.0,704.0,704.0,704.0,704.0,330.0,704.0
2,4924,欣厚-KY,12.1,-0.05,-0.41,06/15,60.0,60.0,100.0,700.0,,,,,,
3,6614,資拓宏宇,40.5,0.55,1.38,06/15,0.0,0.0,0.0,500.0,,,,,,
4,2911,麗嬰房,8.12,-0.31,-3.68,06/15,20.2,56.6,153.0,495.0,,,,,,
5,6708,天擎,39.3,0.1,0.26,06/15,28.6,28.6,28.6,350.0,350.0,,,,,
6,6226,光鼎,12.3,0.2,1.65,06/15,2.6,5.33,39.8,267.0,295.0,,,,,
7,00998A,主動復華金融股息,17.27,0.56,3.35,06/15,85.2,162.0,162.0,162.0,5769.0,5769.0,,,,
8,2855,統一證,51.4,0.9,1.78,06/15,8.41,18.1,46.2,147.0,285.0,173.0,589.0,362.0,89.5,384.0
9,2478,大毅,188.5,17.0,9.91,06/15,3.94,14.7,76.0,135.0,129.0,136.0,21.0,-21.2,612.0,-21.0
10,8021,尖點,506.0,-16.0,-3.07,06/15,21.2,74.5,165.0,133.0,130.0,25.1,-23.5,-67.8,130.0,-49.7
11,00902,中信電池及儲能,15.69,0.32,2.08,06/15,0.0,0.0,25.8,126.0,-9.35,-10.5,-16.5,-15.6,-56.3,-15.6
12,3048,益登,73.5,0.5,0.68,06/15,7.11,47.8,65.4,108.0,99.5,55.1,-39.7,-52.7,131.0,-48.7
13,8105,凌巨,21.4,-1.05,-4.68,06/15,13.6,23.7,34.3,102.0,145.0,123.0,65.7,232.0,165.0,214.0
14,8472,夠麻吉,87.3,-2.7,-3.0,06/15,100.0,100.0,100.0,100.0,100.0,,,,,
15,3042,晶技,243.5,19.0,8.46,06/15,-0.53,19.9,25.6,82.2,79.6,137.0,65.1,-32.7,-46.7,-31.4
16,7757,金色三麥,102.5,0.5,0.49,06/15,20.0,9.09,50.0,71.4,1100.0,,,,,
