排名,代號,名稱,市 場,股價 日期,K 線,成交,漲跌 價,漲跌 幅,成交 張數,成交額 (百萬),昨收,開盤,最高,最低,振幅 (%),PER,PBR,1個月 走勢圖,3個月 走勢圖,1年 走勢圖,3年 走勢圖,10年 走勢圖
601,6245,立端,櫃,06/05,,87.2,0.9,1.04,1088,94.4,86.3,85.6,88.5,84.9,4.17,21.4,2.02,,,,,
602,8446,華研,櫃,06/05,,86.4,-0.2,-0.23,74,6.37,86.6,86.9,87.1,85.8,1.5,9.86,2.4,,,,,
603,00708L,期元大S&P黃金正2,市,06/05,,86.35,-1.2,-1.37,1300,112.0,87.55,87.1,87.3,86.05,1.43,,0.9915,,,,,
604,2228,劍麟,市,06/05,,86.3,0.8,0.94,240,20.7,85.5,85.5,87.0,85.0,2.34,20.2,1.32,,,,,
605,5351,鈺創,櫃,06/05,,86.2,-1.9,-2.16,66717,5956.0,88.1,91.5,96.0,85.8,11.6,89.8,5.96,,,,,
606,2615,萬海,市,06/05,,86.1,2.4,2.87,26268,2255.0,83.7,85.0,87.1,84.5,3.11,7.96,0.84,,,,,
607,3673,TPK-KY,市,06/05,,86.0,-1.6,-1.83,23410,2012.0,87.6,86.1,88.4,82.7,6.51,23.6,0.86,,,,,
608,00661,元大日經225,市,06/05,,85.95,-0.65,-0.75,95,8.08,86.6,85.5,85.95,84.85,1.27,,0.9992,,,,,
609,2762,世界健身-KY,市,06/05,,85.7,0.0,0.0,240,20.5,85.7,85.8,86.0,84.3,1.98,16.1,3.51,,,,,
610,6182,合晶,櫃,06/05,,85.5,-5.4,-5.94,11150,948.0,90.9,86.0,87.5,83.3,4.62,,3.21,,,,,
611,1723,中碳,市,06/05,,85.3,-1.2,-1.39,929,79.5,86.5,86.0,87.0,84.8,2.54,34.4,2.46,,,,,
612,6642,富致,櫃,06/05,,85.3,3.0,3.65,1320,112.0,82.3,82.3,87.8,81.2,8.02,34.4,3.1,,,,,
613,5306,桂盟,市,06/05,,85.0,0.5,0.59,254,21.5,84.5,84.8,85.3,84.0,1.54,13.4,1.16,,,,,
614,3158,嘉實,櫃,06/05,,84.7,0.6,0.71,4,0.34,84.1,85.1,85.1,84.6,0.59,12.6,2.38,,,,,
615,9911,櫻花,市,06/05,,84.6,0.9,1.08,424,35.7,83.7,84.3,84.6,83.9,0.84,13.2,2.98,,,,,
616,3709,鑫聯大投控,櫃,06/05,,84.3,-2.4,-2.77,1395,118.0,86.7,86.3,87.0,83.7,3.81,8.57,2.53,,,,,
617,6224,聚鼎,市,06/05,,84.2,3.6,4.47,2039,167.0,80.6,80.6,85.0,76.5,10.5,95.7,3.28,,,,,
618,00731,復華富時高息低波,市,06/05,,84.15,0.05,0.06,979,82.1,84.1,83.85,84.4,82.85,1.84,,0.9941,,,,,
619,6188,廣明,櫃,06/05,,84.1,-2.6,-3.0,2328,197.0,86.7,86.4,87.4,83.9,4.04,27.3,1.87,,,,,
620,5469,瀚宇博,市,06/05,,84.0,-1.6,-1.87,3005,251.0,85.6,85.6,85.6,82.2,3.97,14.6,1.08,,,,,
621,6869,雲豹能源,市,06/05,,83.9,-4.3,-4.88,1002,85.2,88.2,88.1,88.5,83.5,5.67,,2.54,,,,,
622,3054,立萬利,市,06/05,,83.8,0.2,0.24,1631,128.0,83.6,83.0,83.9,75.3,10.3,24.7,5.04,,,,,
623,8438,昶昕,市,06/05,,83.7,-3.1,-3.57,263,22.2,86.8,86.0,86.0,83.0,3.46,31.8,2.92,,,,,
624,3537,堡達,櫃,06/05,,83.6,7.6,10.0,8543,691.0,76.0,74.9,83.6,71.0,16.6,32.7,3.48,,,,,
625,6208,日揚,櫃,06/05,,83.5,-3.2,-3.69,813,67.7,86.7,86.7,86.7,81.4,6.11,22.0,2.54,,,,,
626,2535,達欣工,市,06/05,,83.4,3.2,3.99,972,80.5,80.2,80.2,84.0,79.7,5.36,10.0,2.19,,,,,
627,2465,麗臺,市,06/05,,83.3,-1.9,-2.23,1253,104.0,85.2,85.1,85.9,81.6,5.05,63.1,6.5,,,,,
628,3162,精確,櫃,06/05,,83.2,0.6,0.73,1949,162.0,82.6,82.6,84.7,82.0,3.27,91.4,3.12,,,,,
629,6486,互動,櫃,06/05,,83.2,0.0,0.0,154,12.8,83.2,83.2,83.4,82.7,0.84,15.7,2.43,,,,,
630,6117,迎廣,市,06/05,,83.0,-2.1,-2.47,899,74.3,85.1,84.6,84.6,80.1,5.29,18.0,3.26,,,,,
631,6425,易發,櫃,06/05,,83.0,-1.2,-1.43,1142,95.2,84.2,84.1,84.9,82.2,3.21,,3.39,,,,,
632,6794,向榮生技,市,06/05,,82.8,-0.4,-0.48,32,2.64,83.2,82.5,83.5,78.9,5.53,,6.25,,,,,
633,6874,倍力,櫃,06/05,,82.6,-0.3,-0.36,23,1.89,82.9,83.6,83.6,82.6,1.21,20.4,3.49,,,,,
634,4580,捷流閥業,櫃,06/05,,82.5,-1.3,-1.55,58,4.8,83.8,83.5,83.5,82.5,1.19,13.6,1.35,,,,,
635,6456,GIS-KY,市,06/05,,82.5,-3.5,-4.07,16186,1331.0,86.0,84.2,86.3,79.3,8.14,,0.91,,,,,
636,3546,宇峻,櫃,06/05,,82.3,-0.4,-0.48,351,29.0,82.7,82.6,83.5,82.2,1.57,24.2,2.95,,,,,
637,6577,勁豐,櫃,06/05,,82.2,0.3,0.37,116,9.51,81.9,81.9,83.6,80.6,3.66,14.0,3.09,,,,,
638,5609,中菲行,櫃,06/05,,82.1,-0.2,-0.24,166,13.6,82.3,82.0,82.4,81.7,0.85,10.2,1.92,,,,,
639,6205,詮欣,市,06/05,,82.1,-3.9,-4.53,1676,139.0,86.0,84.2,86.5,81.0,6.4,49.5,2.61,,,,,
640,6951,青新-創,市,06/05,,82.0,-0.9,-1.09,109,9.0,82.9,82.5,83.0,81.6,1.69,14.2,3.65,,,,,
641,6499,益安,櫃,06/05,,81.9,-0.9,-1.09,560,45.9,82.8,83.1,83.8,81.1,3.26,,5.85,,,,,
642,9941,裕融,市,06/05,,81.9,-0.1,-0.12,8344,685.0,82.0,82.1,83.4,80.8,3.17,11.3,1.32,,,,,
643,6965,中傑-KY,市,06/05,,81.7,-0.1,-0.12,62,5.06,81.8,80.4,81.9,80.2,2.08,51.1,1.05,,,,,
644,5520,力泰,櫃,06/05,,81.4,0.0,0.0,5,0.41,81.4,81.4,81.4,81.4,0.0,8.11,1.76,,,,,
645,6190,萬泰科,櫃,06/05,,81.3,-0.7,-0.85,4130,336.0,82.0,82.0,82.9,79.5,4.15,44.2,4.04,,,,,
646,4905,台聯電,櫃,06/05,,81.2,-0.8,-0.98,22,1.76,82.0,81.7,82.0,81.2,0.98,19.6,0.82,,,,,
647,3317,尼克森,櫃,06/05,,81.1,0.3,0.37,2083,166.0,80.8,80.3,81.1,77.6,4.33,44.3,2.26,,,,,
648,3504,揚明光,市,06/05,,80.9,0.4,0.5,3267,268.0,80.5,81.3,84.0,79.6,5.47,,3.26,,,,,
649,2637,慧洋-KY,市,06/05,,80.6,2.5,3.2,15502,1270.0,78.1,78.2,84.0,78.2,7.43,11.3,1.19,,,,,
650,4126,太醫,櫃,06/05,,80.4,0.3,0.37,53,4.27,80.1,80.1,80.8,79.6,1.5,16.4,1.9,,,,,
651,8487,愛爾達-創,市,06/05,,80.0,0.6,0.76,60,4.77,79.4,79.4,80.5,79.4,1.39,14.3,2.87,,,,,
