排名,代號,名稱,市 場,股價 日期,K 線,成交,漲跌 價,漲跌 幅,成交 張數,成交額 (百萬),昨收,開盤,最高,最低,振幅 (%),PER,PBR,1個月 走勢圖,3個月 走勢圖,1年 走勢圖,3年 走勢圖,10年 走勢圖
1,5274,信驊,櫃,06/26,,15615.0,-1730.0,-9.97,551,8819.0,17425.0,16620.0,17070.0,15615.0,8.39,132.0,99.03,,,,,
2,6515,穎崴,市,06/26,,8190.0,-910.0,-10.0,523,4417.0,9100.0,8900.0,9065.0,8190.0,9.62,166.0,45.43,,,,,
3,2059,川湖,市,06/26,,6990.0,-325.0,-4.44,536,3798.0,7315.0,7205.0,7480.0,6895.0,8.0,61.6,21.13,,,,,
4,6223,旺矽,櫃,06/26,,6500.0,-405.0,-5.87,753,4981.0,6905.0,6800.0,6905.0,6355.0,7.97,173.0,40.42,,,,,
5,7769,鴻勁,市,06/26,,6500.0,-420.0,-6.07,597,3956.0,6920.0,6830.0,6960.0,6440.0,7.51,81.1,18.64,,,,,
6,2383,台光電,市,06/26,,5255.0,-385.0,-6.83,1392,7509.0,5640.0,5640.0,5640.0,5220.0,7.45,114.0,39.28,,,,,
7,3008,大立光,市,06/26,,4720.0,-445.0,-8.62,3386,16487.0,5165.0,5020.0,5050.0,4710.0,6.58,29.6,3.34,,,,,
8,3443,創意,市,06/26,,4420.0,-430.0,-8.87,2292,10554.0,4850.0,4790.0,4875.0,4410.0,9.59,133.0,40.61,,,,,
9,6669,緯穎,市,06/26,,4280.0,-265.0,-5.83,1721,7475.0,4545.0,4485.0,4505.0,4250.0,5.61,14.3,5.67,,,,,
10,2454,聯發科,市,06/26,,3880.0,-430.0,-9.98,24916,98410.0,4310.0,4150.0,4185.0,3880.0,7.08,61.7,15.87,,,,,
11,3661,世芯-KY,市,06/26,,3870.0,-360.0,-8.51,2691,10754.0,4230.0,4135.0,4170.0,3870.0,7.09,56.6,7.31,,,,,
12,3653,健策,市,06/26,,3405.0,15.0,0.44,1905,6568.0,3390.0,3385.0,3525.0,3380.0,4.28,94.2,23.59,,,,,
13,3131,弘塑,櫃,06/26,,3310.0,-260.0,-7.28,327,1120.0,3570.0,3510.0,3565.0,3300.0,7.42,61.9,24.12,,,,,
14,6510,精測,櫃,06/26,,3250.0,-180.0,-5.25,355,1178.0,3430.0,3385.0,3430.0,3230.0,5.83,95.3,10.87,,,,,
15,7734,印能科技,櫃,06/26,,3045.0,-335.0,-9.91,218,676.0,3380.0,3380.0,3380.0,3045.0,9.91,76.9,12.34,,,,,
16,3529,力旺,櫃,06/26,,2925.0,-320.0,-9.86,866,2587.0,3245.0,3265.0,3265.0,2925.0,10.5,107.0,49.22,,,,,
17,2345,智邦,市,06/26,,2380.0,0.0,0.0,4874,11798.0,2380.0,2395.0,2520.0,2335.0,7.77,45.0,20.36,,,,,
18,2330,台積電,市,06/26,,2340.0,-50.0,-2.09,53800,126178.0,2390.0,2360.0,2370.0,2325.0,1.88,31.5,10.3,,,,,
19,8299,群聯,櫃,06/26,,2310.0,-165.0,-6.67,5854,14115.0,2475.0,2495.0,2540.0,2305.0,9.49,22.4,6.89,,,,,
20,3017,奇鋐,市,06/26,,2255.0,-250.0,-9.98,6567,15240.0,2505.0,2475.0,2475.0,2255.0,8.78,37.0,19.6,,,,,
21,3533,嘉澤,市,06/26,,2105.0,-120.0,-5.39,783,1672.0,2225.0,2220.0,2220.0,2075.0,6.52,29.6,5.63,,,,,
22,7828,創新服務,櫃,06/26,,2070.0,-230.0,-10.0,133,282.0,2300.0,2300.0,2320.0,2070.0,10.9,305.0,71.73,,,,,
23,2360,致茂,市,06/26,,2035.0,-150.0,-6.86,2095,4330.0,2185.0,2115.0,2155.0,2020.0,6.18,64.2,31.08,,,,,
24,3081,聯亞,櫃,06/26,,2035.0,-85.0,-4.01,2488,5193.0,2120.0,2080.0,2175.0,1985.0,8.96,267.0,44.41,,,,,
25,7610,聯友金屬-創,市,06/26,,2025.0,-225.0,-10.0,407,837.0,2250.0,2220.0,2220.0,2025.0,8.67,125.0,46.35,,,,,
26,7750,新代,市,06/26,,2005.0,-95.0,-4.52,196,397.0,2100.0,2100.0,2100.0,2005.0,4.52,48.7,12.6,,,,,
27,3665,貿聯-KY,市,06/26,,1855.0,-65.0,-3.39,2960,5591.0,1920.0,1900.0,1960.0,1850.0,5.73,37.4,7.76,,,,,
28,2308,台達電,市,06/26,,1810.0,-170.0,-8.59,28604,52882.0,1980.0,1925.0,1935.0,1790.0,7.32,66.8,15.7,,,,,
29,6683,雍智科技,櫃,06/26,,1700.0,-185.0,-9.81,2213,3994.0,1885.0,1850.0,1945.0,1700.0,13.0,95.1,16.16,,,,,
30,6442,光聖,市,06/26,,1680.0,-185.0,-9.92,3965,7047.0,1865.0,1830.0,1950.0,1680.0,14.5,63.1,18.56,,,,,
31,6805,富世達,市,06/26,,1640.0,-110.0,-6.29,1174,1974.0,1750.0,1750.0,1775.0,1630.0,8.29,41.9,15.15,,,,,
32,5289,宜鼎,櫃,06/26,,1605.0,-135.0,-7.76,3606,5990.0,1740.0,1715.0,1755.0,1595.0,9.2,21.3,10.66,,,,,
33,6274,台燿,櫃,06/26,,1580.0,-120.0,-7.06,6162,10112.0,1700.0,1680.0,1750.0,1575.0,10.3,114.0,25.26,,,,,
34,8996,高力,市,06/26,,1370.0,-90.0,-6.16,1091,1524.0,1460.0,1445.0,1460.0,1360.0,6.85,97.4,27.43,,,,,
35,5269,祥碩,市,06/26,,1365.0,-70.0,-4.88,945,1318.0,1435.0,1420.0,1430.0,1365.0,4.53,16.8,2.74,,,,,
36,1590,亞德客-KY,市,06/26,,1360.0,-30.0,-2.16,836,1146.0,1390.0,1390.0,1405.0,1335.0,5.04,29.8,5.35,,,,,
37,7751,竑騰,櫃,06/26,,1350.0,-50.0,-3.57,252,336.0,1400.0,1400.0,1400.0,1300.0,7.14,59.6,16.69,,,,,
38,2404,漢唐,市,06/26,,1340.0,-25.0,-1.83,4492,6075.0,1365.0,1350.0,1395.0,1310.0,6.23,24.9,17.59,,,,,
39,5536,聖暉*,櫃,06/26,,1305.0,-45.0,-3.33,1382,1827.0,1350.0,1360.0,1390.0,1275.0,8.52,36.2,12.36,,,,,
40,3491,昇達科,櫃,06/26,,1230.0,-110.0,-8.21,2302,2907.0,1340.0,1310.0,1320.0,1230.0,6.72,135.0,24.29,,,,,
41,8210,勤誠,市,06/26,,1230.0,-55.0,-4.28,927,1161.0,1285.0,1290.0,1300.0,1225.0,5.84,36.2,12.22,,,,,
