排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,00689R,國泰20年美債反1,21.77,-0.15,-0.68,06/15,-79.0,-85.5,-85.2,-83.4,-31.2,23.9,9.15,13.8,8.82,2.24,,14.0
2,8905,裕國,29.5,-0.4,-1.34,06/15,-46.5,-62.0,-59.7,-48.4,-21.2,-7.06,-1.14,-0.42,-0.24,0.36,-0.01,-0.44
3,00856B,永豐1-3年美公債,37.65,-0.1,-0.26,06/15,-49.0,-62.7,-59.0,-38.1,-6.31,-7.99,-26.4,-11.4,-0.93,1.83,,-15.2
4,4728,雙美,375.0,-2.0,-0.53,06/15,0.0,0.0,-52.4,-17.3,-6.67,7.89,31.2,39.6,18.0,4.62,1.56,39.0
5,8084,巨虹,45.9,-1.0,-2.13,06/15,-48.9,-53.4,-52.1,-30.5,-16.2,-8.73,-0.32,-0.56,-0.39,-0.06,-0.03,-0.79
6,4770,上品,214.0,0.5,0.23,06/15,-61.9,-51.6,-49.8,-22.6,-11.9,-2.0,-5.88,-2.36,-1.78,-0.34,,-2.41
7,6192,巨路,116.5,-1.0,-0.85,06/15,-9.05,-21.0,-45.4,-26.7,-11.4,-0.41,5.32,9.48,7.31,2.89,2.1,8.47
8,2459,敦吉,68.6,-0.4,-0.58,06/15,-55.3,-43.8,-45.3,-37.2,-23.7,-17.4,-11.7,-8.35,-5.63,-4.27,-1.42,-8.55
9,00666R,富邦恒生國企反1,9.19,-0.02,-0.22,06/15,-72.6,-56.2,-45.0,-34.4,-16.7,-6.95,-1.34,2.55,1.44,0.37,,2.61
10,00969B,元大零息超長美債,8.45,0.04,0.48,06/15,-72.1,-45.8,-44.1,-42.2,-50.9,-37.6,-1.59,7.55,2.98,,,8.2
11,1476,儒鴻,343.5,-1.0,-0.29,06/15,-56.3,-44.9,-43.4,-37.9,-34.6,-6.58,-10.2,-5.49,-6.63,-5.1,-1.37,-4.8
