排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,00982B,FT投資級債20+,9.86,0.05,0.51,06/10,0.0,43.4,90.4,79.9,47.4,45.4,35.4,15.9,2.59,,,18.2
2,00986B,FT金融債10+,9.85,0.01,0.1,06/10,93.3,84.5,85.3,79.6,35.6,21.4,21.4,38.5,,,,48.4
3,00959B,大華投等美債15Y+,9.35,0.02,0.21,06/10,55.9,45.5,63.2,64.5,62.1,51.7,36.6,32.7,35.8,,,33.0
4,00908,富邦入息REITs+,14.84,0.21,1.44,06/10,41.2,64.8,62.5,62.2,47.0,42.8,25.5,20.2,7.34,3.42,,21.7
5,00898,國泰基因免疫革命,8.23,0.09,1.11,06/10,67.6,53.5,35.2,56.2,35.7,38.3,46.1,42.1,36.4,34.9,,41.7
6,00740B,富邦全球投等債,38.63,0.13,0.34,06/10,31.5,20.3,47.3,53.9,56.9,45.9,39.6,38.3,33.1,15.2,,35.7
7,00714,群益道瓊美國地產,21.87,0.53,2.48,06/10,80.2,50.6,56.5,52.1,20.1,36.0,23.8,16.4,7.07,1.85,,18.3
8,00958B,永豐ESG銀行債15+,9.26,0.03,0.33,06/10,49.6,33.6,48.9,50.5,56.5,34.7,29.0,16.8,9.48,,,18.2
9,00948B,中信優息投資級債,9.48,0.04,0.42,06/10,53.1,24.4,43.4,50.4,59.0,53.3,38.2,50.6,48.6,,,50.7
10,00772B,中信高評級公司債,33.6,0.12,0.36,06/10,78.0,38.4,47.4,50.2,58.0,53.3,44.1,44.8,33.9,14.0,,43.9
11,00725B,國泰投資級公司債,35.14,0.12,0.34,06/10,67.5,22.6,49.7,49.4,50.2,48.7,19.4,20.5,10.2,6.03,,21.2
12,8047,星雲,51.7,-0.7,-1.34,06/10,-22.3,-19.3,49.2,47.2,45.8,34.1,10.5,4.33,2.36,0.62,0.49,5.99
13,3702,大聯大,109.0,-1.5,-1.36,06/10,48.4,39.9,45.0,45.7,39.6,17.9,21.4,10.1,6.82,3.62,1.19,18.6
14,6491,晶碩,326.0,-3.0,-0.91,06/10,52.4,46.2,51.7,44.8,28.4,17.2,14.2,7.79,6.41,0.69,,10.8
15,00931B,統一美債20年,13.41,0.07,0.52,06/10,47.4,37.7,46.1,44.7,55.2,46.8,43.8,31.8,34.5,,,31.3
16,00739,元大MSCI A股,28.04,-0.05,-0.18,06/10,35.6,61.1,51.7,44.0,27.1,15.2,12.9,13.9,7.63,2.74,,14.9
17,00984B,大華優利美A債15,16.32,0.04,0.25,06/10,12.6,-17.0,36.4,43.8,57.9,57.0,37.0,12.0,8.72,,,14.4
18,00942B,台新美A公司債20+,14.33,0.06,0.42,06/10,21.8,-11.4,31.8,43.2,49.1,22.7,32.4,61.0,53.8,,,61.8
19,2897,王道銀行,10.4,-0.1,-0.95,06/10,6.83,39.9,35.2,42.9,38.8,21.0,20.8,13.6,4.67,0.1,,14.1
20,00694B,富邦美債1-3,41.63,0.12,0.29,06/10,51.2,18.5,45.4,42.6,29.4,4.27,22.6,26.1,26.2,14.6,,23.4
21,00945B,凱基美國非投等債,14.44,0.02,0.14,06/10,0.52,-9.98,33.0,42.3,28.8,23.8,17.6,16.0,17.3,,,13.6
22,2027,大成鋼,42.5,-0.4,-0.93,06/10,54.0,51.0,37.8,41.8,31.5,29.5,14.7,0.56,-0.09,1.92,0.6,7.51
23,2845,遠東銀,12.8,0.0,0.0,06/10,57.9,56.0,49.0,40.1,25.0,8.18,1.7,-1.61,1.77,-0.97,-0.07,-3.68
24,6121,新普,403.0,-12.0,-2.89,06/10,34.6,33.5,39.1,39.6,38.1,24.3,12.2,10.2,4.45,-2.1,-0.64,9.54
25,00795B,中信美國公債20年,26.69,0.13,0.49,06/10,33.4,11.1,37.8,39.5,47.6,37.8,30.6,42.3,31.7,13.4,,42.8
26,00981B,第一金優選非投債,9.15,0.0,0.0,06/10,24.9,20.3,50.3,39.1,30.5,16.0,3.17,1.82,2.38,,,2.38
27,2801,彰銀,22.35,0.05,0.22,06/10,44.5,57.8,45.4,39.1,16.8,-7.75,-4.98,-2.24,4.5,3.17,1.61,-2.42
28,00870B,元大15年EM主權債,28.25,0.06,0.21,06/10,100.0,-38.0,-37.2,39.0,13.8,4.1,98.4,97.4,95.4,75.8,,97.7
29,2867,三商壽,8.16,-0.11,-1.33,06/10,6.27,45.7,40.4,38.8,35.8,26.7,24.7,31.5,21.2,8.14,3.86,29.4
30,2820,華票,17.6,0.2,1.15,06/10,51.5,51.9,38.8,38.5,38.2,13.5,8.2,5.33,8.91,5.46,0.6,4.93
31,4736,泰博,126.0,1.0,0.8,06/10,51.6,57.5,45.5,38.0,28.7,0.38,-13.3,-6.19,-4.37,-1.16,-0.36,-3.93
32,00746B,富邦A級公司債,35.43,0.13,0.37,06/10,38.1,-62.3,24.9,37.9,34.6,41.2,53.6,55.4,52.4,44.3,,53.4
33,00857B,永豐20年美公債,23.19,0.12,0.52,06/10,23.0,18.8,40.9,37.6,47.4,46.5,42.1,46.5,33.3,10.3,,46.9
