排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,009823,群益S&P500,10.17,0.06,0.59,13436,06/30,1.24,362.0,1089.0,,,,,,,
2,00876,元大全球5G,106.0,6.25,6.27,761,06/30,400.0,400.0,567.0,900.0,1900.0,567.0,-78.3,-77.5,,-77.5
3,009801,中信美國創新科技,12.29,0.21,1.74,907,06/30,470.0,492.0,492.0,516.0,-39.6,65.6,-18.1,-83.1,-91.5,-83.1
4,00850,元大臺灣ESG永續,92.05,2.8,3.14,588,06/30,13.3,183.0,325.0,325.0,143.0,70.0,-46.9,54.5,-70.7,54.5
5,00682U,期元大美元指數,20.84,-0.03,-0.14,8,06/30,0.0,0.0,300.0,200.0,140.0,300.0,100.0,100.0,-52.0,100.0
6,3045,台灣大,116.5,-1.5,-1.27,20276,06/30,17.5,22.1,277.0,126.0,70.8,-34.8,-33.9,-32.3,-51.7,-41.5
7,00928,中信上櫃ESG30,37.7,1.45,4.0,518,06/30,52.8,53.2,267.0,319.0,156.0,464.0,876.0,3747.0,474.0,3747.0
8,6910,德鴻,27.35,0.15,0.55,16,06/30,0.0,200.0,200.0,200.0,,,,,,
9,2886,兆豐金,46.1,-0.1,-0.22,71710,06/30,12.4,224.0,174.0,269.0,311.0,59.7,74.1,58.3,41.7,55.9
10,6226,光鼎,22.05,2.0,9.98,8952,06/30,61.7,18.2,121.0,284.0,364.0,421.0,,,,
11,00764B,群益25年美債,28.46,0.02,0.07,13519,06/30,125.0,125.0,112.0,125.0,125.0,125.0,-25.0,-69.2,-95.7,-69.2
12,8464,億豐,346.0,-0.5,-0.14,794,06/30,0.0,109.0,111.0,47.0,39.7,-12.4,-18.8,-7.14,-92.7,-1.74
13,2425,承啟,45.2,4.1,9.98,12103,06/30,38.6,56.7,100.0,89.9,107.0,115.0,102.0,68.6,31.5,68.9
14,00730,富邦臺灣優質高息,28.9,-0.04,-0.14,224,06/30,-60.0,140.0,100.0,140.0,500.0,1100.0,-81.8,-58.6,-79.7,-58.6
15,4305,世坤,45.95,1.65,3.72,55,06/30,100.0,100.0,100.0,100.0,100.0,-33.3,100.0,-86.7,-50.0,-81.8
16,009824,群益美國科技巨頭,9.99,0.11,1.11,28675,06/30,16.5,28.6,93.3,,,,,,,
17,5511,德昌,79.0,0.7,0.89,892,06/30,83.5,83.5,85.6,95.7,133.0,164.0,105.0,119.0,50.1,122.0
18,00924,復華S&P500成長,32.29,0.5,1.57,2518,06/30,84.7,73.0,78.7,78.7,67.7,73.0,-10.7,-58.1,-84.1,-52.6
19,009812,野村日本東證,12.33,0.08,0.65,1101,06/30,0.0,25.0,66.7,100.0,-28.6,-44.4,-84.4,-77.3,,-77.8
20,3147,大綜,252.0,-27.5,-9.84,4143,06/30,50.3,45.4,65.5,45.6,4.74,39.6,36.3,35.0,-27.4,35.2
21,00683L,期元大美元指正2,22.2,0.01,0.05,61,06/30,6.67,6.67,61.6,66.7,142.0,28.0,-33.6,-67.4,-81.4,-67.4
22,5434,崇越,549.0,10.0,1.86,5192,06/30,9.69,27.7,60.1,49.6,47.8,37.2,58.5,7.55,37.2,6.31
23,4506,崇友,120.5,1.0,0.84,95,06/30,0.0,60.0,60.0,100.0,300.0,100.0,167.0,100.0,-96.1,100.0
24,00733,富邦臺灣中小,78.0,4.0,5.41,2015,06/30,157.0,157.0,59.1,96.6,207.0,113.0,54.9,-33.2,-52.7,-31.1
25,00696B,富邦美債20年,29.91,0.0,0.0,2357,06/30,0.0,36.0,53.7,50.0,50.0,37.0,2.72,-37.6,-55.6,-37.6
26,1730,花仙子,53.5,-0.3,-0.56,65,06/30,4.08,21.4,50.0,104.0,920.0,219.0,750.0,750.0,292.0,750.0
27,00954,中信日本半導體,22.38,1.21,5.72,1957,06/30,6.12,3.71,46.2,63.0,57.2,97.0,-8.81,55.6,732.0,59.9
28,2882,國泰金,98.3,0.3,0.31,103775,06/30,-22.0,37.7,45.8,41.4,21.8,37.2,10.6,34.7,-25.7,27.6
29,00757,統一FANG+,127.0,1.7,1.36,1228,06/30,-1.11,4.72,44.9,48.5,2.01,-15.5,-48.9,-42.7,-78.2,-42.7
30,6592,和潤企業,58.7,-0.5,-0.84,1962,06/30,26.0,41.9,43.8,44.4,31.2,-0.9,1.54,16.4,39.5,15.2
31,00989A,主動摩根美國科技,18.49,0.6,3.35,5767,06/30,46.9,50.4,43.5,63.5,64.9,82.5,-64.5,-68.6,,-68.4
32,00852L,國泰美國道瓊正2,34.68,0.26,0.76,61,06/30,-1.47,15.5,42.6,36.7,-24.7,-73.6,-92.5,-19.3,-89.1,-20.2
33,00913,兆豐台灣晶圓製造,54.15,1.85,3.54,2243,06/30,1.89,3.05,41.9,28.7,187.0,405.0,2152.0,2903.0,35933.0,2903.0
34,6658,聯策,234.0,21.0,9.86,3508,06/30,9.69,15.3,40.4,43.8,57.3,10.2,14.6,23.2,16.6,19.8
35,2412,中華電,141.5,-0.5,-0.35,19712,06/30,-10.5,8.24,38.7,5.63,74.3,1.29,-50.8,-44.6,-20.7,-44.4
36,00921,兆豐龍頭等權重,23.01,0.4,1.77,313,06/30,0.0,0.0,38.5,38.5,500.0,1700.0,63.6,-53.8,-75.0,-53.8
37,4554,橙的,31.55,0.2,0.64,24,06/30,0.0,11.3,36.2,-3.66,31.7,29.5,147.0,778.0,,618.0
38,00986A,主動台新龍頭成長,15.52,0.38,2.51,658,06/30,-10.9,-6.56,35.7,72.7,50.0,26.7,-25.0,-86.7,,-84.6
39,1414,東和,18.4,0.1,0.55,268,06/30,11.1,11.3,34.6,26.8,-2.59,11.0,-16.1,-16.0,-65.7,-16.0
40,4416,三圓,11.55,-0.2,-1.7,1288,06/30,20.4,21.9,33.6,22.9,119.0,170.0,98.9,154.0,199.0,219.0
41,00903,富邦元宇宙,20.96,0.53,2.59,389,06/30,0.0,0.0,33.3,33.3,60.0,-27.3,41.2,4.35,-41.5,4.35
42,1710,東聯,16.75,1.5,9.84,47971,06/30,9.6,30.0,32.9,36.5,42.3,10.8,-18.1,86.6,109.0,83.6
43,00898,國泰基因免疫革命,9.38,0.08,0.86,1395,06/30,-9.05,36.1,31.1,1523.0,1011.0,486.0,486.0,154.0,-29.9,154.0
44,6259,百徽,35.8,-2.0,-5.29,3139,06/30,18.1,47.1,30.5,21.4,-6.66,20.3,89.0,78.5,,84.9
45,9960,邁達康,33.25,-0.65,-1.92,121,06/30,-0.41,17.9,29.9,35.4,38.5,56.5,212.0,463.0,531.0,340.0
46,00679B,元大美債20年,27.44,-0.01,-0.04,46596,06/30,-1.0,-0.61,28.7,25.7,5.61,4.22,5.94,-59.5,-76.7,-59.5
47,00861,元大全球未來通訊,96.55,3.35,3.59,456,06/30,0.0,11.8,26.7,18.8,18.8,90.0,5.56,375.0,375.0,375.0
48,8906,花王,29.75,-0.15,-0.5,45,06/30,5.88,13.3,25.6,74.2,97.6,100.0,50.0,-28.0,-34.9,-26.7
49,006208,富邦台50,250.2,7.45,3.07,3232,06/30,4.05,8.09,25.6,74.0,39.2,121.0,-18.1,-25.9,-63.3,-24.8
50,6771,平和環保-創,39.6,1.45,3.8,44,06/30,42.2,45.5,25.5,25.5,23.1,16.4,-7.25,-19.0,-35.4,-11.1
51,00939,統一台灣高息動能,21.46,0.2,0.94,4272,06/30,13.5,22.2,25.3,52.0,35.0,135.0,-24.3,-51.5,-84.7,-52.5
52,009810,玉山全球藍籌100,20.14,0.12,0.6,229,06/30,0.0,0.0,25.0,25.0,25.0,-50.0,-54.5,-16.7,,-28.6
53,8481,政伸,41.6,0.0,0.0,25,06/30,0.0,25.0,25.0,66.7,66.7,66.7,-28.6,25.0,-50.0,25.0
54,1515,力山,32.25,0.8,2.54,4290,06/30,6.87,18.9,24.2,68.8,83.7,68.6,114.0,85.1,36.1,82.8
55,6708,天擎,40.15,-0.25,-0.62,38,06/30,10.7,3.33,24.0,34.8,107.0,520.0,,,,
56,2430,燦坤,18.3,0.1,0.55,106,06/30,-2.63,23.3,23.3,22.0,22.0,88.1,208.0,38.8,-40.0,42.3
57,00951,台新日本半導體,20.99,1.1,5.53,2634,06/30,11.9,18.6,23.3,28.3,4.96,10.7,-56.8,-20.6,98.1,-19.2
58,6971,惠民實業,27.95,0.0,0.0,14,06/30,-5.26,0.0,22.7,45.9,28.6,54.3,,,,
59,8071,能率網通,31.1,2.8,9.89,3832,06/30,34.5,46.5,21.9,74.2,69.5,27.7,28.6,33.6,44.0,30.4
60,8936,國統,65.0,5.1,8.51,19119,06/30,24.3,22.9,21.8,23.6,18.7,44.9,37.4,26.7,17.0,26.4
61,3021,鴻名,30.05,2.7,9.87,528,06/30,24.8,27.7,21.3,3.22,0.0,-32.9,-14.5,-15.0,-27.8,-20.6
62,9927,泰銘,68.8,0.5,0.73,29,06/30,0.0,0.0,20.4,20.4,63.9,22.9,-43.3,-22.4,-76.7,-22.4
63,3016,嘉晶,133.5,12.0,9.88,12505,06/30,29.6,31.6,20.1,24.2,7.89,-11.0,134.0,145.0,280.0,142.0
64,3717,聯嘉投控,27.45,1.5,5.78,31918,06/30,7.72,18.6,20.1,23.0,15.8,14.4,31.5,59.9,,58.5
65,00714,群益道瓊美國地產,22.2,-0.1,-0.45,25,06/30,20.0,20.0,20.0,20.0,-62.5,50.0,-82.4,-98.1,500.0,-98.1
66,2012,春雨,16.7,0.05,0.3,1141,06/30,-13.6,21.9,19.9,20.5,193.0,165.0,223.0,35.2,95.6,48.7
67,2010,春源,23.7,0.05,0.21,2470,06/30,6.61,14.1,19.8,18.0,21.0,-1.66,51.9,58.1,-15.4,66.3
68,5274,信驊,16495.0,1285.0,8.45,300,06/30,-6.34,-2.21,19.8,40.0,22.0,29.1,29.1,-7.64,-17.9,-6.34
69,6491,晶碩,345.0,14.0,4.23,975,06/30,14.4,21.3,19.6,18.2,0.84,2.2,-20.1,-22.7,-50.6,-22.2
70,3416,融程電,177.5,16.0,9.91,1040,06/30,15.6,21.7,19.4,19.8,19.8,2.25,18.7,-11.2,54.0,-11.1
71,3501,維熹,40.75,0.75,1.88,1257,06/30,5.56,10.3,19.2,52.8,75.3,103.0,33.1,157.0,133.0,159.0
72,6843,進典,41.0,0.3,0.74,44,06/30,11.1,20.5,19.0,19.0,49.3,8.7,-55.4,-75.2,6.38,-75.1
73,8033,雷虎,169.5,15.0,9.71,37042,06/30,12.5,17.9,19.0,17.3,22.8,17.1,10.5,-17.4,239.0,-16.4
74,8222,寶一,39.2,3.55,9.96,2791,06/30,21.0,20.5,19.0,19.4,16.1,13.3,13.1,-4.65,-8.17,-5.25
75,00923,群益台ESG低碳50,43.06,1.27,3.04,3838,06/30,13.8,13.8,18.9,21.6,28.9,-22.7,-85.8,135.0,-50.0,135.0
76,00400A,主動國泰動能高息,14.8,0.58,4.08,69363,06/30,10.4,6.31,18.9,23.8,29.8,-12.3,,,,
77,00770,國泰北美科技,68.15,1.6,2.4,298,06/30,18.8,18.8,18.8,119.0,18.8,171.0,-57.8,-3.39,-89.0,-8.06
78,2849,安泰銀,14.6,0.05,0.34,70,06/30,0.0,1.06,18.8,17.3,14.5,6.74,-28.0,-22.8,-66.8,-22.8
79,6023,元大期,99.4,-0.5,-0.5,349,06/30,2.44,1.38,18.5,40.0,53.9,56.4,75.0,-18.8,65.2,-10.1
80,2911,麗嬰房,7.15,-0.07,-0.97,356,06/30,3.63,16.8,18.4,21.8,53.9,134.0,,,,
81,2939,永邑-KY,19.2,0.05,0.26,16,06/30,0.41,0.83,17.9,18.4,19.0,13.5,-29.9,-48.0,-53.4,-48.3
82,3609,三一東林,26.05,-0.25,-0.95,370,06/30,10.8,16.9,17.0,20.3,28.9,64.3,160.0,246.0,6194.0,246.0
83,3413,京鼎,330.5,16.5,5.25,8910,06/30,8.34,16.1,17.0,15.3,10.3,10.3,9.03,27.2,224.0,28.6
84,00661,元大日經225,90.85,2.0,2.25,70,06/30,7.69,16.7,16.7,16.7,16.7,16.7,-70.2,-64.1,-51.7,-64.1
85,4767,誠泰科技,27.2,0.2,0.74,1,06/30,0.0,0.0,16.7,16.7,16.7,75.0,-72.0,-46.2,-78.1,-46.2
86,00941,中信上游半導體,29.77,1.16,4.05,3083,06/30,26.0,29.1,16.4,28.3,-14.8,44.9,-18.1,-10.1,-63.8,-13.1
87,5283,禾聯碩,52.8,0.4,0.76,74,06/30,7.58,7.58,16.4,29.1,32.7,23.5,20.3,122.0,223.0,112.0
88,6180,橘子,49.6,-0.5,-1.0,4233,06/30,1.84,3.19,16.4,23.4,52.2,77.9,102.0,136.0,71.7,139.0
89,4551,智伸科,225.0,0.5,0.22,1273,06/30,5.51,18.6,16.3,20.9,71.2,106.0,85.9,79.7,195.0,74.9
90,1736,喬山,125.5,-4.0,-3.09,867,06/30,5.99,20.1,16.3,16.8,13.0,2.41,-9.16,-24.1,18.1,-23.3
91,6271,同欣電,267.0,24.0,9.88,17503,06/30,12.2,15.3,16.2,25.1,20.4,38.9,68.1,117.0,218.0,123.0
92,6918,愛派司,72.3,-0.4,-0.55,238,06/30,16.1,16.1,16.1,18.0,16.1,60.0,24.1,800.0,,800.0
93,4532,瑞智,28.15,2.0,7.65,17068,06/30,-16.9,21.3,15.9,16.1,7.16,4.08,8.85,-30.5,-44.5,-30.4
