排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00985D,主動貝萊德優投等,10.18,0.03,0.3,495,06/10,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,,,,
2,8424,惠普,73.1,0.2,0.27,138,06/10,26.3,300.0,200.0,700.0,1100.0,1100.0,1100.0,2300.0,380.0,
3,00714,群益道瓊美國地產,21.87,0.53,2.48,177,06/10,0.0,0.0,167.0,300.0,433.0,129.0,-94.3,-95.0,1500.0,-94.8
4,4442,竣邦-KY,54.0,2.5,4.85,92,06/10,51.5,138.0,138.0,117.0,47.1,31.6,-74.9,525.0,,-46.8
5,009803,玉山市值動能50,21.1,-0.89,-4.05,9212,06/10,32.9,62.3,128.0,129.0,551.0,337.0,61.4,730.0,334.0,523.0
6,00911,兆豐洲際半導體,59.55,-2.25,-3.64,489,06/10,0.0,5.67,118.0,163.0,118.0,9.63,876.0,388.0,118.0,561.0
7,5381,光譜,34.05,0.85,2.56,11093,06/10,22.6,29.8,117.0,165.0,298.0,292.0,,,,
8,8087,麗升能源,37.85,-1.0,-2.57,106,06/10,10.7,118.0,115.0,204.0,154.0,381.0,210.0,667.0,,1510.0
9,4556,旭然,55.3,5.0,9.94,478,06/10,54.7,74.4,114.0,126.0,59.7,5.88,-20.5,-28.9,-56.5,-21.1
10,00770,國泰北美科技,65.35,-1.95,-2.9,498,06/10,60.0,60.0,100.0,66.7,60.0,100.0,-70.8,-6.98,-92.7,-35.5
11,4205,中華食,72.6,0.1,0.14,37,06/10,0.0,100.0,100.0,100.0,100.0,0.0,,-81.8,-95.6,-81.8
12,1726,永記,78.2,0.0,0.0,37,06/10,17.1,84.6,92.0,380.0,380.0,586.0,,,,
13,2414,精技,57.5,0.6,1.05,2483,06/10,-20.4,93.4,90.6,66.7,65.6,10.9,10.4,-9.86,-61.4,4.33
14,4745,合富-KY,16.5,0.15,0.92,1249,06/10,-7.03,-5.93,76.3,84.5,80.3,9.17,-51.9,-79.8,-4.03,-76.1
15,2751,王座,53.5,1.3,2.49,8,06/10,133.0,75.0,75.0,133.0,133.0,40.0,133.0,600.0,,600.0
16,7722,LINEPAY,347.0,26.5,8.27,1613,06/10,48.2,60.3,73.4,84.4,96.5,114.0,87.8,22.5,,22.8
17,00682U,期元大美元指數,20.36,0.0,0.0,0,06/10,0.0,0.0,66.7,66.7,66.7,-16.7,66.7,-16.7,-78.3,-16.7
