排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,2886,兆豐金,44.55,-0.65,-1.44,06/24,74.2,67.1,67.9,60.6,40.2,26.9,12.1,7.17,0.5,3.2,1.31,7.32
2,4904,遠傳,107.0,0.0,0.0,06/24,54.6,58.3,58.1,50.3,37.7,30.5,17.4,8.72,-2.34,5.05,3.15,9.08
3,2633,台灣高鐵,25.95,0.2,0.78,06/24,49.0,51.7,51.6,45.3,34.1,10.4,6.79,4.74,3.48,1.57,,4.8
4,1216,統一,75.1,0.0,0.0,06/24,60.3,57.5,58.5,42.2,24.1,22.4,5.89,1.83,7.13,7.18,2.64,0.11
5,5876,上海商銀,41.55,-0.25,-0.6,06/24,39.8,40.8,38.0,37.2,24.3,19.8,11.7,4.15,-6.34,4.8,,4.58
6,1402,遠東新,28.45,-0.2,-0.7,06/24,49.2,48.3,44.9,34.8,34.6,5.04,1.8,-0.68,-1.29,-1.75,0.76,-0.61
7,2880,華南金,37.0,-0.55,-1.46,06/24,48.5,46.7,43.8,33.5,19.1,30.2,14.6,13.4,10.9,8.43,3.43,12.0
8,2892,第一金,32.05,-0.4,-1.23,06/24,42.2,35.0,36.2,32.0,20.4,10.6,5.18,1.52,-2.14,-0.07,0.46,3.46
9,2504,國產,33.0,0.25,0.76,06/24,44.4,43.9,39.8,31.4,18.3,9.87,2.5,0.05,-6.79,3.84,1.25,1.66
10,2845,遠東銀,13.0,-0.1,-0.76,06/24,45.9,45.1,41.8,29.4,21.1,12.1,7.02,4.49,0.03,0.3,0.39,4.55
