排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,9105,泰金寶-DR,10.35,-1.1,-9.61,16345,06/08,-1436,6014,7504,32958,38272,40127,38702.0,40069.0,39902.0,40005.0
2,2409,友達,24.4,-2.7,-9.96,69133,06/08,9488,11077,7944,14177,10711,6916,9641.0,23676.0,23429.0,23024.0
3,2887,台新新光金,27.75,-0.85,-2.97,115887,06/08,-587,29,-3993,4659,4742,5740,5411.0,4477.0,-31338.0,-3554.0
4,00981A,主動統一台股增長,29.89,-0.92,-2.99,410034,06/08,4453,2119,3368,2880,3163,2241,-15155.0,2741.0,6499.0,4121.0
5,2356,英業達,69.2,-7.6,-9.9,17531,06/08,2061,1598,1810,2146,2264,2980,2814.0,1078.0,2417.0,2760.0
6,1718,中纖,10.0,0.15,1.52,32120,06/08,-2047,1421,1420,1683,1734,1734,1695.0,1701.0,1734.0,1703.0
7,00991A,主動復華未來50,18.69,-0.53,-2.76,122886,06/08,-8,1533,1532,1598,1805,1928,2077.0,,,2105.0
8,6116,彩晶,16.65,-1.8,-9.76,8621,06/08,-347,-801,-1418,1116,10097,11644,11633.0,11789.0,11774.0,11659.0
9,00632R,元大台灣50反1,10.77,0.4,3.86,312369,06/08,624,910,1110,1007,295,730,-93.0,1520.0,733.0,910.0
10,5426,振發,32.9,2.95,9.85,26128,06/08,783,880,888,890,888,889,877.0,890.0,888.0,890.0
11,00403A,主動統一升級50,10.13,-0.28,-2.69,687072,06/08,-1802,-1860,418,862,648,2258,,,,
12,009819,中信數據及電力,10.33,-0.42,-3.91,20559,06/08,-1400,-2273,-857,768,768,767,,,,
13,4939,亞電,65.6,5.9,9.88,37567,06/08,597,706,733,733,718,678,629.0,-515.0,733.0,-93.0
14,1809,中釉,53.7,-5.9,-9.9,8664,06/08,550,588,647,716,734,736,772.0,898.0,887.0,888.0
15,6147,頎邦,243.0,-27.0,-10.0,13268,06/08,840,800,796,706,662,896,1787.0,1781.0,1752.0,1771.0
16,1785,光洋科,130.5,-6.0,-4.4,12576,06/08,697,695,690,698,672,26,751.0,937.0,796.0,799.0
17,3016,嘉晶,104.0,-4.0,-3.7,4965,06/08,-130,-175,151,693,744,445,926.0,425.0,1016.0,680.0
18,9103,美德醫療-DR,6.06,0.21,3.59,9476,06/08,503,488,654,669,600,693,468.0,676.0,460.0,688.0
19,6190,萬泰科,76.8,-4.5,-5.54,4068,06/08,-8,230,518,637,655,-587,654.0,934.0,7.0,832.0
