排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,3152,璟德,214.5,-8.0,-3.6,06/16,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2,5601,台聯櫃,33.0,0.8,2.48,06/16,,,,-100.0,-100.0,,,,,
3,3531,先益,23.1,-0.2,-0.86,06/16,0.0,0.0,0.0,-90.0,-90.0,-91.7,-95.5,-95.5,-97.4,-95.5
4,6936,永鴻生技,33.6,-0.15,-0.44,06/16,0.0,50.0,50.0,-83.3,-93.0,-95.6,-91.7,-76.9,,-78.6
5,6276,安鈦克,25.35,-0.65,-2.5,06/16,0.0,0.0,-58.1,-58.1,-59.2,-68.7,-65.2,-76.0,-29.5,-76.0
6,5291,邑昇,63.7,-3.7,-5.49,06/16,-5.48,-19.2,-40.4,-53.0,-49.4,-52.6,36.6,403.0,185.0,396.0
7,00685L,群益臺灣加權正2,297.4,1.45,0.49,06/16,-49.7,-50.4,-52.5,-51.6,-52.1,24.3,-31.2,-27.0,9.59,-28.5
8,2867,三商壽,8.53,0.16,1.91,06/16,-42.4,-44.4,-47.9,-50.2,-76.6,-53.0,41530.0,,,
9,8443,阿瘦,11.4,0.0,0.0,06/16,0.0,-33.3,-40.0,-50.0,-51.4,-53.8,-88.2,-85.6,-73.5,-87.6
10,00981A,主動統一台股增長,30.82,-0.02,-0.06,06/16,-39.3,-43.2,-45.2,-46.8,-48.9,-11.7,26.0,249.0,4721.0,360.0
11,6569,醫揚,114.0,0.0,0.0,06/16,-47.6,-47.6,-48.0,-46.4,-43.8,-42.9,-41.0,-49.1,-16.0,-49.1
12,00915,凱基優選高股息30,31.36,0.35,1.13,06/16,-23.8,-20.4,-19.9,-44.5,-57.8,-51.8,-30.4,-8.5,-62.4,-22.6
13,009802,富邦旗艦50,19.89,0.17,0.86,06/16,0.0,0.0,-42.7,-43.2,-44.6,-9.52,71.8,71.8,-16.8,71.8
14,2637,慧洋-KY,78.4,-0.8,-1.01,06/16,0.66,-4.85,-8.86,-42.4,-62.9,-68.9,-70.2,-92.4,-95.0,-86.2
15,00864B,中信美國公債0-1,45.87,0.07,0.15,06/16,-32.7,-32.7,-32.7,-42.0,-34.6,-27.5,94.3,69.7,44.8,69.7
16,6160,欣技,16.55,-0.05,-0.3,06/16,0.0,-16.9,-41.7,-41.7,-65.7,-68.0,-92.0,-93.9,-95.9,-91.9
17,4991,環宇-KY,587.0,43.0,7.9,06/16,-4.25,-14.7,-35.9,-40.7,-31.9,14.8,20.4,-54.4,-81.1,-12.3
18,6838,台新藥,25.4,0.4,1.6,06/16,0.0,0.0,0.0,-40.7,-40.7,-49.0,-94.4,-97.1,-96.8,-96.9
19,4741,泓瀚,72.5,-2.0,-2.68,06/16,-2.71,-2.71,-22.0,-37.7,-35.3,-20.5,27.9,31.3,118.0,31.3
