排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00682U,期元大美元指數,20.87,-0.01,-0.05,1,06/29,0.0,300.0,300.0,300.0,140.0,300.0,100.0,100.0,-52.0,100.0
2,00730,富邦臺灣優質高息,28.94,0.59,2.08,210,06/29,500.0,400.0,275.0,500.0,-30.2,2900.0,-55.9,7.14,-49.2,3.45
3,00850,元大臺灣ESG永續,89.25,1.2,1.36,883,06/29,150.0,275.0,275.0,200.0,114.0,50.0,-50.0,36.4,-74.1,36.4
4,2886,兆豐金,46.2,0.05,0.11,25964,06/29,188.0,144.0,233.0,191.0,136.0,42.1,59.0,42.7,23.7,38.7
5,3226,龍鋒,45.45,0.85,1.91,15,06/29,0.0,0.0,200.0,200.0,50.0,0.0,-66.7,-82.4,-88.9,-82.4
6,6910,德鴻,27.2,-0.1,-0.37,16,06/29,200.0,200.0,200.0,200.0,,,,,,
7,3045,台灣大,118.0,-0.5,-0.42,13774,06/29,3.94,221.0,191.0,41.7,40.0,-44.5,-39.1,-50.1,-85.2,-50.2
8,00928,中信上櫃ESG30,36.25,-0.08,-0.22,477,06/29,0.23,140.0,163.0,149.0,64.6,269.0,708.0,2153.0,266.0,2418.0
9,00407A,主動凱基台灣,9.46,-0.01,-0.11,170968,06/29,9.66,16.2,131.0,,,,,,,
10,6226,光鼎,20.05,1.8,9.86,28665,06/29,-26.9,36.9,117.0,157.0,178.0,222.0,,,,
11,009812,野村日本東證,12.25,0.02,0.16,301,06/29,25.0,66.7,100.0,100.0,-61.5,-44.4,-84.4,-75.0,,-77.8
12,4506,崇友,119.5,0.0,0.0,82,06/29,60.0,60.0,100.0,100.0,300.0,100.0,300.0,100.0,-96.1,100.0
13,1730,花仙子,53.8,0.2,0.37,66,06/29,16.7,44.1,96.0,96.0,880.0,206.0,717.0,717.0,277.0,717.0
14,2412,中華電,142.0,-1.0,-0.7,23911,06/29,20.9,54.9,89.7,101.0,78.9,13.1,-14.9,-35.9,-10.6,-37.9
15,2882,國泰金,101.5,-4.5,-4.25,68446,06/29,76.5,87.0,79.7,83.1,50.7,76.0,40.4,69.6,-5.39,63.6
16,00770,國泰北美科技,66.55,0.15,0.23,224,06/29,0.0,0.0,77.8,84.6,6.67,129.0,-64.4,-21.3,-90.8,-22.6
17,00683L,期元大美元指正2,22.19,0.05,0.23,61,06/29,0.0,51.5,74.4,74.4,97.4,20.0,-62.7,-69.5,-81.8,-69.5
18,00897,富邦基因免疫生技,11.17,0.46,4.3,3449,06/29,57.6,57.6,64.2,1213.0,937.0,885.0,213.0,0.51,85.8,0.51
19,8464,億豐,346.5,-4.0,-1.14,1443,06/29,109.0,111.0,62.5,39.7,45.7,-12.4,-18.4,-5.06,-92.7,-1.74
20,1718,中纖,12.25,1.1,9.87,33755,06/29,4.82,-12.3,61.4,67.1,74.1,30.4,35.5,13.0,-30.1,15.7
21,00757,統一FANG+,125.3,2.95,2.41,1794,06/29,5.9,46.5,58.1,10.1,4.66,-14.5,-53.9,-42.3,-79.3,-42.1
22,00986A,主動台新龍頭成長,15.14,-0.05,-0.33,208,06/29,4.92,52.4,56.1,60.0,68.4,42.2,-25.6,-84.8,,-82.7
23,00852L,國泰美國道瓊正2,34.42,0.22,0.64,46,06/29,17.2,44.7,54.5,3.03,11.5,-73.2,-93.7,-18.1,-89.2,-19.0
24,5274,信驊,15210.0,-405.0,-2.59,410,06/29,4.41,27.9,54.3,69.0,51.1,37.9,43.4,6.77,-2.74,0.0
25,1617,榮星,18.95,1.7,9.86,1156,06/29,-1.05,6.81,51.3,52.4,54.4,52.4,72.5,-5.47,11.6,-5.66
26,00696B,富邦美債20年,29.91,-0.01,-0.03,3274,06/29,36.0,53.7,50.0,50.0,50.0,37.0,3.85,-37.6,-55.6,-37.6
27,00954,中信日本半導體,21.17,-0.33,-1.53,2764,06/29,-2.27,37.8,49.5,8.61,132.0,85.6,-21.5,46.5,706.0,50.6
28,00953B,群益優選非投等債,9.7,0.02,0.21,24634,06/29,5.05,15.1,48.5,71.9,77.4,47.4,66.4,134.0,451.0,162.0
29,00898,國泰基因免疫革命,9.3,0.34,3.79,2692,06/29,49.7,44.1,46.8,1265.0,1265.0,544.0,527.0,180.0,-25.4,180.0
30,1515,力山,31.45,0.95,3.11,5499,06/29,11.3,16.2,44.9,61.6,71.0,57.7,98.8,73.9,27.2,71.1
31,3130,一零四,221.0,0.5,0.23,40,06/29,0.0,0.0,42.9,42.9,66.7,150.0,150.0,-23.1,-41.2,-23.1
32,00970B,新光BBB投等債20+,9.56,0.0,0.0,1340,06/29,-15.9,-15.9,40.7,40.7,-4.52,-20.4,-26.0,-44.6,-96.3,-44.6
33,4532,瑞智,26.15,2.35,9.87,7055,06/29,45.9,39.4,40.2,37.2,28.9,25.2,30.9,-16.5,-32.3,-16.3
34,6971,惠民實業,27.95,-0.05,-0.18,38,06/29,5.56,29.5,39.0,83.9,35.7,62.9,,,,
35,00921,兆豐龍頭等權重,22.61,0.21,0.94,219,06/29,0.0,38.5,38.5,800.0,500.0,1700.0,125.0,-53.8,-75.0,-53.8
36,5434,崇越,539.0,49.0,10.0,3536,06/29,16.4,45.9,38.4,32.8,37.2,25.1,49.1,-2.46,33.5,-3.09
37,00913,兆豐台灣晶圓製造,52.3,0.3,0.58,2335,06/29,1.14,39.2,37.8,69.8,284.0,396.0,2110.0,2692.0,35267.0,2847.0
38,2012,春雨,16.65,1.35,8.82,756,06/29,41.0,38.7,37.2,27.7,235.0,207.0,263.0,57.3,126.0,72.0
39,9960,邁達康,33.9,1.9,5.94,305,06/29,18.3,30.4,35.8,36.0,47.6,57.1,337.0,498.0,545.0,342.0
