排名,代號,名稱,市 場,股價 日期,K 線,成交,漲跌 價,漲跌 幅,成交 張數,成交額 (百萬),昨收,開盤,最高,最低,振幅 (%),PER,PBR,1個月 走勢圖,3個月 走勢圖,1年 走勢圖,3年 走勢圖,10年 走勢圖
301,8255,朋程,櫃,06/05,,175.0,-5.0,-2.78,1648,289.0,180.0,177.0,180.0,172.5,4.17,30.7,2.28,,,,,
302,6762,達亞,櫃,06/05,,174.0,0.0,0.0,0,0.04,178.0,174.0,174.0,174.0,0.0,,4.77,,,,,
303,2731,雄獅,市,06/05,,173.5,-1.5,-0.86,2400,419.0,175.0,177.0,177.5,173.0,2.57,10.1,3.03,,,,,
304,3581,博磊,櫃,06/05,,173.5,-19.0,-9.87,1213,215.0,192.5,186.5,188.0,173.5,7.53,129.0,9.77,,,,,
305,7740,熙特爾-創,市,06/05,,172.5,-9.0,-4.96,305,53.1,181.5,179.5,179.5,172.0,4.13,24.2,6.32,,,,,
306,4973,廣穎,櫃,06/05,,171.5,-4.5,-2.56,2701,454.0,176.0,173.5,173.5,160.0,7.67,17.9,4.42,,,,,
307,8083,瑞穎,櫃,06/05,,171.5,0.0,0.0,38,6.51,171.5,172.0,172.5,170.5,1.17,16.1,4.56,,,,,
308,3231,緯創,市,06/05,,171.0,-5.0,-2.84,75786,12912.0,176.0,172.5,174.0,165.5,4.83,17.0,2.86,,,,,
309,6654,天正國際,櫃,06/05,,171.0,1.5,0.88,119,20.0,169.5,169.5,172.5,160.0,7.37,462.0,6.09,,,,,
310,8261,富鼎,市,06/05,,171.0,-5.5,-3.12,5520,944.0,176.5,173.0,175.0,167.5,4.25,29.2,3.32,,,,,
311,1268,漢來美食,櫃,06/05,,170.5,0.0,0.0,20,3.33,170.5,170.5,171.0,169.0,1.17,14.7,2.82,,,,,
312,1513,中興電,市,06/05,,170.5,-16.5,-8.82,40328,6997.0,187.0,187.0,187.5,169.0,9.89,20.7,3.91,,,,,
313,3715,定穎投控,市,06/05,,170.0,1.0,0.59,5942,988.0,169.0,165.5,170.5,162.0,5.03,175.0,4.48,,,,,
314,2645,長榮航太,市,06/05,,169.5,4.5,2.73,2337,391.0,165.0,166.5,172.0,161.5,6.36,25.9,5.01,,,,,
315,4569,六方科-KY,市,06/05,,169.5,0.0,0.0,52,8.77,169.5,171.0,171.0,166.0,2.95,34.9,1.89,,,,,
316,6895,宏碩系統,櫃,06/05,,169.5,15.0,9.71,695,116.0,154.5,158.0,169.5,158.0,7.44,,5.99,,,,,
317,6907,雅特力-KY,櫃,06/05,,169.0,15.0,9.74,7232,1169.0,154.0,152.5,169.0,150.0,12.3,61.9,7.08,,,,,
318,4961,天鈺,市,06/05,,168.5,0.5,0.3,795,132.0,168.0,167.0,169.0,163.0,3.57,20.4,1.15,,,,,
319,7738,東聯互動,櫃,06/05,,168.0,1.0,0.6,33,5.56,167.0,166.0,168.0,165.0,1.8,12.1,2.54,,,,,
320,1597,直得,市,06/05,,167.5,-5.0,-2.9,2756,464.0,172.5,169.5,174.0,165.0,5.22,142.0,6.1,,,,,
321,6933,AMAX-KY,市,06/05,,167.5,-6.5,-3.74,217,36.5,174.0,170.0,172.0,165.0,4.02,28.1,2.97,,,,,
322,2316,楠梓電,市,06/05,,167.0,7.0,4.38,10573,1765.0,160.0,162.0,171.0,161.5,5.94,10.8,2.21,,,,,
323,5288,豐祥-KY,市,06/05,,166.5,0.0,0.0,96,16.0,166.5,166.0,168.5,165.0,2.1,13.8,1.9,,,,,
324,6263,普萊德,櫃,06/05,,166.5,-7.0,-4.03,512,86.1,181.5,173.0,173.0,165.0,4.61,20.1,5.5,,,,,
325,02001L,富邦蘋果正二N,市,06/05,,166.45,-8.8,-5.02,183,29.9,175.25,171.0,171.0,152.0,10.8,,1.0003,,,,,
326,8064,東捷,櫃,06/05,,166.0,-3.0,-1.78,25155,4187.0,169.0,164.0,173.5,157.0,9.76,70.3,7.09,,,,,
327,2464,盟立,市,06/05,,165.0,-5.0,-2.94,14882,2482.0,170.0,170.5,173.5,161.0,7.35,,6.78,,,,,
328,2481,強茂,市,06/05,,165.0,5.5,3.45,74311,12310.0,159.5,159.5,172.0,158.5,8.46,52.7,4.35,,,,,
329,8147,正淩,櫃,06/05,,165.0,2.5,1.54,643,105.0,162.5,161.0,168.0,157.0,6.77,51.1,4.45,,,,,
330,5236,凌陽創新,櫃,06/05,,164.5,0.0,0.0,288,47.0,164.5,164.5,165.0,161.0,2.43,17.2,4.29,,,,,
331,6732,昇佳電子,櫃,06/05,,163.5,-5.5,-3.25,246,40.5,169.0,167.0,168.0,163.0,2.96,25.8,1.96,,,,,
332,2640,大車隊,櫃,06/05,,163.0,5.0,3.16,3,0.5,158.0,159.0,163.0,158.5,2.85,17.7,5.2,,,,,
333,4536,拓凱,市,06/05,,162.5,0.0,0.0,210,34.2,162.5,163.5,164.5,162.0,1.54,12.1,1.61,,,,,
334,6579,研揚,市,06/05,,162.5,-1.0,-0.61,543,88.2,163.5,164.5,165.0,160.0,3.06,22.1,2.64,,,,,
335,8478,東哥遊艇,市,06/05,,162.5,3.5,2.2,625,102.0,159.0,159.0,168.0,157.5,6.6,9.9,1.6,,,,,
336,2344,華邦電,市,06/05,,162.0,-17.5,-9.75,228440,37435.0,179.5,169.0,172.5,162.0,5.85,48.1,6.25,,,,,
337,2421,建準,市,06/05,,161.5,-7.0,-4.15,5382,881.0,168.5,168.0,170.0,161.0,5.34,19.0,4.08,,,,,
338,2480,敦陽科,市,06/05,,161.5,1.0,0.62,494,79.0,160.5,160.5,161.5,158.0,2.18,19.2,5.75,,,,,
339,5347,世界,櫃,06/05,,161.5,-1.5,-0.92,26051,4175.0,163.0,161.0,163.0,155.5,4.6,38.5,4.41,,,,,
340,3691,碩禾,櫃,06/05,,160.0,-4.5,-2.74,3536,563.0,164.5,162.5,165.0,154.0,6.69,,2.44,,,,,
341,3138,耀登,市,06/05,,159.5,-3.5,-2.15,1195,193.0,163.0,163.0,168.5,157.5,6.75,96.1,3.34,,,,,
342,7827,漢康-KY創,市,06/05,,159.5,-2.0,-1.24,1199,188.0,161.5,161.5,162.0,155.0,4.33,,48.48,,,,,
343,8043,蜜望實,櫃,06/05,,159.5,14.5,10.0,27885,4303.0,145.0,143.0,159.5,138.0,14.8,47.8,4.54,,,,,
344,2458,義隆,市,06/05,,158.5,-3.5,-2.16,2442,388.0,162.0,161.5,163.0,157.0,3.7,17.5,4.69,,,,,
345,2729,瓦城,櫃,06/05,,158.5,-0.5,-0.31,9,1.43,159.0,158.5,158.5,158.5,0.0,26.1,2.68,,,,,
346,6693,廣閎科,櫃,06/05,,158.0,1.0,0.64,2242,347.0,157.0,155.0,165.5,144.5,13.4,116.0,6.26,,,,,
347,6438,迅得,市,06/05,,157.5,-4.0,-2.48,1148,181.0,161.5,161.5,161.5,156.0,3.41,28.8,2.3,,,,,
348,6924,榮惠-KY創,市,06/05,,157.0,-12.5,-7.37,172,26.8,169.5,162.0,163.0,153.0,5.9,23.5,6.24,,,,,
349,2375,凱美,市,06/05,,156.0,11.0,7.59,3598,529.0,145.0,142.5,156.0,132.0,16.6,47.7,1.69,,,,,
350,3305,昇貿,市,06/05,,156.0,-4.0,-2.5,5940,913.0,160.0,158.0,158.5,149.0,5.94,43.6,3.62,,,,,
351,8086,宏捷科,櫃,06/05,,156.0,-3.0,-1.89,4026,626.0,159.0,159.0,161.0,152.0,5.66,35.1,3.74,,,,,
352,4169,泰宗,市,06/05,,154.0,-5.0,-3.14,133,20.8,159.0,159.0,159.0,152.5,4.09,,8.29,,,,,
353,3019,亞光,市,06/05,,152.5,0.5,0.33,23500,3651.0,152.0,153.5,159.5,151.0,5.59,22.3,2.98,,,,,
354,5483,中美晶,櫃,06/05,,152.5,-8.0,-4.98,15056,2291.0,160.5,157.5,158.0,149.5,5.3,20.8,1.9,,,,,
355,3014,聯陽,市,06/05,,152.0,1.5,1.0,2624,398.0,150.5,151.5,153.0,149.5,2.33,15.9,4.07,,,,,
356,6877,鏵友益,櫃,06/05,,152.0,-3.5,-2.25,196,29.5,155.5,151.5,155.5,146.0,6.11,,8.32,,,,,
357,2337,旺宏,市,06/05,,150.0,-6.5,-4.15,54587,7911.0,156.5,148.0,150.0,141.0,5.75,,5.86,,,,,
358,2478,大毅,市,06/05,,150.0,12.5,9.09,4349,616.0,137.5,134.5,150.0,126.0,17.5,40.5,2.95,,,,,
359,7712,博盛半導體,櫃,06/05,,150.0,-0.5,-0.33,675,99.2,150.5,150.0,153.0,141.0,7.97,27.1,2.51,,,,,
360,1232,大統益,市,06/05,,149.5,0.5,0.34,160,23.9,149.0,148.0,150.0,148.0,1.34,17.3,3.81,,,,,
361,5287,數字,櫃,06/05,,149.5,3.0,2.05,122,18.1,146.5,146.5,150.5,146.5,2.73,10.6,3.65,,,,,
362,6720,久昌,櫃,06/05,,148.5,-2.0,-1.33,94,14.0,150.5,150.0,150.0,147.0,1.99,54.2,5.12,,,,,
363,3362,先進光,櫃,06/05,,148.0,4.0,2.78,16385,2491.0,144.0,152.0,157.5,145.5,8.33,,5.79,,,,,
364,4755,三福化,市,06/05,,147.5,1.5,1.03,457,66.7,146.0,144.0,149.0,142.5,4.45,40.9,2.66,,,,,
365,4572,駐龍,市,06/05,,146.5,-0.5,-0.34,13,1.91,147.0,147.0,147.0,145.5,1.02,55.5,3.15,,,,,
366,2850,新產,市,06/05,,146.0,1.0,0.69,611,89.4,145.0,145.0,148.0,144.0,2.76,10.4,2.11,,,,,
367,6605,帝寶,市,06/05,,146.0,2.5,1.74,1132,164.0,143.5,142.0,146.0,141.5,3.14,11.0,1.17,,,,,
368,8042,金山電,櫃,06/05,,145.5,-3.5,-2.35,1466,204.0,149.0,138.5,150.0,134.5,10.4,46.3,4.46,,,,,
369,6955,邦睿生技-創,市,06/05,,145.0,-1.0,-0.68,3,0.44,146.0,145.0,145.0,145.0,0.0,34.9,5.72,,,,,
370,3430,奇鈦科,櫃,06/05,,144.5,-2.0,-1.37,716,103.0,146.5,144.0,149.0,141.0,5.46,42.0,4.27,,,,,
371,6207,雷科,櫃,06/05,,144.5,-8.5,-5.56,54228,8203.0,153.0,155.0,164.0,141.5,14.7,241.0,5.77,,,,,
372,6214,精誠,市,06/05,,144.5,-5.5,-3.67,2682,388.0,150.0,147.5,147.5,143.0,3.0,15.1,2.07,,,,,
373,6914,阜爾運通,市,06/05,,143.5,1.5,1.06,128,18.2,142.0,141.5,144.0,141.0,2.11,14.7,2.75,,,,,
374,0051,元大中型100,市,06/05,,143.25,-2.35,-1.61,121,17.2,145.6,144.85,144.85,139.45,3.71,,0.9999,,,,,
375,2385,群光,市,06/05,,143.0,-3.5,-2.39,6145,886.0,146.5,144.0,146.5,141.5,3.41,16.1,2.52,,,,,
376,4953,緯軟,櫃,06/05,,143.0,1.0,0.7,2621,374.0,142.0,143.0,145.5,139.0,4.58,15.4,2.4,,,,,
377,6902,GOGOLOOK,市,06/05,,143.0,-1.0,-0.69,139,19.8,144.0,146.0,146.0,140.5,3.82,48.8,6.68,,,,,
378,2359,所羅門,市,06/05,,142.0,-1.0,-0.7,15354,2259.0,143.0,143.0,153.0,141.5,8.04,73.2,4.23,,,,,
379,2377,微星,市,06/05,,141.5,1.5,1.07,30130,4207.0,140.0,138.5,142.5,135.5,5.0,14.8,2.18,,,,,
380,3689,湧德,櫃,06/05,,141.5,0.5,0.35,4960,686.0,141.0,139.0,142.0,133.5,6.03,19.6,2.68,,,,,
381,4551,智伸科,市,06/05,,141.5,-3.5,-2.41,1367,196.0,145.0,149.0,150.5,140.0,7.24,21.2,1.82,,,,,
