排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,00403A,主動統一升級50,10.7,0.09,0.85,588303,06/16,-9198,-20137,-25346,-19370,-47201,-68516,,,,
2,00664R,國泰臺灣加權反1,1.65,0.0,0.0,18260,06/16,-1472,-4845,-9148,-12434,-6036,-21385,-11236.0,-12768.0,-11687.0,-6532.0
3,2324,仁寶,37.4,-0.45,-1.19,59725,06/16,322,-560,997,-11262,-20188,3340,26752.0,21888.0,36094.0,21228.0
4,6116,彩晶,16.6,0.1,0.61,17784,06/16,-231,-1653,-2090,-10389,-8367,-7101,-7952.0,-1666.0,-3400.0,25.0
5,00673R,期元大S&P原油反1,14.03,0.05,0.36,17005,06/16,-1699,-4191,-7344,-9291,-14635,-29193,45469.0,78489.0,-4388.0,76663.0
6,2489,瑞軒,45.9,0.9,2.0,64135,06/16,321,486,272,-6937,-4076,2927,19201.0,40923.0,37783.0,41519.0
7,1605,華新,39.15,-0.85,-2.12,48696,06/16,404,-1660,-1151,-6130,-9870,17236,9393.0,1253.0,37084.0,513.0
8,1802,台玻,68.2,0.8,1.19,91188,06/16,-1401,-1662,-1088,-6024,-8157,-5216,12399.0,-3185.0,35220.0,-2824.0
9,1504,東元,71.8,-1.4,-1.91,15838,06/16,53,-297,-1602,-5903,1089,4564,5967.0,9322.0,24651.0,7243.0
10,2408,南亞科,425.0,29.5,7.46,170527,06/16,-7507,-1471,-3769,-5890,-10994,-14309,-28568.0,-41548.0,58811.0,-59674.0
11,6282,康舒,57.7,-0.6,-1.03,20099,06/16,-437,-586,-665,-5273,-1278,-1551,-1265.0,2035.0,12999.0,-182.0
12,00753L,中信中國50正2,9.37,-0.18,-1.88,8888,06/16,464,0,-2198,-5180,-3847,-263,8036.0,3514.0,-4767.0,2413.0
13,6147,頎邦,227.5,-7.0,-2.99,29310,06/16,887,2809,3632,-4440,803,-4675,35256.0,43773.0,45246.0,43732.0
14,3481,群創,53.3,1.9,3.7,140022,06/16,13706,21929,23965,-4364,-48366,-18933,35137.0,226336.0,213043.0,175039.0
15,00992A,主動群益科技創新,18.51,0.27,1.48,87150,06/16,-1153,-2074,-3182,-4136,-10514,-33213,17055.0,,,19962.0
16,00631L,元大台灣50正2,37.31,0.24,0.65,210803,06/16,-3174,-6084,-10719,-4014,21583,43194,170052.0,169613.0,166804.0,170747.0
17,009816,凱基台灣TOP50,15.51,0.13,0.85,124631,06/16,-521,-3673,-4545,-4009,-179,1245,-18287.0,,,
18,1717,長興,70.0,-1.2,-1.69,7718,06/16,-232,-329,-923,-3386,-2724,-6161,-409.0,10391.0,17918.0,10297.0
19,2892,第一金,31.8,0.5,1.6,50859,06/16,-648,-3896,-4988,-3378,-5275,-1930,1402.0,3000.0,6231.0,794.0
20,1303,南亞,115.0,-2.0,-1.71,107797,06/16,-829,-4972,-1488,-3080,-22950,-20318,-28439.0,-14612.0,11428.0,-27939.0
21,3105,穩懋,493.0,-18.0,-3.52,21685,06/16,253,-1532,-1701,-2888,-619,2513,3623.0,23259.0,38517.0,20676.0
22,2887,台新新光金,32.3,0.7,2.22,109048,06/16,-40,-5097,-2871,-2810,-921,-2390,-7364.0,-38126.0,9213.0,-36647.0
23,2801,彰銀,22.8,0.15,0.66,21365,06/16,-769,-2996,-6185,-2799,3854,-3805,1773.0,3683.0,118.0,4784.0
24,2327,國巨*,950.0,10.0,1.06,79608,06/16,-694,544,138,-2661,2477,21625,16919.0,10734.0,48001.0,11501.0
25,6127,九豪,76.5,-2.5,-3.16,4254,06/16,-119,-108,-438,-2586,-4949,1266,1771.0,1158.0,2290.0,1352.0
26,2884,玉山金,35.2,0.55,1.59,59664,06/16,-311,-1412,-1499,-2574,-2414,-1744,1848.0,-1374.0,848.0,-2834.0
27,3714,富采,64.3,-2.0,-3.02,9546,06/16,-229,-308,-351,-2511,-3428,1344,17302.0,20880.0,23595.0,20400.0
28,2367,燿華,60.7,-2.1,-3.34,31703,06/16,125,162,-755,-2464,-5687,-3594,6902.0,9191.0,9151.0,5768.0
29,4906,正文,42.9,-1.55,-3.49,9548,06/16,665,758,985,-2340,-2998,2983,14325.0,16972.0,20546.0,18417.0
30,8043,蜜望實,211.0,8.5,4.2,42601,06/16,-2337,-847,-1271,-2309,-488,-39,1850.0,1097.0,2713.0,916.0
31,6284,佳邦,100.5,-3.5,-3.37,8449,06/16,-164,-80,-590,-2195,-3460,2223,2620.0,586.0,1151.0,1391.0
32,2353,宏碁,38.9,0.45,1.17,44320,06/16,-974,-1114,536,-2189,-2133,9488,7344.0,10843.0,15035.0,8121.0
33,6163,華電網,51.3,-0.8,-1.54,1620,06/16,-147,-1607,-1703,-2161,-1148,-4426,-87.0,-1872.0,17767.0,-3406.0
34,00999A,主動野村臺灣高息,11.13,0.01,0.09,30796,06/16,-195,-974,-1329,-2141,-1919,-4947,,,,
35,2317,鴻海,269.0,1.5,0.56,56879,06/16,-506,-1116,-1022,-2103,-7987,-2294,-18845.0,-16028.0,-17418.0,-16246.0
36,2915,潤泰全,52.2,-1.2,-2.25,6189,06/16,-94,-293,-473,-2099,-1887,-61,709.0,-2218.0,2471.0,-2201.0
