排名,代號,名稱,市 場,股價 日期,K 線,成交,漲跌 價,漲跌 幅,成交 張數,成交額 (百萬),昨收,開盤,最高,最低,振幅 (%),PER,PBR,1個月 走勢圖,3個月 走勢圖,1年 走勢圖,3年 走勢圖,10年 走勢圖
601,5388,中磊,市,06/08,,84.3,-5.3,-5.92,4061,339.0,89.6,81.3,84.9,81.3,4.02,21.0,1.61,,,,,
602,6423,億而得,櫃,06/08,,84.1,-6.1,-6.76,235,19.7,90.2,83.2,86.3,81.7,5.1,240.0,4.96,,,,,
603,2228,劍麟,市,06/08,,84.0,-2.3,-2.67,188,15.4,86.3,80.6,84.0,80.6,3.94,19.6,1.29,,,,,
604,9911,櫻花,市,06/08,,84.0,-0.6,-0.71,579,48.5,84.6,83.8,84.1,82.8,1.54,13.1,2.96,,,,,
605,5351,鈺創,櫃,06/08,,83.7,-2.5,-2.9,18665,1495.0,86.2,77.6,83.9,77.6,7.31,87.2,5.79,,,,,
606,3158,嘉實,櫃,06/08,,83.5,-1.2,-1.42,15,1.23,84.7,84.0,84.0,83.1,1.06,12.5,2.35,,,,,
607,5306,桂盟,市,06/08,,83.5,-1.5,-1.76,239,20.0,85.0,84.0,84.5,82.3,2.59,13.2,1.14,,,,,
608,4989,榮科,市,06/08,,83.1,-7.8,-8.58,5093,421.0,90.9,81.9,84.1,81.9,2.42,,7.72,,,,,
609,9941,裕融,市,06/08,,83.0,1.1,1.34,6820,552.0,81.9,79.2,83.0,77.9,6.23,11.5,1.34,,,,,
610,3673,TPK-KY,市,06/08,,82.8,-3.2,-3.72,22948,1834.0,86.0,77.4,84.6,77.4,8.37,22.7,0.83,,,,,
611,6486,互動,櫃,06/08,,82.6,-0.6,-0.72,194,15.9,83.2,81.0,83.1,80.8,2.76,15.6,2.41,,,,,
612,6548,長科*,櫃,06/08,,82.5,-7.2,-8.03,5452,446.0,89.7,80.8,84.0,80.8,3.57,48.8,6.74,,,,,
613,6416,瑞祺電通,市,06/08,,82.4,-5.0,-5.72,617,49.4,87.4,78.7,82.7,78.7,4.58,18.1,1.73,,,,,
614,6205,詮欣,市,06/08,,82.1,0.0,0.0,1802,140.0,82.1,73.9,83.3,73.9,11.4,49.5,2.61,,,,,
615,00661,元大日經225,市,06/08,,82.05,-3.9,-4.54,704,57.8,85.95,82.5,82.95,81.5,1.69,,0.9915,,,,,
616,3162,精確,櫃,06/08,,82.0,-1.2,-1.44,1882,146.0,83.2,75.2,82.0,75.1,8.29,90.1,3.08,,,,,
617,5609,中菲行,櫃,06/08,,82.0,-0.1,-0.12,528,42.8,82.1,80.0,82.0,79.5,3.05,10.2,1.92,,,,,
618,00731,復華富時高息低波,市,06/08,,81.95,-2.2,-2.61,749,61.2,84.15,80.85,82.0,80.65,1.6,,0.9985,,,,,
619,6794,向榮生技,市,06/08,,81.9,-0.9,-1.09,40,3.26,82.8,82.5,82.5,80.8,2.05,,6.18,,,,,
620,6874,倍力,櫃,06/08,,81.7,-0.9,-1.09,28,2.27,82.6,79.0,82.3,78.2,4.96,20.2,3.45,,,,,
621,6965,中傑-KY,市,06/08,,81.7,0.0,0.0,63,5.04,81.7,79.5,81.7,79.5,2.69,51.1,1.05,,,,,
622,3546,宇峻,櫃,06/08,,81.4,-0.9,-1.09,442,35.4,82.3,78.6,81.7,78.5,3.89,23.9,2.91,,,,,
623,4580,捷流閥業,櫃,06/08,,81.4,-1.1,-1.33,68,5.49,82.5,80.2,81.4,80.0,1.7,13.4,1.33,,,,,
624,5520,力泰,櫃,06/08,,81.4,0.0,0.0,1,0.08,81.4,81.4,81.4,81.4,0.0,8.11,1.76,,,,,
625,6951,青新-創,市,06/08,,81.4,-0.6,-0.73,83,6.76,82.0,81.6,82.6,80.6,2.44,14.1,3.62,,,,,
626,00708L,期元大S&P黃金正2,市,06/08,,81.2,-5.15,-5.96,5470,446.0,86.35,81.7,82.4,80.75,1.91,,1.0122,,,,,
627,6869,雲豹能源,市,06/08,,80.9,-3.0,-3.58,786,62.5,83.9,78.0,81.0,77.7,3.93,,2.45,,,,,
628,6577,勁豐,櫃,06/08,,80.2,-2.0,-2.43,34,2.69,82.2,77.6,81.3,77.6,4.5,13.6,3.02,,,,,
629,5469,瀚宇博,市,06/08,,80.1,-3.9,-4.64,3030,237.0,84.0,76.0,80.8,76.0,5.71,14.0,1.03,,,,,
630,6182,合晶,櫃,06/08,,80.0,-5.5,-6.43,13537,1062.0,85.5,77.0,80.0,77.0,3.51,,3.01,,,,,
631,6209,今國光,市,06/08,,80.0,-7.9,-8.99,11898,948.0,87.9,79.2,81.2,79.2,2.28,46.8,4.09,,,,,
632,3709,鑫聯大投控,櫃,06/08,,79.7,-4.6,-5.46,1590,124.0,84.3,76.0,79.9,76.0,4.63,8.1,2.39,,,,,
633,6117,迎廣,市,06/08,,79.7,-3.3,-3.98,959,73.8,83.0,74.8,79.9,74.8,6.14,17.3,3.13,,,,,
634,6208,日揚,櫃,06/08,,79.7,-3.8,-4.55,800,62.4,83.5,75.5,80.4,75.5,5.87,21.0,2.43,,,,,
