排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,020001,富邦存股雙十N,28.39,0.0,0.0,06/22,,100.0,100.0,100.0,100.0,100.0,100.0,91.8,93.6,41.6,,91.8
2,020012,富邦行動通訊N,25.24,0.38,1.53,06/22,100.0,100.0,100.0,96.4,96.6,97.5,75.6,67.7,81.6,56.3,,67.5
3,00786B,元大10年IG銀行債,32.96,-0.04,-0.12,06/22,100.0,97.2,98.0,95.7,96.2,72.2,62.3,59.8,36.7,-6.93,,59.4
4,020038,元大ESG配息N,14.75,0.37,2.57,06/22,80.0,93.8,84.6,87.5,81.6,33.2,43.9,51.7,58.2,,,50.8
5,020027,元大上櫃ESG成長N,11.84,0.27,2.33,06/22,28.6,90.9,85.6,84.9,80.1,22.7,17.7,28.6,16.3,14.2,,20.9
6,00983A,主動中信ARK創新,12.05,0.13,1.09,06/22,87.3,77.9,78.1,81.0,78.8,72.7,55.4,30.6,-4.78,,,31.6
7,0061,元大寶滬深,25.79,0.29,1.14,06/22,85.8,88.2,89.1,77.6,58.9,62.7,57.1,44.4,45.8,8.89,15.3,44.9
8,00717,富邦美國特別股,15.03,-0.04,-0.27,06/22,82.8,76.8,78.8,76.7,70.2,77.3,79.2,69.6,62.0,50.8,,69.6
9,020032,元大綠能N,10.96,0.1,0.92,06/22,100.0,100.0,75.0,75.0,91.5,68.6,56.1,39.8,52.4,22.0,,40.7
10,00984B,大華優利美A債15,16.5,-0.04,-0.24,06/22,40.3,71.4,71.8,72.5,72.0,65.1,49.9,-19.6,-12.1,,,-16.6
