排名,代號,名稱,市 場,股價 日期,K 線,成交,漲跌 價,漲跌 幅,成交 張數,成交額 (百萬),昨收,開盤,最高,最低,振幅 (%),PER,PBR,1個月 走勢圖,3個月 走勢圖,1年 走勢圖,3年 走勢圖,10年 走勢圖
301,1256,鮮活果汁-KY,市,06/25,,179.0,-0.5,-0.28,103,18.7,179.5,181.0,186.0,178.0,4.46,13.5,1.53,,,,,
302,2303,聯電,市,06/25,,178.5,0.5,0.28,397685,71019.0,178.0,183.5,185.5,173.0,7.02,44.6,5.52,,,,,
303,2752,豆府,櫃,06/25,,178.5,0.0,0.0,28,5.02,178.5,179.0,179.0,178.0,0.56,11.7,4.21,,,,,
304,6922,宸曜,櫃,06/25,,178.5,-3.0,-1.65,93,16.8,181.5,183.5,184.5,178.0,3.58,25.2,4.87,,,,,
305,4919,新唐,市,06/25,,177.5,-8.5,-4.57,15840,2877.0,186.0,188.5,189.5,176.5,6.99,,5.64,,,,,
306,3715,定穎投控,市,06/25,,177.0,-2.5,-1.39,8599,1546.0,179.5,183.5,185.5,177.0,4.74,182.0,4.67,,,,,
307,4977,眾達-KY,市,06/25,,177.0,-5.5,-3.01,1930,347.0,182.5,185.5,185.5,177.0,4.66,39.0,3.65,,,,,
308,3228,金麗科,櫃,06/25,,176.5,-4.0,-2.22,410,73.6,180.5,182.5,185.5,176.0,5.26,,19.81,,,,,
309,3570,大塚,櫃,06/25,,176.5,-2.0,-1.12,74,13.1,178.5,179.0,179.0,175.0,2.24,12.8,3.02,,,,,
310,4569,六方科-KY,市,06/25,,175.5,-5.0,-2.77,89,15.6,180.5,179.5,179.5,173.5,3.32,36.1,1.96,,,,,
311,5236,凌陽創新,櫃,06/25,,175.0,-4.5,-2.51,272,47.8,179.5,180.5,180.5,173.5,3.9,18.3,4.57,,,,,
312,2072,世紀風電,市,06/25,,174.5,0.0,0.0,0,0.0,174.5,174.5,174.5,174.5,0.0,11.9,1.43,,,,,
313,4961,天鈺,市,06/25,,174.5,-2.5,-1.41,858,151.0,177.0,177.0,179.5,174.0,3.11,21.1,1.19,,,,,
314,5483,中美晶,櫃,06/25,,174.5,5.5,3.25,16740,2932.0,169.0,172.5,180.0,170.0,5.92,23.8,2.17,,,,,
315,2645,長榮航太,市,06/25,,173.5,1.0,0.58,674,116.0,172.5,173.0,174.0,171.0,1.74,26.5,5.13,,,,,
316,5209,新鼎,櫃,06/25,,173.0,0.0,0.0,57,9.83,173.0,173.0,173.5,172.0,0.87,9.66,5.64,,,,,
317,6568,宏觀,櫃,06/25,,172.5,-4.5,-2.54,313,54.6,177.0,178.5,180.5,171.5,5.08,42.5,3.48,,,,,
318,8083,瑞穎,櫃,06/25,,172.5,0.5,0.29,21,3.63,172.0,172.5,172.5,171.0,0.87,16.2,4.58,,,,,
319,1773,勝一,市,06/25,,172.0,-1.5,-0.86,843,148.0,173.5,175.0,180.0,170.5,5.48,23.7,4.35,,,,,
320,6263,普萊德,櫃,06/25,,172.0,-1.5,-0.86,1512,269.0,173.5,187.0,187.0,170.0,9.8,20.7,5.68,,,,,
321,8416,實威,櫃,06/25,,172.0,0.5,0.29,3,0.59,171.5,171.5,172.0,171.5,0.29,12.3,2.74,,,,,
322,5474,聰泰,櫃,06/25,,171.0,-1.5,-0.87,371,64.1,172.5,175.0,178.0,170.0,4.64,34.0,3.61,,,,,
323,4571,鈞興-KY,市,06/25,,170.5,-0.5,-0.29,242,41.7,171.0,172.5,174.0,170.0,2.34,18.9,2.63,,,,,
324,6732,昇佳電子,櫃,06/25,,170.5,1.0,0.59,248,42.8,169.5,173.5,175.5,169.5,3.54,26.9,2.04,,,,,
325,1268,漢來美食,櫃,06/25,,170.0,-1.0,-0.58,68,11.5,171.0,171.0,171.0,169.0,1.17,14.7,2.81,,,,,
326,2597,潤弘,市,06/25,,170.0,-1.0,-0.58,338,57.7,171.0,171.5,172.5,169.0,2.05,15.0,5.67,,,,,
327,3416,融程電,市,06/25,,170.0,-1.0,-0.58,307,52.2,171.0,173.5,173.5,169.0,2.63,23.3,4.22,,,,,
328,6762,達亞,櫃,06/25,,170.0,5.0,3.03,14,2.38,165.0,168.0,180.0,168.0,7.27,,4.66,,,,,
329,2464,盟立,市,06/25,,169.5,-5.0,-2.87,8209,1394.0,174.5,175.5,175.5,167.0,4.87,,6.96,,,,,
330,7738,東聯互動,櫃,06/25,,169.0,-0.5,-0.29,38,6.42,169.5,169.0,169.0,167.5,0.88,12.2,2.55,,,,,
331,7827,漢康-KY創,市,06/25,,169.0,9.0,5.62,643,107.0,160.0,160.5,173.5,160.5,8.12,,51.37,,,,,
332,3014,聯陽,市,06/25,,168.5,2.5,1.51,7270,1219.0,166.0,166.0,171.0,163.5,4.52,17.7,4.51,,,,,
333,4536,拓凱,市,06/25,,166.0,1.5,0.91,257,42.8,164.5,165.0,168.0,165.0,1.82,12.4,1.65,,,,,
334,6690,安碁資訊,櫃,06/25,,166.0,1.5,0.91,129,21.5,173.5,166.0,167.0,165.0,1.22,15.6,1.7,,,,,
335,3289,宜特,櫃,06/25,,165.0,-4.5,-2.65,1798,298.0,169.5,169.5,170.5,162.5,4.72,34.2,2.99,,,,,
336,2729,瓦城,櫃,06/25,,163.5,-1.5,-0.91,56,9.25,165.0,165.5,167.0,163.5,2.12,26.9,2.77,,,,,
337,7631,聚賢研發-創,市,06/25,,162.5,12.5,8.33,504,81.4,150.0,149.5,165.0,149.0,10.7,22.6,3.84,,,,,
338,5432,新門,櫃,06/25,,162.0,0.0,0.0,385,62.4,162.0,163.5,165.0,158.5,4.01,68.4,8.98,,,,,
339,2337,旺宏,市,06/25,,161.5,-10.5,-6.1,162863,27259.0,172.0,179.5,179.5,161.0,10.8,,6.31,,,,,
340,3231,緯創,市,06/25,,160.0,2.5,1.59,42349,6764.0,157.5,159.5,162.0,156.5,3.49,15.9,2.68,,,,,
341,6579,研揚,市,06/25,,157.0,-1.5,-0.95,259,40.9,158.5,158.5,160.0,156.0,2.52,21.3,2.55,,,,,
342,3581,博磊,櫃,06/25,,156.5,3.5,2.29,304,46.4,153.0,159.0,159.0,148.0,7.19,117.0,8.82,,,,,
343,7740,熙特爾-創,市,06/25,,156.5,2.5,1.62,384,60.2,154.0,160.0,163.5,153.0,6.82,21.9,5.74,,,,,
344,3430,奇鈦科,櫃,06/25,,156.0,-1.0,-0.64,2867,455.0,157.0,159.0,163.0,154.5,5.41,45.3,4.6,,,,,
345,8096,擎亞,櫃,06/25,,155.5,-0.5,-0.32,2545,400.0,156.0,160.0,160.0,155.0,3.21,91.5,8.02,,,,,
346,1303,南亞,市,06/25,,155.0,-1.0,-0.64,48103,7579.0,156.0,160.0,161.0,155.0,3.85,67.1,3.2,,,,,
347,6706,惠特,市,06/25,,155.0,-5.0,-3.12,1653,260.0,160.0,162.5,163.5,155.0,5.31,,3.24,,,,,
348,6207,雷科,櫃,06/25,,154.5,-5.0,-3.13,7254,1134.0,159.5,163.5,163.5,152.5,6.9,258.0,6.17,,,,,
349,3624,光頡,櫃,06/25,,154.0,6.5,4.41,1987,300.0,147.5,149.5,157.0,143.5,9.15,74.4,5.07,,,,,
350,6525,捷敏-KY,市,06/25,,154.0,-12.0,-7.23,5295,836.0,166.0,171.0,171.0,151.0,12.0,25.3,4.53,,,,,
351,6895,宏碩系統,櫃,06/25,,154.0,-4.5,-2.84,26,4.03,158.5,156.0,156.0,154.0,1.26,,5.44,,,,,
352,1597,直得,市,06/25,,153.5,3.0,1.99,804,123.0,150.5,152.0,154.0,150.5,2.33,130.0,5.59,,,,,
353,3691,碩禾,櫃,06/25,,153.5,-0.5,-0.32,1360,211.0,154.0,155.0,158.5,152.0,4.22,,2.34,,,,,
354,6651,全宇昕,櫃,06/25,,153.5,-8.5,-5.25,472,73.2,162.0,161.0,161.0,151.0,6.17,22.6,4.35,,,,,
355,6712,長聖,櫃,06/25,,153.0,0.5,0.33,1182,179.0,152.5,152.5,154.5,149.5,3.28,30.7,5.23,,,,,
356,8478,東哥遊艇,市,06/25,,152.5,0.5,0.33,114,17.4,152.0,153.0,153.5,152.0,0.99,9.29,1.5,,,,,
357,6438,迅得,市,06/25,,152.0,-0.5,-0.33,374,57.1,152.5,154.5,155.0,151.0,2.62,27.8,2.22,,,,,
358,2640,大車隊,櫃,06/25,,151.5,2.0,1.34,29,4.29,149.5,150.0,151.5,149.0,1.67,16.4,4.84,,,,,
359,2731,雄獅,市,06/25,,151.5,0.5,0.33,1067,162.0,151.0,152.5,154.0,151.0,1.99,8.85,2.65,,,,,
360,6907,雅特力-KY,櫃,06/25,,151.5,-4.0,-2.57,1746,265.0,155.5,158.0,159.0,146.5,8.04,55.5,6.35,,,,,
361,8086,宏捷科,櫃,06/25,,150.5,-4.0,-2.59,3217,490.0,154.5,156.5,157.0,150.0,4.53,33.8,3.61,,,,,
362,2480,敦陽科,市,06/25,,150.0,-0.5,-0.33,235,35.4,150.5,150.0,152.0,149.5,1.66,17.9,5.34,,,,,
363,3019,亞光,市,06/25,,150.0,-5.5,-3.54,5695,865.0,155.5,156.0,156.5,149.0,4.82,21.9,2.93,,,,,
364,3402,漢科,櫃,06/25,,149.5,8.0,5.65,2248,332.0,141.5,142.5,150.0,141.0,6.36,20.5,5.57,,,,,
365,0051,元大中型100,市,06/25,,149.0,0.5,0.34,111,16.6,148.5,150.0,150.5,148.5,1.35,,0.9996,,,,,
366,5287,數字,櫃,06/25,,148.5,0.0,0.0,49,7.34,148.5,149.0,149.5,148.5,0.67,10.6,3.63,,,,,
367,6419,京晨科,櫃,06/25,,148.0,-6.0,-3.9,339,51.4,154.0,154.0,156.0,148.0,5.19,11.8,3.75,,,,,
