Unnamed: 0_level_0_Unnamed: 0_level_1,Unnamed: 1_level_0_Unnamed: 1_level_1,Unnamed: 2_level_0_Unnamed: 2_level_1,交易口數與契約金額_多方,交易口數與契約金額_多方,交易口數與契約金額_空方,交易口數與契約金額_空方,交易口數與契約金額_多空淨額,交易口數與契約金額_多空淨額,未平倉餘額_多方,未平倉餘額_多方,未平倉餘額_空方,未平倉餘額_空方,未平倉餘額_多空淨額,未平倉餘額_多空淨額
12,富櫃200期貨,外資,0,0,0,0,0,0,0,0,8,7601,-8,-7601
13,臺灣中型100期貨,自營商,276,98020,335,118872,-59,-20852,699,240411,241,82812,458,157599
13,臺灣中型100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
13,臺灣中型100期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
14,臺灣永續期貨,自營商,22,53280,22,53280,0,0,11,26553,11,26553,0,0
14,臺灣永續期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
14,臺灣永續期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
15,臺灣生技期貨,自營商,0,0,0,0,0,0,0,0,11,2003,-11,-2003
15,臺灣生技期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
15,臺灣生技期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
16,半導體30期貨,自營商,187,143729,184,141753,3,1976,6,4490,57,42356,-51,-37866
16,半導體30期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
16,半導體30期貨,外資,2,1503,2,1491,0,12,0,0,0,0,0,0
17,航運期貨,自營商,0,0,0,0,0,0,11,2031,11,2031,0,0
17,航運期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
17,航運期貨,外資,0,0,0,0,0,0,0,0,0,0,0,0
18,東證期貨,自營商,202,157214,210,163441,-8,-6227,7,5427,91,70516,-84,-65089
18,東證期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
18,東證期貨,外資,124,97420,107,84156,17,13264,0,0,38,29416,-38,-29416
19,美國標普500期貨,自營商,35,51862,1,1483,34,50379,0,0,3,4443,-3,-4443
19,美國標普500期貨,投信,0,0,0,0,0,0,1,1481,0,0,1,1481
19,美國標普500期貨,外資,17,25493,48,71549,-31,-46056,8,11849,96,142439,-88,-130590
20,美國那斯達克100期貨,自營商,88,128310,46,67052,42,61258,0,0,107,155257,-107,-155257
20,美國那斯達克100期貨,投信,0,0,0,0,0,0,1,1451,0,0,1,1451
20,美國那斯達克100期貨,外資,606,899560,704,1041380,-98,-141820,81,118242,607,882710,-526,-764468
21,美國道瓊期貨,自營商,17,17281,21,21345,-4,-4064,0,0,22,22309,-22,-22309
21,美國道瓊期貨,投信,0,0,0,0,0,0,1,1014,0,0,1,1014
21,美國道瓊期貨,外資,105,108057,123,126224,-18,-18167,89,90474,53,53874,36,36600
22,美國費城半導體期貨,自營商,89,91751,13,13354,76,78397,0,0,367,363049,-367,-363049
22,美國費城半導體期貨,投信,0,0,0,0,0,0,8,7904,0,0,8,7904
22,美國費城半導體期貨,外資,135,140170,78,81349,57,58821,216,213876,330,326096,-114,-112220
23,英國富時100期貨,自營商,170,88384,156,81109,14,7274,116,59943,62,32113,54,27830
23,英國富時100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0
23,英國富時100期貨,外資,237,123284,247,128492,-10,-5207,43,22272,17,8785,26,13487
期貨 小計,期貨 小計,自營商,165329,230518688,140851,212137042,24478,18381645,118028,119132190,476208,352330667,-358180,-233198477
期貨 小計,期貨 小計,投信,2764,22690794,10956,10208588,-8192,12482206,85000,531440308,6063,49090436,78937,482349872
期貨 小計,期貨 小計,外資,1105983,2074703000,1057196,2005718172,48787,68984830,217587,278415704,807997,1084754430,-590410,-806338726
期貨合計,期貨合計,期貨合計,1274076,2327912482,1209003,2228063802,65073,99848681,420615,928988202,1290268,1486175533,-869653,-557187331
