排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,910322,康師傅-DR,21.6,-0.65,-2.92,06/10,-91.6,-92.1,-91.1,-77.0,-59.0,-49.8,-19.9,-3.11,-9.06,-1.26,-0.19,2.0
2,00867B,新光A-BBB電信債,31.11,0.15,0.48,06/10,72.2,-88.8,-89.1,-23.3,-8.39,-5.06,1.61,0.68,58.4,74.3,,1.03
3,5007,三星,55.6,-0.6,-1.07,06/10,-39.6,-47.7,-58.5,-45.7,1.31,-4.52,2.68,1.58,0.3,0.29,-0.58,1.64
4,00761B,國泰A級公司債,34.34,0.13,0.38,06/10,-43.0,-70.4,-56.2,-12.7,-13.5,-2.17,0.46,42.8,40.6,33.2,,44.2
5,2227,裕日車,48.9,-0.1,-0.2,06/10,-39.6,-47.6,-55.8,-32.6,3.55,-0.76,7.2,-2.19,-6.2,-3.43,-0.28,-0.87
6,1752,南光,32.85,-0.15,-0.45,06/10,-39.8,-41.3,-53.0,-32.1,-7.64,-11.5,-2.83,-3.83,-2.69,-2.21,-0.04,-2.86
7,1726,永記,78.2,0.0,0.0,06/10,-23.0,-57.2,-51.4,-34.4,-7.77,-20.8,-14.4,-10.5,-3.84,-2.78,1.72,-9.37
8,00681R,元大美債20反1,21.23,0.03,0.14,06/10,-58.1,-57.9,-50.4,-59.4,-6.63,-6.98,1.9,4.65,5.22,3.0,,4.85
9,1203,味王,41.7,-0.3,-0.71,06/10,-34.2,-48.8,-49.3,-37.8,4.39,-2.82,5.73,4.91,-0.4,-6.82,-0.9,6.39
10,6835,圓裕,36.85,-0.35,-0.94,06/10,-59.5,-57.0,-48.6,-32.5,-3.48,-1.75,-0.95,-1.02,-0.18,-0.19,,-1.56
11,2640,大車隊,158.0,-2.0,-1.25,06/10,-34.4,-40.7,-48.1,-38.0,-29.4,-11.2,-0.77,-13.4,-11.3,-4.15,0.31,-14.0
12,00943,兆豐電子高息等權,20.76,-0.81,-3.76,06/10,-44.8,-37.2,-46.4,-40.5,-6.48,14.6,44.1,28.4,15.3,,,30.6
13,2105,正新,34.55,0.35,1.02,06/10,-42.4,-42.6,-46.2,-46.7,-39.8,-31.6,-18.7,-7.39,-6.72,-4.27,-1.86,-6.41
14,6971,惠民實業,26.8,-0.15,-0.56,06/10,9.09,-17.5,-45.9,-25.0,-13.2,-4.07,-1.53,-1.11,,,,-0.79
15,00723B,群益投資級科技債,30.79,0.08,0.26,06/10,-16.5,-50.4,-45.7,-13.7,-3.84,-5.94,-0.95,-3.8,-1.3,41.3,,-4.5
16,2347,聯強,92.2,1.2,1.32,06/10,-37.1,-46.4,-45.2,-49.7,-44.3,-32.7,-2.92,7.37,-0.45,0.56,-0.91,3.55
17,6128,上福,20.3,-0.35,-1.69,06/10,-51.1,-45.8,-45.0,-28.1,-3.67,-2.83,-4.29,-4.03,-4.12,-0.37,0.56,-4.37
18,8488,吉源-KY,9.66,0.0,0.0,06/10,-57.1,-45.0,-44.7,-14.3,14.3,-1.65,0.88,0.51,0.63,0.17,,0.97
19,1301,台塑,44.4,-1.15,-2.52,06/10,-49.6,-46.6,-44.2,-16.4,0.96,-6.9,5.78,5.11,3.5,-1.38,-1.46,6.66
20,1614,三洋電,31.55,-0.2,-0.63,06/10,-32.3,-38.9,-42.5,-36.7,-8.13,-6.43,1.71,0.32,-0.91,-0.32,-0.48,1.16
21,6183,關貿,88.6,-0.2,-0.23,06/10,-34.5,-33.8,-42.3,-38.5,-2.9,-7.88,3.0,0.36,-1.52,0.61,0.11,1.17
22,00788B,元大10年IG電能債,29.97,0.14,0.47,06/10,2.55,-68.5,-40.4,-38.3,-31.6,-31.8,-16.0,-31.2,-15.5,0.26,,-28.6
23,1470,大統新創,22.6,-0.05,-0.22,06/10,-39.3,-45.7,-40.2,-18.0,20.0,1.16,5.86,5.0,1.55,0.37,0.34,6.4
24,2855,統一證,51.3,-2.7,-5.0,06/10,-39.0,-34.4,-39.9,-36.4,-31.2,-23.5,-7.53,-2.19,-0.27,0.23,0.12,-1.49
25,2433,互盛電,43.7,0.4,0.92,06/10,-13.9,-26.8,-39.8,-26.4,0.68,-14.2,-3.34,-0.93,-1.88,0.49,-0.08,-0.79
26,1437,勤益控,28.75,0.05,0.17,06/10,-20.5,-35.7,-39.3,-29.3,6.58,0.84,-4.53,-3.12,0.28,-0.04,0.3,-6.19
27,2207,和泰車,487.0,4.0,0.83,06/10,-33.3,-35.7,-39.2,-36.0,-17.2,-18.9,-15.6,-17.5,-10.8,-8.75,-0.47,-13.7
28,9955,佳龍,26.75,-1.1,-3.95,06/10,-57.1,-50.2,-39.2,-23.7,-0.35,-7.06,-2.5,-0.36,-0.21,-0.06,-0.03,-0.91
29,1402,遠東新,27.65,-0.05,-0.18,06/10,-34.6,-30.5,-39.1,-35.3,-1.22,-4.7,-10.4,-6.6,-7.74,-0.73,-0.44,-6.61
30,00897,富邦基因免疫生技,9.62,-0.02,-0.21,06/10,0.21,-26.1,-38.8,-5.05,18.5,28.3,27.6,25.8,22.6,16.5,,26.3
31,8482,商億-KY,46.9,-0.65,-1.37,06/10,9.57,-36.6,-38.5,-32.8,7.13,-3.5,8.11,6.55,-7.05,0.23,,5.28
32,2849,安泰銀,13.8,-0.2,-1.43,06/10,-32.9,-31.1,-38.3,-19.3,10.9,-0.12,10.1,5.35,-0.21,-0.01,-2.75,7.63
33,7791,皇家可口,62.9,-0.7,-1.1,06/10,-43.8,-38.5,-37.9,-14.9,-10.6,-8.41,-1.79,-0.45,,,,-2.08
34,8937,合騏*,22.8,-1.5,-6.17,06/10,-24.7,-41.1,-37.8,-40.2,-12.7,-6.37,3.02,-1.37,-0.35,-0.05,-0.09,-0.93
35,2883,凱基金,28.2,-0.85,-2.93,06/10,-45.6,-36.2,-37.6,-33.6,-26.4,-21.7,-8.5,4.35,-0.43,2.3,0.42,2.72
36,8443,阿瘦,11.3,-0.1,-0.88,06/10,-38.2,-37.8,-37.6,-15.4,-4.08,-2.47,5.18,1.11,1.01,0.36,0.07,2.32
37,2236,百達-KY,134.0,0.0,0.0,06/10,-46.8,-41.5,-37.6,-23.4,-18.7,-6.02,0.59,-0.37,0.42,-0.34,-0.03,-0.95
38,4930,燦星網,17.3,-0.05,-0.29,06/10,-27.8,-31.5,-37.5,-20.6,-10.2,-0.48,-2.12,-2.63,-2.96,-1.89,-0.78,-2.61
39,00870B,元大15年EM主權債,28.25,0.06,0.21,06/10,100.0,-38.0,-37.2,39.0,13.8,4.1,98.4,97.4,95.4,75.8,,97.7
40,6958,日盛台駿,16.7,0.35,2.14,06/10,-14.1,-35.9,-36.6,-34.0,-3.06,-8.19,1.34,2.51,1.93,,,3.12
41,2912,統一超,227.5,3.5,1.56,06/10,-19.5,-26.8,-36.3,-23.1,-28.9,-32.8,-12.2,-11.1,-13.0,-12.7,-7.62,-9.64
42,2338,光罩,44.45,-3.05,-6.42,06/10,-30.8,-25.3,-36.2,-28.4,-17.0,-0.61,0.04,0.6,-0.25,-0.71,-0.05,0.81
43,2923,鼎固-KY,22.0,0.2,0.92,06/10,-5.75,-31.2,-36.1,-25.7,11.9,-5.04,10.1,8.04,1.21,1.93,3.67,10.1
44,3062,建漢,25.3,-1.15,-4.35,06/10,-34.8,-33.8,-36.0,-23.7,-0.68,2.92,1.21,1.66,0.04,-0.03,-0.26,2.05
45,1101,台泥,23.9,-0.05,-0.21,06/10,-11.7,-18.3,-35.8,-36.2,-14.2,-26.6,-17.5,-9.44,-6.45,-4.79,-5.2,-10.9
46,4109,加捷生醫,12.15,-0.15,-1.22,06/10,-13.8,-22.2,-35.8,-9.67,-4.27,-1.03,-1.1,0.88,1.76,-0.14,-0.03,0.21
47,6921,嘉雨思-創,69.5,-2.8,-3.87,06/10,-52.4,-41.7,-35.7,-22.7,-13.8,-17.2,-1.21,,,,,-0.24
48,9918,欣天然,42.95,0.25,0.59,06/10,-18.7,-39.7,-35.7,-23.3,3.32,15.8,0.31,1.07,1.16,1.0,0.56,1.12
49,1452,宏益,10.8,-0.05,-0.46,06/10,-39.8,-26.4,-35.5,-23.2,-2.42,-4.24,0.0,-0.71,-2.79,-1.49,0.03,-0.15
50,2330,台積電,2255.0,-50.0,-2.17,06/10,-28.7,-32.8,-35.1,-36.2,-15.4,-14.0,-12.5,-13.7,-6.51,-1.82,-2.26,-14.4
51,2012,春雨,14.15,-0.05,-0.35,06/10,-25.0,-34.8,-35.1,-25.0,5.51,-3.56,1.94,1.62,-0.49,0.13,-0.48,2.5
52,4938,和碩,94.8,-0.3,-0.32,06/10,-18.7,-30.5,-35.0,-34.4,-20.9,-21.2,-6.73,-0.32,-1.48,-2.59,-2.27,-1.81
