代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00950B,凱基A級公司債,14.03,-0.06,-0.43,06/03,32,72167,36.1,1.77,0,0,0.0,0.0,-1,-59,-3.44,0.0,5,8866,31.0,0.22
00909,國泰數位支付服務,51.5,-0.65,-1.25,06/03,23,25345,28.6,20.7,0,0,0.0,0.0,12,12738,34.3,10.4,32,83674,57.9,68.2
00725B,國泰投資級公司債,35.21,-0.16,-0.45,06/03,21,55058,47.6,1.47,0,0,0.0,0.0,2,2246,18.5,0.06,13,44637,56.3,1.19
00937B,群益ESG投等債20+,14.88,-0.07,-0.47,06/03,18,605682,47.7,3.45,0,0,0.0,0.0,4,57852,16.1,0.33,13,556043,57.9,3.16
2882,國泰金,91.8,2.6,2.91,06/03,15,276088,37.1,1.88,-15,-251666,-33.8,-1.72,3,2518,1.46,0.02,1,2029,3.54,0.01
2506,太設,8.92,0.19,2.18,06/03,14,624,26.0,0.16,0,0,0.0,0.0,0,0,0.0,0.0,14,623,26.0,0.16
3349,寶德,17.95,0.25,1.41,06/03,14,636,23.8,1.38,0,0,0.0,0.0,0,0,0.0,0.0,14,636,23.8,1.38
00701,國泰股利精選30,35.71,0.66,1.88,06/03,13,2431,13.1,1.38,0,0,0.0,0.0,5,1242,13.9,0.7,36,16746,34.5,9.49
00795B,中信美國公債20年,26.68,-0.1,-0.37,06/03,13,44769,43.1,2.56,0,0,0.0,0.0,-1,-1316,-22.9,-0.08,13,54188,52.2,3.1
00931B,統一美債20年,13.4,-0.05,-0.37,06/03,13,42384,51.2,1.92,0,0,0.0,0.0,6,8333,20.4,0.38,13,50007,60.5,2.27
00984B,大華優利美A債15,16.36,-0.08,-0.49,06/03,13,18995,61.2,11.2,0,0,0.0,0.0,2,478,12.6,0.28,13,18560,59.8,11.0
2885,元大金,63.7,4.1,6.88,06/03,13,94986,20.1,0.71,-18,-115161,-19.4,-0.86,1,725,1.61,0.01,1,261,0.58,0.0
6270,倍微,29.35,0.3,1.03,06/03,13,1453,16.9,2.01,0,0,0.0,0.0,0,0,0.0,0.0,13,1453,16.9,2.01
6414,樺漢,385.0,2.0,0.52,06/03,13,5434,21.3,3.72,-2,-190,-4.58,-0.13,-12,-692,-3.0,-0.47,13,5075,19.9,3.48
6546,正基,81.8,-1.3,-1.56,06/03,13,2134,10.1,3.19,0,0,0.0,0.0,-2,-82,-3.49,-0.12,13,2412,11.4,3.61
00717,富邦美國特別股,15.16,-0.05,-0.33,06/03,12,2662,80.1,2.02,0,0,0.0,0.0,1,2,1.8,0.0,40,11123,84.4,8.42
00936,台新永續高息中小,22.07,0.48,2.22,06/03,12,12823,24.5,5.3,0,0,0.0,0.0,2,2582,51.1,1.07,43,167225,70.5,69.2
00939,統一台灣高息動能,21.0,0.5,2.44,06/03,12,17855,18.5,1.45,0,0,0.0,0.0,5,7850,21.9,0.64,43,251844,57.7,20.5
2392,正崴,44.15,2.4,5.75,06/03,12,7504,16.6,1.46,0,0,0.0,0.0,1,258,3.57,0.05,1,2172,30.1,0.42
4106,雃博,24.3,0.25,1.04,06/03,12,388,14.8,0.38,0,0,0.0,0.0,-2,-4,-0.69,0.0,3,121,12.2,0.12
0056,元大高股息,53.8,1.0,1.89,06/03,11,125019,20.5,0.92,0,0,0.0,0.0,28,419868,22.1,3.09,11,225361,37.0,1.66
00692,富邦公司治理,93.15,1.7,1.86,06/03,11,2065,12.5,0.33,0,0,0.0,0.0,12,4971,29.1,0.81,12,6971,40.8,1.13
00891,中信關鍵半導體,36.75,0.34,0.93,06/03,11,110674,24.2,6.49,0,0,0.0,0.0,10,83657,19.5,4.91,10,193406,45.0,11.3
00900,富邦特選高股息30,20.24,0.32,1.61,06/03,11,44555,31.7,2.54,0,0,0.0,0.0,43,255438,37.9,14.6,43,462602,68.5,26.4
00981D,主動中信非投等債,10.29,0.0,0.0,06/03,11,23440,30.5,3.98,0,0,0.0,0.0,-1,-93,-1.62,-0.02,7,16629,37.6,2.83
2387,精元,43.5,0.25,0.58,06/03,11,4170,34.8,2.14,0,0,0.0,0.0,1,11,0.64,0.01,11,4208,35.1,2.16
2397,友通,67.1,2.6,4.03,06/03,11,1462,17.5,1.28,0,0,0.0,0.0,1,1,0.05,0.0,11,1465,17.6,1.28
3213,茂訊,126.0,2.0,1.61,06/03,11,1569,18.5,2.67,0,0,0.0,0.0,1,29,3.34,0.05,11,1659,19.5,2.83
6412,群電,104.5,0.5,0.48,06/03,11,9002,18.5,2.25,-3,-5835,-29.0,-1.46,5,415,1.66,0.1,-2,-523,-4.24,-0.13
