排名,代號,名稱,市 場,股價 日期,K 線,成交,漲跌 價,漲跌 幅,成交 張數,成交額 (百萬),昨收,開盤,最高,最低,振幅 (%),PER,PBR,1個月 走勢圖,3個月 走勢圖,1年 走勢圖,3年 走勢圖,10年 走勢圖
601,2882,國泰金,市,06/01,,88.2,2.5,2.92,57818,5071.0,85.7,86.6,89.4,85.3,4.78,12.5,1.54,,,,,
602,6224,聚鼎,市,06/01,,88.1,-6.9,-7.26,3327,301.0,95.0,93.7,93.7,88.1,5.89,100.0,3.43,,,,,
603,4905,台聯電,櫃,06/01,,87.8,7.6,9.48,107,9.21,80.2,80.2,88.1,80.2,9.85,21.2,0.89,,,,,
604,1319,東陽,市,06/01,,87.5,-7.6,-7.99,18936,1679.0,95.1,91.1,92.6,86.9,5.99,15.7,1.78,,,,,
605,6188,廣明,櫃,06/01,,87.4,2.8,3.31,4977,434.0,84.6,85.3,88.2,85.2,3.55,28.4,1.94,,,,,
606,2546,根基,市,06/01,,87.3,-0.3,-0.34,214,18.7,87.6,87.6,87.6,86.3,1.48,9.17,1.84,,,,,
607,6768,志強-KY,市,06/01,,87.0,2.9,3.45,690,59.5,84.1,84.8,87.2,83.9,3.92,16.5,1.12,,,,,
608,6770,力積電,市,06/01,,87.0,-1.7,-1.92,770942,69440.0,88.7,93.2,94.5,87.0,8.46,49.2,3.82,,,,,
609,8438,昶昕,市,06/01,,87.0,0.8,0.93,324,28.1,86.2,88.0,88.2,85.4,3.25,33.1,3.04,,,,,
610,3709,鑫聯大投控,櫃,06/01,,86.7,-2.1,-2.36,2031,177.0,88.8,87.0,88.6,86.6,2.25,8.81,2.6,,,,,
611,2347,聯強,市,06/01,,86.5,0.6,0.7,6341,544.0,85.9,85.4,86.9,84.4,2.91,15.0,1.84,,,,,
612,3162,精確,櫃,06/01,,86.1,1.4,1.65,3476,301.0,84.7,85.8,87.8,85.6,2.6,94.6,3.23,,,,,
613,1231,聯華食,市,06/01,,86.0,0.5,0.58,574,49.1,85.5,85.8,86.2,84.7,1.75,19.5,3.4,,,,,
614,5469,瀚宇博,市,06/01,,86.0,0.8,0.94,3656,312.0,85.2,86.0,86.2,84.5,2.0,15.0,1.11,,,,,
615,8472,夠麻吉,櫃,06/01,,85.9,7.8,9.99,163,14.0,78.1,85.9,85.9,82.9,3.84,,5.73,,,,,
616,00661,元大日經225,市,06/01,,85.85,0.4,0.47,145,12.5,85.45,85.7,86.35,85.7,0.76,,0.9933,,,,,
617,6117,迎廣,市,06/01,,85.8,1.8,2.14,981,83.9,84.0,84.9,86.6,84.1,2.98,18.7,3.37,,,,,
618,2762,世界健身-KY,市,06/01,,85.5,3.1,3.76,257,21.9,82.4,83.4,85.8,83.3,3.03,16.1,3.5,,,,,
619,6546,正基,櫃,06/01,,85.4,0.9,1.07,2733,236.0,84.5,84.5,90.8,83.0,9.23,32.0,2.93,,,,,
620,3158,嘉實,櫃,06/01,,85.3,-0.2,-0.23,21,1.8,85.5,85.5,85.8,85.3,0.58,12.7,2.4,,,,,
621,6869,雲豹能源,市,06/01,,85.3,-0.7,-0.81,820,69.8,86.0,85.4,85.9,84.2,1.98,,2.58,,,,,
