排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,3481,群創,46.95,3.65,8.43,174747,06/11,-4470,-28329,-25659,-65066,-69203,-59736.0,-57470.0,206601.0,189014.0,151074.0
2,1605,華新,34.3,0.0,0.0,31568,06/11,-3498,-4979,-6504,-29896,21780,16460.0,8189.0,5750.0,38894.0,1664.0
3,2337,旺宏,140.0,5.0,3.7,21931,06/11,-1908,-4340,-4372,-20643,-20562,-25530.0,-76315.0,17688.0,64327.0,-6602.0
4,6770,力積電,64.4,0.0,0.0,70707,06/11,58,846,858,-20391,-11977,4078.0,21020.0,44043.0,102256.0,38038.0
5,1303,南亞,96.9,2.1,2.22,56196,06/11,-463,-1592,-5812,-20215,-9243,-16666.0,-24956.0,-16088.0,12794.0,-26451.0
6,2344,華邦電,156.5,7.5,5.03,237290,06/11,3156,-3681,4941,-15170,-6327,-24296.0,-6007.0,-25790.0,71335.0,-36109.0
7,00403A,主動統一升級50,9.99,-0.05,-0.5,769629,06/11,9101,5976,-2622,-12291,-33039,38272.0,,,,
8,6182,合晶,80.9,2.4,3.06,11063,06/11,-2041,-3418,-4007,-10726,-16538,5593.0,30124.0,31838.0,36779.0,31553.0
9,00632R,元大台灣50反1,10.83,0.01,0.09,310306,06/11,-9911,1257,9429,-10328,-242,-8487.0,38503.0,60911.0,94807.0,59908.0
10,00673R,期元大S&P原油反1,12.62,-0.33,-2.55,15822,06/11,367,-1947,-5903,-9916,-15835,-23218.0,54558.0,85758.0,48249.0,84007.0
11,1718,中纖,9.05,0.15,1.69,9218,06/11,81,-1359,-3836,-8179,-2853,-3089.0,-3273.0,-4642.0,-13751.0,-4606.0
12,2324,仁寶,36.15,-0.95,-2.56,88615,06/11,-1418,-12259,-8490,-8083,-1408,-5087.0,21586.0,20247.0,35788.0,20231.0
13,00988A,主動統一全球創新,19.85,0.03,0.15,72036,06/11,-1038,-4232,-2989,-7955,-3556,5233.0,39491.0,42485.0,,43373.0
14,00953B,群益優選非投等債,9.58,0.02,0.21,35243,06/11,-1201,-1260,-1305,-7899,-13779,-7741.0,-14426.0,13506.0,46480.0,21749.0
15,2489,瑞軒,41.0,0.2,0.49,21620,06/11,-3408,-7209,-7607,-7861,-2676,-1541.0,17126.0,40618.0,37528.0,41247.0
16,00940,元大台灣價值高息,12.06,0.02,0.17,29030,06/11,-4,5,89,-7405,923,1062.0,-6.0,-975.0,-3338.0,-673.0
17,6147,頎邦,222.5,-3.5,-1.55,57165,06/11,-1418,-8072,-5986,-7259,-3085,-4486.0,35114.0,40168.0,41216.0,40100.0
18,6282,康舒,57.2,-1.3,-2.22,49160,06/11,-846,-4608,-4923,-7231,2293,-1089.0,606.0,5641.0,13462.0,483.0
19,1802,台玻,59.3,-0.8,-1.33,51096,06/11,-2020,-4936,-4904,-7224,-3394,-3748.0,10795.0,-5884.0,36284.0,-1736.0
20,9105,泰金寶-DR,9.24,0.01,0.11,94140,06/11,188,867,4466,-6925,-2053,-5324.0,-1248.0,-4576.0,6707.0,-5921.0
21,1815,富喬,90.1,-1.3,-1.42,25079,06/11,-539,-2485,-2805,-6522,-6903,-10718.0,-9005.0,-32989.0,-13463.0,-23608.0
22,2409,友達,23.15,0.2,0.87,320575,06/11,2035,-519,5967,-6236,23474,-1719.0,50230.0,114749.0,158433.0,88285.0
23,2883,凱基金,27.75,-0.45,-1.6,174107,06/11,-124,-959,1140,-5330,696,4609.0,1573.0,-1362.0,-22064.0,-928.0
24,1905,華紙,12.7,-0.25,-1.93,4994,06/11,-196,-251,-2486,-5177,-328,519.0,1934.0,2757.0,3147.0,2265.0
25,2426,鼎元,66.3,4.9,7.98,18412,06/11,22,-1762,-1826,-5099,-6492,-1897.0,9518.0,14031.0,14039.0,13573.0
26,2408,南亞科,340.0,7.0,2.1,101519,06/11,1310,-2121,3098,-5051,-10915,-11161.0,-11646.0,-37511.0,67562.0,-55905.0
27,8070,長華*,58.8,1.2,2.08,14767,06/11,-325,-1545,-1577,-4793,2114,2829.0,1890.0,26.0,1106.0,352.0
28,4906,正文,42.0,0.45,1.08,14194,06/11,-228,-3325,-3098,-4772,-8232,1723.0,17767.0,17546.0,19409.0,17432.0
29,2313,華通,275.0,16.0,6.18,92016,06/11,-1016,-2621,-2961,-4759,-4376,-1523.0,5900.0,16850.0,18957.0,4693.0
30,2353,宏碁,36.9,0.7,1.93,52465,06/11,-1818,-2725,-1894,-4741,7874,8440.0,7450.0,9706.0,14493.0,7585.0
31,2317,鴻海,258.5,-4.5,-1.71,97551,06/11,-11,-1081,-1203,-4388,628,-530.0,-15746.0,-14227.0,-16932.0,-15224.0
32,2367,燿華,64.6,1.3,2.05,52416,06/11,556,-1709,-1730,-4361,-6402,-2874.0,8515.0,11413.0,9801.0,6523.0
33,8150,南茂,97.1,8.8,9.97,65335,06/11,7018,3039,-1631,-4297,-4107,12317.0,14952.0,14702.0,24136.0,12463.0
34,00680L,元大美債20正2,6.82,0.0,0.0,13248,06/11,-257,-616,-2882,-4077,-8605,-10085.0,-45503.0,-178710.0,-236424.0,-160615.0
35,8096,擎亞,121.0,3.0,2.54,10798,06/11,552,-679,-598,-4072,-3784,-1138.0,4080.0,12308.0,11064.0,11846.0
36,2301,光寶科,208.5,-4.5,-2.11,24496,06/11,-797,-1678,-1969,-4014,-1593,93.0,-2225.0,-5606.0,7829.0,-4275.0
37,00753L,中信中國50正2,9.11,-0.13,-1.41,16105,06/11,258,-2982,-3772,-3916,-6473,5875.0,6351.0,5102.0,-1610.0,4611.0
38,00991A,主動復華未來50,18.59,-0.04,-0.21,106281,06/11,-188,-1347,768,-3753,2748,11033.0,15841.0,,,-19292.0
39,2377,微星,133.5,1.5,1.14,14939,06/11,-476,-1672,-1693,-3686,-4355,-3681.0,3191.0,4609.0,11878.0,4542.0
40,2356,英業達,65.4,-0.8,-1.21,45774,06/11,-291,-3024,-3199,-3634,3452,6525.0,2766.0,6450.0,2672.0,4507.0
41,00878,國泰永續高股息,31.6,0.0,0.0,58884,06/11,44,-346,32,-3628,1324,-135.0,-364.0,-426.0,-5917.0,204.0
42,00687B,國泰20年美債,27.89,0.05,0.18,35898,06/11,0,-10,-216,-3535,-4168,-2970.0,-2977.0,-14282.0,-21614.0,-10533.0
43,00676R,富邦臺灣加權反1,5.96,0.02,0.34,20574,06/11,-1019,-1675,-217,-3439,-2286,-1048.0,3142.0,6773.0,9113.0,7409.0
44,3714,富采,63.5,0.8,1.28,15801,06/11,-851,-2160,-2680,-3170,-2316,46.0,18440.0,20870.0,24116.0,20751.0
45,6127,九豪,79.0,2.0,2.6,58530,06/11,710,-2148,-679,-3119,-1385,11.0,2502.0,3370.0,2766.0,1790.0
46,1711,永光,42.2,-0.1,-0.24,8990,06/11,-398,-576,-399,-3053,-2808,-2939.0,-2283.0,8901.0,10943.0,8551.0
47,1611,中電,13.3,-0.25,-1.85,927,06/11,-6,-32,-136,-3022,-181,-189.0,-512.0,-287.0,-219.0,-542.0
48,2474,可成,205.5,1.0,0.49,7098,06/11,-196,-371,12,-3020,1655,4464.0,8802.0,9066.0,9063.0,8641.0
49,5347,世界,161.5,9.0,5.9,35276,06/11,-675,-1702,-943,-3000,-3604,-7152.0,2941.0,9431.0,9650.0,9891.0
50,6116,彩晶,14.2,-0.2,-1.39,33646,06/11,-3939,-8299,-2309,-2963,-7233,-37863.0,-6881.0,781.0,-1467.0,2115.0
51,6209,今國光,79.3,-1.7,-2.1,16931,06/11,-628,-2524,-2092,-2799,-2119,-4176.0,1717.0,-1196.0,8513.0,-2305.0
52,1503,士電,215.0,-2.0,-0.92,4051,06/11,-64,-764,-380,-2731,32,430.0,552.0,-742.0,-2276.0,-444.0
53,1504,東元,68.4,-1.1,-1.58,18780,06/11,-423,-4301,-4204,-2711,8006,5796.0,7576.0,11116.0,26497.0,8845.0
54,1727,中華化,85.5,-1.6,-1.84,6716,06/11,-1591,-2286,-2684,-2707,-2513,-2292.0,2416.0,1899.0,5122.0,821.0
55,6005,群益證,38.3,0.05,0.13,24467,06/11,-347,-1202,-3196,-2683,518,370.0,977.0,4213.0,3578.0,3250.0
56,6456,GIS-KY,69.2,-2.1,-2.95,6937,06/11,-346,-997,-791,-2617,-4638,-2666.0,511.0,8216.0,8806.0,8227.0
57,3615,安可,50.5,-3.3,-6.13,9147,06/11,-397,-725,-775,-2580,358,55.0,-350.0,1256.0,1201.0,1213.0
58,3260,威剛,394.5,4.5,1.15,14206,06/11,10,-401,-331,-2574,-2442,-2205.0,7776.0,11804.0,12763.0,9828.0
59,3673,TPK-KY,78.7,-2.1,-2.6,16844,06/11,-294,-1118,-1358,-2559,246,1642.0,9437.0,9291.0,8666.0,8608.0
60,3305,昇貿,140.0,3.5,2.56,6544,06/11,-213,-678,-873,-2495,-584,-2689.0,1377.0,188.0,5449.0,-511.0
61,6531,愛普*,890.0,-4.0,-0.45,5544,06/11,-596,-1436,-1530,-2457,-3244,-4737.0,2682.0,1706.0,-930.0,-32.0
62,6284,佳邦,96.7,-1.3,-1.33,5710,06/11,-487,-1605,-1771,-2441,-2527,2574.0,3544.0,1257.0,1708.0,1981.0
63,4989,榮科,78.6,-3.5,-4.26,8318,06/11,-1240,-1472,-1594,-2305,-3655,-2220.0,-908.0,3394.0,16135.0,2696.0
64,1597,直得,143.5,-4.0,-2.71,3959,06/11,-868,-1379,-1412,-2249,-2393,-3280.0,796.0,571.0,462.0,614.0
65,9904,寶成,26.3,-0.2,-0.75,17329,06/11,-139,-381,-2093,-2249,1431,6496.0,8411.0,2783.0,-726.0,2496.0
66,8028,昇陽半導體,304.0,-11.0,-3.49,8963,06/11,-776,-369,-152,-2219,-2597,783.0,3391.0,1653.0,4191.0,1070.0
67,00400A,主動國泰動能高息,13.86,-0.11,-0.79,51445,06/11,-477,-1348,-989,-2212,-6163,-8035.0,,,,
68,1717,長興,67.8,0.0,0.0,11398,06/11,-732,-2463,-2536,-2212,-244,-5397.0,2877.0,10143.0,18769.0,11220.0
69,00992A,主動群益科技創新,17.25,-0.22,-1.26,69348,06/11,-972,-954,-1300,-2139,-10331,-31205.0,23968.0,,,23144.0
70,1809,中釉,48.3,-2.4,-4.73,10070,06/11,-340,-1740,-1678,-2089,-151,-502.0,1860.0,3417.0,2194.0,3537.0
71,6207,雷科,125.0,-9.5,-7.06,24391,06/11,910,89,-619,-2053,-354,3563.0,4397.0,3981.0,5310.0,4345.0
72,8064,東捷,133.0,-5.5,-3.97,12690,06/11,-293,-855,-887,-2007,-615,-1543.0,2533.0,1558.0,1665.0,360.0
73,00686R,群益臺灣加權反1,1.07,0.0,0.0,10228,06/11,-100,601,415,-1959,-3314,-2854.0,-3368.0,-6164.0,-127.0,-4061.0
74,2915,潤泰全,49.15,0.0,0.0,5054,06/11,-1824,-1626,-1690,-1954,-1013,450.0,1212.0,-1759.0,2595.0,-1728.0
75,8299,群聯,2200.0,45.0,2.09,6753,06/11,-344,-1186,-1097,-1885,-1657,-3138.0,-245.0,2273.0,9913.0,1045.0
76,2618,長榮航,37.7,0.45,1.21,41922,06/11,142,-247,-564,-1884,-774,-1644.0,-776.0,-5457.0,-7272.0,-4683.0
77,6706,惠特,161.0,-2.0,-1.23,3424,06/11,-260,-614,-411,-1872,-2962,138.0,228.0,-1228.0,3722.0,-4777.0
78,3030,德律,313.0,-3.0,-0.95,4470,06/11,-475,-1141,-1358,-1862,-1438,-1908.0,1637.0,3929.0,2705.0,2430.0
79,3006,晶豪科,204.5,2.5,1.24,10576,06/11,138,-101,391,-1854,-1665,-4152.0,-3749.0,8621.0,9694.0,7454.0
80,3211,順達,398.5,-6.5,-1.6,6951,06/11,43,-266,-76,-1842,-1137,913.0,3034.0,3093.0,6072.0,5062.0
81,2351,順德,180.0,5.0,2.86,4493,06/11,-510,-797,-2082,-1835,-749,1303.0,22397.0,20999.0,22988.0,21222.0
82,2884,玉山金,33.85,0.2,0.59,45609,06/11,-1381,-1075,-1656,-1806,-4695,-220.0,3885.0,1465.0,3483.0,-1335.0
83,2481,強茂,137.0,1.5,1.11,20340,06/11,-445,-1186,-841,-1789,-4319,-2897.0,472.0,-8740.0,7875.0,-7605.0
84,2449,京元電子,272.0,0.0,0.0,20303,06/11,-1587,-813,-1156,-1757,-3916,2405.0,13036.0,6964.0,10839.0,7611.0
85,8110,華東,53.6,1.8,3.47,15052,06/11,149,-170,-57,-1732,-3329,-3053.0,700.0,-1638.0,8337.0,2736.0
86,1582,信錦,89.2,0.7,0.79,3234,06/11,-44,-228,-694,-1728,-3433,581.0,-1791.0,3083.0,2640.0,3223.0
87,6278,台表科,192.0,4.0,2.13,13317,06/11,104,-212,-529,-1727,-1671,-8123.0,9803.0,9054.0,9665.0,8378.0
88,2354,鴻準,56.2,-0.1,-0.18,8445,06/11,-28,-65,-420,-1690,-794,-2509.0,-1783.0,-6622.0,-842.0,-5254.0
89,3231,緯創,152.5,-5.5,-3.48,55231,06/11,831,-870,1023,-1676,-3976,-13256.0,-18102.0,-13902.0,-2103.0,-10854.0
90,3189,景碩,619.0,-41.0,-6.21,31038,06/11,-65,-1026,-641,-1675,-1673,-406.0,3510.0,8028.0,12164.0,2644.0
91,2402,毅嘉,60.6,0.9,1.51,5122,06/11,-356,-680,-793,-1657,-1508,-1701.0,-1564.0,-5052.0,5936.0,-19052.0
92,3374,精材,223.0,-1.5,-0.67,5200,06/11,-468,-1171,-959,-1657,11,721.0,1164.0,4811.0,3515.0,5078.0
93,2476,鉅祥,119.0,0.5,0.42,3432,06/11,102,175,-932,-1639,415,2111.0,16205.0,13029.0,14167.0,13569.0
94,8261,富鼎,158.0,1.5,0.96,4971,06/11,-583,-801,-966,-1636,-2344,-280.0,2289.0,1940.0,3711.0,2146.0
95,2376,技嘉,340.0,-4.5,-1.31,12564,06/11,-431,-930,-276,-1626,-302,574.0,1251.0,3061.0,505.0,3117.0
96,6155,鈞寶,84.1,7.6,9.93,27733,06/11,-219,-984,-212,-1578,1195,796.0,2255.0,1998.0,3528.0,1791.0
97,3013,晟銘電,106.0,-2.5,-2.3,3397,06/11,-395,-889,-923,-1569,-795,265.0,391.0,-1526.0,-1699.0,-1377.0
98,2464,盟立,142.0,-4.0,-2.74,10576,06/11,101,-714,-1139,-1552,-1639,-1652.0,2840.0,2546.0,2333.0,2659.0
99,4967,十銓,277.5,8.5,3.16,8130,06/11,-482,-468,-1058,-1525,-1743,-1286.0,1507.0,2154.0,3619.0,-4678.0
100,1402,遠東新,27.4,-0.25,-0.9,38340,06/11,133,-572,-926,-1524,-1967,1299.0,2771.0,8610.0,9029.0,8482.0
101,4720,德淵,23.35,-0.35,-1.48,1355,06/11,-84,-40,-296,-1514,-1555,-463.0,1127.0,2491.0,1428.0,2289.0
102,3357,臺慶科,287.0,-8.5,-2.88,22346,06/11,368,-1139,-576,-1471,-945,2201.0,2217.0,3500.0,4937.0,4109.0
103,2363,矽統,56.4,1.3,2.36,7226,06/11,-227,-781,-706,-1436,344,-1649.0,2063.0,-1425.0,2848.0,-1197.0
104,6789,采鈺,455.0,-5.0,-1.09,3483,06/11,-829,-946,-988,-1432,-1465,-3250.0,-6566.0,-583.0,4894.0,-2681.0
105,2441,超豐,121.5,1.0,0.83,5277,06/11,24,-106,345,-1425,-2291,-1191.0,-5212.0,-988.0,8585.0,-10276.0
106,3264,欣銓,215.0,3.5,1.65,5115,06/11,-366,-627,-710,-1420,667,-256.0,-2036.0,-1283.0,-1882.0,-8965.0
107,6548,長科*,84.0,2.2,2.69,3414,06/11,-23,-584,-607,-1418,-1621,-1140.0,-404.0,1084.0,2082.0,231.0
108,3029,零壹,105.0,0.0,0.0,1657,06/11,11,-9,-8,-1401,595,502.0,924.0,394.0,-1015.0,352.0
109,1569,濱川,47.55,-1.25,-2.56,2037,06/11,-885,-987,-974,-1393,-1388,-1831.0,-1033.0,-2070.0,-1325.0,-2057.0
110,2885,元大金,61.6,-0.7,-1.12,30142,06/11,91,126,313,-1387,1278,782.0,877.0,1423.0,58.0,1371.0
111,2374,佳能,71.7,0.1,0.14,5231,06/11,-50,-166,-278,-1382,-221,-500.0,2753.0,3304.0,6612.0,3320.0
112,3624,光頡,110.0,-3.5,-3.08,26141,06/11,1001,-3009,-2333,-1369,-1337,1259.0,2918.0,3619.0,6584.0,2486.0
113,3707,漢磊,74.0,2.1,2.92,9274,06/11,352,-201,-284,-1366,-1682,771.0,-245.0,4662.0,7553.0,4341.0
114,1519,華城,773.0,-18.0,-2.28,5108,06/11,-36,-322,-369,-1360,-98,462.0,806.0,-901.0,-1319.0,-614.0
115,00688L,國泰20年美債正2,6.8,-0.01,-0.15,3724,06/11,-257,-435,-561,-1350,-3806,-8431.0,-29992.0,-96781.0,-131577.0,-92717.0
116,6727,亞泰金屬,393.0,-29.5,-6.98,2322,06/11,-303,-581,-920,-1313,-1867,-1514.0,1863.0,,,
117,5309,系統電,66.6,-1.0,-1.48,7020,06/11,-797,-1313,-1290,-1306,-380,-3757.0,-1653.0,-5697.0,3376.0,-4683.0
118,3709,鑫聯大投控,72.7,-1.3,-1.76,1127,06/11,-154,-468,-978,-1305,-1363,-2645.0,-3437.0,-7271.0,-2536.0,-2298.0
119,6015,宏遠證,17.85,-0.15,-0.83,5262,06/11,-23,-827,-538,-1291,1248,1765.0,1106.0,5379.0,5119.0,5547.0
120,5425,台半,91.9,4.6,5.27,19331,06/11,1486,1326,341,-1283,-817,3938.0,11240.0,9962.0,8780.0,10438.0
