排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,2243,宏旭-KY,44.95,4.05,9.9,3124,06/16,173.0,1144.0,1767.0,11100.0,5500.0,,,,1300.0,
2,6199,天品,92.3,5.2,5.97,902,06/16,1993.0,5133.0,5133.0,5133.0,10367.0,6180.0,2755.0,5133.0,,6180.0
3,5457,宣德,38.45,-0.65,-1.66,11286,06/16,-64.1,120.0,,3200.0,3200.0,,32.0,65.0,725.0,154.0
4,2379,瑞昱,678.0,44.0,6.94,4272,06/16,-6.84,-32.7,-68.1,2625.0,1111.0,1717.0,474.0,627.0,166.0,1457.0
5,6414,樺漢,367.0,-0.5,-0.14,2816,06/16,,,,2600.0,1250.0,-27.3,2262.0,238.0,1354.0,271.0
6,3441,聯一光,81.0,7.3,9.91,13279,06/16,44.0,33.0,-18.7,2217.0,859.0,718.0,,769.0,5460.0,694.0
7,1714,和桐,17.95,1.25,7.49,32707,06/16,-4.53,100.0,458.0,2007.0,90500.0,36140.0,,,60300.0,45200.0
8,2606,裕民,61.1,-3.3,-5.12,22778,06/16,,,,1520.0,1250.0,710.0,,19.1,,41.3
9,3702,大聯大,109.0,1.5,1.4,10028,06/16,10.3,51.8,673.0,1278.0,1075.0,263.0,1716.0,2642.0,2844.0,2725.0
10,3041,揚智,26.4,-0.6,-2.22,5542,06/16,2.24,1145.0,1042.0,1270.0,121.0,954.0,496.0,706.0,104.0,1042.0
11,8042,金山電,192.5,5.0,2.67,27538,06/16,36.9,41.1,68.2,1218.0,1110.0,51.7,601.0,84.3,44050.0,120.0
12,2034,允強,20.7,-0.1,-0.48,2507,06/16,333.0,333.0,1200.0,1200.0,,,225.0,-98.5,-72.9,-68.3
13,6173,信昌電,287.0,-17.0,-5.59,33271,06/16,46.8,234.0,418.0,1146.0,743.0,186.0,803.0,78.5,,52.9
14,4721,美琪瑪,98.5,-2.5,-2.48,10825,06/16,1533.0,,1533.0,1125.0,4800.0,1533.0,4800.0,2350.0,512.0,4800.0
