排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00864B,中信美國公債0-1,46.26,0.12,0.26,1636,06/25,0.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,-62.7,4000.0
2,00859B,群益0-1年美債,40.81,0.05,0.12,2015,06/25,32.5,1667.0,1667.0,2550.0,2550.0,2550.0,430.0,308.0,,279.0
3,00898,國泰基因免疫革命,8.85,0.17,1.96,1080,06/25,1.9,1138.0,847.0,847.0,847.0,906.0,360.0,94.0,-42.3,94.0
4,00897,富邦基因免疫生技,10.57,0.15,1.44,1037,06/25,4.17,4067.0,733.0,594.0,558.0,558.0,127.0,-32.8,17.9,-36.2
5,6615,慧智,36.45,-1.0,-2.67,33,06/25,0.0,100.0,633.0,633.0,340.0,0.0,,,,
6,00921,兆豐龍頭等權重,23.06,-0.16,-0.69,325,06/25,0.0,0.0,550.0,333.0,333.0,,44.4,-66.7,-81.9,-66.7
7,00912,中信臺灣智慧50,34.66,0.02,0.06,1161,06/25,-2.56,-2.56,443.0,322.0,375.0,850.0,-20.8,90.0,-54.2,31.0
8,00936,台新永續高息中小,21.17,0.45,2.17,3200,06/25,250.0,250.0,250.0,-53.3,218.0,106.0,483.0,-94.5,-97.9,-93.3
9,3226,龍鋒,44.6,-4.4,-8.98,19,06/25,200.0,200.0,200.0,200.0,50.0,-40.0,-66.7,-82.4,-88.9,-82.4
10,00731,復華富時高息低波,90.95,1.2,1.34,619,06/25,0.0,0.0,167.0,-94.4,167.0,100.0,-42.9,-90.0,-94.2,-90.0
11,00701,國泰股利精選30,40.42,0.43,1.08,765,06/25,9.76,125.0,165.0,60.7,55.2,-52.1,-65.4,-81.9,-71.5,-85.5
12,00733,富邦臺灣中小,77.2,0.6,0.78,539,06/25,59.4,23.6,116.0,37.5,66.7,37.5,-5.98,-62.1,-71.4,-56.7
13,00674R,期元大S&P黃金反1,30.82,0.6,1.99,2809,06/25,37.7,71.3,102.0,110.0,189.0,288.0,-42.4,-75.6,-95.1,-74.7
14,00851,台新全球AI,72.65,0.8,1.11,10,06/25,0.0,100.0,100.0,100.0,100.0,100.0,100.0,-33.3,100.0,-33.3
15,2751,王座,53.1,-0.9,-1.67,22,06/25,0.0,100.0,100.0,100.0,-42.9,33.3,0.0,300.0,,300.0
16,009813,貝萊德標普卓越50,10.87,0.07,0.65,4300,06/25,-6.43,10.7,91.6,272.0,11.5,22.6,-41.1,-69.5,,-58.9
17,1718,中纖,10.15,0.92,9.97,54273,06/25,84.1,87.6,90.5,86.8,95.6,47.7,53.1,30.0,-20.3,32.0
