排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00685L,群益臺灣加權正2,305.05,0.85,0.28,06/25,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2,3228,金麗科,176.5,-4.0,-2.22,06/25,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
3,6160,欣技,16.7,-0.4,-2.34,06/25,,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
4,00852L,國泰美國道瓊正2,34.25,0.4,1.18,06/25,0.0,0.0,0.0,-92.2,-92.4,-92.6,-92.6,-92.6,-94.1,-92.6
5,00939,統一台灣高息動能,21.69,0.15,0.7,06/25,-33.9,-71.9,-78.0,-87.7,-92.6,-94.1,-9.09,-59.4,-26.0,-59.5
6,8070,長華*,56.5,-1.3,-2.25,06/25,0.77,-25.2,-51.0,-69.2,-68.8,-73.4,-69.5,-86.7,-85.4,-86.1
7,3646,艾恩特,23.2,-0.2,-0.85,06/25,0.0,-62.5,-62.5,-62.2,-62.2,-62.2,-62.2,-61.2,-72.9,-61.2
8,00946,群益科技高息成長,15.48,0.15,0.98,06/25,-1.52,-4.27,-36.0,-62.2,-62.2,-63.8,19.2,-83.3,-78.9,-84.2
9,6887,寶綠特-KY,35.85,-0.05,-0.14,06/25,-61.5,-61.5,-60.0,-61.5,-60.0,-56.5,-54.5,-58.3,,-58.3
10,2397,友通,59.5,-0.1,-0.17,06/25,0.0,0.0,-58.4,-58.5,-63.9,-64.1,-78.5,-84.6,-16.1,-84.2
11,8032,光菱,45.1,0.25,0.56,06/25,-5.04,-14.4,-22.6,-58.0,-61.7,-58.5,-60.2,-68.5,-59.1,-68.3
12,00916,國泰全球品牌50,25.13,0.09,0.36,06/25,0.0,0.0,0.0,-56.0,-59.3,589.0,377.0,220.0,-10.9,220.0
13,1904,正隆,21.75,-0.4,-1.81,06/25,-2.53,-34.0,-34.0,-54.7,-57.9,-59.7,-67.8,-62.6,-78.4,-62.7
14,2360,致茂,2185.0,25.0,1.16,06/25,-8.23,-25.5,-31.2,-53.1,-56.8,-44.8,-50.9,-77.5,-70.3,-69.5
15,4523,永彰,29.8,-0.05,-0.17,06/25,-4.08,-4.86,-31.1,-53.1,-63.8,-64.1,-53.2,-32.1,-46.5,-34.5
16,1531,高林股,12.8,-0.1,-0.78,06/25,0.0,-50.9,-50.9,-51.1,-51.2,-45.0,-42.2,-38.3,-61.8,-38.3
17,2059,川湖,7315.0,-190.0,-2.53,06/25,-1.76,-39.9,-42.5,-50.5,-46.6,-54.3,-71.2,-84.8,-72.7,-84.4
18,00923,群益台ESG低碳50,43.14,0.13,0.3,06/25,0.0,0.0,-43.6,-49.5,-50.4,-75.1,-66.7,51.3,-83.1,51.3
19,4744,皇將,25.55,-0.35,-1.35,06/25,-3.95,-36.6,-42.7,-48.9,-52.8,-50.9,-9.33,-2.86,105.0,-3.13
20,3530,晶相光,72.3,-0.9,-1.23,06/25,-4.31,-11.0,-49.0,-48.6,-50.5,-53.8,-62.0,-58.0,-47.5,-64.8
21,5206,坤悅,22.95,-0.25,-1.08,06/25,0.0,-48.5,-48.5,-48.0,-46.7,-41.4,-49.9,-50.9,-63.4,-52.8
22,00728,第一金工業30,66.55,0.05,0.08,06/25,0.0,-44.8,-44.8,-47.8,-47.8,-47.3,-47.3,-47.3,-93.7,-47.3
23,00768B,復華20年美債,51.35,0.75,1.48,06/25,0.0,0.0,0.0,-47.7,-47.7,-47.7,-47.7,-87.0,-74.5,-87.0
24,2606,裕民,61.7,0.3,0.49,06/25,-2.72,-12.7,-31.2,-47.7,-43.8,-38.9,-46.7,-54.7,-65.4,-58.1
25,2820,華票,17.85,0.15,0.85,06/25,-0.89,-40.1,-47.7,-47.6,-46.0,-42.1,-4.6,11.2,-44.1,11.2
26,3311,閎暉,37.75,-0.65,-1.69,06/25,-7.62,-28.9,-47.6,-47.5,-54.9,-46.9,-63.7,-75.4,73.3,-75.4
