排名,代號,名稱,市 場,股價 日期,K 線,成交,漲跌 價,漲跌 幅,成交 張數,成交額 (百萬),昨收,開盤,最高,最低,振幅 (%),PER,PBR,1個月 走勢圖,3個月 走勢圖,1年 走勢圖,3年 走勢圖,10年 走勢圖
301,2421,建準,市,09/14,,163.0,-1.5,-0.91,2127,347.0,164.5,161.0,165.0,161.0,2.43,17.2,4.43,,,,,
302,3265,台星科,櫃,09/14,,163.0,-2.0,-1.21,729,118.0,165.0,163.5,164.0,159.5,2.73,22.9,3.52,,,,,
303,6761,穩得,櫃,09/14,,162.0,0.0,0.0,150,24.4,162.0,162.0,164.0,160.0,2.47,21.7,3.3,,,,,
304,8462,柏文,市,09/14,,162.0,2.5,1.57,32,5.13,159.5,158.5,162.0,158.5,2.19,15.3,5.41,,,,,
305,3416,融程電,市,09/14,,161.0,0.5,0.31,172,27.7,160.5,161.5,163.0,158.0,3.12,18.7,3.63,,,,,
306,6217,中探針,櫃,09/14,,161.0,-4.0,-2.42,1921,308.0,165.0,162.0,163.5,156.5,4.24,,6.26,,,,,
307,6762,達亞,櫃,09/14,,161.0,0.0,0.0,0,0.0,161.0,161.0,161.0,161.0,0.0,343.0,4.34,,,,,
308,3441,聯一光,櫃,09/14,,160.5,-5.5,-3.31,36402,5907.0,166.0,167.0,173.0,157.5,9.34,66.0,7.75,,,,,
309,4536,拓凱,市,09/14,,160.5,-1.5,-0.93,95,15.3,162.0,162.5,162.5,160.0,1.54,12.1,1.54,,,,,
310,2344,華邦電,市,09/14,,160.0,-11.5,-6.71,123412,20015.0,171.5,166.5,167.5,160.0,4.37,17.7,4.36,,,,,
311,3055,蔚華科,市,09/14,,159.5,5.0,3.24,1767,273.0,154.5,149.5,159.5,148.5,7.12,,11.08,,,,,
312,5347,世界,櫃,09/14,,159.5,2.0,1.27,6763,1062.0,157.5,155.0,160.0,152.5,4.76,33.8,4.76,,,,,
313,2481,強茂,市,09/14,,159.0,9.0,6.0,61140,9660.0,150.0,148.0,164.0,146.0,12.0,42.2,4.03,,,,,
314,3135,凌航,市,09/14,,159.0,-3.5,-2.15,698,112.0,162.5,162.0,162.0,158.0,2.46,6.19,3.31,,,,,
315,2480,敦陽科,市,09/14,,157.5,0.0,0.0,591,95.0,157.5,159.0,163.5,157.5,3.81,18.0,5.11,,,,,
316,2233,宇隆,市,09/14,,157.0,-3.5,-2.18,668,104.0,160.5,160.0,160.0,154.0,3.74,23.1,2.29,,,,,
317,1773,勝一,市,09/14,,156.5,-2.5,-1.57,472,73.8,159.0,158.0,158.0,155.0,1.89,19.5,4.11,,,,,
318,8083,瑞穎,櫃,09/14,,156.5,-1.0,-0.63,31,4.93,157.5,158.0,158.0,156.0,1.27,13.7,5.01,,,,,
319,2850,新產,市,09/14,,156.0,-3.0,-1.89,257,40.2,159.0,157.5,157.5,155.5,1.26,10.1,2.24,,,,,
