排名,代號,名稱,市 場,股價 日期,K 線,成交,漲跌 價,漲跌 幅,成交 張數,成交額 (百萬),昨收,開盤,最高,最低,振幅 (%),PER,PBR,1個月 走勢圖,3個月 走勢圖,1年 走勢圖,3年 走勢圖,10年 走勢圖
1,5274,信驊,櫃,09/15,,17520.0,-460.0,-2.56,127,2251.0,17980.0,17980.0,18160.0,17405.0,4.2,129.0,85.0,,,,,
2,2059,川湖,市,09/15,,11715.0,-275.0,-2.29,212,2509.0,11990.0,11920.0,12075.0,11665.0,3.42,64.6,33.07,,,,,
3,6515,穎崴,市,09/15,,6310.0,-290.0,-4.39,362,2339.0,6600.0,6600.0,6725.0,6305.0,6.36,102.0,26.68,,,,,
4,7769,鴻勁,市,09/15,,6135.0,-170.0,-2.7,420,2599.0,6305.0,6255.0,6285.0,6105.0,2.85,63.3,19.43,,,,,
5,3008,大立光,市,09/15,,6055.0,60.0,1.0,2989,18103.0,5995.0,6015.0,6195.0,5930.0,4.42,32.3,4.13,,,,,
6,3443,創意,市,09/15,,6035.0,-365.0,-5.7,2199,13618.0,6400.0,6400.0,6455.0,6035.0,6.56,155.0,60.06,,,,,
7,6223,旺矽,櫃,09/15,,5440.0,-155.0,-2.77,658,3679.0,5595.0,5685.0,5800.0,5430.0,6.61,116.0,33.51,,,,,
8,3653,健策,市,09/15,,5310.0,-510.0,-8.76,2469,13300.0,5820.0,5735.0,5765.0,5240.0,9.02,120.0,33.04,,,,,
9,2383,台光電,市,09/15,,5115.0,-230.0,-4.3,1526,7960.0,5345.0,5300.0,5365.0,5110.0,4.77,80.0,31.42,,,,,
10,2454,聯發科,市,09/15,,4430.0,-130.0,-2.85,6209,27934.0,4560.0,4505.0,4575.0,4430.0,3.18,73.0,16.67,,,,,
11,3661,世芯-KY,市,09/15,,3355.0,-235.0,-6.55,2700,9288.0,3590.0,3535.0,3590.0,3335.0,7.1,46.6,4.79,,,,,
12,6510,精測,櫃,09/15,,3255.0,-120.0,-3.56,796,2625.0,3375.0,3325.0,3390.0,3215.0,5.19,76.6,10.58,,,,,
13,3017,奇鋐,市,09/15,,3115.0,-195.0,-5.89,3218,10219.0,3310.0,3265.0,3300.0,3100.0,6.04,41.5,22.16,,,,,
14,3081,聯亞,櫃,09/15,,2675.0,-70.0,-2.55,2327,6284.0,2745.0,2725.0,2745.0,2650.0,3.46,252.0,52.44,,,,,
15,3529,力旺,櫃,09/15,,2625.0,-105.0,-3.85,920,2441.0,2730.0,2720.0,2720.0,2610.0,4.03,88.1,56.21,,,,,
16,7734,印能科技,櫃,09/15,,2555.0,70.0,2.82,164,413.0,2485.0,2500.0,2585.0,2405.0,7.24,53.4,10.59,,,,,
17,2330,台積電,市,09/15,,2385.0,5.0,0.21,15216,36376.0,2380.0,2405.0,2405.0,2380.0,1.05,27.6,9.61,,,,,
18,3131,弘塑,櫃,09/15,,2320.0,10.0,0.43,248,587.0,2310.0,2295.0,2420.0,2295.0,5.41,40.5,21.1,,,,,
19,6669,緯穎,市,09/15,,2315.0,45.0,1.98,2768,6393.0,2270.0,2235.0,2345.0,2235.0,4.85,7.39,3.15,,,,,
20,2360,致茂,市,09/15,,2080.0,-60.0,-2.8,985,2071.0,2140.0,2100.0,2155.0,2075.0,3.74,52.9,26.71,,,,,
21,6805,富世達,市,09/15,,2025.0,-140.0,-6.47,1304,2698.0,2165.0,2175.0,2195.0,2010.0,8.55,43.3,16.62,,,,,
22,3665,貿聯-KY,市,09/15,,1980.0,25.0,1.28,2595,5138.0,1955.0,1940.0,2020.0,1925.0,4.86,36.4,7.79,,,,,
23,8299,群聯,櫃,09/15,,1920.0,-15.0,-0.78,2150,4152.0,1935.0,1935.0,1960.0,1900.0,3.1,8.79,4.16,,,,,
24,7750,新代,市,09/15,,1890.0,-70.0,-3.57,139,267.0,1960.0,1910.0,1940.0,1890.0,2.55,31.6,10.08,,,,,
25,7828,創新服務,櫃,09/15,,1845.0,-105.0,-5.38,304,585.0,1950.0,1910.0,2040.0,1845.0,10.0,176.0,14.46,,,,,
26,2345,智邦,市,09/15,,1840.0,-35.0,-1.87,2272,4229.0,1875.0,1870.0,1895.0,1830.0,3.47,28.9,14.9,,,,,
