排名,代號,名稱,市 場,股價 日期,K 線,成交,漲跌 價,漲跌 幅,成交 張數,成交額 (百萬),昨收,開盤,最高,最低,振幅 (%),PER,PBR,1個月 走勢圖,3個月 走勢圖,1年 走勢圖,3年 走勢圖,10年 走勢圖
1,5274,信驊,櫃,09/16,,18250.0,730.0,4.17,180,3272.0,17520.0,17965.0,18420.0,17485.0,5.34,134.0,88.54,,,,,
2,2059,川湖,市,09/16,,12045.0,330.0,2.82,454,5524.0,11715.0,12040.0,12445.0,11800.0,5.51,66.4,34.01,,,,,
3,3008,大立光,市,09/16,,6225.0,170.0,2.81,2427,15288.0,6055.0,6160.0,6415.0,6150.0,4.38,33.2,4.25,,,,,
4,6515,穎崴,市,09/16,,6210.0,-100.0,-1.58,338,2123.0,6310.0,6380.0,6470.0,6205.0,4.2,100.0,26.25,,,,,
5,3443,創意,市,09/16,,6170.0,135.0,2.24,1261,7788.0,6035.0,6070.0,6295.0,6050.0,4.06,158.0,61.41,,,,,
6,7769,鴻勁,市,09/16,,6125.0,-10.0,-0.16,438,2693.0,6135.0,6205.0,6235.0,6100.0,2.2,63.2,19.4,,,,,
7,6223,旺矽,櫃,09/16,,5600.0,160.0,2.94,438,2447.0,5440.0,5570.0,5660.0,5490.0,3.12,120.0,34.5,,,,,
8,3653,健策,市,09/16,,5240.0,-70.0,-1.32,1608,8591.0,5310.0,5320.0,5540.0,5210.0,6.21,118.0,32.61,,,,,
9,2383,台光電,市,09/16,,5085.0,-30.0,-0.59,1686,8585.0,5115.0,5060.0,5175.0,5030.0,2.83,79.5,31.23,,,,,
10,2454,聯發科,市,09/16,,4530.0,100.0,2.26,6641,30218.0,4430.0,4435.0,4625.0,4435.0,4.29,74.7,17.04,,,,,
11,3661,世芯-KY,市,09/16,,3345.0,-10.0,-0.3,1987,6682.0,3355.0,3385.0,3400.0,3310.0,2.68,46.5,4.78,,,,,
12,6510,精測,櫃,09/16,,3230.0,-25.0,-0.77,698,2268.0,3255.0,3285.0,3325.0,3200.0,3.84,76.0,10.5,,,,,
13,3017,奇鋐,市,09/16,,3175.0,60.0,1.93,2745,8692.0,3115.0,3115.0,3225.0,3100.0,4.01,42.3,22.59,,,,,
14,3081,聯亞,櫃,09/16,,2805.0,130.0,4.86,5759,16316.0,2675.0,2695.0,2930.0,2695.0,8.79,265.0,54.99,,,,,
15,3529,力旺,櫃,09/16,,2700.0,75.0,2.86,560,1504.0,2625.0,2650.0,2740.0,2625.0,4.38,90.6,57.82,,,,,
16,7734,印能科技,櫃,09/16,,2490.0,-65.0,-2.54,164,416.0,2555.0,2550.0,2585.0,2490.0,3.72,52.0,10.32,,,,,
17,2330,台積電,市,09/16,,2380.0,0.0,0.0,20919,49813.0,2385.0,2375.0,2395.0,2375.0,0.84,27.6,9.59,,,,,
18,3131,弘塑,櫃,09/16,,2325.0,5.0,0.22,148,346.0,2320.0,2365.0,2365.0,2315.0,2.16,40.6,21.15,,,,,
19,6669,緯穎,市,09/16,,2165.0,-150.0,-6.48,9126,19912.0,2315.0,2305.0,2320.0,2085.0,10.2,6.91,2.95,,,,,
20,2360,致茂,市,09/16,,2090.0,10.0,0.48,1119,2339.0,2080.0,2090.0,2130.0,2070.0,2.88,53.2,26.84,,,,,
21,6805,富世達,市,09/16,,2045.0,20.0,0.99,1047,2134.0,2025.0,2035.0,2070.0,2010.0,2.96,43.7,16.78,,,,,
22,7828,創新服務,櫃,09/16,,2005.0,160.0,8.67,285,561.0,1845.0,1860.0,2020.0,1855.0,8.94,192.0,15.71,,,,,
23,3665,貿聯-KY,市,09/16,,1995.0,15.0,0.76,2539,5031.0,1980.0,1980.0,2030.0,1935.0,4.8,36.6,7.85,,,,,
24,8299,群聯,櫃,09/16,,1985.0,65.0,3.39,3048,5931.0,1920.0,1930.0,1985.0,1910.0,3.91,9.09,4.3,,,,,
25,7750,新代,市,09/16,,1895.0,5.0,0.26,127,242.0,1890.0,1900.0,1935.0,1890.0,2.38,31.7,10.11,,,,,
26,2345,智邦,市,09/16,,1840.0,0.0,0.0,3117,5735.0,1840.0,1840.0,1860.0,1830.0,1.63,28.9,14.9,,,,,
27,7610,聯友金屬-創,市,09/16,,1730.0,75.0,4.53,1215,2087.0,1655.0,1685.0,1810.0,1630.0,10.9,59.3,26.97,,,,,
28,2308,台達電,市,09/16,,1710.0,40.0,2.4,10674,18152.0,1670.0,1680.0,1730.0,1655.0,4.49,54.4,15.12,,,,,
29,6683,雍智科技,櫃,09/16,,1595.0,145.0,10.0,2243,3425.0,1450.0,1450.0,1595.0,1420.0,12.1,70.4,15.55,,,,,
30,6442,光聖,市,09/16,,1575.0,65.0,4.3,2503,3932.0,1510.0,1515.0,1610.0,1515.0,6.29,44.8,9.46,,,,,
31,3533,嘉澤,市,09/16,,1510.0,-10.0,-0.66,837,1262.0,1520.0,1520.0,1535.0,1495.0,2.63,18.4,4.14,,,,,
32,5269,祥碩,市,09/16,,1475.0,105.0,7.66,1571,2252.0,1370.0,1375.0,1480.0,1365.0,8.39,15.8,3.05,,,,,
33,3491,昇達科,櫃,09/16,,1440.0,85.0,6.27,1346,1908.0,1355.0,1410.0,1445.0,1380.0,4.8,115.0,21.82,,,,,
34,6274,台燿,櫃,09/16,,1415.0,45.0,3.28,7140,10016.0,1370.0,1360.0,1460.0,1345.0,8.39,72.3,17.54,,,,,
35,7751,竑騰,櫃,09/16,,1400.0,40.0,2.94,148,206.0,1360.0,1390.0,1415.0,1365.0,3.68,54.3,15.95,,,,,
36,3324,雙鴻,櫃,09/16,,1360.0,100.0,7.94,4834,6410.0,1260.0,1275.0,1375.0,1255.0,9.52,31.2,9.54,,,,,
37,8996,高力,市,09/16,,1300.0,80.0,6.56,1198,1530.0,1220.0,1230.0,1300.0,1230.0,5.74,87.4,23.61,,,,,
38,5289,宜鼎,櫃,09/16,,1295.0,20.0,1.57,868,1120.0,1275.0,1285.0,1310.0,1270.0,3.14,7.1,5.36,,,,,
39,1590,亞德客-KY,市,09/16,,1240.0,-40.0,-3.12,917,1147.0,1280.0,1305.0,1305.0,1230.0,5.86,23.8,4.52,,,,,
40,6187,萬潤,櫃,09/16,,1220.0,5.0,0.41,1025,1263.0,1215.0,1220.0,1255.0,1220.0,2.88,62.3,13.94,,,,,
41,6446,藥華藥,市,09/16,,1205.0,0.0,0.0,2566,3084.0,1205.0,1220.0,1225.0,1185.0,3.32,65.1,12.23,,,,,
42,6640,均華,櫃,09/16,,1115.0,15.0,1.36,130,144.0,1100.0,1105.0,1120.0,1095.0,2.27,65.3,6.22,,,,,
43,8046,南電,市,09/16,,1105.0,20.0,1.84,7955,8677.0,1085.0,1095.0,1115.0,1060.0,5.07,130.0,14.49,,,,,
44,6739,竹陞科技,櫃,09/16,,1050.0,-15.0,-1.41,262,279.0,1065.0,1065.0,1085.0,1050.0,3.29,44.4,23.75,,,,,
45,2404,漢唐,市,09/16,,1035.0,0.0,0.0,746,778.0,1035.0,1040.0,1060.0,1030.0,2.9,15.6,10.91,,,,,
46,3406,玉晶光,市,09/16,,1005.0,90.0,9.84,4089,4036.0,915.0,950.0,1005.0,941.0,6.99,27.2,4.19,,,,,
47,6781,AES-KY,市,09/16,,1005.0,23.0,2.34,212,213.0,982.0,1000.0,1010.0,992.0,1.83,23.8,4.85,,,,,
48,2368,金像電,市,09/16,,992.0,20.0,2.06,5364,5295.0,972.0,986.0,1010.0,966.0,4.53,35.2,12.17,,,,,
49,3037,欣興,市,09/16,,961.0,10.0,1.05,11860,11335.0,951.0,961.0,971.0,940.0,3.26,62.4,12.34,,,,,
50,6531,愛普*,市,09/16,,949.0,59.0,6.63,3297,3065.0,890.0,905.0,950.0,898.0,5.84,54.7,12.32,,,,,
51,2357,華碩,市,09/16,,939.0,11.0,1.19,2548,2389.0,928.0,928.0,947.0,925.0,2.37,13.7,2.31,,,,,
52,6488,環球晶,櫃,09/16,,937.0,23.0,2.52,6718,6204.0,914.0,927.0,940.0,910.0,3.28,45.5,4.63,,,,,
53,8210,勤誠,市,09/16,,883.0,9.0,1.03,570,504.0,874.0,884.0,889.0,876.0,1.49,23.0,8.87,,,,,
