排名,代號,名稱,市 場,股價 日期,K 線,成交,漲跌 價,漲跌 幅,成交 張數,成交額 (百萬),昨收,開盤,最高,最低,振幅 (%),PER,PBR,1個月 走勢圖,3個月 走勢圖,1年 走勢圖,3年 走勢圖,10年 走勢圖
1,5274,信驊,櫃,09/18,,19290.0,1015.0,5.55,259,4973.0,18275.0,18890.0,19500.0,18870.0,3.45,142.0,93.59,,,,,
2,2059,川湖,市,09/18,,12495.0,200.0,1.63,484,6040.0,12295.0,12600.0,12730.0,12230.0,4.07,68.9,35.28,,,,,
3,3443,創意,市,09/18,,7150.0,650.0,10.0,2672,18586.0,6500.0,6600.0,7150.0,6510.0,9.85,183.0,71.16,,,,,
4,7769,鴻勁,市,09/18,,6540.0,405.0,6.6,3191,20728.0,6135.0,6225.0,6540.0,6140.0,6.52,67.5,20.72,,,,,
5,6515,穎崴,市,09/18,,6435.0,315.0,5.15,418,2674.0,6120.0,6255.0,6475.0,6210.0,4.33,104.0,27.21,,,,,
6,3008,大立光,市,09/18,,6430.0,410.0,6.81,2840,18095.0,6020.0,6280.0,6500.0,6150.0,5.81,34.3,4.39,,,,,
7,6223,旺矽,櫃,09/18,,5800.0,300.0,5.45,822,4741.0,5500.0,5625.0,5840.0,5620.0,4.0,124.0,35.73,,,,,
8,3653,健策,市,09/18,,5525.0,170.0,3.17,1047,5796.0,5355.0,5520.0,5650.0,5415.0,4.39,125.0,34.38,,,,,
9,2383,台光電,市,09/18,,4890.0,195.0,4.15,3625,17713.0,4695.0,4910.0,5000.0,4810.0,4.05,76.5,30.04,,,,,
10,2454,聯發科,市,09/18,,4710.0,210.0,4.67,9931,46267.0,4500.0,4600.0,4735.0,4545.0,4.22,77.6,17.72,,,,,
11,3661,世芯-KY,市,09/18,,3540.0,245.0,7.44,5094,17871.0,3295.0,3390.0,3540.0,3380.0,4.86,49.2,5.06,,,,,
12,6510,精測,櫃,09/18,,3520.0,320.0,10.0,482,1669.0,3200.0,3330.0,3520.0,3320.0,6.25,82.8,11.45,,,,,
13,3017,奇鋐,市,09/18,,3430.0,245.0,7.69,3718,12582.0,3185.0,3345.0,3450.0,3290.0,5.02,45.7,24.4,,,,,
14,3081,聯亞,櫃,09/18,,2880.0,160.0,5.88,3325,9433.0,2720.0,2780.0,2915.0,2730.0,6.8,272.0,56.46,,,,,
15,3529,力旺,櫃,09/18,,2845.0,135.0,4.98,1492,4211.0,2710.0,2770.0,2890.0,2760.0,4.8,95.4,60.92,,,,,
16,7734,印能科技,櫃,09/18,,2670.0,90.0,3.49,651,1717.0,2580.0,2660.0,2675.0,2535.0,5.43,55.8,11.07,,,,,
17,2330,台積電,市,09/18,,2460.0,35.0,1.44,37191,91291.0,2425.0,2460.0,2460.0,2435.0,1.03,28.5,9.92,,,,,
18,3131,弘塑,櫃,09/18,,2445.0,50.0,2.09,221,540.0,2395.0,2475.0,2475.0,2415.0,2.51,42.7,22.24,,,,,
19,6805,富世達,市,09/18,,2295.0,205.0,9.81,1514,3420.0,2090.0,2195.0,2295.0,2155.0,6.7,49.1,18.83,,,,,
20,2360,致茂,市,09/18,,2290.0,205.0,9.83,2578,5778.0,2085.0,2135.0,2290.0,2135.0,7.43,58.3,29.4,,,,,
21,3665,貿聯-KY,市,09/18,,2210.0,200.0,9.95,6450,13978.0,2010.0,2060.0,2210.0,2045.0,8.21,40.6,8.7,,,,,
22,6669,緯穎,市,09/18,,2140.0,5.0,0.23,4257,9130.0,2135.0,2195.0,2195.0,2115.0,3.75,6.83,2.91,,,,,
23,8299,群聯,櫃,09/18,,2140.0,170.0,8.63,6668,13893.0,1970.0,2030.0,2140.0,2010.0,6.6,9.8,4.64,,,,,
24,7828,創新服務,櫃,09/18,,2125.0,190.0,9.82,556,1163.0,1935.0,2010.0,2125.0,2010.0,5.94,203.0,16.65,,,,,
25,7750,新代,市,09/18,,1950.0,50.0,2.63,185,359.0,1900.0,1935.0,1970.0,1915.0,2.89,32.6,10.4,,,,,
26,7610,聯友金屬-創,市,09/18,,1945.0,175.0,9.89,2609,4945.0,1770.0,1820.0,1945.0,1765.0,10.2,66.7,30.32,,,,,
27,2345,智邦,市,09/18,,1855.0,55.0,3.06,5829,10680.0,1800.0,1810.0,1855.0,1810.0,2.5,29.1,15.02,,,,,
28,2308,台達電,市,09/18,,1735.0,50.0,2.97,12699,22032.0,1685.0,1730.0,1750.0,1715.0,2.08,55.2,15.34,,,,,
29,6683,雍智科技,櫃,09/18,,1670.0,95.0,6.03,2945,4825.0,1575.0,1600.0,1670.0,1570.0,6.35,73.7,16.28,,,,,
30,3533,嘉澤,市,09/18,,1585.0,30.0,1.93,692,1099.0,1555.0,1580.0,1615.0,1560.0,3.54,19.3,4.35,,,,,
31,6442,光聖,市,09/18,,1575.0,65.0,4.3,1888,2921.0,1510.0,1545.0,1575.0,1510.0,4.3,44.8,9.46,,,,,
32,3491,昇達科,櫃,09/18,,1565.0,80.0,5.39,1638,2482.0,1485.0,1515.0,1565.0,1475.0,6.06,125.0,23.71,,,,,
33,5269,祥碩,市,09/18,,1495.0,15.0,1.01,729,1088.0,1480.0,1490.0,1505.0,1480.0,1.69,16.0,3.09,,,,,
34,7751,竑騰,櫃,09/18,,1485.0,65.0,4.58,466,689.0,1420.0,1445.0,1485.0,1445.0,2.82,57.6,16.92,,,,,
35,3324,雙鴻,櫃,09/18,,1480.0,95.0,6.86,8399,12353.0,1385.0,1480.0,1515.0,1420.0,6.86,34.0,10.39,,,,,
36,8996,高力,市,09/18,,1430.0,130.0,10.0,2477,3466.0,1300.0,1350.0,1430.0,1330.0,7.69,96.1,25.97,,,,,
37,6274,台燿,櫃,09/18,,1370.0,50.0,3.79,9625,13173.0,1320.0,1365.0,1395.0,1335.0,4.55,70.0,16.98,,,,,
38,5289,宜鼎,櫃,09/18,,1315.0,55.0,4.37,1274,1656.0,1260.0,1290.0,1315.0,1280.0,2.78,7.21,5.44,,,,,
