排名,代號,名稱,市 場,股價 日期,K 線,成交,漲跌 價,漲跌 幅,成交 張數,成交額 (百萬),昨收,開盤,最高,最低,振幅 (%),PER,PBR,1個月 走勢圖,3個月 走勢圖,1年 走勢圖,3年 走勢圖,10年 走勢圖
1,5274,信驊,櫃,09/14,,17980.0,95.0,0.53,218,3873.0,17885.0,17765.0,18035.0,17170.0,4.84,132.0,87.23,,,,,
2,2059,川湖,市,09/14,,11990.0,-90.0,-0.75,240,2865.0,12080.0,11900.0,12025.0,11785.0,1.99,66.1,33.85,,,,,
3,6515,穎崴,市,09/14,,6600.0,-290.0,-4.21,357,2373.0,6890.0,6685.0,6780.0,6555.0,3.27,106.0,27.9,,,,,
4,3443,創意,市,09/14,,6400.0,280.0,4.58,2640,16668.0,6120.0,5995.0,6575.0,5850.0,11.8,164.0,63.69,,,,,
5,7769,鴻勁,市,09/14,,6305.0,-5.0,-0.08,465,2946.0,6310.0,6295.0,6470.0,6210.0,4.12,65.1,19.97,,,,,
6,3008,大立光,市,09/14,,5995.0,-665.0,-9.98,2656,16167.0,6660.0,6395.0,6420.0,5995.0,6.38,31.9,4.09,,,,,
7,3653,健策,市,09/14,,5820.0,55.0,0.95,989,5736.0,5765.0,5580.0,5920.0,5500.0,7.29,131.0,36.22,,,,,
8,6223,旺矽,櫃,09/14,,5595.0,-25.0,-0.44,563,3117.0,5620.0,5455.0,5660.0,5370.0,5.16,120.0,34.47,,,,,
9,2383,台光電,市,09/14,,5345.0,-20.0,-0.37,1226,6519.0,5365.0,5270.0,5395.0,5230.0,3.08,83.6,32.83,,,,,
10,2454,聯發科,市,09/14,,4560.0,-25.0,-0.55,6122,27871.0,4585.0,4475.0,4650.0,4435.0,4.69,75.2,17.16,,,,,
11,3661,世芯-KY,市,09/14,,3590.0,-60.0,-1.64,2099,7496.0,3650.0,3410.0,3655.0,3410.0,6.71,49.9,5.13,,,,,
12,6510,精測,櫃,09/14,,3375.0,-105.0,-3.02,860,2940.0,3480.0,3400.0,3520.0,3370.0,4.31,79.4,10.97,,,,,
13,3017,奇鋐,市,09/14,,3310.0,-60.0,-1.78,2215,7284.0,3370.0,3255.0,3360.0,3210.0,4.45,44.1,23.55,,,,,
14,3081,聯亞,櫃,09/14,,2745.0,-65.0,-2.31,2727,7540.0,2810.0,2725.0,2830.0,2685.0,5.16,259.0,53.81,,,,,
15,3529,力旺,櫃,09/14,,2730.0,150.0,5.81,1326,3564.0,2580.0,2530.0,2770.0,2530.0,9.3,91.6,58.46,,,,,
16,7734,印能科技,櫃,09/14,,2485.0,-95.0,-3.68,306,767.0,2580.0,2455.0,2580.0,2445.0,5.23,51.9,10.3,,,,,
17,2330,台積電,市,09/14,,2380.0,-30.0,-1.24,21521,51354.0,2410.0,2385.0,2395.0,2380.0,0.62,27.6,9.59,,,,,
18,3131,弘塑,櫃,09/14,,2310.0,-15.0,-0.65,235,541.0,2325.0,2275.0,2345.0,2250.0,4.09,40.3,21.01,,,,,
19,6669,緯穎,市,09/14,,2270.0,-40.0,-1.73,1985,4518.0,2310.0,2315.0,2315.0,2240.0,3.25,7.24,3.09,,,,,
20,6805,富世達,市,09/14,,2165.0,15.0,0.7,917,1987.0,2150.0,2095.0,2210.0,2085.0,5.81,46.3,17.77,,,,,
21,2360,致茂,市,09/14,,2140.0,-20.0,-0.93,1184,2516.0,2160.0,2105.0,2180.0,2080.0,4.63,54.5,27.48,,,,,
22,7750,新代,市,09/14,,1960.0,-35.0,-1.75,476,914.0,1995.0,1905.0,1980.0,1855.0,6.27,32.8,10.45,,,,,
23,3665,貿聯-KY,市,09/14,,1955.0,80.0,4.27,2220,4289.0,1875.0,1825.0,2000.0,1810.0,10.1,35.9,7.69,,,,,
24,7828,創新服務,櫃,09/14,,1950.0,-25.0,-1.27,280,540.0,1975.0,1970.0,1975.0,1875.0,5.06,186.0,15.28,,,,,
25,8299,群聯,櫃,09/14,,1935.0,-55.0,-2.76,2299,4444.0,1990.0,1920.0,1960.0,1910.0,2.51,8.86,4.19,,,,,
