排名,代號,名稱,市 場,股價 日期,K 線,成交,漲跌 價,漲跌 幅,成交 張數,成交額 (百萬),昨收,開盤,最高,最低,振幅 (%),PER,PBR,1個月 走勢圖,3個月 走勢圖,1年 走勢圖,3年 走勢圖,10年 走勢圖
1801,8034,榮群,櫃,09/16,,19.75,0.1,0.51,49,0.98,19.65,19.8,19.95,19.6,1.78,16.6,1.66,,,,,
1802,6276,安鈦克,櫃,09/16,,19.7,0.6,3.14,16,0.31,19.1,19.8,19.8,19.2,3.14,,3.45,,,,,
1803,00900,富邦特選高股息30,市,09/16,,19.63,0.19,0.98,5342,104.0,19.52,19.46,19.63,19.45,0.93,,0.9939,,,,,
1804,1473,台南,市,09/16,,19.6,-0.05,-0.25,61,1.2,19.65,19.8,19.8,19.6,1.02,56.0,0.74,,,,,
1805,1735,日勝化,市,09/16,,19.6,0.3,1.55,31,0.62,19.3,19.15,19.95,19.15,4.15,16.8,1.26,,,,,
1806,3703,欣陸,市,09/16,,19.6,0.1,0.51,566,11.1,19.5,19.5,19.8,19.5,1.54,10.0,0.59,,,,,
1807,2528,皇普,市,09/16,,19.55,0.05,0.26,214,4.16,19.5,19.45,19.55,19.25,1.54,9.09,1.13,,,,,
1808,2719,燦星旅,櫃,09/16,,19.55,0.0,0.0,2,0.05,19.45,19.35,19.55,19.35,1.02,28.8,1.81,,,,,
1809,6198,瑞築,櫃,09/16,,19.5,0.0,0.0,6,0.12,19.4,20.15,20.15,19.5,3.33,,0.71,,,,,
1810,8476,台境*,市,09/16,,19.5,0.0,0.0,249,4.85,19.5,19.25,19.8,19.15,3.33,69.6,1.69,,,,,
1811,4192,杏國,櫃,09/16,,19.45,0.6,3.18,6,0.11,18.85,18.2,19.45,18.2,6.63,,3.12,,,,,
1812,4207,環泰,櫃,09/16,,19.45,0.15,0.78,58,1.12,19.3,19.8,19.8,19.35,2.33,10.3,1.34,,,,,
1813,020030,統一智慧電動車N,市,09/16,,19.4,0.0,0.0,2,0.04,19.4,19.19,19.4,19.19,1.08,,1.0068,,,,,
1814,2239,英利-KY,市,09/16,,19.4,0.1,0.52,48,0.93,19.3,19.45,19.55,19.05,2.59,,0.2,,,,,
1815,2939,永邑-KY,市,09/16,,19.4,0.0,0.0,7,0.14,19.4,19.3,19.4,19.25,0.77,,1.64,,,,,
1816,6216,居易,市,09/16,,19.4,0.1,0.52,138,2.68,19.3,19.3,19.6,19.3,1.55,51.1,1.15,,,,,
1817,1540,喬福,市,09/16,,19.35,0.25,1.31,69,1.34,19.1,19.15,19.45,19.15,1.57,15.9,1.17,,,,,
1818,2332,友訊,市,09/16,,19.35,0.55,2.93,11634,223.0,18.8,18.8,19.4,18.8,3.19,,1.41,,,,,
1819,2462,良得電,市,09/16,,19.35,0.45,2.38,107,2.05,18.9,18.95,19.5,18.85,3.44,31.2,0.88,,,,,
1820,2812,台中銀,市,09/16,,19.3,-0.05,-0.26,11508,222.0,19.35,19.4,19.4,19.25,0.78,11.6,1.21,,,,,
