排名,代號,名稱,市 場,股價 日期,K 線,成交,漲跌 價,漲跌 幅,成交 張數,成交額 (百萬),昨收,開盤,最高,最低,振幅 (%),PER,PBR,1個月 走勢圖,3個月 走勢圖,1年 走勢圖,3年 走勢圖,10年 走勢圖
601,6919,康霈*,市,09/15,,79.9,0.6,0.76,4142,336.0,79.3,79.8,83.4,79.6,4.79,,13.5,,,,,
602,6423,億而得,櫃,09/15,,79.7,-1.9,-2.33,15,1.2,81.6,80.8,80.8,79.3,1.84,108.0,4.65,,,,,
603,6486,互動,櫃,09/15,,79.6,-0.9,-1.12,62,4.92,80.5,80.5,81.2,79.6,1.99,16.5,2.3,,,,,
604,2762,世界健身-KY,市,09/15,,79.4,-0.1,-0.13,32,2.57,79.5,79.6,79.6,79.2,0.5,12.1,3.23,,,,,
605,6577,勁豐,櫃,09/15,,79.4,0.4,0.51,19,1.48,79.0,79.0,79.4,78.5,1.14,11.0,3.37,,,,,
606,1231,聯華食,市,09/15,,79.3,-0.7,-0.88,382,30.4,80.0,79.8,79.8,79.2,0.75,16.1,3.16,,,,,
607,00830,國泰費城半導體,市,09/15,,79.0,-1.95,-2.41,12679,1005.0,80.95,79.45,79.6,78.95,0.8,,1.0051,,,,,
608,1319,東陽,市,09/15,,79.0,0.7,0.89,950,74.9,78.3,78.2,79.3,78.1,1.53,12.8,1.73,,,,,
609,5609,中菲行,櫃,09/15,,78.4,-0.4,-0.51,84,6.57,78.8,78.9,78.9,78.3,0.76,10.1,1.75,,,,,
610,8279,生展,櫃,09/15,,78.4,-0.3,-0.38,2,0.17,78.7,78.2,78.4,78.2,0.25,9.39,0.91,,,,,
611,4105,東洋,櫃,09/15,,78.3,0.2,0.26,485,38.1,78.1,78.1,78.7,77.9,1.02,11.2,2.8,,,,,
612,4939,亞電,櫃,09/15,,78.0,-2.6,-3.23,7961,638.0,80.6,80.2,82.8,77.7,6.33,90.7,5.05,,,,,
613,6464,台數科,市,09/15,,78.0,2.1,2.77,24,1.84,75.9,75.9,78.0,75.8,2.9,18.0,1.2,,,,,
614,4126,太醫,櫃,09/15,,77.7,0.5,0.65,8,0.59,77.2,76.8,77.7,76.8,1.17,13.0,1.97,,,,,
615,2723,美食-KY,市,09/15,,77.6,-0.4,-0.51,172,13.2,78.0,78.0,78.0,76.8,1.54,,1.3,,,,,
616,3706,神達,市,09/15,,77.6,-1.1,-1.4,7206,562.0,78.7,78.5,78.9,77.6,1.65,13.9,1.35,,,,,
617,8040,九暘,櫃,09/15,,77.6,-0.5,-0.64,440,34.3,78.1,77.7,78.8,77.2,2.05,970.0,3.02,,,,,
618,6799,來頡,市,09/15,,77.5,-1.2,-1.52,82,6.4,78.7,78.3,78.3,77.3,1.27,15.0,2.04,,,,,
619,00690,兆豐藍籌30,市,09/15,,77.2,-1.0,-1.28,411,31.9,78.2,77.65,78.3,77.15,1.47,,1.0016,,,,,
620,3444,利機,櫃,09/15,,77.2,-0.6,-0.77,73,5.65,77.8,77.7,78.4,77.0,1.8,38.8,3.31,,,,,
621,00708L,期元大S&P黃金正2,市,09/15,,77.1,-1.05,-1.34,3536,273.0,78.15,76.85,77.75,76.7,1.34,,1.018,,,,,
622,3504,揚明光,市,09/15,,77.0,-1.0,-1.28,1419,111.0,78.0,78.1,79.9,77.0,3.72,,3.09,,,,,
623,2439,美律,市,09/15,,76.6,-0.7,-0.91,920,71.3,77.3,78.3,78.5,76.6,2.46,14.0,1.13,,,,,
624,4137,麗豐-KY,市,09/15,,76.6,0.3,0.39,170,13.1,76.3,76.3,77.3,76.3,1.31,11.3,1.28,,,,,
625,1726,永記,市,09/15,,76.5,-0.1,-0.13,19,1.44,76.6,76.5,76.8,76.5,0.39,12.0,1.17,,,,,
626,4905,台聯電,櫃,09/15,,76.5,-1.0,-1.29,50,3.77,77.5,76.1,77.1,75.6,1.94,6.19,0.72,,,,,
627,6794,向榮生技,市,09/15,,76.5,0.0,0.0,16,1.21,76.5,76.5,76.5,75.0,1.96,,5.95,,,,,
628,3548,兆利,櫃,09/15,,76.4,-1.6,-2.05,103,7.96,78.0,78.6,78.6,76.4,2.82,206.0,0.84,,,,,
629,6277,宏正,市,09/15,,76.3,-0.2,-0.26,118,9.01,76.5,76.1,77.4,76.0,1.83,18.4,1.9,,,,,
630,00646,元大S&P500,市,09/15,,76.2,0.05,0.07,1453,111.0,76.15,76.2,76.4,76.1,0.39,,0.9979,,,,,
631,4739,康普,市,09/15,,76.0,-1.3,-1.68,555,42.6,77.3,77.4,77.8,76.0,2.33,14.7,1.46,,,,,
632,6923,中台,市,09/15,,76.0,0.3,0.4,62,4.68,75.7,76.0,76.2,75.6,0.79,18.7,2.75,,,,,
633,8374,羅昇,市,09/15,,76.0,-1.2,-1.55,124,9.52,77.2,76.1,77.2,76.0,1.55,,4.11,,,,,
634,6411,晶焱,櫃,09/15,,75.8,-1.2,-1.56,164,12.5,77.0,76.9,77.5,75.8,2.21,17.7,1.49,,,,,
635,6209,今國光,市,09/15,,75.6,-0.9,-1.18,5765,441.0,76.5,75.9,78.5,75.3,4.18,32.6,3.7,,,,,
636,6261,久元,櫃,09/15,,75.5,1.8,2.44,392,29.3,73.7,73.6,76.8,73.0,5.16,14.7,1.42,,,,,
637,00657,國泰日經225,市,09/15,,75.25,0.0,0.0,87,6.55,75.25,75.55,76.1,75.25,1.13,,0.9995,,,,,
638,6535,順藥,櫃,09/15,,75.2,-0.6,-0.79,116,8.84,75.8,75.8,76.6,75.2,1.85,,10.18,,,,,
639,6642,富致,櫃,09/15,,75.1,-0.3,-0.4,52,3.91,75.4,75.4,76.4,75.1,1.72,19.8,2.58,,,,,
640,6284,佳邦,櫃,09/15,,75.0,-0.6,-0.79,577,44.0,75.6,75.1,77.7,75.0,3.57,19.5,1.28,,,,,
641,6527,明達醫,櫃,09/15,,75.0,-0.1,-0.13,16,1.21,75.1,73.9,75.0,73.9,1.46,12.8,1.84,,,,,
642,2228,劍麟,市,09/15,,74.9,0.0,0.0,73,5.48,74.9,74.9,75.6,74.8,1.07,18.4,1.21,,,,,
643,2606,裕民,市,09/15,,74.6,-1.6,-2.1,4504,336.0,76.2,75.7,76.0,73.9,2.76,11.0,1.56,,,,,
644,1216,統一,市,09/15,,74.5,-0.1,-0.13,10617,788.0,74.6,74.9,74.9,73.9,1.34,18.0,3.11,,,,,
645,8341,日友,市,09/15,,74.2,0.0,0.0,133,9.86,74.2,74.2,74.6,74.2,0.54,14.2,1.81,,,,,
646,1563,巧新,市,09/15,,74.0,-0.8,-1.07,419,31.3,74.8,74.5,75.6,74.0,2.14,69.8,1.94,,,,,
647,6412,群電,市,09/15,,73.8,0.0,0.0,351,26.1,73.8,74.0,75.1,73.7,1.9,12.2,1.91,,,,,
648,6918,愛派司,市,09/15,,73.5,0.4,0.55,3,0.24,73.1,73.5,73.5,73.5,0.0,13.5,2.09,,,,,
649,7713,威力德生醫,櫃,09/15,,73.5,0.0,0.0,3,0.24,73.5,73.5,73.5,73.5,0.0,13.4,2.78,,,,,
650,1777,生泰,櫃,09/15,,73.4,0.2,0.27,14,1.05,73.2,73.7,73.7,73.0,0.96,9.87,1.27,,,,,
651,3483,力致,櫃,09/15,,73.4,-2.6,-3.42,233,17.3,76.0,76.0,76.2,73.3,3.82,24.9,1.48,,,,,
652,6625,必應,市,09/15,,73.3,0.0,0.0,83,6.14,73.3,73.5,74.3,73.3,1.36,7.08,2.25,,,,,
653,2254,巨鎧精密-創,市,09/15,,73.1,2.3,3.25,1509,110.0,70.8,70.9,74.4,70.9,4.94,,4.82,,,,,
654,5534,長虹,市,09/15,,73.1,-0.5,-0.68,712,52.0,73.6,73.4,73.4,72.7,0.95,12.5,1.08,,,,,
655,5904,寶雅*,櫃,09/15,,73.0,0.1,0.14,5392,395.0,72.9,73.0,73.8,72.5,1.78,2.15,1.07,,,,,
656,6934,心誠鎂,市,09/15,,72.3,-0.8,-1.09,30,2.16,73.1,76.4,76.4,72.3,5.61,,4.93,,,,,
657,2423,固緯,市,09/15,,72.0,-0.8,-1.1,44,3.2,72.8,72.1,72.7,72.0,0.96,17.1,3.49,,,,,
658,3546,宇峻,櫃,09/15,,72.0,-0.4,-0.55,55,3.94,72.4,72.4,72.4,71.6,1.1,15.1,2.67,,,,,
659,3628,盈正,櫃,09/15,,72.0,-1.7,-2.31,201,14.6,73.7,72.7,73.8,71.8,2.71,17.5,2.02,,,,,
660,5388,中磊,市,09/15,,72.0,1.0,1.41,1658,119.0,71.0,71.7,72.3,71.3,1.41,16.1,1.33,,,,,
661,6208,日揚,櫃,09/15,,72.0,-1.1,-1.5,119,8.62,73.1,73.1,73.3,72.0,1.78,16.9,2.11,,,,,
662,7811,民盛,櫃,09/15,,72.0,-0.2,-0.28,3,0.22,72.2,72.0,72.0,72.0,0.0,9.99,1.21,,,,,
663,4104,佳醫,市,09/15,,71.7,-0.4,-0.55,115,8.29,72.1,71.9,72.0,71.7,0.42,14.9,1.38,,,,,
664,6548,長科*,櫃,09/15,,71.7,-0.6,-0.83,1732,125.0,72.3,72.4,73.4,71.2,3.04,31.3,5.11,,,,,
665,4949,有成精密,市,09/15,,71.5,-1.1,-1.52,371,26.6,72.6,72.5,72.9,71.0,2.62,18.8,2.75,,,,,
666,5469,瀚宇博,市,09/15,,71.5,-0.8,-1.11,704,50.8,72.3,72.3,73.0,71.3,2.35,13.2,0.56,,,,,
667,00715L,期街口布蘭特正2,市,09/15,,71.4,0.9,1.28,3840,271.0,70.5,70.65,71.4,69.65,2.48,,0.9924,,,,,
668,7642,昶瑞機電,櫃,09/15,,71.3,-1.3,-1.79,15,1.1,72.6,72.6,72.6,70.1,3.44,29.0,2.26,,,,,
669,4721,美琪瑪,櫃,09/15,,71.0,-0.2,-0.28,221,15.8,71.2,71.1,72.8,70.8,2.81,14.3,3.68,,,,,
670,3467,台灣精材,櫃,09/15,,70.8,6.4,9.94,610,43.2,64.4,70.8,70.8,70.8,0.0,61.6,3.65,,,,,
671,3032,偉訓,市,09/15,,70.5,-0.3,-0.42,311,21.9,70.8,71.0,71.7,69.9,2.54,,2.74,,,,,
672,6499,益安,櫃,09/15,,70.5,0.3,0.43,130,9.15,70.2,70.4,71.8,70.0,2.56,,5.56,,,,,
673,4974,亞泰,櫃,09/15,,70.3,-0.5,-0.71,49,3.43,70.8,70.6,70.8,70.2,0.85,14.4,1.55,,,,,
674,2348,海悅,市,09/15,,70.2,-0.3,-0.43,172,12.0,70.5,69.8,70.5,69.7,1.13,15.7,1.65,,,,,
675,6597,立誠,櫃,09/15,,70.0,0.0,0.0,0,0.0,72.0,70.0,70.0,70.0,0.0,43.2,2.66,,,,,
676,8487,愛爾達-創,市,09/15,,70.0,-0.1,-0.14,7,0.51,70.1,70.5,70.5,70.0,0.71,13.2,2.95,,,,,
677,00851,台新全球AI,市,09/15,,69.9,-0.25,-0.36,47,3.28,70.15,70.2,70.2,69.9,0.43,,0.9981,,,,,
678,6951,青新-創,市,09/15,,69.9,0.0,0.0,14,0.96,69.9,70.0,70.0,69.8,0.29,12.8,2.89,,,,,
679,2891,中信金,市,09/15,,69.7,1.6,2.35,59318,4106.0,68.1,69.5,69.9,68.2,2.5,16.4,1.99,,,,,
680,6612,奈米醫材,櫃,09/15,,69.7,-2.1,-2.92,40,2.83,71.8,71.3,71.3,69.7,2.23,35.4,1.73,,,,,
681,9927,泰銘,市,09/15,,69.7,0.1,0.14,80,5.53,69.6,69.5,69.7,69.4,0.43,11.7,1.58,,,,,
682,2388,威盛,市,09/15,,69.4,-2.9,-4.01,3722,263.0,72.3,72.1,72.8,69.4,4.7,42.8,1.74,,,,,
683,6874,倍力,櫃,09/15,,69.4,-0.3,-0.43,57,4.02,69.7,70.2,72.5,69.1,4.88,16.4,3.18,,,,,
684,2754,亞洲藏壽司,櫃,09/15,,69.3,-1.0,-1.42,6,0.44,70.3,69.4,69.4,69.0,0.57,15.8,1.78,,,,,
685,6689,伊雲谷,市,09/15,,69.3,-1.2,-1.7,7763,562.0,70.5,71.0,74.7,68.0,9.5,31.9,1.62,,,,,
686,2636,台驊控股,市,09/15,,69.2,-0.5,-0.72,233,16.1,69.7,69.8,69.8,68.9,1.29,9.83,0.98,,,,,
687,1582,信錦,市,09/15,,69.1,-0.9,-1.29,275,19.1,70.0,70.0,70.6,69.1,2.14,21.5,1.35,,,,,
