排名,代號,名稱,市 場,股價 日期,K 線,成交,漲跌 價,漲跌 幅,成交 張數,成交額 (百萬),昨收,開盤,最高,最低,振幅 (%),PER,PBR,1個月 走勢圖,3個月 走勢圖,1年 走勢圖,3年 走勢圖,10年 走勢圖
1501,2450,神腦,市,09/18,,28.3,0.0,0.0,141,4.0,28.3,28.35,28.35,28.2,0.53,17.5,1.18,,,,,
1502,2852,第一保,市,09/18,,28.3,0.15,0.53,502,14.1,28.15,28.25,28.3,28.0,1.07,8.68,0.92,,,,,
1503,3296,勝德,市,09/18,,28.3,2.55,9.9,432,12.0,25.75,25.7,28.3,25.55,10.7,,2.14,,,,,
1504,1233,天仁,市,09/18,,28.25,0.2,0.71,25,0.7,28.05,28.05,28.25,28.0,0.89,30.4,1.82,,,,,
1505,2365,昆盈,市,09/18,,28.15,0.25,0.9,953,26.7,27.9,28.15,28.4,27.75,2.33,50.3,2.03,,,,,
1506,1402,遠東新,市,09/18,,28.1,0.0,0.0,16210,454.0,28.1,28.1,28.15,27.7,1.6,13.8,0.65,,,,,
1507,00783,富邦中証500,市,09/18,,28.05,0.47,1.7,317,8.8,27.58,27.6,28.12,27.6,1.89,,0.9919,,,,,
1508,8183,精星,櫃,09/18,,28.05,0.05,0.18,323,9.08,28.0,28.2,28.35,27.9,1.61,8.11,0.8,,,,,
1509,00674R,期元大S&P黃金反1,市,09/18,,28.01,-0.52,-1.82,193,5.43,28.53,28.02,28.21,27.99,0.77,,1.0054,,,,,
1510,4707,磐亞,櫃,09/18,,28.0,1.2,4.48,1496,41.2,26.8,27.0,28.25,27.0,4.66,21.7,1.37,,,,,
1511,4767,誠泰科技,櫃,09/18,,28.0,-0.1,-0.36,3,0.09,28.1,28.3,28.3,28.0,1.07,10.9,0.9,,,,,
1512,7715,裕山,櫃,09/18,,28.0,-0.5,-1.75,26,0.72,28.5,28.2,28.5,27.8,2.46,19.2,1.02,,,,,
1513,00696B,富邦美債20年,櫃,09/18,,27.99,0.19,0.68,3288,92.1,27.8,28.05,28.07,27.97,0.36,,0.9989,,,,,
1514,00836B,永豐10年A公司債,櫃,09/18,,27.92,0.11,0.4,24,0.67,27.81,27.82,27.92,27.82,0.36,,0.9989,,,,,
1515,2419,仲琦,市,09/18,,27.9,0.0,0.0,1344,37.2,27.9,28.25,28.25,27.35,3.23,698.0,1.86,,,,,
1516,8121,越峰,櫃,09/18,,27.9,0.65,2.39,356,9.79,27.25,27.3,27.9,27.25,2.39,,2.94,,,,,
1517,6994,富威電力,市,09/18,,27.8,1.05,3.93,506,14.0,26.75,26.75,28.0,26.75,4.67,4.97,0.87,,,,,
1518,8072,陞泰,市,09/18,,27.8,1.2,4.51,893,24.9,26.6,27.0,28.6,26.9,6.39,16.7,0.98,,,,,
1519,3623,富晶通,櫃,09/18,,27.75,-0.65,-2.29,251,7.02,28.4,28.65,28.65,27.75,3.17,29.5,2.15,,,,,
1520,6195,詩肯,櫃,09/18,,27.7,0.0,0.0,6,0.16,27.7,27.7,27.7,27.7,0.0,14.8,1.04,,,,,
1521,2406,國碩,市,09/18,,27.65,1.05,3.95,4486,123.0,26.6,27.1,28.05,26.55,5.64,154.0,2.62,,,,,
1522,2103,台橡,市,09/18,,27.6,-0.6,-2.13,4417,122.0,28.2,28.35,28.35,27.3,3.72,11.1,1.03,,,,,
1523,5353,台林,櫃,09/18,,27.6,-0.15,-0.54,57,1.57,27.75,27.75,27.8,27.5,1.08,15.1,1.43,,,,,
1524,00739,元大MSCI A股,市,09/18,,27.59,0.29,1.06,27,0.75,27.3,27.5,27.59,27.39,0.73,,0.9986,,,,,
1525,020001,富邦存股雙十N,櫃,09/18,,27.53,0.0,0.0,0,0.0,27.53,27.53,27.53,27.53,0.0,,0.9715,,,,,
1526,2432,倚天酷碁-創,市,09/18,,27.45,0.0,0.0,17,0.47,27.45,27.45,27.55,27.15,1.46,12.5,1.46,,,,,
1527,6133,金橋,市,09/18,,27.45,1.4,5.37,12626,334.0,26.05,26.05,27.7,25.5,8.45,24.7,2.11,,,,,
1528,00841B,凱基AAA-AA公司債,櫃,09/18,,27.43,0.13,0.48,100,2.74,27.3,27.43,27.43,27.43,0.0,,0.9978,,,,,
1529,8215,明基材,市,09/18,,27.35,0.35,1.3,6504,178.0,27.0,27.3,28.3,26.3,7.41,,1.83,,,,,
1530,00636,國泰中國A50,市,09/18,,27.31,0.13,0.48,180,4.91,27.18,27.48,27.48,27.19,1.07,,1.0,,,,,
1531,00870B,元大15年EM主權債,櫃,09/18,,27.31,0.19,0.7,22,0.6,27.12,27.34,27.34,27.31,0.11,,0.9998,,,,,
1532,2107,厚生,市,09/18,,27.3,0.45,1.68,402,10.9,26.85,27.05,27.3,26.8,1.86,14.4,0.55,,,,,
1533,3379,彬台,櫃,09/18,,27.3,0.0,0.0,44,1.19,27.3,27.2,27.6,27.2,1.47,26.8,1.71,,,,,
1534,5452,佶優,櫃,09/18,,27.3,0.6,2.25,349,9.43,26.7,27.35,27.35,26.55,3.0,49.6,1.86,,,,,
1535,5880,合庫金,市,09/18,,27.3,-0.25,-0.91,30665,836.0,27.55,27.5,27.5,27.05,1.63,18.3,1.47,,,,,
1536,2415,錩新,市,09/18,,27.2,0.25,0.93,71,1.93,26.95,26.95,27.25,26.95,1.11,17.2,1.42,,,,,
1537,3323,加百裕,櫃,09/18,,27.2,0.2,0.74,206,5.63,27.0,27.75,27.75,27.15,2.22,,1.13,,,,,
1538,4174,浩鼎,櫃,09/18,,27.2,-0.55,-1.98,3480,95.7,27.75,27.55,29.3,27.2,7.57,,2.41,,,,,
1539,2237,華德動能-創,市,09/18,,27.15,-0.1,-0.37,65,1.77,27.25,27.25,27.4,27.15,0.92,,2.22,,,,,
1540,00896,中信綠能及電動車,市,09/18,,27.13,0.5,1.88,3960,107.0,26.63,26.91,27.14,26.91,0.86,,0.9974,,,,,
1541,2923,鼎固-KY,市,09/18,,27.1,2.4,9.72,353,9.35,24.7,25.2,27.1,24.8,9.31,,1.02,,,,,
1542,4535,至興,櫃,09/18,,27.1,0.0,0.0,1,0.03,27.1,27.1,27.1,27.1,0.0,19.1,0.83,,,,,
1543,6124,業強,櫃,09/18,,27.1,0.0,0.0,6,0.16,27.1,26.65,27.1,26.65,1.66,52.1,1.57,,,,,
1544,00938,凱基優選30,市,09/18,,27.03,-0.07,-0.26,2227,59.9,27.1,27.11,27.11,26.72,1.44,,1.0004,,,,,
1545,1530,亞崴,市,09/18,,27.0,-0.2,-0.74,24,0.65,27.2,27.3,27.3,27.0,1.1,14.3,0.79,,,,,
1546,2035,唐榮,櫃,09/18,,27.0,-0.8,-2.88,1,0.03,27.8,27.0,27.0,27.0,0.0,,3.84,,,,,
1547,6865,偉康科技,櫃,09/18,,27.0,0.5,1.89,13,0.34,26.5,27.1,27.4,26.6,3.02,,1.23,,,,,
1548,6272,驊陞,市,09/18,,26.95,-0.05,-0.19,425,11.4,27.0,27.2,27.45,26.55,3.33,15.4,1.19,,,,,
1549,00916,國泰全球品牌50,市,09/18,,26.92,0.06,0.22,351,9.45,26.86,26.86,26.95,26.8,0.56,,0.997,,,,,
1550,1104,環泥,市,09/18,,26.9,0.1,0.37,737,19.8,26.8,26.7,26.9,26.65,0.93,9.93,0.75,,,,,
1551,00779B,凱基美債25+,櫃,09/18,,26.88,0.17,0.64,311,8.36,26.71,26.89,26.89,26.88,0.04,,0.9993,,,,,
1552,00905,FT臺灣Smart,市,09/18,,26.85,0.55,2.09,1102,29.5,26.3,26.68,26.88,26.62,0.99,,0.9974,,,,,
1553,00687B,國泰20年美債,櫃,09/18,,26.7,0.16,0.6,12557,335.0,26.54,26.73,26.75,26.67,0.3,,0.9996,,,,,
1554,3021,鴻名,市,09/18,,26.7,0.4,1.52,1145,30.7,26.3,26.5,27.5,26.4,4.18,35.6,1.59,,,,,
1555,3060,銘異,市,09/18,,26.7,0.05,0.19,382,10.2,26.65,27.1,27.1,26.55,2.06,39.9,1.34,,,,,
1556,5465,富驊,櫃,09/18,,26.7,2.4,9.88,467,12.5,24.3,26.6,26.7,26.6,0.41,16.7,1.59,,,,,
1557,00781B,國泰A級科技債,櫃,09/18,,26.66,0.12,0.45,136,3.63,26.54,26.74,26.74,26.65,0.34,,0.9996,,,,,
1558,00764B,群益25年美債,櫃,09/18,,26.64,0.19,0.72,8939,238.0,26.45,26.67,26.69,26.6,0.34,,1.0005,,,,,
1559,8422,可寧衛*,市,09/18,,26.55,0.7,2.71,11558,305.0,25.85,26.05,26.55,25.85,2.71,27.4,3.51,,,,,
1560,5543,桓鼎-KY,櫃,09/18,,26.5,-0.5,-1.85,19,0.52,27.0,28.15,28.15,26.5,6.11,56.4,2.47,,,,,
1561,6508,惠光,櫃,09/18,,26.5,1.25,4.95,263,6.96,25.25,25.6,27.0,25.6,5.54,26.0,0.94,,,,,
1562,00853B,統一美債10年Aa-A,櫃,09/18,,26.48,0.17,0.65,1088,28.8,26.31,26.44,26.49,26.44,0.19,,1.0004,,,,,
1563,00926,凱基全球菁英55,市,09/18,,26.46,0.2,0.76,608,16.0,26.26,26.44,26.46,26.32,0.53,,1.0019,,,,,
1564,5519,隆大,市,09/18,,26.35,1.1,4.36,462,12.1,25.25,26.3,27.2,25.85,5.35,5.59,1.02,,,,,
