排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,006203,元大MSCI台灣,190.05,7.3,3.99,64,05/29,,,-100.0,-100.0,,,,,,
2,00845B,富邦新興投等債,33.01,0.17,0.52,102,05/29,,,,-100.0,-100.0,,,,,
3,00846B,富邦歐洲銀行債,35.65,0.18,0.51,106,05/29,,,,-100.0,-100.0,,,,,
4,00865B,國泰US短期公債,47.73,-0.05,-0.1,4563,05/29,,,,-100.0,-100.0,-100.0,-100.0,,,-100.0
5,00875,國泰網路資安,46.82,0.87,1.89,130,05/29,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
6,3058,立德,8.51,0.39,4.8,2305,05/29,,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
7,6655,科定,131.5,0.5,0.38,9,05/29,,,,-100.0,,,-100.0,-100.0,-100.0,
8,00942B,台新美A公司債20+,14.35,0.13,0.91,2616,05/29,-93.5,-93.5,-93.5,-93.5,-93.5,-91.7,-78.0,-96.4,-98.5,-96.3
9,1315,達新,61.6,0.0,0.0,34,05/29,0.0,-89.7,-89.7,-93.4,-93.3,-94.2,-94.7,-93.3,-91.8,-94.2
10,8354,冠好,16.85,-0.25,-1.46,1990,05/29,-6.21,-72.2,-71.9,-84.8,-84.6,-84.6,-85.3,-80.3,-9.23,-83.3
11,00981T,平衡凱基雙核收息,12.07,0.17,1.43,4573,05/29,-33.3,-85.3,-85.2,-84.0,-20.0,-4.76,-74.7,-80.6,,-42.9
12,1516,川飛,20.7,-0.3,-1.43,64,05/29,0.0,0.0,0.0,-83.3,-83.3,-83.3,-95.3,-98.5,-99.3,-98.0
13,00850,元大臺灣ESG永續,89.15,2.45,2.83,686,05/29,11.1,0.0,-9.09,-81.1,-69.7,42.9,-75.0,-68.8,-82.8,-9.09
14,00936,台新永續高息中小,20.5,0.52,2.6,5280,05/29,0.0,-62.5,-64.7,-77.8,-14.3,-60.0,-97.1,-99.5,-99.6,-98.8
15,0061,元大寶滬深,25.2,0.45,1.82,729,05/29,-75.8,-76.1,-76.1,-76.1,-75.9,-75.0,-85.5,-89.9,-96.2,-88.4
16,4904,遠傳,94.6,1.0,1.07,20794,05/29,-76.2,-80.7,-73.5,-72.3,-71.1,135.0,63.0,-26.7,-86.0,-14.6
17,2430,燦坤,18.3,0.25,1.39,115,05/29,1.72,13.5,-10.6,-70.5,-61.9,-13.2,-13.2,-36.6,-67.9,-24.4
18,0051,元大中型100,141.9,4.3,3.12,76,05/29,5.88,63.6,50.0,-67.3,-64.0,5.88,800.0,260.0,,800.0
19,1203,味王,43.55,0.55,1.28,23,05/29,-60.0,-66.7,-66.7,-66.7,-66.7,-80.0,-83.3,-81.8,-90.0,-81.8
20,00640L,富邦日本正2,103.55,4.75,4.81,288,05/29,-1.91,-22.6,-27.8,-65.5,-70.1,-82.5,-89.0,-58.5,-68.3,-74.0
21,2880,華南金,30.5,0.9,3.04,129129,05/29,-3.36,5.39,-17.4,-61.9,-63.0,45.2,286.0,197.0,26.1,220.0
22,8367,建新國際,40.85,0.35,0.86,39,05/29,0.0,0.0,-59.4,-60.6,-51.9,-58.1,-51.9,-78.3,-93.4,-74.0
23,2114,鑫永銓,94.0,2.2,2.4,245,05/29,-3.7,-38.1,-38.1,-56.7,-53.6,-60.6,-61.2,-3.7,13.0,-36.6
24,8487,愛爾達-創,80.7,0.0,0.0,66,05/29,-26.7,-21.4,-54.2,-56.0,-79.6,-31.2,-31.2,1000.0,450.0,1000.0
25,00917,中信特選金融,21.56,-0.02,-0.09,1011,05/29,0.0,-2.22,-2.22,-55.3,-48.5,-85.3,-83.6,878.0,319.0,319.0
26,00961,FT臺灣永續高息,12.26,0.35,2.94,3663,05/29,-41.4,-34.3,-58.0,-54.9,-57.9,-11.6,135.0,-6.99,2960.0,21.9
27,00928,中信上櫃ESG30,39.59,1.43,3.75,887,05/29,13.7,-62.9,-63.3,-54.7,75.8,54.7,119.0,955.0,-4.92,582.0
28,00998A,主動復華金融股息,15.96,0.02,0.13,1507,05/29,-7.29,-3.26,-4.3,-53.4,-46.4,-53.6,,,,
29,00891,中信關鍵半導體,36.05,0.69,1.95,31226,05/29,-2.94,-9.44,-19.4,-52.3,-48.3,100.0,60.4,137.0,293.0,520.0
30,00730,富邦臺灣優質高息,28.08,0.61,2.22,345,05/29,,,,-50.0,-97.3,-98.4,-98.3,-93.3,-98.2,-96.6
31,00851,台新全球AI,70.2,0.9,1.3,24,05/29,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,-50.0,-80.0,-66.7
32,009812,野村日本東證,12.26,0.22,1.83,1363,05/29,-41.9,-35.7,-21.7,-50.0,-66.7,-74.3,-70.0,-80.9,,-60.0
33,009818,華南永昌NASDAQxT,19.74,0.41,2.12,866,05/29,0.0,-50.0,-33.3,-50.0,-50.0,-50.0,,,,
34,3226,龍鋒,44.55,2.05,4.82,20,05/29,0.0,0.0,-40.0,-50.0,-50.0,-50.0,-70.0,-83.3,-89.3,-82.4
35,8481,政伸,41.0,-0.1,-0.24,41,05/29,0.0,-50.0,-50.0,-50.0,-62.5,-50.0,-72.7,-70.0,-75.0,-25.0
36,00920,富邦ESG綠色電力,27.67,0.58,2.14,702,05/29,0.0,3.92,6.0,-49.5,8.16,-22.1,-76.4,-61.6,231.0,-63.4
37,00930,永豐ESG低碳高息,24.65,0.99,4.18,2560,05/29,50.0,17.4,-60.3,-49.1,12.5,28.6,-88.2,-91.8,-96.8,-90.1
38,00957B,兆豐US優選投等債,13.5,0.12,0.9,2709,05/29,-48.4,-48.4,-48.4,-48.4,-11.1,-38.5,-93.6,-93.8,-93.0,-93.8
39,6806,森崴能源,6.71,0.61,10.0,17317,05/29,-28.4,-31.2,-34.5,-45.9,-66.3,-75.6,-86.7,-88.7,-88.9,-88.7
