" "," ","#","股票代號/名稱","類別","20260424","0430","0508","0515","0522","0529"," ","走 勢","總增減"," ","上週持有%","今日收盤價","今日漲跌"," "
" "," ","189","1342八貫","其他","0.64","-0.12","0.10","0.08","-0.01","0.46"," ","31","1.15"," ","56.21","91.60","0.20"," "
" "," ","190","4552力達-KY","電機","-0.01","-0.24","0.47","0.33","0.23","0.37"," ","31","1.15"," ","49.62","19.95","0.25"," "
" "," ","191","3035智原","半導體","3.26","-1.55","0.11","0.67","2.91","-4.26"," ","30","1.14"," ","28.95","207.00","-1.50"," "
" "," ","192","2332友訊","通信網路","-0.29","-0.29","0.39","-0.31","0.68","0.95"," ","50","1.13"," ","45.12","16.95","0.95"," "
" "," ","193","6166凌華","電腦週邊","0.91","-0.18","0.27","-0.24","0.08","0.29"," ","50","1.13"," ","77.58","132.00","2.50"," "
" "," ","194","3706神達","電腦週邊","0.92","-0.03","0.51","-1.16","0.01","0.86"," ","50","1.11"," ","52.33","88.80","5.70"," "
" "," ","195","3712永崴投控","電腦週邊","0.59","-0.31","0.16","-0.15","1.22","-0.41"," ","30","1.10"," ","54.20","18.25","1.65"," "
" "," ","196","4583台灣精銳","電機","0.89","0.16","0.08","-0.04","0.02","-0.02"," ","30","1.09"," ","87.97","719.00","27.00"," "
" "," ","197","2114鑫永銓","橡膠","0.00","0.00","0.01","0.00","0.82","0.25"," ","30","1.08"," ","64.65","94.00","2.20"," "
" "," ","198","3481群創","光電","-2.01","-0.57","6.63","2.81","2.38","-8.17"," ","10","1.07"," ","44.30","51.00","4.60"," "
" "," ","199","5225東科-KY","其他電子","0.02","-0.02","-0.18","1.04","-0.45","0.64"," ","31","1.05"," ","46.82","70.90","0.70"," "
" "," ","200","2851中再保","金融","0.24","0.23","0.29","0.00","0.24","0.04"," ","30","1.04"," ","71.89","35.10","-0.10"," "
" "," ","201","6415矽力*-KY","半導體","0.56","-0.17","0.36","-0.12","0.58","-0.17"," ","30","1.04"," ","79.69","600.00","-20.00"," "
" "," ","202","1805寶徠","營建","0.70","0.15","0.20","0.24","0.28","-0.53"," ","30","1.04"," ","78.15","10.15","0.05"," "
" "," ","203","2491吉祥全","光電","0.11","-0.01","0.61","-0.46","1.14","-0.35"," ","30","1.04"," ","72.33","23.30","1.00"," "
" "," ","204","2516新建","營建","0.26","0.16","-0.07","0.20","-0.09","0.57"," ","31","1.03"," ","71.25","12.75","0.10"," "
" "," ","205","2481強茂","半導體","-5.94","-2.26","0.86","8.03","0.41","-0.08"," ","10","1.02"," ","65.99","162.50","14.50"," "
" "," ","206","2615萬海","航運","-0.25","0.09","0.29","-0.28","0.78","0.37"," ","30","1.00"," ","84.85","82.00","1.30"," "
" "," ","207","2528皇普","營建","0.47","0.26","0.10","0.19","-0.07","0.05"," ","31","1.00"," ","83.96","21.10","-0.25"," "
" "," ","208","3047訊舟","通信網路","-0.54","-0.44","0.31","0.37","0.56","0.73"," ","50","0.99"," ","20.63","15.10","0.30"," "
" "," ","209","1464得力","紡織","-0.29","0.12","0.50","0.24","0.13","0.29"," ","31","0.99"," ","60.73","10.20","0.10"," "
" "," ","210","1308亞聚","塑膠","-0.16","0.45","-0.03","0.25","0.44","0.04"," ","30","0.99"," ","51.41","13.10","-0.15"," "
" "," ","211","2352佳世達","電腦週邊","0.12","0.06","0.19","0.49","0.54","-0.43"," ","30","0.97"," ","48.87","28.90","1.25"," "
" "," ","212","2645長榮航太","航運","0.34","0.28","-0.06","0.04","0.35","0.01"," ","30","0.96"," ","84.08","166.50","2.50"," "
" "," ","213","6443元晶","光電","0.74","0.73","0.73","-0.91","-0.33","0.00"," ","50","0.96"," ","18.30","40.70","0.25"," "
" "," ","214","6136富爾特","通信網路","-0.33","-1.01","0.34","0.75","0.63","0.58"," ","10","0.96"," ","44.14","25.75","0.15"," "
" "," ","215","2637慧洋-KY","航運","0.42","-0.34","0.79","-0.16","-0.17","0.42"," ","31","0.96"," ","81.13","75.30","-1.40"," "
" "," ","216","4560強信-KY","電機","-0.73","0.55","0.64","0.14","0.15","0.18"," ","50","0.93"," ","87.24","32.00","-0.30"," "
" "," ","217","8163達方","電腦週邊","-0.42","-0.24","-0.30","1.73","-0.38","0.53"," ","31","0.92"," ","44.67","39.30","2.55"," "
" "," ","218","2206三陽工業","汽車","-0.18","0.05","0.08","0.44","0.13","0.39"," ","31","0.91"," ","83.79","60.60","0.60"," "
" "," ","219","2455全新","通信網路","1.19","-2.42","2.96","0.60","-2.80","1.37"," ","31","0.90"," ","50.40","422.00","30.50"," "
" "," ","220","912000晨訊科-DR","存託憑證","0.03","0.04","0.43","-0.03","0.11","0.32"," ","50","0.90"," ","31.60","2.40","0.00"," "
" "," ","221","2520冠德","營建","0.33","-0.20","-0.53","0.52","0.36","0.41"," ","31","0.89"," ","70.29","29.85","-0.10"," "
" "," ","222","6934心誠鎂","生技醫療業","0.44","0.18","0.02","0.00","0.07","0.18"," ","50","0.89"," ","62.94","73.90","-0.60"," "
" "," ","223","9939宏全","其他","0.06","0.23","-0.84","1.40","-0.04","0.07"," ","31","0.88"," ","59.88","123.50","0.50"," "
" "," ","224","6923中台","綠能","-0.09","-0.60","1.01","0.25","0.24","0.06"," ","10","0.87"," ","69.59","77.60","-0.20"," "
" "," ","225","4755三福化","化學","1.14","-0.03","-0.50","-1.62","0.23","1.64"," ","50","0.86"," ","71.46","149.00","-1.50"," "
" "," ","226","3532台勝科","半導體","-0.68","-0.15","1.16","-0.01","-0.05","0.59"," ","31","0.86"," ","91.32","319.00","29.00"," "
" "," ","227","6949沛爾生醫-創","生技醫療業","0.07","-0.64","1.04","0.35","0.15","-0.11"," ","10","0.86"," ","73.94","645.00","-23.00"," "
" "," ","228","4306炎洲","塑膠","-0.11","-0.17","0.07","0.09","0.63","0.35"," ","30","0.86"," ","54.68","14.05","0.20"," "
" "," ","229","1452宏益","紡織","0.05","0.31","0.10","0.15","0.13","0.12"," ","10","0.86"," ","48.47","10.45","0.05"," "
" "," ","230","3588通嘉","半導體","-0.80","0.07","1.05","0.17","0.21","0.15"," ","30","0.85"," ","28.52","61.80","0.10"," "
" "," ","231","9944新麗","其他","-0.01","0.01","-0.34","0.85","0.02","0.31"," ","31","0.84"," ","79.05","17.10","0.05"," "
" "," ","232","4952凌通","半導體","-0.38","0.27","0.03","0.45","-0.51","0.98"," ","31","0.84"," ","52.12","52.80","-0.50"," "
" "," ","233","9914美利達","運動","0.08","-0.50","0.08","0.33","1.32","-0.47"," ","30","0.84"," ","65.61","66.70","0.70"," "
" "," ","234","2421建準","電子零組件","-0.84","0.42","-0.78","-0.98","1.14","1.87"," ","50","0.83"," ","57.65","159.00","2.50"," "
" "," ","235","8481政伸","其他","0.04","0.02","0.03","0.03","0.03","0.68"," ","41","0.83"," ","66.39","41.00","-0.10"," "
" "," ","236","2025千興","鋼鐵","0.09","0.00","0.00","0.84","-0.06","-0.04"," ","31","0.83"," ","63.21","11.90","-0.10"," "
" "," ","237","2867三商壽","金融","0.23","0.11","0.16","0.18","0.14","0.00"," ","10","0.82"," ","83.81","7.52","0.08"," "
" "," ","238","1418東華","紡織","0.01","0.73","-0.01","0.00","0.03","0.05"," ","50","0.81"," ","71.41","18.50","0.50"," "
" "," ","239","6525捷敏-KY","半導體","0.14","0.62","0.05","1.23","-1.36","0.12"," ","31","0.80"," ","67.02","123.00","0.50"," "
" "," ","240","1734杏輝","生技醫療業","0.40","0.12","-0.15","-0.25","0.15","0.53"," ","50","0.80"," ","46.91","30.70","0.00"," "
" "," ","241","4736泰博","生技醫療業","0.67","0.16","-0.03","0.00","0.00","0.00"," ","32","0.80"," ","49.95","122.50","0.50"," "
" "," ","242","8442威宏-KY","其他","-0.02","-0.08","0.01","0.57","-0.11","0.43"," ","31","0.80"," ","72.69","39.95","0.20"," "
" "," ","243","1539巨庭","電機","-0.01","0.03","0.04","0.09","0.01","0.64"," ","31","0.80"," ","60.88","16.55","0.55"," "
" "," ","244","2102泰豐","橡膠","0.15","0.11","-0.09","0.27","0.17","0.18"," ","31","0.79"," ","80.30","17.90","0.00"," "
" "," ","245","2380虹光","電腦週邊","0.28","0.07","0.10","0.21","0.11","0.02"," ","10","0.79"," ","44.74","5.39","-0.11"," "
" "," ","246","1598岱宇","運動","0.00","0.51","0.14","0.13","0.00","0.00"," ","21","0.78"," ","60.34","20.45","0.50"," "
" "," ","247","2906高林","貿易百貨","-0.14","0.06","0.02","0.22","0.18","0.43"," ","31","0.77"," ","65.49","12.35","0.10"," "
" "," ","248","1472三洋實業","營建","0.82","0.00","-0.06","0.02","0.02","-0.04"," ","20","0.76"," ","80.45","90.00","-0.50"," "
" "," ","249","2929淘帝-KY","貿易百貨","-0.59","0.13","1.24","0.63","-0.26","-0.39"," ","10","0.76"," ","30.57","5.92","-0.08"," "
" "," ","250","6835圓裕","電子零組件","0.63","-0.10","0.35","-0.01","-0.07","-0.04"," ","31","0.76"," ","77.54","39.10","0.10"," "
" "," ","251","1709和益","化學","0.13","0.04","-0.14","0.30","0.01","0.42"," ","31","0.76"," ","62.19","19.40","-0.20"," "
" "," ","252","3557嘉威","居家","0.05","0.01","0.05","0.50","0.08","0.06"," ","10","0.75"," ","60.56","23.80","0.20"," "
" "," ","253","1445大宇","紡織","0.68","0.05","0.05","-0.02","0.07","-0.08"," ","30","0.75"," ","68.77","11.60","0.00"," "
" "," ","254","8222寶一","電機","0.29","-0.82","0.98","0.03","0.19","0.08"," ","30","0.75"," ","38.29","36.35","0.60"," "
" "," ","255","8476台境*","綠能","-0.17","0.15","0.06","0.51","-0.13","0.33"," ","31","0.75"," ","65.55","15.35","0.00"," "
" "," ","256","5203訊連","資訊服務","-0.15","-0.10","0.10","0.16","0.17","0.56"," ","50","0.74"," ","44.79","64.60","0.60"," "
" "," ","257","2201裕隆","汽車","0.02","0.13","0.37","0.26","-0.18","0.14"," ","31","0.74"," ","63.30","27.45","0.10"," "
" "," ","258","6189豐藝","電子通路","-0.02","-0.02","0.19","-0.22","0.51","0.30"," ","30","0.74"," ","34.86","50.30","0.20"," "
" "," ","259","2069運錩","鋼鐵","-0.01","0.03","0.47","0.00","-0.22","0.47"," ","31","0.74"," ","61.76","19.15","0.15"," "
" "," ","260","2702華園","觀光","0.22","0.02","0.33","0.17","0.00","0.00"," ","21","0.74"," ","73.71","12.90","0.10"," "
" "," ","261","6214精誠","資訊服務","-0.55","0.05","-0.18","0.42","0.18","0.81"," ","31","0.73"," ","56.40","131.00","2.00"," "
" "," ","262","1723中碳","化學","-0.06","0.04","0.02","0.01","0.30","0.40"," ","50","0.71"," ","52.21","82.30","-0.50"," "
" "," ","263","2883凱基金","金融","-0.07","0.39","0.37","0.05","-0.14","0.11"," ","31","0.71"," ","66.62","22.50","0.35"," "
" "," ","264","1423利華","紡織","0.13","0.07","0.12","0.18","0.09","0.11"," ","31","0.70"," ","81.35","41.50","-0.20"," "
" "," ","265","2904匯僑","其他","0.52","0.01","0.05","0.02","0.09","0.01"," ","30","0.70"," ","54.28","14.10","0.05"," "
" "," ","266","6120達運","光電","0.30","-0.25","-0.21","-0.23","0.18","0.90"," ","50","0.69"," ","60.66","14.35","0.60"," "
" "," ","267","3702大聯大","電子通路","0.55","0.22","0.14","0.03","0.03","-0.28"," ","20","0.69"," ","85.25","117.50","-4.00"," "
" "," ","268","1309台達化","塑膠","1.24","-1.21","0.47","-0.48","-0.13","0.80"," ","50","0.69"," ","47.12","15.70","-0.55"," "
" "," ","269","2059川湖","電子零組件","-0.44","0.25","-0.21","1.12","-0.09","0.06"," ","31","0.69"," ","68.33","5065.00","365.00"," "
" "," ","270","6552易華電","半導體","-0.02","-0.03","-0.02","0.00","-0.01","0.76"," ","31","0.68"," ","59.14","34.75","0.65"," "
" "," ","271","3312弘憶股","電子通路","-0.33","0.10","-0.48","0.98","0.94","-0.53"," ","10","0.68"," ","47.46","50.10","0.80"," "
" "," ","272","1410南染","紡織","-0.21","0.04","0.06","0.03","0.72","0.03"," ","30","0.67"," ","75.82","26.45","0.30"," "
" "," ","273","3003健和興","電子零組件","0.62","0.07","0.47","-0.02","0.18","-0.65"," ","30","0.67"," ","57.01","62.70","0.50"," "
" "," ","274","9933中鼎","其他","-0.37","0.20","-0.10","-0.20","0.81","0.33"," ","30","0.67"," ","59.25","39.65","0.75"," "
" "," ","275","2374佳能","光電","-0.92","-0.73","0.63","0.74","0.35","0.60"," ","31","0.67"," ","30.54","83.20","4.60"," "
" "," ","276","1612宏泰","電器電纜","-0.38","-0.13","0.96","0.03","0.04","0.14"," ","50","0.66"," ","62.63","37.25","0.50"," "
" "," ","277","2023燁輝","鋼鐵","0.01","0.18","0.14","0.24","0.01","0.08"," ","31","0.66"," ","78.65","13.65","0.00"," "
" "," ","278","6277宏正","電腦週邊","0.03","-0.01","-0.01","0.45","0.18","0.02"," ","10","0.66"," ","55.31","78.00","2.00"," "
" "," ","279","6464台數科","其他","0.06","0.08","0.08","0.08","0.00","0.36"," ","31","0.66"," ","85.06","78.00","0.00"," "
" "," ","280","2597潤弘","營建","0.29","-0.45","-0.05","0.39","0.30","0.18"," ","10","0.66"," ","79.34","166.00","9.00"," "
" "," ","281","6936永鴻生技","生技醫療業","0.00","0.00","0.56","0.03","0.03","0.02"," ","20","0.64"," ","75.89","32.90","0.20"," "
" "," ","282","1304台聚","塑膠","-0.32","0.19","0.45","0.18","0.12","0.01"," ","10","0.63"," ","60.14","12.20","-0.15"," "
" "," ","283","1340勝悅-KY","塑膠","0.32","0.36","0.20","0.04","0.00","-0.29"," ","10","0.63"," ","35.18","5.48","0.06"," "
" "," ","284","2908特力","貿易百貨","0.06","0.20","0.07","0.13","0.13","0.03"," ","20","0.62"," ","91.82","21.45","0.00"," "
" "," ","285","1451年興","紡織","0.00","0.17","0.03","0.11","0.30","0.01"," ","30","0.62"," ","63.20","16.55","0.10"," "
" "," ","286","2368金像電","電子零組件","0.27","0.23","0.05","0.49","-0.28","-0.15"," ","31","0.61"," ","78.96","1320.00","15.00"," "
" "," ","287","2017官田鋼","鋼鐵","-0.05","0.13","0.28","0.05","0.16","0.04"," ","30","0.61"," ","61.36","8.99","0.00"," "
" "," ","288","4934太極","光電","0.09","0.22","-0.02","0.09","0.04","0.19"," ","31","0.61"," ","34.05","17.25","0.35"," "
" "," ","289","9902台火","其他","0.14","-0.48","0.46","0.30","0.14","0.04"," ","10","0.60"," ","57.02","13.75","0.05"," "
" "," ","290","6164華興","光電","1.36","0.40","-1.01","-0.30","-0.04","0.19"," ","50","0.60"," ","24.03","12.10","-0.05"," "
" "," ","291","2540愛山林","營建","0.33","0.08","-0.15","0.09","0.20","0.04"," ","30","0.59"," ","90.88","55.00","1.40"," "
" "," ","292","1537廣隆","電機","0.01","0.00","0.00","0.50","0.00","0.07"," ","31","0.58"," ","51.78","125.50","0.00"," "
" "," ","293","8104錸寶","光電","-1.27","-0.67","-0.09","-0.44","0.01","3.03"," ","50","0.57"," ","41.57","41.15","0.20"," "
" "," ","294","5533皇鼎","營建","-0.13","0.06","0.08","0.14","0.15","0.27"," ","50","0.57"," ","79.54","14.00","0.05"," "
" "," ","295","1525江申","汽車","0.08","0.08","0.42","0.04","-0.21","0.16"," ","31","0.57"," ","88.10","69.60","0.90"," "
" "," ","296","2488漢平","其他電子","1.08","-0.20","-0.43","0.61","-0.03","-0.46"," ","10","0.57"," ","52.59","53.10","0.10"," "
" "," ","297","7799禾榮科","生技醫療業","0.30","0.04","-0.04","0.34","-0.12","0.05"," ","31","0.57"," ","80.40","318.00","-3.00"," "
" "," ","298","3092鴻碩","電子零組件","0.01","0.05","-0.46","0.45","0.21","0.30"," ","31","0.56"," ","34.87","29.15","0.25"," "
" "," ","299","6698旭暉應材","其他電子","0.00","0.66","0.50","-0.61","-0.06","0.06"," ","50","0.55"," ","39.18","37.65","1.45"," "
" "," ","300","2816旺旺保","金融","0.08","-0.01","0.04","0.19","0.42","-0.17"," ","30","0.55"," ","79.72","32.60","0.50"," "
" "," ","301","6887寶綠特-KY","綠能","0.04","0.02","0.47","0.02","0.00","0.00"," ","21","0.55"," ","91.82","34.50","-0.30"," "
" "," ","302","1616億泰","電器電纜","0.45","0.03","0.43","-0.53","-0.12","0.29"," ","50","0.55"," ","61.25","22.00","0.60"," "
" "," ","303","3021鴻名","電子零組件","0.00","0.00","0.00","0.00","0.00","0.54"," ","41","0.54"," ","71.48","30.10","2.70"," "
" "," ","304","9927泰銘","其他","0.00","-0.03","0.34","0.03","0.12","0.08"," ","30","0.54"," ","58.88","68.00","0.30"," "
" "," ","305","1455集盛","紡織","0.23","-0.10","0.04","-0.01","0.12","0.25"," ","50","0.53"," ","66.38","8.61","0.00"," "
" "," ","306","2614東森","其他","0.42","0.08","0.29","-0.20","0.03","-0.09"," ","30","0.53"," ","47.59","18.35","0.25"," "
" "," ","307","1521大億","汽車","0.53","0.00","0.00","0.01","0.00","-0.01"," ","10","0.53"," ","68.63","29.60","2.65"," "
" "," ","308","3004豐達科","鋼鐵","-0.09","0.14","0.55","0.26","0.97","-1.31"," ","30","0.52"," ","58.87","123.50","5.50"," "
" "," ","309","1904正隆","造紙","0.14","0.04","-0.20","0.48","-0.06","0.12"," ","31","0.52"," ","65.13","19.00","0.20"," "
" "," ","310","1810和成","玻璃","0.15","-0.15","0.34","-0.11","0.68","-0.40"," ","30","0.51"," ","67.47","19.50","-0.50"," "
" "," ","311","2414精技","電子通路","0.04","-0.01","-0.02","0.05","0.39","0.06"," ","30","0.51"," ","58.79","50.80","0.40"," "
" "," ","312","1456怡華","營建","-0.06","-0.07","0.09","0.48","0.00","0.06"," ","31","0.50"," ","85.06","12.70","-0.20"," "
" "," ","313","8131福懋科","半導體","-0.19","0.48","-0.50","-0.23","-0.63","1.57"," ","31","0.50"," ","72.41","73.50","4.30"," "
" "," ","314","6689伊雲谷","雲端","-0.67","0.15","0.70","0.10","0.11","0.11"," ","40","0.50"," ","48.03","65.00","0.40"," "
" "," ","315","1414東和","紡織","0.13","0.05","0.01","0.08","0.06","0.17"," ","31","0.50"," ","88.25","14.50","0.25"," "
" "," ","316","1467南緯","紡織","0.11","-0.03","0.05","0.18","0.03","0.16"," ","31","0.50"," ","66.44","6.90","0.02"," "
" "," ","317","1517利奇","電機","0.24","0.00","0.11","0.09","0.06","-0.01"," ","10","0.49"," ","48.59","10.00","-0.05"," "
" "," ","318","1714和桐","化學","0.02","0.01","-0.46","1.38","-0.13","-0.34"," ","10","0.48"," ","62.98","9.50","0.13"," "
" "," ","319","6431光麗-KY","生技醫療業","0.00","0.00","0.00","0.50","-0.05","0.03"," ","31","0.48"," ","70.03","18.65","-0.40"," "
" "," ","320","2852第一保","金融","0.08","0.14","0.02","0.02","0.44","-0.22"," ","30","0.48"," ","65.34","26.95","0.05"," "
" "," ","321","2527宏璟","營建","0.21","0.15","-0.20","-0.24","0.16","0.40"," ","50","0.48"," ","80.10","36.75","0.00"," "
" "," ","322","2739寒舍","觀光","0.41","-0.01","-0.02","0.01","0.06","0.03"," ","30","0.48"," ","72.90","35.05","0.45"," "
" "," ","323","1313聯成","塑膠","-0.11","-0.07","0.27","0.13","0.13","0.12"," ","20","0.47"," ","66.59","10.70","0.10"," "
" "," ","324","2022聚亨","鋼鐵","-0.07","0.11","0.20","0.20","-0.22","0.25"," ","31","0.47"," ","39.22","7.68","0.09"," "
" "," ","325","8374羅昇","電機","0.37","-0.39","0.44","0.04","0.38","-0.37"," ","30","0.47"," ","72.22","106.00","4.00"," "
" "," ","326","6757台灣虎航","航運","0.07","0.09","0.61","-0.61","0.08","0.22"," ","50","0.46"," ","77.84","56.70","1.90"," "
" "," ","327","5546永固-KY","營建","0.25","0.00","0.00","0.01","0.15","0.05"," ","30","0.46"," ","84.73","16.80","0.20"," "
" "," ","328","6153嘉聯益","電子零組件","-0.25","0.11","0.01","-0.03","0.28","0.33"," ","50","0.45"," ","49.39","17.90","0.30"," "
" "," ","329","4414如興","紡織","-0.06","0.18","-0.18","0.44","0.28","-0.21"," ","10","0.45"," ","63.24","7.84","0.01"," "
" "," ","330","5607遠雄港","航運","0.16","0.19","0.01","0.28","-0.17","-0.03"," ","31","0.44"," ","74.97","50.30","0.80"," "
" "," ","331","1808潤隆","營建","0.19","0.03","-0.24","0.07","0.32","0.07"," ","30","0.44"," ","79.21","29.50","1.35"," "
" "," ","332","1303南亞","塑膠","-0.26","0.53","-0.05","-0.56","0.11","0.66"," ","50","0.43"," ","84.96","98.10","7.60"," "
" "," ","333","9935慶豐富","居家","0.34","0.23","-0.16","-0.07","0.04","0.05"," ","50","0.43"," ","61.48","18.95","0.35"," "
" "," ","334","6281全國電","電子通路","0.41","0.01","0.02","-0.01","0.00","-0.01"," ","30","0.42"," ","55.89","51.00","0.30"," "
" "," ","335","2882國泰金","金融","0.05","0.18","0.00","-0.03","0.07","0.15"," ","50","0.42"," ","85.49","85.70","0.90"," "
" "," ","336","4426利勤","紡織","0.04","-0.25","0.18","0.03","0.34","0.08"," ","30","0.42"," ","62.01","7.82","0.10"," "
" "," ","337","5706鳳凰","觀光","0.41","-0.77","1.19","-0.06","-0.57","0.22"," ","31","0.42"," ","40.35","50.70","0.60"," "
" "," ","338","6216居易","通信網路","-0.05","0.42","0.14","-0.09","-0.46","0.46"," ","31","0.42"," ","39.67","22.40","0.05"," "
" "," ","339","2347聯強","電子通路","0.10","0.10","0.00","0.01","0.12","0.08"," ","30","0.41"," ","88.75","85.90","0.20"," "
" "," ","340","5608四維航","航運","-0.51","0.12","0.55","0.00","0.19","0.06"," ","30","0.41"," ","28.34","14.35","0.05"," "
" "," ","341","6550北極星藥業-KY","生技醫療業","-0.11","0.15","0.02","0.09","-0.19","0.45"," ","31","0.41"," ","75.89","13.50","-0.70"," "
" "," ","342","2601益航","貿易百貨","0.06","-0.04","0.43","-0.26","0.04","0.17"," ","50","0.40"," ","32.27","5.24","0.18"," "
" "," ","343","8454富邦媒","雲端","-0.77","0.02","0.58","-0.02","0.52","0.07"," ","30","0.40"," ","79.59","231.00","21.00"," "
" "," ","344","6581鋼聯","綠能","-0.03","-0.01","0.00","0.49","-0.06","0.01"," ","31","0.40"," ","90.19","108.00","1.50"," "
" "," ","345","2530華建","營建","0.08","0.01","0.27","0.21","0.06","-0.23"," ","10","0.40"," ","85.27","18.70","0.70"," "
" "," ","346","9931欣高","油電燃氣","0.39","0.08","-0.38","0.36","-0.06","0.01"," ","31","0.40"," ","77.99","34.00","0.10"," "
" "," ","347","2886兆豐金","金融","0.08","0.13","-0.04","0.04","0.21","-0.02"," ","30","0.40"," ","81.93","40.00","0.20"," "
" "," ","348","2412中華電","通信網路","0.09","0.06","-0.04","0.17","0.24","-0.13"," ","30","0.39"," ","79.50","137.00","0.50"," "
" "," ","349","2939永邑-KY","貿易百貨","0.02","0.04","0.23","0.10","0.00","0.00"," ","21","0.39"," ","75.99","21.35","-0.90"," "
" "," ","350","1233天仁","食品","0.00","0.04","0.11","0.08","0.07","0.08"," ","31","0.38"," ","74.14","28.00","0.00"," "
" "," ","351","3229晟鈦","電子零組件","0.10","-0.73","0.81","0.17","0.00","0.03"," ","31","0.38"," ","70.04","49.50","4.50"," "
" "," ","352","2387精元","電腦週邊","-0.15","-0.19","0.58","-0.55","0.12","0.57"," ","50","0.38"," ","57.68","41.10","0.75"," "
" "," ","353","6285啟卅卅","通信網路","-4.41","-0.37","2.67","1.33","-0.22","1.38"," ","31","0.38"," ","69.39","319.00","15.00"," "
" "," ","354","6142友勁","通信網路","-0.22","0.15","0.19","0.14","-0.09","0.20"," ","31","0.37"," ","58.54","8.27","0.12"," "
" "," ","355","9918欣天然","油電燃氣","0.14","0.07","0.10","0.05","0.00","0.01"," ","31","0.37"," ","83.82","43.15","-1.20"," "
" "," ","356","2891中信金","金融","-0.14","0.00","0.20","-0.01","0.28","0.04"," ","30","0.37"," ","82.01","60.50","1.20"," "
" "," ","357","6024群益期","金融","0.17","-0.13","0.48","0.01","-0.05","-0.12"," ","10","0.36"," ","68.26","57.70","1.20"," "
" "," ","358","6645金萬林-創","生技醫療業","0.00","0.02","0.03","0.10","0.11","0.10"," ","30","0.36"," ","44.24","11.95","0.05"," "
" "," ","359","1453大將","營建","0.36","0.01","0.03","-0.03","0.00","-0.01"," ","30","0.36"," ","75.99","11.15","-0.05"," "
" "," ","360","6918愛派司","生技醫療業","0.09","0.02","-0.03","0.06","0.13","0.08"," ","30","0.35"," ","49.82","73.30","0.30"," "
" "," ","361","2506太設","營建","-0.02","-0.03","0.02","0.13","0.21","0.04"," ","30","0.35"," ","76.74","8.65","0.02"," "
" "," ","362","6541泰福-KY","生技醫療業","-0.02","-0.01","-0.01","0.15","0.21","0.02"," ","30","0.34"," ","71.94","39.00","1.60"," "
" "," ","363","1617榮星","電器電纜","0.06","0.01","0.04","0.07","0.06","0.10"," ","31","0.34"," ","75.12","15.95","1.40"," "
" "," ","364","2359所羅門","其他電子","-0.32","0.15","0.25","-0.11","0.03","0.34"," ","50","0.34"," ","45.90","143.00","6.00"," "
" "," ","365","1474弘裕","紡織","0.11","0.01","0.08","0.34","0.06","-0.26"," ","10","0.34"," ","59.30","9.87","0.27"," "
" "," ","366","8940新天地","觀光","0.06","0.16","0.20","-0.04","-0.06","0.01"," ","31","0.33"," ","70.95","16.60","0.00"," "
" "," ","367","1101台泥","水泥","0.16","0.01","0.20","0.05","-0.14","0.05"," ","31","0.33"," ","54.78","24.40","0.75"," "
" "," ","368","2321東訊","通信網路","0.09","0.02","0.04","0.09","0.03","0.06"," ","31","0.33"," ","70.81","15.10","0.15"," "
" "," ","369","1213大飲","食品","0.00","0.14","0.01","0.06","0.05","0.07"," ","31","0.33"," ","82.24","8.31","0.15"," "
" "," ","370","3050鈺德","光電","-0.79","-0.04","0.03","0.32","0.33","0.48"," ","50","0.33"," ","52.48","12.55","0.10"," "
" "," ","371","1459聯發","紡織","0.02","0.01","0.19","0.12","-0.06","0.05"," ","31","0.33"," ","85.39","11.65","0.00"," "
" "," ","372","6235華孚","電腦週邊","-0.15","0.02","0.16","-0.07","0.13","0.23"," ","50","0.32"," ","42.96","45.00","1.15"," "
" "," ","373","3056富華新","營建","0.23","0.09","0.14","-0.62","0.21","0.27"," ","50","0.32"," ","31.90","13.25","0.05"," "
" "," ","374","3515華擎","電腦週邊","0.12","-0.29","0.04","-0.19","-0.16","0.80"," ","50","0.32"," ","70.09","242.00","8.50"," "
" "," ","375","8215明基材","光電","0.12","-0.14","0.79","-1.07","0.13","0.49"," ","50","0.32"," ","53.38","29.45","0.75"," "
" "," ","376","1760寶齡富錦","生技醫療業","0.56","0.07","0.08","0.00","0.20","-0.60"," ","30","0.31"," ","42.56","60.30","0.60"," "
" "," ","377","2103台橡","橡膠","0.14","0.13","0.03","1.12","-0.57","-0.54"," ","31","0.31"," ","52.63","19.05","0.10"," "
" "," ","378","1321大洋","塑膠","0.13","0.05","0.06","0.24","0.01","-0.18"," ","10","0.31"," ","69.47","28.85","0.00"," "
" "," ","379","6794向榮生技","生技醫療業","0.02","0.01","0.02","0.05","0.21","0.00"," ","30","0.31"," ","80.97","79.90","0.10"," "
" "," ","380","5007三星","鋼鐵","0.02","0.02","0.01","0.02","0.08","0.16"," ","50","0.31"," ","87.79","57.80","0.20"," "
" "," ","381","4564元翎","電機","0.33","-0.24","0.21","-0.05","-0.21","0.26"," ","31","0.30"," ","43.01","15.50","0.30"," "
" "," ","382","4994傳奇","資訊服務","0.04","0.04","0.04","0.05","0.05","0.08"," ","41","0.30"," ","85.76","91.00","0.90"," "
" "," ","383","2362藍天","電腦週邊","-0.01","0.01","0.17","0.01","0.13","-0.01"," ","30","0.30"," ","80.45","44.05","3.05"," "
