"代號","名稱","成交","漲跌價","漲跌幅","法人買賣週別","更新日期","外資連續買賣週數","外資連續買賣張數","外資連續買賣佔成交(%)","外資連續買賣佔發行量(%)","投信連續買賣週數","投信連續買賣張數","投信連續買賣佔成交(%)","投信連續買賣佔發行量(%)","自營商連續買賣週數","自營商連續買賣張數","自營商連續買賣佔成交(%)","自營商連續買賣佔發行量(%)","三大法人連續買賣週數","三大法人連續買賣張數","三大法人連續買賣佔成交(%)","三大法人連續買賣佔發行量(%)"
"2408","南亞科","321","0","0","26W20","05/13","+3","+113,670","6.23","3.67","+3","+41,427","2.27","1.34","+3","+6,390","0.35","0.21","+3","+161,486","8.85","5.21"
"2727","王品","236","+0.5","+0.21","26W20","05/13","+3","+1,692","29.8","2.04","+3","+310","5.47","0.37","-1","-2","-0.18","0","+3","+2,013","35.5","2.43"
"2731","雄獅","160","+2","+1.27","26W20","05/13","-9","-12,708","-37.1","-13.6","+3","+1,305","10.9","1.4","-1","-9","-0.26","-0.01","-9","-12,013","-35","-12.9"
"3583","辛耘","966","+14","+1.47","26W20","05/13","-5","-3,950","-5.59","-4.92","+3","+1,974","4.22","2.46","-1","-89","-0.54","-0.11","+2","+292","0.95","0.36"
"3592","瑞鼎","259.5","-1.5","-0.57","26W20","05/13","-4","-1,468","-6.53","-1.93","+3","+1,299","8.37","1.71","-1","-14","-0.24","-0.02","-1","-52","-0.86","-0.07"
"3706","神達","82.1","-3.8","-4.42","26W20","05/13","-1","-14,732","-23","-1.11","+3","+364","0.19","0.03","-1","-989","-1.54","-0.07","-1","-15,660","-24.5","-1.18"
"4105","東洋","75.6","+0.3","+0.4","26W20","05/13","-14","-16,326","-29.9","-6.57","+3","+1,915","19.2","0.77","+1","+30","1.71","0.01","+1","+118","6.73","0.05"
"4746","台耀","52.9","-1.6","-2.94","26W20","05/13","-2","-1,221","-12.4","-1.02","+3","+1,809","11.6","1.5","-1","-7","-0.19","-0.01","-1","-393","-11.4","-0.33"
"4966","譜瑞-KY","809","+48","+6.31","26W20","05/13","+2","+3,737","7.77","4.73","+3","+5,008","8.56","6.34","+2","+541","1.13","0.69","+2","+9,234","19.2","11.7"
"5269","祥碩","1430","-95","-6.23","26W20","05/13","-1","-1,337","-8.47","-1.79","+3","+296","0.9","0.4","-1","-150","-0.95","-0.2","-1","-1,219","-7.72","-1.63"
"5274","信驊","17820","-185","-1.03","26W20","05/13","+1","+9","0.91","0.02","+3","+276","6.08","0.73","-1","-2","-0.21","-0.01","+1","+67","6.97","0.18"
"5439","高技","374","-7","-1.84","26W20","05/13","-4","-7,708","-6.26","-8.29","+3","+3,254","4.32","3.5","-1","-74","-0.54","-0.08","-4","-6,251","-5.07","-6.72"
"5534","長虹","77.1","-2.1","-2.65","26W20","05/13","-5","-6,010","-30.6","-1.91","+3","+2,072","22.9","0.66","+3","+31","0.34","0.01","-5","-4,201","-21.4","-1.33"
"6138","茂達","287.5","-2","-0.69","26W20","05/13","+2","+1,470","10.3","1.94","+3","+63","0.37","0.08","+2","+65","0.46","0.09","+2","+1,551","10.9","2.05"
"6223","旺矽","5720","+240","+4.38","26W20","05/13","+1","+119","1.92","0.12","+3","+615","3.47","0.63","+5","+260","0.8","0.27","+3","+1,239","7","1.26"
"6285","啟碁","270.5","-11.5","-4.08","26W20","05/13","+2","+23,956","8.76","4.95","+3","+2,615","0.73","0.54","-5","-2,002","-0.26","-0.41","+2","+25,680","9.39","5.31"
"6670","復盛應用","265","-9.5","-3.46","26W20","05/13","+1","+275","16","0.2","+3","+438","9.33","0.31","+1","+22","1.27","0.02","+1","+327","19.1","0.23"
"6768","志強-KY","87.7","-2.7","-2.99","26W20","05/13","-4","-1,770","-11.3","-0.88","+3","+1,684","14.9","0.84","+2","+41","0.51","0.02","-1","-48","-1.53","-0.02"
"7769","鴻勁","7440","+570","+8.3","26W20","05/13","-1","-79","-1.32","-0.04","+3","+1,369","7.54","0.76","+2","+51","0.41","0.03","+9","+7,812","14.5","4.34"
"8155","博智","424","+4","+0.95","26W20","05/13","-3","-4,436","-8.03","-7.31","+3","+2,355","4.26","3.88","+1","+46","0.63","0.08","-3","-2,277","-4.12","-3.75"
"8261","富鼎","132","+1","+0.76","26W20","05/13","-3","-4,731","-8.6","-3.98","+3","+111","0.2","0.09","+2","+120","0.27","0.1","-3","-4,557","-8.28","-3.84"
"8299","群聯","2620","-105","-3.85","26W20","05/13","-1","-2,285","-8.7","-1.03","+3","+3,597","2.63","1.63","+7","+2,338","0.81","1.06","-1","-2,157","-8.22","-0.98"
"9802","鈺齊-KY","79.2","-1.5","-1.86","26W20","05/13","-2","-1,259","-14.2","-0.63","+3","+1,980","15.4","0.99","-1","-48","-1.45","-0.02","-1","-224","-6.79","-0.11"
"9938","百和","44.25","-0.5","-1.12","26W20","05/13","+1","+139","2.63","0.05","+3","+4,331","18.6","1.45","-1","-15","-0.28","0","+1","+317","5.99","0.11"
"0056","元大高股息","45.15","-0.43","-0.94","26W20","05/13","+3","+274,598","27.2","1.99","+2","+2,185","0.31","0.02","+3","+279,140","27.6","2.02","+3","+522,138","51.7","3.78"
"006201","元大富櫃50","47.92","-0.73","-1.5","26W20","05/13","+1","+3","0.2","0.02","+2","+99","2.61","0.5","-1","-166","-10.9","-0.83","-1","-150","-9.87","-0.75"
"00646","元大S&P500","73.5","+0.45","+0.62","26W20","05/13","-3","-2,220","-4.15","-0.41","+2","+290","0.69","0.05","+1","+4,792","42.7","0.88","+1","+4,256","37.9","0.78"
"00935","野村臺灣新科技50","54.3","-1.3","-2.34","26W20","05/13","-1","-2,343","-5.84","-0.42","+2","+1,373","1.1","0.25","-5","-62,974","-22.6","-11.2","-5","-70,178","-25.1","-12.5"
"1227","佳格","28.8","0","0","26W20","05/13","-4","-5,486","-30.4","-0.6","+2","+139","1.78","0.02","-4","-182","-1.01","-0.02","-4","-5,526","-30.6","-0.6"
"1319","東陽","80","0","0","26W20","05/13","-10","-34,662","-25.6","-5.86","+2","+1,890","6.12","0.32","-1","-159","-1.94","-0.03","-10","-39,163","-28.9","-6.62"
"1434","福懋","15.55","-0.15","-0.96","26W20","05/13","-1","-1,784","-23.8","-0.11","+2","+230","1.44","0.01","-4","-183","-0.55","-0.01","-1","-1,800","-24","-0.11"
"2303","聯電","98.4","-6.1","-5.84","26W20","05/13","+6","+308,092","5.2","2.45","+2","+57,989","2.72","0.46","-1","-6","0","0","+2","+121,371","5.69","0.96"
"2357","華碩","663","-10","-1.49","26W20","05/13","+2","+6,936","12","0.93","+2","+745","1.29","0.1","-1","-245","-1.04","-0.03","+2","+7,835","13.6","1.05"
"2360","致茂","2405","-35","-1.43","26W20","05/13","+1","+599","5.8","0.14","+2","+999","2.8","0.23","-2","-344","-0.97","-0.08","+2","+1,093","3.07","0.26"
"2363","矽統","59.9","-3.3","-5.22","26W20","05/13","+2","+12,672","6.54","2.46","+2","+126","0.07","0.02","-1","-53","-0.06","-0.01","+2","+13,455","6.94","2.61"
"2371","大同","30","-0.1","-0.33","26W20","05/13","-1","-12,604","-26","-0.59","+2","+139","0.11","0.01","-1","-612","-1.27","-0.03","-1","-13,163","-27.2","-0.61"
"2383","台光電","4930","+30","+0.61","26W20","05/13","+2","+1,071","4.96","0.3","+2","+1,234","5.72","0.34","-1","-27","-0.36","-0.01","+2","+2,356","10.9","0.66"
"2393","億光","72.9","+0.2","+0.28","26W20","05/13","-1","-299","-4.28","-0.07","+2","+2,354","9.31","0.53","-3","-71","-0.19","-0.02","-1","-257","-3.69","-0.06"
"2395","研華","464.5","-30","-6.07","26W20","05/13","+6","+24,630","22.5","2.85","+2","+130","0.23","0.02","+3","+362","0.52","0.04","+9","+25,544","17.7","2.96"
"2401","凌陽","24.95","-1","-3.85","26W20","05/13","+5","+22,392","9.94","3.78","+2","+52","0.08","0.01","-2","-271","-0.39","-0.05","+5","+23,086","10.2","3.9"
"2409","友達","20.2","-0.5","-2.42","26W20","05/13","+1","+199,258","12.7","2.64","+2","+68","0","0","+2","+8,300","0.3","0.11","+1","+205,722","13.1","2.73"
"2412","中華電","137.5","+2","+1.48","26W20","05/13","+1","+1,559","5.08","0.02","+2","+2,244","2.81","0.03","-1","-88","-0.29","0","+1","+3,098","10.1","0.04"
"2436","偉詮電","72.8","-3.8","-4.96","26W20","05/13","-1","-3,870","-11.9","-1.93","+2","+39","0.05","0.02","-3","-1,264","-0.99","-0.63","-2","-4,790","-6.08","-2.39"
"2472","立隆電","233.5","+10.5","+4.71","26W20","05/13","-1","-2,894","-6.52","-1.76","+2","+1,917","2.46","1.16","+2","+555","0.71","0.34","-1","-701","-1.58","-0.43"
"2501","國建","22.45","+0.05","+0.22","26W20","05/13","-1","-3,732","-36.6","-0.32","+2","+114","0.37","0.01","-3","-386","-0.62","-0.03","-1","-3,777","-37.1","-0.33"
"2542","興富發","42.7","+1.6","+3.89","26W20","05/13","+4","+33,366","12.7","1.54","+2","+71","0.07","0","+1","+18","0.03","0","+3","+25,351","15.3","1.17"
"2812","台中銀","19.45","-0.15","-0.77","26W20","05/13","-5","-121,321","-33.7","-2.01","+2","+29","0.02","0","-4","-966","-0.33","-0.02","-5","-122,134","-33.9","-2.03"
"2820","華票","16.9","0","0","26W20","05/13","+1","+585","10.9","0.04","+2","+56","0.38","0","-4","-147","-0.56","-0.01","+1","+569","10.6","0.04"
"2851","中再保","34.3","+0.2","+0.59","26W20","05/13","+4","+7,880","19.9","0.98","+2","+114","0.42","0.01","+2","+78","0.29","0.01","+4","+7,840","19.8","0.98"
"2891C","中信金丙特","62.2","0","0","26W20","05/13","0","0","0","0","+2","+126","34.4","0.08","-2","-88","-24","-0.05","+3","+44","8.51","0.03"
"2897","王道銀行","10.15","-0.05","-0.49","26W20","05/13","+3","+15,523","39","0.55","+2","+267","1.04","0.01","-1","-63","-0.53","0","+3","+15,810","39.7","0.56"
"3030","德律","414","+6","+1.47","26W20","05/13","-1","-54","-1.18","-0.02","+2","+133","0.31","0.06","-1","-74","-1.63","-0.03","-1","-116","-2.56","-0.05"
"3044","健鼎","529","+48","+9.98","26W20","05/13","+2","+2,661","5.34","0.51","+2","+927","1.86","0.18","-5","-706","-0.5","-0.13","+2","+3,361","6.75","0.64"
"3228","金麗科","211","-15.5","-6.84","26W20","05/13","+3","+476","3.28","0.67","+2","+7","0.07","0.01","-1","-22","-0.5","-0.03","+5","+917","3.09","1.28"
"3374","精材","237","-18.5","-7.24","26W20","05/13","-1","-4,363","-5.5","-1.61","+2","+591","0.39","0.22","-1","-381","-0.48","-0.14","-1","-4,269","-5.38","-1.57"
"3443","創意","5330","-240","-4.31","26W20","05/13","+1","+956","12.3","0.71","+2","+2,015","8.56","1.5","-2","-418","-1.77","-0.31","+1","+1,087","14","0.81"
"3481","群創","37.5","+2","+5.63","26W20","05/13","+2","+731,356","12.7","9.15","+2","+3,011","0.05","0.04","+3","+70,197","1.1","0.88","+2","+801,153","13.9","10"
"3532","台勝科","246.5","-18","-6.81","26W20","05/13","-4","-5,181","-6.17","-1.34","+2","+1,671","2.66","0.43","+1","+315","12.6","0.08","+1","+248","9.92","0.06"
"3545","敦泰","55.7","-2.2","-3.8","26W20","05/13","-1","-701","-7.21","-0.32","+2","+15","0.06","0.01","+8","+464","0.53","0.21","-1","-664","-6.82","-0.3"
"3715","定穎投控","176.5","-4","-2.22","26W20","05/13","-1","-2,937","-11.9","-1.04","+2","+104","0.06","0.04","-1","-4","-0.02","0","-1","-2,912","-11.8","-1.03"
"4919","新唐","166","-15","-8.29","26W20","05/13","-3","-14,426","-5.33","-3.44","+2","+24","0.01","0.01","-1","-620","-0.48","-0.15","-3","-15,032","-5.56","-3.58"
"4968","立積","115.5","-5","-4.15","26W20","05/13","-4","-4,123","-9.04","-4.47","+2","+22","0.15","0.02","-1","-47","-1.19","-0.05","-4","-4,059","-8.9","-4.4"
"5009","榮剛","37.85","-0.2","-0.53","26W20","05/13","-1","-1,870","-4.35","-0.31","+2","+2,251","2.74","0.37","+6","+1,965","1.53","0.33","-1","-800","-1.86","-0.13"
"5236","凌陽創新","162.5","-4","-2.4","26W20","05/13","-1","-90","-5.32","-0.15","+2","+9","0.18","0.01","-1","-12","-0.68","-0.02","-1","-96","-5.7","-0.16"
"5314","世紀*","71.5","0","0","26W20","05/13","-3","-5,165","-11.4","-1.77","+2","+7","0.02","0","+1","+22","0.3","0.01","-3","-5,245","-11.6","-1.8"
"5347","世界","168","-2","-1.18","26W20","05/13","-1","-8,641","-7.06","-0.46","+2","+6,930","1.92","0.37","+1","+1,631","1.33","0.09","-1","-3,854","-3.15","-0.21"
"5351","鈺創","87","+3.2","+3.82","26W20","05/13","+3","+22,625","5.57","6.89","+2","+88","0.03","0.03","+2","+47","0.02","0.01","+3","+22,754","5.6","6.93"
"5434","崇越","412.5","-11","-2.6","26W20","05/13","-2","-780","-12.8","-0.41","+2","+99","1.63","0.05","-4","-465","-3.46","-0.24","-3","-951","-10.7","-0.5"
"5483","中美晶","148.5","-6.5","-4.19","26W20","05/13","-3","-17,424","-5.48","-2.72","+2","+18,127","8.21","2.83","-1","-199","-0.25","-0.03","+2","+4,067","1.84","0.63"
"5904","寶雅","562","+1","+0.18","26W20","05/13","-1","-44","-4.76","-0.04","+2","+37","1.2","0.03","+1","+3","0.28","0","-1","-40","-4.36","-0.04"
"6104","創惟","100.5","-1.5","-1.47","26W20","05/13","-1","-126","-1.92","-0.14","+2","+13","0.07","0.01","+2","+196","1.07","0.22","-1","-33","-0.5","-0.04"
"6177","達麗","46.55","-0.7","-1.48","26W20","05/13","-1","-484","-10.1","-0.1","+2","+580","5.93","0.12","-1","-24","-0.51","-0.01","-1","-6","-0.14","0"
"6196","帆宣","419.5","0","0","26W20","05/13","-1","-139","-1.34","-0.06","+2","+445","1.58","0.2","-1","-48","-0.46","-0.02","+3","+559","1.57","0.25"
"6202","盛群","54.9","-3.3","-5.67","26W20","05/13","+3","+4,039","8.36","1.75","+2","+33","0.09","0.01","+2","+89","0.25","0.04","+3","+4,144","8.58","1.8"
"6257","矽格","212","+2","+0.95","26W20","05/13","-3","-6,458","-3.47","-1.33","+2","+1,552","1.07","0.32","-1","-1,361","-4","-0.28","-3","-8,431","-4.54","-1.74"
"6462","神盾","130.5","-0.5","-0.38","26W20","05/13","+2","+1,182","6.71","1.3","+2","+9","0.05","0.01","-1","-7","-0.1","-0.01","+2","+1,262","7.16","1.38"
"6472","保瑞","403","-1","-0.25","26W20","05/13","-2","-808","-7.75","-0.63","+2","+17","0.16","0.01","+5","+259","1.22","0.2","-2","-667","-6.39","-0.52"
"6488","環球晶","750","-35","-4.46","26W20","05/13","+6","+29,855","11.3","6.24","+2","+3,375","3.2","0.71","+2","+1,168","1.11","0.24","+6","+41,854","15.9","8.75"
"6526","達發","703","-31","-4.22","26W20","05/13","-1","-282","-3.71","-0.17","+2","+900","2.98","0.54","-1","-16","-0.21","-0.01","-1","-293","-3.85","-0.17"
"6533","晶心科","234","-11.5","-4.68","26W20","05/13","-1","-86","-2.15","-0.17","+2","+4","0.04","0.01","-1","-1","-0.03","0","-1","-85","-2.13","-0.17"
"6643","M31","656","-41","-5.88","26W20","05/13","-1","-232","-3.46","-0.56","+2","+10","0.09","0.02","+2","+50","0.45","0.12","-1","-209","-3.12","-0.5"
"6719","力智","202.5","+7.5","+3.85","26W20","05/13","+2","+550","6.14","0.52","+2","+11","0.12","0.01","+7","+78","0.39","0.07","+2","+594","6.63","0.56"
"6732","昇佳電子","165.5","-5","-2.93","26W20","05/13","-1","-82","-9.32","-0.17","+2","+6","0.25","0.01","+2","+3","0.11","0.01","-1","-78","-8.81","-0.16"
"6781","AES-KY","1240","-45","-3.5","26W20","05/13","-1","-409","-4.3","-0.48","+2","+44","0.22","0.05","-1","0","0","0","-1","-367","-3.87","-0.43"
"7749","意騰-KY","488","-20","-3.94","26W20","05/13","-2","-761","-5.73","-1.64","+2","+7","0.05","0.02","-1","-4","-0.09","-0.01","-2","-691","-5.21","-1.49"
"8016","矽創","268","-6","-2.19","26W20","05/13","+6","+5,123","10.2","4.26","+2","+52","0.23","0.04","-1","-114","-1.74","-0.09","+6","+3,828","7.61","3.19"
"8054","安國","101","-1.5","-1.46","26W20","05/13","+1","+24","0.35","0.02","+2","+26","0.12","0.02","-1","-16","-0.23","-0.02","+1","+22","0.32","0.02"
"8415","大國鋼","34.3","-0.3","-0.87","26W20","05/13","+3","+1,066","16","0.1","+2","+32","0.66","0","-13","-4,109","-13.3","-0.4","+1","+4","0.17","0"
"8454","富邦媒","196","+7","+3.7","26W20","05/13","+3","+1,766","18","0.67","+2","+598","7.66","0.23","-1","-19","-0.8","-0.01","+3","+2,053","20.9","0.77"
