"排名","代號","名稱","成交","漲跌價","漲跌幅","持股資料週別","更新日期","持股超過600張(%)","超過600張增減","持股超過800張(%)","超過800張增減","持股超過1千張(%)","超過1千張增減"
"632","00666R","富邦恒生國企反1","9.42","+0.05","+0.53","26W21","05/22","82.7","+1.83","82.7","+1.83","82.7","+1.83"
"633","6781","AES-KY","1155","+75","+6.94","26W21","05/22","71.7","+0.09","70.9","+0.94","69.9","0"
"634","2891C","中信金丙特","62.7","+0.1","+0.16","26W21","05/22","93.1","+0.11","93.1","+0.11","90.8","+0.11"
"635","7786","東方風能","130","+9.5","+7.88","26W21","05/22","79.5","+0.04","77.2","-0.38","76.7","-0.38"
"636","3164","景岳","16.35","0","0","26W21","05/22","50.7","-0.88","46.6","-0.02","39.7","+0.01"
"637","6405","悅城","73","+3.4","+4.89","26W21","05/22","46.8","-0.36","45.7","-0.36","36.3","-1.9"
"638","5258","虹堡","50.6","+1.75","+3.58","26W21","05/22","45","-0.28","41.3","+0.26","38","+1.03"
"639","4934","太極","16.8","+0.55","+3.38","26W21","05/22","32.4","+0.29","29.9","-0.03","28.2","-0.04"
"640","9946","三發地產","17.8","0","0","26W21","05/22","78.3","-0.04","78.1","+0.17","77","+0.17"
"641","9910","豐泰","97","+3","+3.19","26W21","05/22","88.8","-0.25","88","-0.19","87.2","-0.08"
"642","1473","台南","20.4","-0.1","-0.49","26W21","05/22","70.9","0","69.5","0","69","0"
"643","2911","麗嬰房","8.22","+0.22","+2.75","26W21","05/22","42.8","+0.06","42.2","+0.06","40.6","+0.03"
"644","6269","台郡","65.8","-2.5","-3.66","26W21","05/22","28.6","+0.28","26.9","-0.31","25.8","-0.86"
"645","6469","大樹","76.9","+2.1","+2.81","26W21","05/22","45","+0.15","42.9","-0.3","42.3","-0.3"
"646","00768B","復華20年美債","49.75","+0.07","+0.14","26W21","05/22","97.8","-0.03","97.5","-0.03","97.3","-0.03"
"647","4994","傳奇","87.5","+2.1","+2.46","26W21","05/22","83.4","+0.05","81.5","+1.23","78.9","0"
"648","2347","聯強","90.8","-1.4","-1.52","26W21","05/22","87.3","+0.1","86.2","+0.01","85","+0.06"
"649","4129","聯合","89.6","-0.9","-0.99","26W21","05/22","49","+0.75","46.6","+0.65","45.7","+0.66"
"650","2515","中工","12.7","-0.1","-0.78","26W21","05/22","57.8","-0.03","56","+0.08","53.9","+0.18"
"651","7767","仁大資訊","42.6","+0.35","+0.83","26W21","05/22","65.6","0","61.2","0","54.7","0"
"652","2905","三商","14.3","-0.1","-0.69","26W21","05/22","82.3","-0.13","80.9","-0.22","80.2","+0.04"
"653","2008","高興昌","29.7","+0.25","+0.85","26W21","05/22","91.2","+0.04","91.2","+0.04","90.7","+0.04"
"654","911608","明輝-DR","2.83","-0.15","-5.03","26W21","05/22","24.8","+0.29","12.7","+0.1","12.7","+0.1"
"655","4130","健亞","25.9","-0.2","-0.77","26W21","05/22","62.4","+0.03","61.8","+0.04","61.8","+0.04"
"656","00675L","富邦臺灣加權正2","292.6","-2.9","-0.98","26W21","05/22","22.3","-1.94","19.6","-2","18.8","-1.96"
"657","00687B","國泰20年美債","27.89","+0.05","+0.18","26W21","05/22","44.5","+0.55","43","+0.59","42","+0.63"
"658","01004T","土銀富邦R2","10.43","0","0","26W21","05/22","92.2","-0.02","91.4","-0.02","90.4","-0.02"
"659","1474","弘裕","10.1","-0.1","-0.98","26W21","05/22","56.2","+0.06","52.6","+0.06","52.6","+0.06"
"660","4552","力達-KY","20.95","+0.1","+0.48","26W21","05/22","46.8","+0.22","42.7","+0.73","41.9","+0.01"
"661","4535","至興","27","-0.1","-0.37","26W21","05/22","74.4","+0.01","71.6","+0.01","69.4","+0.01"
"662","2006","東和鋼鐵","67.1","+0.5","+0.75","26W21","05/22","77.3","-0.15","75.3","-0.01","73.9","+0.01"
"663","2106","建大","17.9","-0.25","-1.38","26W21","05/22","77.2","-0.06","76","-0.15","74.8","-0.08"
"664","4971","IET-KY","518","-29","-5.3","26W21","05/22","22.2","-0.1","13.8","+0.02","7.07","0"
"665","4502","健信","15.7","-0.1","-0.63","26W21","05/22","66.3","+0.05","62.6","+0.05","58.1","+0.05"
"666","5222","全訊","112.5","-0.5","-0.44","26W21","05/22","27.6","-0.03","26.9","-0.03","22.9","-0.03"
"667","00924","復華S&P500成長","31.4","-0.33","-1.04","26W21","05/22","22.7","-0.29","21.8","-0.11","21.1","-0.11"
"668","1444","力麗","7.05","+0.27","+3.98","26W21","05/22","63.3","0","61.6","0","60.4","+0.01"
"669","6590","普鴻","66.2","0","0","26W21","05/22","51.4","+0.05","38","+0.05","30.6","+0.05"
"670","1789","神隆","19.6","-0.4","-2","26W21","05/22","75.4","-0.08","74.8","0","74.5","0"
"671","00761B","國泰A級公司債","34.39","+0.05","+0.15","26W21","05/22","98.4","-0.02","98.3","0","98.3","0"
"672","2849","安泰銀","14.15","+0.35","+2.54","26W21","05/22","98.2","0","98","0","97.9","-0.05"
"673","00724B","群益投資級金融債","33.72","+0.06","+0.18","26W21","05/22","97.4","+0.02","97.3","+0.02","97.3","+0.05"
"674","6431","光麗-KY","18.65","+1.25","+7.18","26W21","05/22","67.5","-0.05","66.1","-0.1","65.2","-0.01"
"675","4564","元翎","15.3","+0.15","+0.99","26W21","05/22","38.9","+0.02","37.1","+0.04","35.6","+0.46"
"676","8415","大國鋼","35.1","+0.05","+0.14","26W21","05/22","91.1","-0.02","89.8","+0.1","89.5","+0.19"
"677","8083","瑞穎","172","0","0","26W21","05/22","47.1","+1.79","43.5","+0.04","43.5","+0.04"
"678","00694B","富邦美債1-3","41.73","+0.1","+0.24","26W21","05/22","75.8","-15.9","72.2","-18.4","72.2","-18.4"
"679","3010","華立","129.5","+1","+0.78","26W21","05/22","60.2","-0.8","54.5","-0.84","52.7","-0.51"
"680","8409","商之器","19","0","0","26W21","05/22","43.7","+0.1","43.7","+0.1","38.4","+0.09"
"681","4163","鐿鈦","111","+2","+1.83","26W21","05/22","66.8","-0.02","64.3","-0.02","62.5","-0.02"
"682","1536","和大","48.55","-0.65","-1.32","26W21","05/22","31.7","-0.83","29.9","-0.44","28.7","-0.45"
"683","2102","泰豐","18.15","-0.05","-0.27","26W21","05/22","78.4","+0.3","77.2","+0.32","75.8","+0.1"
"684","1109","信大","14.6","0","0","26W21","05/22","76.5","+0.02","74.7","+0.01","72.8","+0.01"
"685","6423","億而得","80","-2.9","-3.5","26W21","05/22","38.2","+0.23","24.5","+0.16","21.5","+0.16"
"686","4157","太景*-KY","8.6","0","0","26W21","05/22","55.7","+0.05","54.2","+0.16","52.4","+0.29"
"687","1603","華電","31.25","-0.35","-1.11","26W21","05/22","71.3","-0.16","69.9","-0.16","69","-0.1"
"688","3455","由田","207.5","+2","+0.97","26W21","05/22","29","+0.1","22.3","+1.45","15.1","+0.04"
"689","1218","泰山","19.2","-0.15","-0.78","26W21","05/22","66.9","-0.16","65.2","-0.12","63.9","-0.15"
"690","8940","新天地","16.7","+0.4","+2.45","26W21","05/22","68.9","-0.07","66.8","-0.07","62.8","-0.07"
"691","2812","台中銀","19.2","-0.2","-1.03","26W21","05/22","56.2","-0.18","54.7","-0.19","53.7","-0.13"
"692","5321","美而快","37","-0.1","-0.27","26W21","05/22","52.4","-1.19","50.9","+0.1","45.8","-3.07"
"693","2417","圓剛","45","-0.85","-1.85","26W21","05/22","41.6","-0.5","40.4","-0.53","38.7","+0.03"
"694","3226","龍鋒","48.05","-0.45","-0.93","26W21","05/22","76.7","0","74.6","0","70","0"
"695","6763","綠界科技*","48.3","+0.45","+0.94","26W21","05/22","63.2","-0.01","61.4","+0.02","59.8","0"
"696","2393","億光","67.5","-1","-1.46","26W21","05/22","63.5","-0.47","60.3","-1.38","58.4","-1.02"
"697","2882A","國泰特","61.8","+0.1","+0.16","26W21","05/22","94.3","+0.02","94.1","+0.18","93.3","+0.18"
"698","3296","勝德","24.45","+2.2","+9.89","26W21","05/22","75.3","-0.33","73.3","-0.31","72.3","-0.31"
"699","2022","聚亨","7.7","-0.09","-1.16","26W21","05/22","38","+0.27","36.7","+0.05","36.5","+0.05"
"700","1465","偉全","12.4","+0.2","+1.64","26W21","05/22","68","0","65.9","0","62.3","0"
"701","3252","海灣","18","0","0","26W21","05/22","74.3","+0.05","70.2","+0.05","68.5","+0.05"
"702","6512","啟發電","19.55","-0.25","-1.26","26W21","05/22","27.6","-0.01","25.2","-0.01","17.6","0"
"703","1413","宏洲","9.51","+0.01","+0.11","26W21","05/22","73.5","+0.02","72.1","+0.02","69.2","+0.02"
"704","2732","六角","65","-0.6","-0.91","26W21","05/22","53.6","-0.2","53.6","-0.2","53.6","-0.2"
"705","2029","盛餘","20.7","0","0","26W21","05/22","69.7","-0.06","68.8","-0.27","68.3","+0.01"
"706","2024","志聯","14.2","+0.3","+2.16","26W21","05/22","81.3","+0.08","80.7","+0.08","80.7","+0.08"
"707","2838","聯邦銀","21.65","0","0","26W21","05/22","89.9","-0.03","89.5","-0.04","89","-0.06"
"708","8481","政伸","41.4","+0.55","+1.35","26W21","05/22","60.6","+0.01","57.5","+0.01","53.5","+0.01"
"709","2527","宏璟","34.6","0","0","26W21","05/22","77.4","+0.22","75.1","+0.01","74.5","+0.01"
"710","3557","嘉威","27.9","+2.5","+9.84","26W21","05/22","57.7","+0.07","53.9","+0.06","52.9","+0.06"
"711","5213","亞昕","23.25","-0.45","-1.9","26W21","05/22","85.5","+0.12","84.8","-0.05","84.3","+0.08"
"712","1583","程泰","51","+1.7","+3.45","26W21","05/22","90.3","0","90.3","0","89.5","0"
"713","2926","誠品生活","35.1","+0.4","+1.15","26W21","05/22","71.3","+0.04","66.7","+0.04","64.7","+0.04"
"714","1339","昭輝","44.3","+0.8","+1.84","26W21","05/22","74.6","0","73.7","0","72.5","0"
"715","9950","萬國通","10.65","-0.05","-0.47","26W21","05/22","80.9","-0.3","80","-0.3","79.5","+0.83"
"716","6535","順藥","106.5","-1.5","-1.39","26W21","05/22","61.2","0","59.1","0","56.9","0"
"717","6910","德鴻","28.9","-0.1","-0.34","26W21","05/22","52.5","+0.03","52.5","+0.03","49.3","+0.03"
"718","00923","群益台ESG低碳50","40.23","-0.1","-0.25","26W21","05/22","15.2","-0.22","14.8","-0.13","14.2","-0.23"
"719","6115","鎰勝","48.4","0","0","26W21","05/22","59.6","0","58.5","0","56.5","0"
"720","3044","健鼎","484","+5","+1.04","26W21","05/22","76.6","-0.04","73.3","-0.04","71","-0.23"
"721","5511","德昌","76","+1.5","+2.01","26W21","05/22","59.2","+0.1","56.6","+0.1","52.1","+0.11"
"722","6662","樂斯科","30.9","+0.9","+3","26W21","05/22","45.8","+0.01","40","+0.01","40","+0.01"
"723","1903","士紙","47.5","-0.15","-0.31","26W21","05/22","78.6","+0.01","77.7","+0.01","74.6","0"
"724","5283","禾聯碩","52","+0.1","+0.19","26W21","05/22","57.6","+0.33","55.9","+0.34","52.7","+1.42"
"725","6612","奈米醫材","71.8","-1.2","-1.64","26W21","05/22","57.2","-0.02","52.7","-0.02","45.1","+0.02"
"726","2536","宏普","21.65","+0.05","+0.23","26W21","05/22","76","+0.08","73.5","+0.08","70.5","+0.09"
"727","8089","康全電訊","20.8","-0.35","-1.65","26W21","05/22","38.9","-0.03","37.8","0","37.8","0"
"728","3705","永信","57.3","+0.3","+0.53","26W21","05/22","66.5","+0.02","63.4","+0.03","60.8","+0.03"
"729","1454","台富","12.95","+0.1","+0.78","26W21","05/22","80.5","+0.01","79","+0.01","77.5","+0.01"
"730","6617","共信-KY","68.1","+0.5","+0.74","26W21","05/22","64.2","+0.07","62.1","+0.07","59.3","+0.07"
"731","8932","智通*","98.2","-0.4","-0.41","26W21","05/22","77","-0.13","74.1","+0.36","72.8","+0.34"
"732","8222","寶一","33.75","-0.65","-1.89","26W21","05/22","35.4","+0.2","33.4","+0.07","33.4","+0.07"
"733","5493","三聯","92.6","-7.4","-7.4","26W21","05/22","36.1","+0.17","33","+0.21","25.2","+0.21"
"734","3218","大學光","131","-1.5","-1.13","26W21","05/22","53.1","-0.04","51.4","-0.04","49.1","-0.01"
"735","3294","英濟","35.5","-1.5","-4.05","26W21","05/22","50.2","-1.55","49","-1.6","46.2","-0.86"
"736","6722","輝創","38.6","-0.3","-0.77","26W21","05/22","75.7","+0.01","74.1","+0.01","74.1","+0.01"
"737","9921","巨大","75.7","+3.7","+5.14","26W21","05/22","62.6","-0.12","58.2","-0.35","55.5","-0.39"
"738","4557","永新-KY","45.9","+0.5","+1.1","26W21","05/22","40.2","-0.11","32.2","-1.67","28.6","0"
"739","00739","元大MSCI A股","28.11","+0.07","+0.25","26W21","05/22","31.8","-0.01","26.5","-0.01","19.2","-0.01"
"740","4506","崇友","117.5","0","0","26W21","05/22","77.6","0","76.5","0","75","0"
"741","4166","友霖","26.6","+1","+3.91","26W21","05/22","81.1","-0.41","80.3","-0.09","78.9","-0.43"
"742","7718","友鋮","47.5","+0.4","+0.85","26W21","05/22","74.3","+0.05","71.2","+0.03","67.5","+0.03"
"743","4772","台特化","266","-5.5","-2.03","26W21","05/22","45.4","-1.01","43.6","-0.13","41.8","-0.1"
"744","00922","國泰台灣領袖50","38.17","-0.17","-0.44","26W21","05/22","25.5","-0.96","24.8","-0.93","24.5","-0.94"
"745","3703","欣陸","21.8","0","0","26W21","05/22","69.8","-0.11","69.1","-0.35","68.4","-0.48"
"746","5452","佶優","30.75","-0.35","-1.13","26W21","05/22","39.2","+0.2","38.8","+0.21","38.8","+0.21"
"747","3094","聯傑","29.25","+0.35","+1.21","26W21","05/22","14.3","+0.24","13.5","+0.98","11.4","0"
"748","6988","威力暘-創","13.85","-0.75","-5.14","26W21","05/22","76.4","+0.51","69.5","+0.51","65.7","+0.51"
"749","1795","美時","194","-8","-3.96","26W21","05/22","55.1","-0.28","54.3","-0.25","52.9","-0.58"
"750","8416","實威","181","-1","-0.55","26W21","05/22","77.1","+0.01","77.1","+0.01","77.1","+3.55"
"751","9902","台火","13.55","-0.15","-1.09","26W21","05/22","53","+0.13","50.2","+0.15","50.2","+0.15"
"752","4120","友華","46.2","-0.3","-0.65","26W21","05/22","69.3","+0.03","67.7","+0.03","63.6","+0.01"
"753","6264","富裔","6.1","0","0","26W21","05/22","69.1","0","68.6","0","67.2","0"
"754","00717","富邦美國特別股","14.91","+0.05","+0.34","26W21","05/22","28.4","+0.13","27.3","+0.13","25.2","+0.13"
"755","6435","大中","258","-3","-1.15","26W21","05/22","52.2","-0.11","48.3","+0.01","48.3","+0.01"
"756","8342","益張","90.4","+2.8","+3.2","26W21","05/22","68.4","+0.02","68.4","+0.02","65.4","+0.02"
"757","4148","全宇生技-KY","30.35","+0.05","+0.17","26W21","05/22","78","+0.08","78","+0.08","78","+0.08"
"758","1570","力肯","42.25","+0.8","+1.93","26W21","05/22","48.2","-0.01","45.3","-0.03","45.3","-0.03"
"759","6219","富旺","12.55","-1.05","-7.72","26W21","05/22","65.4","+0.51","64.4","+0.08","64.4","+0.08"
"760","6901","鑽石投資","16.05","-0.05","-0.31","26W21","05/22","84.4","-0.16","84.2","-0.25","83.6","-0.27"
"761","00862B","中信投資級公司債","31.97","+0.06","+0.19","26W21","05/22","97.9","+0.02","97.9","+0.02","97.9","+0.02"
"762","8941","關中","43.2","-0.3","-0.69","26W21","05/22","62.1","+0.03","58.3","+0.03","47.8","+0.03"
"763","1711","永光","42.2","-0.1","-0.24","26W21","05/22","41.8","-0.26","40.5","-0.03","39.7","+0.14"
"764","3416","融程電","171","-3.5","-2.01","26W21","05/22","55.5","+0.07","53.9","+0.13","51.6","+0.13"
"765","00845B","富邦新興投等債","33.11","+0.01","+0.03","26W21","05/22","99.6","-0.03","99.6","-0.03","99.6","-0.03"
"766","1467","南緯","7.55","-0.06","-0.79","26W21","05/22","64","+0.02","63.1","+0.02","59.8","+0.01"
"767","2701","萬企","10.45","+0.05","+0.48","26W21","05/22","85.2","+0.03","84.5","0","84.1","0"
"768","6752","叡揚","100","+1.6","+1.63","26W21","05/22","40.6","+0.09","25.8","+0.09","18.2","+0.11"
"769","2239","英利-KY","22.85","-0.1","-0.44","26W21","05/22","78.7","-0.04","78.7","-0.04","78","-0.04"
"770","2881A","富邦特","63.8","0","0","26W21","05/22","89.4","-0.11","88.4","0","88","0"
"771","4439","冠星-KY","88","+0.2","+0.23","26W21","05/22","74.8","+0.04","74.8","+0.04","69.8","+0.04"
"772","5487","通泰","28.1","-0.3","-1.06","26W21","05/22","69.4","+2.58","58.4","-0.04","47.5","0"
"773","00726B","國泰新興投等債","32.83","+0.09","+0.27","26W21","05/22","97.8","+0.08","97.6","+0.08","97.6","0"
"774","6592","和潤企業","66.8","-0.3","-0.45","26W21","05/22","78.3","+0.06","76.9","+0.17","75.9","+0.33"
"775","8401","白紗科","22.8","0","0","26W21","05/22","60","+0.16","58.1","+0.15","54.1","+0.15"
"776","01001T","土銀富邦R1","11.62","+0.02","+0.17","26W21","05/22","90.9","+0.02","90.4","+0.02","90","+0.02"
"777","4109","加捷生醫","12","-0.15","-1.23","26W21","05/22","39.1","+0.09","36.9","+0.03","36.1","+0.03"
"778","6504","南六","35.45","-0.25","-0.7","26W21","05/22","67.1","+0.02","65.4","+0.02","64.3","+0.02"
"779","3521","台鋼建設","12.6","-0.3","-2.33","26W21","05/22","75.4","0","72.1","0","72.1","0"
"780","3484","崧騰","46.25","+1.4","+3.12","26W21","05/22","23.8","+0.01","21.3","+0.01","18","+0.01"
"781","4106","雃博","23.45","-0.55","-2.29","26W21","05/22","46.9","+0.02","46.9","+0.02","46.1","+0.02"
"782","8045","達運光電","61.6","+0.3","+0.49","26W21","05/22","62.9","-1.43","59.9","-0.06","57.1","-0.06"
"783","5460","同協","14.65","-0.05","-0.34","26W21","05/22","50.4","+0.67","42.2","-1.83","36.3","-1.83"
"784","2505","國揚","18.6","-0.7","-3.63","26W21","05/22","77.8","+0.28","75.8","+0.26","75.4","+0.26"
"785","5519","隆大","33.85","+0.05","+0.15","26W21","05/22","54.8","-0.01","51.9","0","51.5","0"
"786","6568","宏觀","175","+4","+2.34","26W21","05/22","35.5","-0.04","33","0","29.9","0"
"787","6198","瑞築","20.6","-0.05","-0.24","26W21","05/22","93.3","+0.01","92.8","+0.01","92.8","+0.01"
"788","6226","光鼎","11.9","-0.45","-3.64","26W21","05/22","19.5","-0.53","16.3","0","15.5","0"
"789","2881B","富邦金乙特","62.7","0","0","26W21","05/22","93.8","-0.01","92.9","-0.01","92","0"
"790","6203","海韻電","67.1","-0.4","-0.59","26W21","05/22","54.7","0","52.1","0","52.1","0"
"791","1909","榮成","9.75","-0.05","-0.51","26W21","05/22","64","+0.06","62.7","+0.01","61.7","+0.08"
"792","6655","科定","120.5","0","0","26W21","05/22","83","+0.03","79.7","+0.03","76.4","+0.03"
"793","8367","建新國際","40.2","+0.1","+0.25","26W21","05/22","64.5","+0.05","62.2","+0.05","61.3","+0.05"
"794","00799B","國泰A級醫療債","29.55","+0.06","+0.2","26W21","05/22","11.8","-2.18","11.8","+0.19","4.08","-0.07"
"795","5468","凱鈺","19.8","+1.8","+10","26W21","05/22","66.6","0","65.3","0","63.7","0"
"796","3501","維熹","40.95","-0.3","-0.73","26W21","05/22","49.4","-0.3","47.6","-0.95","46.8","-0.95"
"797","01002T","土銀國泰R1","14.03","-0.05","-0.36","26W21","05/22","92.5","+0.02","91.9","+0.01","91.1","+0.01"
"798","6498","久禾光","98.3","+0.3","+0.31","26W21","05/22","68.8","-0.32","64.4","-0.32","56.9","-0.34"
"799","8049","晶采","26.15","0","0","26W21","05/22","29.7","0","27.9","0","27.1","0"
"800","1438","三地開發","24.05","+2.15","+9.82","26W21","05/22","80.9","+0.11","78.9","+0.13","76.3","+0.13"
"801","2608","嘉里大榮","30.35","-0.05","-0.16","26W21","05/22","75.5","-0.07","73.8","-0.07","71.9","+0.33"
"802","4744","皇將","33.75","-3.7","-9.88","26W21","05/22","46.3","+0.8","40.1","+0.74","34","+0.82"
"803","2438","翔耀","22.25","-0.25","-1.11","26W21","05/22","55.6","-0.02","53.6","-0.02","49.5","-0.02"
"804","1614","三洋電","31.75","+0.2","+0.63","26W21","05/22","79.5","0","77.2","0","75.2","0"
"805","00779B","凱基美債25+","28.21","+0.03","+0.11","26W21","05/22","99.5","-0.01","99.5","-0.01","99.5","-0.01"
"806","1220","台榮","11.6","-0.05","-0.43","26W21","05/22","65.3","+0.02","62.8","+0.01","60.4","+0.01"
"807","5438","東友","18.65","-0.25","-1.32","26W21","05/22","74.1","0","74.1","0","74.1","0"
"808","3483","力致","91","+1","+1.11","26W21","05/22","18.9","-0.05","16.9","-0.71","12.3","+0.13"
"809","9914","美利達","73.7","+4.7","+6.81","26W21","05/22","63.4","+1.31","62.2","+1.8","56.5","+1.82"
"810","2480","敦陽科","156.5","-2","-1.26","26W21","05/22","23.4","+0.02","20.9","+0.02","19.2","+0.01"
"811","6680","鑫創電子","55.6","0","0","26W21","05/22","70.7","+0.01","67.8","+0.01","64.4","+0.01"
"812","8349","恒耀","41.95","-0.25","-0.59","26W21","05/22","69.3","+0.07","67.5","+0.07","66.8","+0.07"
"813","3259","鑫創","17.15","+0.2","+1.18","26W21","05/22","67.2","-0.07","65.3","-1.12","62.8","0"
"814","5301","寶得利","6.81","-0.09","-1.3","26W21","05/22","79.2","-0.02","77.1","+0.06","74.5","+0.06"
"815","3516","亞帝歐","25","+1.5","+6.38","26W21","05/22","72.4","-0.57","71.3","+0.72","68.3","+0.72"
"816","5202","力新","15.1","-0.25","-1.63","26W21","05/22","53.5","-0.06","51.4","0","48.3","0"
"817","1713","國化","48.5","+0.3","+0.62","26W21","05/22","68.9","0","67.1","0","66.5","0"
"818","00902","中信電池及儲能","14.72","+0.1","+0.68","26W21","05/22","14.4","+0.41","12.9","+0.13","12.5","+0.52"
"819","3303","岱稜","53.6","+2.3","+4.48","26W21","05/22","42.8","+0.46","38.6","+0.35","36.5","+0.35"
"820","4972","湯石照明","16.6","0","0","26W21","05/22","43.3","+0.03","40.7","+0.03","36.2","+0.03"
"821","6124","業強","30.35","-0.5","-1.62","26W21","05/22","93.2","+0.01","92.8","+0.01","92.3","+0.01"
"822","1236","宏亞","25.65","+0.05","+0.2","26W21","05/22","83","+0.03","82.2","+0.01","77.9","+0.01"
"823","3224","三顧","36.9","0","0","26W21","05/22","68.7","-0.06","63.3","-0.91","60.9","+1.44"
"824","5538","東明-KY","31.9","+0.2","+0.63","26W21","05/22","93.5","0","93.5","0","93","0"
"825","6533","晶心科","196.5","-3","-1.5","26W21","05/22","18.3","0","18.3","0","16.4","0"
"826","8047","星雲","52.3","+0.6","+1.16","26W21","05/22","78.2","+0.18","74.8","+0.18","70.4","+0.18"
"827","4767","誠泰科技","27.1","0","0","26W21","05/22","62.8","+0.01","58","+0.01","46.9","+0.01"
"828","6417","韋僑","132.5","+0.5","+0.38","26W21","05/22","62.4","+0.21","58.9","+1.92","52.7","-0.01"
"829","2546","根基","93","+2.1","+2.31","26W21","05/22","59.4","+0.02","59.4","+0.02","58.7","+0.02"
"830","3191","雲嘉南","19.1","-0.9","-4.5","26W21","05/22","52.3","+0.61","49","+0.61","49","+0.61"
"831","3686","達能","16.75","+0.15","+0.9","26W21","05/22","18.4","0","16.6","0","16.6","0"
"832","4562","穎漢","35.5","-0.8","-2.2","26W21","05/22","51.1","+0.2","51.1","+1.06","50.1","+0.01"
"833","00785B","富邦金融投等債","34.95","+0.06","+0.17","26W21","05/22","99.8","0","99.8","0","99.8","0"
"834","2063","世鎧","25.05","-0.15","-0.6","26W21","05/22","47.7","0","41.5","0","39.7","0"
"835","4737","華廣","54.9","+0.1","+0.18","26W21","05/22","53.5","0","51.9","0","48.3","0"
"836","4406","新昕纖","9.88","-0.02","-0.2","26W21","05/22","67.9","+0.79","64.1","+0.79","59.1","+0.79"
"837","9944","新麗","17.2","0","0","26W21","05/22","71.6","+0.01","67.6","+0.01","66","+0.82"
