排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,00717,富邦美國特別股,14.96,0.0,0.0,05/27,54.5,70.3,81.0,78.4,72.3,83.6,76.2,66.4,57.6,43.0,,67.7
2,00772B,中信高評級公司債,33.48,0.02,0.06,05/27,60.6,71.0,69.1,68.4,47.5,47.0,43.5,43.1,32.5,13.4,,42.1
3,1439,雋揚,25.4,-0.6,-2.31,05/27,-4.35,71.1,53.4,68.4,61.6,45.1,15.9,5.43,3.2,1.58,-0.69,8.07
4,00984B,大華優利美A債15,16.29,0.0,0.0,05/27,61.7,72.8,45.5,62.9,57.1,53.2,18.4,9.91,7.14,,,12.4
5,00898,國泰基因免疫革命,8.11,-0.05,-0.61,05/27,79.4,49.1,61.2,62.2,35.7,38.5,48.1,40.5,36.4,35.0,,42.4
6,00751B,元大AAA至A公司債,31.65,0.04,0.13,05/27,52.8,54.5,62.0,61.5,31.7,22.4,36.1,35.2,38.0,11.0,,39.0
7,00725B,國泰投資級公司債,34.96,0.01,0.03,05/27,62.3,59.8,59.3,60.8,45.4,36.0,17.2,18.0,8.42,5.51,,18.1
8,00720B,元大投資級公司債,32.89,0.02,0.06,05/27,47.2,49.3,54.1,56.8,31.4,32.3,21.5,24.2,20.9,5.58,,18.6
9,00931B,統一美債20年,13.31,0.02,0.15,05/27,57.7,70.9,68.7,56.2,40.6,40.6,45.1,29.2,33.4,,,29.4
10,00773B,中信優先金融債,35.66,0.02,0.06,05/27,41.0,74.1,68.8,56.2,27.7,38.8,31.4,30.7,22.6,25.0,,30.5
11,00959B,大華投等美債15Y+,9.34,0.01,0.11,05/27,48.4,65.7,58.4,55.3,37.4,35.4,28.0,28.1,33.8,,,29.4
12,00942B,台新美A公司債20+,14.27,0.0,0.0,05/27,36.0,75.2,56.5,55.0,-0.85,23.2,72.3,61.3,53.4,,,62.5
13,00982B,FT投資級債20+,9.79,0.0,0.0,05/27,89.9,95.1,83.6,54.6,40.8,46.9,23.0,11.7,1.6,,,14.5
14,00689R,國泰20年美債反1,22.06,-0.09,-0.41,05/27,74.9,64.4,58.2,51.9,40.4,26.7,14.6,14.4,8.39,2.32,,15.0
15,00861,元大全球未來通訊,90.2,1.65,1.86,05/27,35.4,25.4,74.3,51.9,21.9,21.1,14.5,13.1,11.5,8.44,,15.3
16,00937B,群益ESG投等債20+,14.76,-0.01,-0.07,05/27,39.7,52.5,48.0,51.2,39.9,32.2,20.5,18.2,14.2,,,18.7
17,00768B,復華20年美債,49.4,0.09,0.18,05/27,19.5,50.9,48.4,50.7,17.4,14.6,22.0,-2.77,20.2,18.6,,-12.7
18,00948B,中信優息投資級債,9.42,-0.02,-0.21,05/27,46.4,57.5,42.4,50.3,46.7,48.5,58.8,50.1,48.0,,,50.1
19,00908,富邦入息REITs+,14.45,0.07,0.49,05/27,7.97,41.5,59.1,49.1,38.9,36.5,15.3,16.9,6.14,3.41,,19.4
20,00696B,富邦美債20年,28.69,0.07,0.24,05/27,47.6,61.0,53.6,49.1,42.8,43.7,39.5,58.7,44.4,24.9,,61.3
21,2882,國泰金,85.4,2.3,2.77,05/27,33.0,37.4,39.1,47.4,41.8,31.0,6.43,15.1,-5.39,0.57,-0.01,10.4
