排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,00982B,FT投資級債20+,9.78,-0.01,-0.1,05/28,89.1,89.3,91.8,77.4,47.9,49.4,24.2,12.1,1.66,,,14.9
2,00717,富邦美國特別股,14.95,-0.01,-0.07,05/28,16.3,44.3,61.6,74.3,66.4,82.0,76.2,65.8,57.5,43.1,,67.4
3,00772B,中信高評級公司債,33.39,-0.09,-0.27,05/28,58.0,59.3,66.5,68.5,47.2,47.5,44.2,43.2,32.7,13.5,,42.3
4,1439,雋揚,25.5,0.1,0.39,05/28,46.7,26.2,67.0,66.7,63.6,46.5,16.7,5.68,3.37,1.61,-0.69,8.32
5,00984B,大華優利美A債15,16.25,-0.04,-0.25,05/28,80.1,75.9,77.3,64.8,57.6,55.8,19.7,10.5,7.51,,,13.0
6,4728,雙美,380.0,0.0,0.0,05/28,18.3,71.2,70.8,63.6,17.3,28.8,32.4,40.8,17.5,4.39,1.49,41.1
7,00725B,國泰投資級公司債,34.86,-0.1,-0.29,05/28,67.8,65.8,63.3,62.9,46.2,39.9,18.8,18.1,8.78,5.59,,18.7
8,00942B,台新美A公司債20+,14.22,-0.05,-0.35,05/28,60.8,55.4,69.0,62.4,-1.85,24.5,72.4,61.2,53.4,,,62.5
9,00959B,大華投等美債15Y+,9.32,-0.02,-0.21,05/28,64.9,60.6,65.2,60.1,41.7,38.5,29.6,28.6,34.1,,,30.1
10,00931B,統一美債20年,13.25,-0.06,-0.45,05/28,49.5,54.5,66.4,60.0,40.2,39.7,45.4,29.2,33.5,,,29.5
11,00751B,元大AAA至A公司債,31.56,-0.09,-0.28,05/28,38.4,46.0,49.2,59.1,34.2,23.5,37.0,35.4,38.2,11.1,,39.0
12,00948B,中信優息投資級債,9.39,-0.03,-0.32,05/28,75.3,63.1,64.5,57.6,47.4,50.3,60.2,50.3,48.4,,,50.4
13,00970B,新光BBB投等債20+,9.32,0.0,0.0,05/28,71.7,67.8,62.6,56.6,28.5,40.4,31.7,35.7,36.6,,,34.4
14,00740B,富邦全球投等債,38.32,-0.1,-0.26,05/28,64.4,50.7,57.0,55.3,29.3,46.0,32.9,39.4,31.6,14.9,,34.4
15,00720B,元大投資級公司債,32.81,-0.08,-0.24,05/28,39.9,43.8,46.7,55.2,32.8,33.0,22.4,24.2,21.1,5.6,,18.8
16,00937B,群益ESG投等債20+,14.72,-0.04,-0.27,05/28,63.2,53.9,56.8,54.5,40.7,34.8,21.6,18.4,14.5,,,19.3
17,00966B,統一ESG投等債15+,13.88,-0.03,-0.22,05/28,64.1,49.8,52.6,54.5,27.9,33.9,18.0,8.8,3.48,,,11.0
18,00714,群益道瓊美國地產,21.48,-0.13,-0.6,05/28,61.2,87.2,86.9,54.5,47.7,39.3,20.2,15.1,6.42,1.69,,18.1
19,00696B,富邦美債20年,28.54,-0.15,-0.52,05/28,70.8,59.7,64.2,53.6,42.0,44.8,40.5,58.9,44.5,24.9,,61.3
20,00933B,國泰10Y+金融債,15.88,-0.05,-0.31,05/28,40.8,49.7,53.3,50.3,27.6,23.5,30.3,37.8,26.4,,,40.0
21,1521,大億,26.95,2.45,10.0,05/28,78.4,66.1,62.1,50.1,36.1,21.8,9.34,3.01,0.84,-0.34,-0.22,3.3
22,00857B,永豐20年美公債,22.9,-0.11,-0.48,05/28,61.8,73.2,72.8,49.8,41.2,47.8,43.7,45.2,32.1,9.94,,46.9
23,00687B,國泰20年美債,27.52,-0.11,-0.4,05/28,42.5,44.8,49.9,48.2,36.0,29.9,22.4,30.5,22.0,5.92,,30.6
24,00795B,中信美國公債20年,26.37,-0.12,-0.45,05/28,49.8,56.7,61.7,47.0,32.3,29.1,40.4,41.6,31.0,13.0,,42.5
25,00898,國泰基因免疫革命,8.15,0.04,0.49,05/28,12.2,34.9,29.2,45.0,28.9,34.7,47.0,39.9,36.2,35.0,,41.8
26,00761B,國泰A級公司債,34.1,-0.1,-0.29,05/28,50.1,52.9,55.9,44.1,4.61,6.06,10.0,47.6,42.6,33.4,,50.5
27,00861,元大全球未來通訊,88.3,-1.9,-2.11,05/28,-46.7,-15.8,-10.2,44.0,15.8,17.9,13.3,12.6,11.1,8.4,,14.4
28,9918,欣天然,44.35,0.75,1.72,05/28,47.3,58.2,43.6,44.0,34.7,18.2,0.28,1.22,1.2,0.97,0.61,1.23
29,2881,富邦金,110.0,0.0,0.0,05/28,40.6,44.6,49.2,43.7,39.7,35.6,11.2,15.0,-2.46,-1.49,-2.42,12.4
30,2849,安泰銀,13.75,-0.05,-0.36,05/28,39.6,45.0,57.2,43.0,-0.76,7.73,1.66,4.58,-0.61,0.21,-2.76,7.24
31,00689R,國泰20年美債反1,22.21,0.15,0.68,05/28,16.8,53.4,48.4,42.1,39.2,28.5,14.7,14.4,8.53,2.33,,15.0
32,2882,國泰金,84.8,-0.6,-0.7,05/28,28.6,30.9,34.5,41.0,41.6,31.4,6.89,15.4,-4.51,0.6,0.02,10.8
33,00897,富邦基因免疫生技,9.73,-0.04,-0.41,05/28,15.7,58.6,54.4,41.0,34.8,29.4,27.6,24.9,22.6,16.4,,27.0
34,7795,長廣,400.5,-6.5,-1.6,05/28,12.5,12.8,17.2,40.5,26.7,12.4,10.2,,,,,
35,6474,華豫寧,37.8,-0.35,-0.92,05/28,83.4,68.6,64.8,40.5,27.4,8.13,5.06,4.06,,,,4.85
36,00900,富邦特選高股息30,18.3,-0.19,-1.03,05/28,13.4,29.1,31.3,37.1,29.0,34.5,19.6,17.8,8.56,4.18,,20.1
37,00862B,中信投資級公司債,31.66,-0.07,-0.22,05/28,37.5,37.8,39.2,36.8,17.9,27.4,19.6,15.9,15.4,20.3,,15.4
38,00908,富邦入息REITs+,14.43,-0.02,-0.14,05/28,0.0,2.19,17.8,36.7,33.5,31.2,14.7,16.6,6.15,3.4,,19.1
39,00768B,復華20年美債,49.14,-0.26,-0.53,05/28,6.74,10.2,29.1,35.9,10.7,13.4,24.6,-2.86,20.2,18.6,,-12.5
40,00651R,復華香港反1,5.4,0.12,2.27,05/28,0.0,0.0,-0.52,35.3,14.9,7.1,1.27,0.03,-0.02,-0.1,-0.08,-0.33
41,00941,中信上游半導體,25.23,-0.5,-1.94,05/28,-3.21,21.6,15.2,34.8,17.5,20.7,15.6,26.2,33.4,,,20.8
42,00989A,主動摩根美國科技,17.65,-0.2,-1.12,05/28,-17.9,-10.7,-9.58,34.6,14.0,17.8,23.5,15.6,,,,17.3
43,00878,國泰永續高股息,30.0,-0.55,-1.8,05/28,-2.42,24.4,19.8,34.0,16.4,9.32,10.5,12.0,8.05,-0.32,,12.2
44,00981D,主動中信非投等債,10.26,0.0,0.0,05/28,54.2,44.8,48.2,33.7,26.0,26.7,13.2,1.44,,,,2.74
45,00958B,永豐ESG銀行債15+,9.19,-0.03,-0.33,05/28,75.5,50.2,42.1,33.7,12.4,28.0,22.1,13.0,7.78,,,15.1
46,00903,富邦元宇宙,22.06,-0.23,-1.03,05/28,0.0,0.84,0.59,33.7,17.3,9.77,21.3,17.1,15.4,17.9,,18.6
47,3596,智易,184.0,-4.5,-2.39,05/28,-9.14,2.45,19.4,33.3,24.3,-1.05,-13.9,-15.5,-2.82,1.29,0.46,-14.9
48,00950B,凱基A級公司債,13.98,-0.06,-0.43,05/28,34.6,22.2,26.3,33.0,30.4,39.4,44.9,50.8,48.6,,,50.5
49,2923,鼎固-KY,23.8,-0.15,-0.63,05/28,28.5,36.7,41.2,32.7,-3.01,2.68,1.0,7.36,0.8,2.21,3.63,10.0
50,00746B,富邦A級公司債,35.22,-0.1,-0.28,05/28,16.5,15.6,37.4,32.6,24.9,58.9,52.9,57.3,56.0,44.3,,54.1
51,0061,元大寶滬深,24.75,-0.3,-1.2,05/28,9.3,25.9,34.9,32.0,13.5,20.0,6.65,13.0,12.8,1.86,5.14,10.2
52,3010,華立,138.0,-1.0,-0.72,05/28,25.2,26.0,29.6,31.9,20.2,3.25,8.0,7.28,7.58,2.53,-0.27,9.34
53,5388,中磊,84.7,1.4,1.68,05/28,29.2,25.7,20.2,31.8,26.0,11.3,2.59,-2.77,-0.67,-1.37,-0.48,-3.13
54,2227,裕日車,48.5,0.1,0.21,05/28,48.0,37.8,37.7,31.7,7.65,8.83,3.03,-2.04,-7.0,-3.17,-0.22,-0.78
55,1709,和益,19.6,0.4,2.08,05/28,47.8,46.0,40.6,31.6,24.6,19.4,8.25,8.22,4.47,0.15,-0.02,8.14
56,2885,元大金,59.1,-0.4,-0.67,05/28,13.2,22.3,24.8,31.5,22.5,3.69,-1.44,5.46,2.33,1.22,-0.55,-0.29
57,00773B,中信優先金融債,35.55,-0.11,-0.31,05/28,6.05,9.44,21.9,30.7,17.8,32.3,30.7,29.6,22.3,25.0,,29.5
58,1614,三洋電,31.2,0.2,0.65,05/28,56.5,37.3,36.0,30.7,4.05,0.06,1.81,2.62,-0.68,-0.13,-0.51,2.7
59,00909,國泰數位支付服務,49.57,0.19,0.38,05/28,19.6,17.7,14.4,30.4,23.0,26.8,18.2,11.6,6.17,2.67,,14.9
60,00730,富邦臺灣優質高息,27.47,-0.5,-1.79,05/28,42.0,24.3,30.0,30.2,9.03,16.5,10.8,6.4,2.59,2.86,,7.21
61,2317,鴻海,263.0,-1.0,-0.38,05/28,17.4,21.4,20.1,29.6,24.8,26.7,7.04,3.73,6.91,0.38,-1.05,5.46
62,6005,群益證,36.0,1.0,2.86,05/28,24.8,27.6,29.3,29.4,22.5,19.2,-7.05,-2.48,5.43,-0.14,0.14,2.5
63,00756B,群益投等新興公債,30.9,0.01,0.03,05/28,39.5,25.8,31.4,29.2,-1.03,-12.3,0.22,79.3,82.0,60.2,,81.4
64,1537,廣隆,125.5,0.0,0.0,05/28,41.1,33.7,32.7,28.6,15.2,8.16,6.2,9.42,-8.66,-1.24,-1.11,8.48
65,1323,永裕,20.15,-0.05,-0.25,05/28,39.0,30.5,35.1,28.6,14.5,3.72,-0.56,-0.51,-1.03,-1.5,-0.07,-0.51
66,9905,大華,20.65,0.0,0.0,05/28,31.6,21.7,16.7,27.8,0.52,2.33,-0.73,1.91,0.96,0.29,0.06,2.68
67,3607,谷崧,15.2,0.0,0.0,05/28,26.7,20.0,25.5,27.6,18.6,2.04,7.5,7.02,1.71,0.25,-0.41,6.5
68,00891,中信關鍵半導體,35.36,-0.9,-2.48,05/28,10.3,24.0,23.4,27.4,14.1,4.01,4.55,3.21,3.37,2.24,,2.61
69,6470,宇智,48.45,0.95,2.0,05/28,22.3,35.2,24.4,27.2,27.5,25.2,0.56,0.48,-2.05,0.36,0.05,0.45
70,4106,雃博,23.8,0.5,2.15,05/28,36.2,32.9,31.4,27.1,17.6,5.04,1.32,1.35,0.52,-1.95,-0.05,1.36
71,00949,復華日本龍頭,20.26,-0.08,-0.39,05/28,21.8,27.7,29.1,27.0,16.8,14.6,6.21,4.05,7.27,,,4.4
72,3022,威強電,73.1,-0.8,-1.08,05/28,6.09,20.2,25.5,26.8,20.9,8.78,4.06,0.58,-3.73,-2.43,1.33,1.56
73,2712,遠雄來,14.75,0.0,0.0,05/28,16.6,13.4,19.4,26.5,11.6,11.1,5.85,4.67,2.88,0.1,0.27,6.21
