排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00707R,期元大S&P日圓反1,31.98,0.0,0.0,0,05/21,,,,-100.0,-100.0,,-100.0,,,
2,009810,玉山全球藍籌100,20.78,0.21,1.02,410,05/21,,,,-100.0,-100.0,-100.0,-100.0,-100.0,,-100.0
3,3049,精金,12.0,0.1,0.84,5233,05/21,,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
4,00730,富邦臺灣優質高息,26.94,0.77,2.94,329,05/21,-75.0,-91.9,-91.9,-90.6,-95.1,-94.2,-95.7,-94.4,-95.2,-89.7
5,00668,國泰美國道瓊,57.6,0.6,1.05,398,05/21,-92.4,-86.5,-86.5,-86.5,-80.0,-16.7,0.0,-86.8,-95.2,-91.8
6,9905,大華,20.7,-0.1,-0.48,507,05/21,-77.0,-77.0,-77.0,-77.2,-71.8,-59.6,-57.0,-54.5,-66.7,-43.5
7,00660,元大歐洲50,43.35,0.88,2.07,67,05/21,-75.0,-75.0,-75.0,-75.0,0.0,,,-81.8,-66.7,-50.0
8,4767,誠泰科技,26.5,-0.05,-0.19,6,05/21,0.0,0.0,-75.0,-75.0,-75.0,-75.0,-95.7,-91.7,-97.0,-92.3
9,00661,元大日經225,80.0,3.0,3.9,113,05/21,0.0,0.0,0.0,-73.9,-76.5,-67.6,-66.7,-72.7,-64.7,-69.2
10,009820,元大納斯達克精選,10.17,0.13,1.29,35112,05/21,-58.7,-59.7,-63.1,-73.5,-76.7,,,,,
11,00972,野村日本動能高息,19.52,0.23,1.19,88,05/21,-72.7,-72.7,-72.7,-72.7,-72.7,0.0,200.0,50.0,-97.3,-88.0
12,009807,台新標普科技精選,15.83,0.28,1.8,24,05/21,0.0,0.0,-20.0,-71.4,0.0,300.0,-82.2,-84.0,,-77.8
13,00865B,國泰US短期公債,48.05,-0.08,-0.17,2723,05/21,-69.2,-69.2,-69.2,-70.5,-68.9,-69.1,1717.0,,,679.0
14,009814,富邦標普500,10.92,0.09,0.83,840,05/21,-80.4,-81.6,-84.7,-69.0,-79.5,-72.7,-67.9,,,-62.5
15,2729,瓦城,161.0,-1.0,-0.62,20,05/21,0.0,0.0,-10.0,-66.7,-67.9,-85.9,-35.7,0.0,-66.7,-10.0
16,009806,台新標普500,13.06,0.09,0.69,329,05/21,0.0,0.0,-50.0,-62.5,20.0,,100.0,,,
17,00714,群益道瓊美國地產,21.67,0.29,1.36,254,05/21,0.0,0.0,0.0,-57.1,-57.1,-57.1,-99.1,-99.1,200.0,-99.0
18,8487,愛爾達-創,79.2,0.2,0.25,6,05/21,0.0,0.0,-36.1,-56.6,-54.9,43.8,64.3,2200.0,2200.0,2200.0
19,00923,群益台ESG低碳50,38.08,1.56,4.27,2405,05/21,0.82,-53.9,-54.5,-55.2,-67.5,-26.3,-83.8,191.0,-51.1,171.0
20,9926,新海,48.95,-0.1,-0.2,42,05/21,-6.25,-6.25,-25.0,-54.5,-75.8,-81.7,1400.0,650.0,1400.0,1400.0
21,00646,元大S&P500,74.0,0.8,1.09,5259,05/21,-72.2,-63.1,-63.1,-50.0,-31.6,-53.2,-32.5,-39.5,-85.3,-71.3
22,00682U,期元大美元指數,20.37,0.0,0.0,0,05/21,0.0,0.0,0.0,-50.0,-50.0,-50.0,50.0,-50.0,-84.2,-50.0
23,00944,野村趨勢動能高息,18.87,0.54,2.95,780,05/21,-50.0,-50.0,-50.0,-50.0,-50.0,-75.0,-90.9,-97.4,-98.4,-97.5
24,009809,富邦淨零ESG50,15.43,0.5,3.35,269,05/21,-25.0,-25.0,-25.0,-50.0,-70.0,50.0,-50.0,-91.9,,-66.7
25,2751,王座,51.8,0.1,0.19,11,05/21,33.3,33.3,33.3,-50.0,-55.6,-33.3,0.0,,,300.0
26,1219,福壽,12.5,0.0,0.0,422,05/21,-13.6,-39.8,-39.7,-49.5,-48.0,-12.2,-39.4,1.05,-61.7,-6.78
27,6023,元大期,98.1,0.6,0.62,82,05/21,0.68,-14.0,-23.4,-47.5,-44.1,-44.1,-52.6,-42.1,-53.0,-55.0
28,00907,永豐優息存股,14.81,0.11,0.75,669,05/21,0.0,0.0,0.0,-46.3,-68.1,-71.6,-12.1,-73.1,-95.5,-38.3
29,4556,旭然,39.7,1.1,2.85,234,05/21,-6.67,-11.9,-14.3,-46.2,-54.0,-62.5,-47.5,-58.5,-71.6,-49.8
30,5209,新鼎,166.0,1.5,0.91,81,05/21,0.0,0.0,0.0,-42.9,-20.0,-46.7,-70.9,,,-57.9
31,6486,互動,81.6,0.4,0.49,94,05/21,-1.79,-3.08,-4.76,-42.1,-45.4,-40.4,23.6,65.4,139.0,-47.4
32,1217,愛之味,9.41,-0.01,-0.11,891,05/21,-4.1,-4.1,-5.62,-42.0,-49.9,-43.6,-16.9,-24.4,-45.2,-7.53
33,00917,中信特選金融,21.64,0.24,1.12,459,05/21,36.1,27.0,-33.9,-41.8,-80.7,-73.5,-74.4,1156.0,653.0,438.0
34,00913,兆豐台灣晶圓製造,43.43,2.27,5.52,555,05/21,2.7,2.7,-9.52,-41.5,-26.9,-9.52,-85.7,3700.0,322.0,5.56
35,7788,松川精密,185.0,-2.0,-1.07,1276,05/21,0.4,-19.4,-27.6,-39.9,59.5,,,,,
36,6806,森崴能源,10.3,-1.1,-9.65,191,05/21,-8.63,-19.9,-23.1,-39.4,-51.7,-53.7,-72.9,-78.7,-77.7,-77.9
37,1268,漢來美食,167.5,-0.5,-0.3,502,05/21,26.3,4.35,33.3,-38.5,-22.6,-52.9,-76.2,-81.4,-41.5,-76.7
38,6971,惠民實業,27.4,-0.05,-0.18,21,05/21,0.0,0.0,-41.8,-38.5,52.4,146.0,,,,
39,6141,柏承,34.0,-0.5,-1.45,3412,05/21,0.0,0.0,0.0,-37.9,-40.0,-41.9,-92.2,-93.9,-96.0,-93.5
40,3388,崇越電,96.9,4.1,4.42,1101,05/21,1.99,0.1,-0.42,-36.1,-22.4,7.42,1725.0,1904.0,2371.0,1798.0
41,00986A,主動台新龍頭成長,14.49,0.29,2.04,381,05/21,0.0,-14.0,-18.9,-35.8,-35.8,-63.6,-59.8,-92.6,,-88.4
42,00888,永豐台灣ESG,30.94,1.11,3.72,3927,05/21,-5.86,-24.4,-34.0,-35.4,-49.4,-88.1,2311.0,417.0,330.0,189.0
43,6561,是方,355.0,0.0,0.0,120,05/21,-0.39,-3.07,-18.9,-34.1,-34.1,-34.8,-27.9,-38.4,-17.0,-46.5
44,2891,中信金,57.5,-0.3,-0.52,72093,05/21,3.98,-24.0,-28.6,-34.0,-25.3,-40.1,-5.95,-52.6,-76.8,-33.6
45,9925,新保,40.3,0.15,0.37,211,05/21,-14.3,-14.3,-14.3,-33.3,-33.3,50.0,-83.3,-33.3,-40.0,-57.1
46,3325,旭品,11.95,0.15,1.27,265,05/21,0.0,-0.8,-13.3,-33.0,-45.0,-48.7,-59.1,-74.4,-84.7,-71.4
47,4554,橙的,31.55,0.6,1.94,147,05/21,-9.43,-15.8,-43.5,-32.4,60.0,23.1,65.5,,,336.0
48,1709,和益,18.4,0.25,1.38,435,05/21,-1.13,-5.83,-5.57,-31.3,-29.0,-32.9,-23.3,-25.5,-17.7,-33.5
49,00666R,富邦恒生國企反1,9.09,0.02,0.22,223,05/21,-25.2,-25.2,-25.4,-31.2,-36.6,-20.5,-28.0,-65.7,-75.3,-60.6
50,00786B,元大10年IG銀行債,32.45,0.13,0.4,49,05/21,-30.8,-30.8,-30.8,-30.8,-30.8,-30.8,-40.0,-40.0,-55.0,-40.0
51,8016,矽創,297.5,12.0,4.2,3070,05/21,6.2,6.52,-1.07,-30.7,-27.4,19.4,26.8,-8.5,7.69,-2.59
52,5228,鈺鎧,52.5,2.4,4.79,505,05/21,-8.59,-13.0,-20.4,-29.4,-9.44,-27.0,39.0,718.0,1240.0,432.0
