排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,00988A,主動統一全球創新,18.22,-0.06,-0.33,60795,05/20,17089,17056,17486,25506,48155.0,47797.0,48242.0,48299.0,,48288.0
2,3033,威健,51.4,2.6,5.33,44033,05/20,838,1853,2104,2752,2694.0,3138.0,3017.0,3051.0,2803.0,3049.0
3,4919,新唐,165.0,15.0,10.0,27510,05/20,573,969,1121,2081,3620.0,4027.0,5189.0,5200.0,5157.0,5261.0
4,6207,雷科,80.7,-3.2,-3.81,35563,05/20,107,664,1653,1941,2007.0,2295.0,2232.0,2236.0,2360.0,2269.0
5,3149,正達,56.0,-1.8,-3.11,18855,05/20,-216,-189,760,1793,1884.0,1947.0,1805.0,1830.0,1563.0,1863.0
6,2303,聯電,108.0,-5.0,-4.42,227935,05/20,-564,-516,-109,1298,910.0,2049.0,648.0,3629.0,306.0,3418.0
7,2887,台新新光金,23.9,0.3,1.27,102509,05/20,19,20,70,959,990.0,993.0,-13002.0,-263.0,-27827.0,-8304.0
8,2882,國泰金,77.9,0.1,0.13,27764,05/20,-399,-399,894,893,893.0,923.0,190.0,457.0,-1060.0,60.0
9,3624,光頡,90.0,-1.2,-1.32,59770,05/20,597,695,797,845,890.0,898.0,847.0,534.0,906.0,662.0
10,3090,日電貿,178.5,16.0,9.85,27555,05/20,639,780,765,831,853.0,849.0,815.0,804.0,812.0,780.0
11,4123,晟德,38.2,0.25,0.66,1213,05/20,82,114,103,719,1118.0,954.0,402.0,1508.0,1521.0,1232.0
12,1717,長興,72.7,-1.8,-2.42,27949,05/20,15,634,718,712,696.0,1048.0,667.0,672.0,1054.0,789.0
13,8091,翔名,253.5,-10.0,-3.8,747,05/20,-30,193,388,631,736.0,806.0,842.0,843.0,843.0,843.0
14,8096,擎亞,107.5,2.0,1.9,23379,05/20,399,393,559,558,524.0,632.0,326.0,372.0,-3226.0,557.0
15,3702,大聯大,119.0,10.5,9.68,16664,05/20,248,231,351,535,963.0,873.0,1000.0,927.0,446.0,1023.0
