代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
2344,華邦電,115.5,-2.0,-1.7,05/20,1,12725,8.43,0.28,13,95681,3.13,2.13,-3,-6958,-1.32,-0.15,1,10399,6.89,0.23
2303,聯電,108.0,-5.0,-4.42,05/20,-3,-112422,-14.7,-0.89,12,182024,5.35,1.45,-2,-6265,-1.25,-0.05,-1,-37521,-16.5,-0.3
6415,矽力*-KY,507.0,25.0,5.19,05/20,-1,-884,-7.03,-0.23,11,3025,3.34,0.78,1,232,1.85,0.06,3,1105,3.03,0.28
00935,野村臺灣新科技50,51.15,-0.15,-0.29,05/20,-7,-5377,-5.96,-0.93,9,1608,1.35,0.28,-4,-11962,-22.7,-2.07,-10,-30718,-23.2,-5.31
3017,奇鋐,2340.0,-50.0,-2.09,05/20,-5,-3943,-15.4,-1.02,9,4000,8.15,1.03,-2,-162,-2.28,-0.04,-5,-3331,-13.0,-0.86
2345,智邦,2355.0,-35.0,-1.46,05/20,1,59,1.35,0.01,8,3334,7.33,0.59,-2,-187,-2.16,-0.03,1,6,0.15,0.0
1605,華新,33.1,-0.3,-0.9,05/20,-3,-14170,-17.2,-0.32,7,6387,2.13,0.14,1,1179,5.47,0.03,-3,-12056,-14.7,-0.27
2330,台積電,2185.0,-20.0,-0.91,05/20,-4,-41199,-27.2,-0.16,7,36359,12.6,0.14,-1,-712,-1.86,0.0,-4,-25063,-16.6,-0.1
3624,光頡,90.0,-1.2,-1.32,05/20,-3,-4123,-3.28,-3.51,6,6654,3.75,5.67,-1,-144,-0.24,-0.12,1,279,0.47,0.24
6139,亞翔,720.0,-18.0,-2.44,05/20,-1,-541,-7.33,-0.23,6,631,1.62,0.27,-1,-237,-3.21,-0.1,-1,-623,-8.44,-0.26
6278,台表科,203.0,-12.5,-5.8,05/20,1,193,1.36,0.07,6,9276,6.74,3.17,-7,-4629,-2.95,-1.58,1,563,3.97,0.19
6488,環球晶,638.0,-27.0,-4.06,05/20,-4,-3381,-18.7,-0.71,6,706,2.78,0.15,-1,-52,-1.1,-0.01,-4,-2576,-14.3,-0.54
6531,愛普*,973.0,-52.0,-5.07,05/20,1,1144,15.4,0.7,6,5443,10.3,3.34,-4,-108,-0.35,-0.07,1,1213,16.3,0.74
6782,視陽,190.5,-2.5,-1.3,05/20,-10,-2479,-40.9,-3.94,6,402,15.1,0.64,1,7,3.09,0.01,-10,-2057,-33.9,-3.27
2313,華通,255.0,-1.0,-0.39,05/20,-1,-3373,-3.72,-0.28,5,6187,1.39,0.52,-2,-3232,-1.37,-0.27,-1,-5147,-5.67,-0.43
3028,增你強,84.4,2.6,3.18,05/20,-1,-115,-1.05,-0.05,5,301,0.75,0.13,-1,-16,-0.14,-0.01,-1,-128,-1.17,-0.05
