"排名","代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","當日賣出佔成交","2日賣出佔成交","3日賣出佔成交","5日賣出佔成交","10日賣出佔成交","1個月賣出佔成交","3個月賣出佔成交","半年賣出佔成交","1年賣出佔成交","3年賣出佔成交","10年賣出佔成交","今年賣出佔成交"
"273","2539","櫻花建","39.3","+0.25","+0.64","05/13","0","0","0.13","0.24","0.24","0.34","0.46","0.48","1.74","0.86","0.63","0.54"
"274","3026","禾伸堂","325","-5","-1.52","05/13","0","0.28","0.03","0.23","0.12","0.12","0.12","0.2","0.15","0.13","1.01","0.21"
"275","2327","國巨*","420","+0.5","+0.12","05/13","0.33","0.49","0.35","0.23","1.27","1.75","1.83","1.62","1.29","1.5","1.28","1.67"
"276","2548","華固","124.5","+1","+0.81","05/13","2.2","0.69","0.39","0.23","0.13","0.08","0.06","0.08","1.93","6.4","4.1","0.05"
"277","1905","華紙","12.15","+0.15","+1.25","05/13","0","0.38","0.3","0.23","0.3","0.09","0.06","0.05","0.08","0.02","0.11","0.05"
"278","5484","慧友","38.4","-0.6","-1.54","05/13","0","0.48","0.34","0.22","0.27","0.79","0.36","0.2","0.1","0.03","0.01","0.24"
"279","00980A","主動野村臺灣優選","23.89","-0.24","-0.99","05/13","0","0","0.39","0.22","0.1","0.06","0.02","0.01","0.01","","","0.02"
"280","2467","志聖","626","-23","-3.54","05/13","0","0.21","0.21","0.22","2.69","2.86","0.97","0.59","0.44","0.46","0.31","0.76"
"281","2356","英業達","52.8","+4.1","+8.42","05/13","0.06","0.15","0.18","0.22","0.94","4.54","2.98","2.87","5.31","2.43","2.51","2.39"
"282","3014","聯陽","137.5","-2.5","-1.79","05/13","0.31","0.16","0.22","0.2","0.34","0.57","0.74","3.66","6.19","5.34","1.82","2.11"
"283","3038","全台","22.6","+0.15","+0.67","05/13","0","0.21","0.24","0.19","0.38","0.32","0.3","0.27","0.45","0.45","0.17","0.33"
"284","2609","陽明","49.25","-0.85","-1.7","05/13","0.18","0.2","0.26","0.19","0.22","0.6","0.29","4.4","5.52","2.14","0.97","0.7"
"285","4958","臻鼎-KY","442.5","+35.5","+8.72","05/13","0.26","0.33","0.28","0.18","0.31","0.43","0.62","2.21","2.73","3.83","3.18","0.91"
"286","2607","榮運","47.25","-0.6","-1.25","05/13","0","0.3","0.23","0.17","0.1","0.18","0.51","16.4","5.18","3.58","0.64","3.27"
"287","3078","僑威","55.8","-0.7","-1.24","05/13","0.34","0.2","0.24","0.16","0.74","0.88","0.37","5.63","4.5","1.05","0.8","2.56"
"288","6206","飛捷","138.5","-1.5","-1.07","05/13","0.13","0.09","0.12","0.15","0.15","0.25","0.56","5.15","3.1","1.66","1.58","1.94"
"289","3033","威健","42.95","-1.5","-3.37","05/13","0.15","0.17","0.18","0.15","0.1","0.13","0.1","0.39","2","1.25","0.55","0.18"
"290","3227","原相","223","-5.5","-2.41","05/13","0","0.02","0.25","0.14","1.55","3.94","2.99","3.69","3.55","2.02","1.61","3.32"
"291","3231","緯創","140.5","-1","-0.71","05/13","0.73","0.32","0.17","0.14","0.43","1.03","1.05","2.79","3.4","2.65","2.34","1.74"
"292","2481","強茂","121","+5.5","+4.76","05/13","0","0","0","0.14","0.65","0.61","1.67","1.68","1.46","1.36","1.6","1.66"
"293","2419","仲琦","29.4","-0.75","-2.49","05/13","0","0.31","0.2","0.13","0.13","0.02","0.01","0","0","0.01","0.41","0"
"294","00988A","主動統一全球創新","19.92","-0.01","-0.05","05/13","0","0","0.2","0.12","0.07","0.04","0.21","0.13","","","","0.17"
"295","006208","富邦台50","221.2","-3.35","-1.49","05/13","0.47","0.25","0.2","0.12","0.06","0.03","0.15","0.11","0.24","0.09","0.07","0.1"
"296","6538","倉和","76.4","-1.5","-1.93","05/13","0","0.18","0.23","0.12","0.16","0.32","0.23","0.25","0.22","0.87","","0.27"
"297","9911","櫻花","83","+0.5","+0.61","05/13","0","0.3","0.19","0.12","1.23","0.84","0.49","0.55","1.01","0.47","2.74","0.46"
"298","4966","譜瑞-KY","809","+48","+6.31","05/13","0.31","0.13","0.13","0.11","0.25","2.37","2.13","2.59","1.86","3.18","3.68","2.28"
"299","2838","聯邦銀","20.4","-0.15","-0.73","05/13","0","0.29","0.18","0.11","0.09","0.2","0.09","5.9","2.63","1","0.75","7.37"
"300","6415","矽力*-KY","467.5","-9","-1.89","05/13","0.04","0.17","0.12","0.11","1.13","0.89","1.23","1.77","1.92","2.11","2.24","2"
