排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,6782,視陽,193.0,2.5,1.31,05/19,8.71,12.9,15.4,16.3,6.52,3.16,1.85,0.87,0.67,-0.31,,1.38
2,2330,台積電,2205.0,-35.0,-1.56,05/19,10.5,14.6,13.1,13.3,9.63,5.62,2.49,2.08,1.04,0.56,0.26,2.16
3,8210,勤誠,1325.0,-55.0,-3.99,05/19,-4.26,4.95,7.75,12.9,12.9,8.44,0.52,1.2,0.84,0.18,0.11,1.35
4,7769,鴻勁,6600.0,-55.0,-0.83,05/19,2.14,0.5,0.24,11.8,9.87,4.71,1.34,,,,,1.54
5,6531,愛普*,1025.0,-110.0,-9.69,05/19,0.73,3.15,11.0,11.1,7.66,3.75,1.75,0.79,0.58,0.08,,0.8
6,6515,穎崴,9490.0,-750.0,-7.32,05/19,10.2,16.1,17.4,10.8,4.42,2.86,1.64,2.57,1.84,0.22,,2.55
7,6146,耕興,213.0,0.5,0.24,05/19,0.0,-0.4,12.1,10.6,4.97,2.89,1.51,1.04,0.38,-1.22,-0.04,1.15
8,2412,中華電,142.5,5.5,4.01,05/19,14.9,13.0,11.4,9.43,6.48,2.3,-0.08,0.2,-1.66,0.64,0.45,0.61
9,3015,全漢,50.7,1.65,3.36,05/19,39.6,19.8,14.2,9.23,-2.03,-10.3,-5.16,-1.57,-0.21,0.16,0.07,-3.32
10,4549,桓達,96.6,2.4,2.55,05/19,47.5,25.2,14.2,8.8,2.99,1.58,0.67,-0.27,-0.38,-0.03,0.0,0.5
11,3036,文曄,265.0,1.5,0.57,05/19,-7.59,-3.57,2.37,8.64,10.7,5.27,3.52,3.56,5.12,2.03,1.44,2.28
12,8109,博大,115.0,2.0,1.77,05/19,31.8,24.8,18.5,8.21,3.74,1.26,0.67,0.36,0.17,-0.06,0.03,0.43
13,8069,元太,222.0,3.0,1.37,05/19,14.9,6.71,3.24,8.08,4.26,3.1,1.74,1.12,0.45,0.26,0.04,1.83
14,2345,智邦,2390.0,-105.0,-4.21,05/19,4.95,6.88,8.08,8.06,4.57,3.88,3.05,1.76,0.12,0.62,-0.05,1.43
15,5534,長虹,75.5,-0.8,-1.05,05/19,0.0,0.0,8.56,8.04,15.4,13.8,4.17,2.41,0.08,0.26,-0.02,3.07
16,6278,台表科,215.5,5.5,2.62,05/19,9.93,8.58,6.85,7.85,5.25,1.31,-0.99,-2.43,-3.33,2.13,0.38,-2.34
17,3017,奇鋐,2390.0,-20.0,-0.83,05/19,5.3,4.69,3.73,7.8,-0.68,0.58,1.83,-0.45,0.3,-0.53,0.07,-0.6
18,9917,中保科,113.0,2.0,1.8,05/19,16.5,7.16,7.21,7.51,3.43,0.64,-1.43,-0.23,-0.24,0.09,-0.01,-1.63
19,4746,台耀,51.6,-0.3,-0.58,05/19,0.0,0.0,6.24,7.32,9.36,9.26,3.93,2.37,1.4,0.08,-0.12,2.69
20,6831,邁科,733.0,1.0,0.14,05/19,12.0,1.81,5.34,6.96,3.09,1.21,0.44,,,,,-0.02
21,2303,聯電,113.0,2.0,1.8,05/19,10.6,9.23,9.33,6.86,4.98,2.85,2.15,-0.78,-1.11,3.48,1.06,0.53
22,2327,國巨*,497.0,-4.0,-0.8,05/19,5.62,6.54,5.99,6.46,6.15,3.25,1.67,1.63,1.05,0.82,0.38,1.82
23,6223,旺矽,5730.0,-405.0,-6.6,05/19,-3.5,3.82,5.14,6.45,4.43,1.57,1.76,0.22,2.08,0.73,0.21,0.0
24,6715,嘉基,484.0,-42.0,-7.98,05/19,-0.05,-0.03,3.23,6.11,6.12,6.09,4.64,4.15,3.83,1.15,,4.21
25,3023,信邦,307.5,13.5,4.59,05/19,13.1,11.6,8.17,5.96,2.12,-5.61,-3.74,0.29,3.21,1.1,0.23,-3.13
26,2891C,中信金丙特,62.3,0.0,0.0,05/19,0.0,9.62,9.41,5.53,19.7,18.9,13.5,11.6,0.02,-1.98,,12.1
27,4966,譜瑞-KY,728.0,-29.0,-3.83,05/19,-0.14,-0.07,-0.03,5.3,8.85,5.04,3.56,3.87,2.42,0.44,0.01,3.46
28,7749,意騰-KY,482.0,-29.0,-5.68,05/19,0.0,1.63,3.24,5.18,1.4,1.07,0.68,0.26,,,,0.62
29,3624,光頡,91.2,7.4,8.83,05/19,3.19,3.54,5.36,5.11,3.7,3.32,2.21,0.75,0.62,-0.41,0.09,1.15
30,2344,華邦電,117.5,-13.0,-9.96,05/19,3.36,3.62,5.44,5.05,3.64,2.01,0.98,0.6,0.7,0.44,0.21,0.95
31,4105,東洋,74.2,-0.2,-0.27,05/19,-4.2,-2.8,-1.65,4.9,10.8,11.6,3.85,1.99,1.11,0.26,-0.6,2.78
32,5347,世界,157.5,-1.5,-0.94,05/19,14.1,5.75,5.78,4.69,4.15,0.46,-1.07,-3.16,-4.33,1.8,0.99,-2.48
33,4933,友輝,67.9,0.2,0.3,05/19,28.4,14.8,8.13,4.67,1.52,0.41,0.29,-0.42,-0.45,0.02,0.01,0.26
34,00850,元大臺灣ESG永續,78.85,-1.55,-1.93,05/19,16.8,10.3,7.0,4.58,2.09,-0.37,-0.16,-0.49,-0.92,0.14,,-0.69
35,2421,建準,145.0,4.5,3.2,05/19,21.4,13.0,8.12,4.09,1.54,0.8,-0.71,-0.18,-0.14,-0.01,-0.01,-0.61
36,7734,印能科技,3335.0,-370.0,-9.99,05/19,0.0,0.99,-5.09,4.03,3.46,10.3,4.52,3.09,2.16,,,3.26
37,3227,原相,218.5,-2.5,-1.13,05/19,0.52,0.28,0.15,4.03,1.58,-2.54,-1.87,-2.04,-0.35,0.54,0.14,-2.04
38,2727,王品,234.0,1.0,0.43,05/19,0.0,0.0,5.32,3.9,1.63,4.2,1.68,0.95,-1.26,-0.49,0.03,1.14
39,8996,高力,1040.0,-5.0,-0.48,05/19,-0.64,1.35,4.22,3.87,1.36,2.98,1.0,0.49,0.22,0.07,0.04,0.81
40,2204,中華,52.0,0.1,0.19,05/19,-2.77,-2.15,5.48,3.86,7.33,8.11,2.25,-0.91,-2.09,-1.23,0.16,0.03
41,6669,緯穎,4890.0,-200.0,-3.93,05/19,-8.32,-3.31,-2.26,3.8,11.8,11.9,4.49,1.53,0.69,0.46,,1.5
42,5536,聖暉*,944.0,-41.0,-4.16,05/19,1.06,0.39,1.57,3.74,1.06,-1.08,-0.18,0.42,1.31,1.2,0.7,-1.51
43,3583,辛耘,842.0,-58.0,-6.44,05/19,-0.94,3.25,4.24,3.64,4.33,3.18,1.83,1.54,0.8,0.13,-0.02,1.62
44,2801,彰銀,20.5,0.3,1.49,05/19,21.6,12.0,6.41,3.62,1.09,-1.95,-1.14,-2.78,-2.19,-0.23,-0.01,-6.59
45,4938,和碩,76.9,0.4,0.52,05/19,12.1,3.55,6.68,3.6,0.26,1.59,-0.74,-8.3,-7.9,0.12,-0.02,-5.4
46,2347,聯強,82.5,0.7,0.86,05/19,-12.0,-6.59,3.31,3.54,-3.06,4.5,0.53,-9.76,-6.52,-2.15,0.22,-4.42
47,9958,世紀鋼,104.0,-1.5,-1.42,05/19,-1.97,-1.21,2.95,3.49,2.24,1.54,0.59,0.36,-0.11,0.01,0.0,0.34
48,2615,萬海,80.4,3.5,4.55,05/19,10.6,6.03,5.23,3.45,1.77,-0.93,-4.13,-9.31,-0.86,-0.15,-0.02,-4.09
49,2049,上銀,376.0,-2.5,-0.66,05/19,5.85,2.96,4.95,3.44,1.82,0.94,0.22,0.27,-0.23,-0.22,0.03,0.33
50,6147,頎邦,202.5,-4.5,-2.17,05/19,9.38,6.99,4.37,3.43,1.83,2.57,2.14,0.56,0.11,1.24,0.36,1.66
51,3706,神達,80.7,0.6,0.75,05/19,29.0,14.5,7.61,3.25,1.3,0.91,0.35,-0.52,-0.01,0.01,-0.04,0.06
52,8016,矽創,280.5,5.5,2.0,05/19,22.6,15.5,6.5,3.24,1.3,-1.1,-1.51,-0.34,0.83,-0.11,-0.02,-2.81
53,6203,海韻電,68.3,-0.3,-0.44,05/19,25.6,12.9,6.99,3.22,0.43,0.31,0.22,0.03,0.38,0.08,0.03,0.08
54,2892,第一金,29.0,0.25,0.87,05/19,16.7,8.3,5.78,3.2,1.11,-0.46,-0.56,-15.7,-7.43,-1.27,0.12,-0.85
55,00646,元大S&P500,73.4,0.1,0.14,05/19,7.46,5.57,4.13,3.18,1.3,0.96,1.33,0.83,0.18,0.07,0.05,1.08
56,6488,環球晶,665.0,-33.0,-4.73,05/19,5.49,4.49,4.07,3.12,2.56,2.99,2.25,3.97,1.41,1.33,0.27,4.05
57,1477,聚陽,210.0,-3.5,-1.64,05/19,-1.14,-1.13,-0.21,3.12,5.73,-0.48,0.47,-6.21,-0.56,1.0,0.36,-1.22
58,9939,宏全,125.5,3.0,2.45,05/19,-2.79,-1.84,2.29,3.08,0.45,-0.62,-0.66,-0.21,-0.24,0.05,-0.02,-0.84
59,1582,信錦,117.0,10.5,9.86,05/19,0.55,0.91,0.7,2.85,2.86,1.19,0.49,0.34,-0.01,0.16,0.11,0.46
60,6415,矽力*-KY,482.0,-32.0,-6.23,05/19,2.72,3.82,2.82,2.85,2.96,3.53,1.19,1.05,0.4,0.04,-0.08,1.23
61,1723,中碳,78.1,-0.9,-1.14,05/19,14.3,7.9,4.65,2.77,1.12,0.47,0.1,-0.08,-0.12,-0.03,-0.1,0.09
62,2481,強茂,135.0,6.0,4.65,05/19,5.42,4.05,3.31,2.7,1.99,0.97,-0.31,-0.35,0.29,0.31,0.04,-0.36
63,2376,技嘉,305.0,-25.5,-7.72,05/19,0.48,4.41,3.41,2.67,1.29,-0.37,0.03,0.1,-1.02,-0.31,-0.07,0.07
64,3008,大立光,3365.0,75.0,2.28,05/19,4.19,2.4,1.83,2.64,2.36,0.2,-0.89,1.41,0.71,0.21,0.08,0.12
65,3090,日電貿,162.5,14.5,9.8,05/19,0.0,2.16,2.94,2.62,1.59,0.91,0.07,0.17,0.63,0.58,0.21,-0.76
66,2912,統一超,227.5,2.0,0.89,05/19,9.01,5.58,4.04,2.57,-0.43,-4.59,-12.0,-6.81,-3.26,1.64,0.51,-10.4
67,1215,卜蜂,141.5,0.0,0.0,05/19,-6.71,-7.48,-0.49,2.57,0.26,-3.18,0.56,10.1,3.93,4.27,0.67,2.3
68,3037,欣興,818.0,2.0,0.25,05/19,-2.19,-0.68,-1.89,2.56,1.45,0.6,2.97,2.44,1.51,0.37,0.22,2.94
69,3293,鈊象,728.0,11.0,1.53,05/19,8.82,5.36,3.77,2.54,1.36,-1.29,-1.73,3.94,1.34,0.35,-0.17,-2.31
70,4755,三福化,134.5,-0.5,-0.37,05/19,20.2,8.16,4.52,2.51,0.93,0.21,0.08,-0.2,-0.44,0.01,0.0,0.06
71,3563,牧德,853.0,-40.0,-4.48,05/19,7.89,5.69,3.82,2.49,0.71,-0.79,0.13,0.97,0.42,0.29,0.12,0.43
72,4749,新應材,985.0,-20.0,-1.99,05/19,-0.47,-0.27,-0.13,2.47,-1.2,-0.71,-1.0,-0.28,0.27,,,-0.47
73,3711,日月光投控,472.0,-38.0,-7.45,05/19,0.05,0.44,0.85,2.47,5.6,4.15,2.13,-1.53,-3.0,0.4,,1.43
74,4904,遠傳,98.0,1.2,1.24,05/19,-0.64,-2.66,-3.18,2.35,-2.65,-4.0,-4.78,-6.86,-12.4,3.09,2.24,-5.66
75,2352,佳世達,25.05,-0.05,-0.2,05/19,14.9,8.45,5.03,2.31,0.93,-0.45,-0.32,-0.41,-0.34,-0.1,-0.09,-0.19
