排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00660,元大歐洲50,43.7,0.35,0.81,19,05/22,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-100.0,-100.0,-100.0
2,00707R,期元大S&P日圓反1,31.9,-0.08,-0.25,6,05/22,,,,-100.0,-100.0,,-100.0,,,
3,009810,玉山全球藍籌100,20.84,0.06,0.29,186,05/22,,,,-100.0,-100.0,-100.0,-100.0,-100.0,,-100.0
4,3049,精金,12.45,0.45,3.75,6060,05/22,,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
5,00730,富邦臺灣優質高息,27.34,0.4,1.48,335,05/22,-33.3,-83.3,-94.6,-94.6,-92.3,-97.9,-97.1,-96.4,-96.9,-93.1
6,00668,國泰美國道瓊,58.0,0.4,0.69,44,05/22,0.0,-92.4,-86.5,-86.5,-91.9,-16.7,0.0,-85.7,-95.2,-91.8
7,009814,富邦標普500,10.96,0.04,0.37,690,05/22,0.0,-80.4,-81.6,-84.7,-79.5,-75.7,-67.9,,,-62.5
8,9905,大華,20.7,0.0,0.0,96,05/22,-9.84,-79.2,-79.2,-79.3,-75.2,-63.6,-61.3,-59.0,-69.9,-49.1
9,4767,誠泰科技,26.75,0.25,0.94,10,05/22,0.0,0.0,0.0,-75.0,-75.0,-75.0,-95.7,-91.7,-97.0,-92.3
10,00661,元大日經225,81.85,1.85,2.31,78,05/22,0.0,0.0,0.0,-72.7,-73.3,-67.6,-66.7,-73.3,-65.7,-69.2
11,00972,野村日本動能高息,19.28,-0.24,-1.23,419,05/22,0.0,-72.7,-72.7,-72.7,-72.7,0.0,200.0,50.0,-97.4,-88.0
12,009807,台新標普科技精選,16.03,0.2,1.26,84,05/22,0.0,0.0,0.0,-71.4,-20.0,300.0,-82.2,-84.0,,-77.8
13,00865B,國泰US短期公債,47.97,-0.08,-0.17,2383,05/22,0.0,-69.2,-69.2,-68.7,-68.9,-69.1,1717.0,,,679.0
14,00646,元大S&P500,74.25,0.25,0.34,5870,05/22,0.0,-72.2,-63.1,-63.6,-60.3,-26.8,-32.5,-60.3,-85.6,-71.3
15,009806,台新標普500,13.13,0.07,0.54,62,05/22,0.0,0.0,0.0,-62.5,,,100.0,,,
16,2729,瓦城,160.0,-1.0,-0.62,33,05/22,0.0,0.0,0.0,-62.5,-66.7,-85.5,-35.7,0.0,-66.7,-10.0
17,00714,群益道瓊美國地產,21.59,-0.08,-0.37,148,05/22,0.0,0.0,0.0,-57.1,-57.1,-57.1,-99.1,-99.1,200.0,-99.0
18,1219,福壽,12.45,-0.05,-0.4,585,05/22,-11.6,-23.6,-46.7,-55.3,-54.3,-19.6,-46.4,-9.7,-66.3,-17.6
19,5538,東明-KY,34.0,-0.35,-1.02,54,05/22,-11.8,-42.3,-53.1,-54.5,-16.7,-48.3,-77.9,-77.9,-85.4,-77.9
20,00923,群益台ESG低碳50,38.87,0.79,2.07,5000,05/22,-0.81,0.0,-54.3,-54.1,-71.5,-23.2,-84.0,129.0,-50.6,169.0
21,8487,愛爾達-創,80.4,1.2,1.52,42,05/22,8.7,8.7,8.7,-53.7,-51.9,56.2,78.6,2400.0,733.0,2400.0
22,00901,永豐智能車供應鏈,42.82,1.38,3.33,397,05/22,-50.0,-50.0,-50.0,-50.0,-50.0,-61.5,-97.1,-99.4,-64.3,-98.7
23,7757,金色三麥,104.0,-0.5,-0.48,10,05/22,0.0,-50.0,-50.0,-50.0,,,,,,
24,6023,元大期,98.5,0.4,0.41,109,05/22,-1.36,-0.68,-15.2,-48.0,-44.7,-48.9,-53.2,-38.8,-52.9,-55.7
25,4554,橙的,31.8,0.25,0.79,93,05/22,-8.33,-17.0,-22.8,-45.7,33.3,-32.3,51.7,,,300.0
26,00966B,統一ESG投等債15+,13.82,0.06,0.44,2020,05/22,-39.5,-39.5,-45.8,-45.3,-38.8,-45.3,-42.9,-44.1,-78.8,-60.0
27,00912,中信臺灣智慧50,30.87,0.64,2.12,798,05/22,25.0,25.0,25.0,-44.4,-16.7,-85.7,-28.6,-77.3,-98.7,-82.8
28,4556,旭然,41.1,1.4,3.53,258,05/22,-0.4,-7.04,-12.2,-42.0,-27.0,-61.9,-47.7,-58.6,-71.7,-50.0
29,6486,互動,82.1,0.5,0.61,125,05/22,0.45,-1.34,-2.64,-41.7,-43.8,-41.5,24.2,71.3,140.0,-47.1
