排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,1312,國喬,11.35,0.4,3.65,25578,05/29,2860.0,29500.0,14700.0,29500.0,2014.0,1380.0,19.4,129.0,275.0,60.0
2,1409,新纖,22.8,2.05,9.88,18565,05/29,4.62,730.0,4050.0,6125.0,4050.0,4880.0,135.0,117.0,983.0,144.0
3,3056,富華新,13.25,0.05,0.38,1392,05/29,39.8,96.6,383.0,5700.0,5700.0,11500.0,48.7,-3.33,137.0,170.0
4,3257,虹冠電,68.8,3.2,4.88,5484,05/29,168.0,463.0,3467.0,3467.0,2575.0,1429.0,206.0,106.0,-44.6,-0.93
5,8162,微矽電子-創,73.5,-3.5,-4.55,1161,05/29,725.0,1000.0,725.0,3200.0,3200.0,,,,,
6,00686R,群益臺灣加權反1,1.02,-0.05,-4.67,10501,05/29,0.0,700.0,3100.0,3100.0,39.1,3100.0,100.0,-94.1,3100.0,
7,6548,長科*,68.2,1.8,2.71,27293,05/29,154.0,350.0,216.0,2900.0,2900.0,543.0,683.0,481.0,,350.0
8,3556,禾瑞亞,67.2,6.1,9.98,1964,05/29,1150.0,1150.0,1150.0,2400.0,,733.0,,,,
9,3717,聯嘉投控,22.6,1.0,4.63,1490,05/29,0.3,,,1918.0,-10.7,592.0,158.0,24625.0,,16383.0
10,1608,華榮,34.5,1.05,3.14,7478,05/29,42.5,35.7,185.0,1800.0,714.0,850.0,-31.3,-49.6,256.0,-61.7
11,00980A,主動野村臺灣優選,24.48,0.81,3.42,17498,05/29,57.1,3.12,1550.0,1550.0,,,,725.0,1550.0,175.0
12,8429,金麗-KY,6.22,0.01,0.16,193,05/29,0.0,-5.88,,1500.0,,,220.0,1500.0,,1500.0
13,2002,中鋼,19.1,0.25,1.33,79358,05/29,1.23,1.7,-7.18,1433.0,1056.0,52.9,147.0,283.0,601.0,172.0
14,00878,國泰永續高股息,30.76,0.76,2.53,71631,05/29,312.0,204.0,400.0,1300.0,,-16.7,400.0,-67.6,0.0,-71.2
15,6698,旭暉應材,37.65,1.45,4.01,3944,05/29,350.0,350.0,575.0,1250.0,2600.0,,2600.0,2600.0,2600.0,2600.0
16,2597,潤弘,166.0,9.0,5.73,1331,05/29,3125.0,1512.0,1190.0,1190.0,1190.0,1073.0,,6350.0,,6350.0
17,8473,山林水,50.4,4.45,9.68,6821,05/29,263.0,488.0,974.0,1135.0,8133.0,8133.0,6075.0,815.0,,8133.0
18,8932,智通*,100.5,3.5,3.61,3644,05/29,500.0,9.09,1100.0,1100.0,500.0,,,-80.0,9.09,-55.6
19,3093,港建*,52.4,0.1,0.19,789,05/29,0.0,0.0,-45.2,1050.0,156.0,-14.8,,,109.0,
20,00929,復華台灣科技優息,30.25,0.85,2.89,36307,05/29,3.51,11.3,43.9,883.0,,883.0,,1867.0,2850.0,
21,4707,磐亞,16.3,1.45,9.76,4783,05/29,16.0,16.0,16.0,867.0,867.0,1350.0,1350.0,,1350.0,2800.0
22,2061,風青,36.3,3.3,10.0,1839,05/29,-30.5,-45.2,5.56,850.0,533.0,245.0,,,11300.0,11300.0
23,4113,聯上,14.3,0.05,0.35,457,05/29,56.9,117.0,253.0,769.0,769.0,2160.0,1156.0,842.0,2160.0,371.0
24,1587,吉茂,32.0,-0.1,-0.31,4398,05/29,-77.9,325.0,325.0,750.0,325.0,112.0,-34.6,-79.5,,-84.5
25,1570,力肯,52.1,-0.2,-0.38,566,05/29,14.3,33.3,60.0,700.0,,700.0,,-60.0,,-57.9
26,5285,界霖,90.1,0.0,0.0,5422,05/29,-65.2,-27.3,-27.3,700.0,700.0,300.0,,,,
27,2497,怡利電,59.7,-1.1,-1.81,1479,05/29,16.7,,,600.0,250.0,250.0,75.0,600.0,250.0,-65.0
28,3533,嘉澤,2650.0,165.0,6.64,1614,05/29,600.0,250.0,600.0,600.0,600.0,133.0,-68.2,-36.4,-81.1,-22.2
29,3532,台勝科,319.0,29.0,10.0,1580,05/29,-23.0,494.0,326.0,523.0,326.0,1036.0,462.0,943.0,2223.0,2906.0
30,6108,競國,19.9,-0.25,-1.24,2425,05/29,27.6,94.7,94.7,517.0,3600.0,3600.0,106.0,106.0,,106.0
31,6116,彩晶,17.1,1.55,9.97,289351,05/29,17.1,51.6,38.4,504.0,1026.0,11159.0,1062.0,10249.0,10045.0,4151.0
32,2812,台中銀,18.45,-0.05,-0.27,18546,05/29,,,500.0,500.0,500.0,,,-94.3,-94.2,-45.5
33,4807,日成-KY,27.9,2.5,9.84,1076,05/29,100.0,100.0,500.0,500.0,,,,-89.5,-57.1,500.0
34,5011,久陽,18.7,0.6,3.31,2568,05/29,0.0,-14.3,-87.5,500.0,500.0,500.0,,500.0,200.0,500.0
35,6609,瀧澤科,45.95,1.1,2.45,1734,05/29,33.3,71.4,300.0,500.0,,300.0,33.3,71.4,,20.0
36,8383,千附,60.6,0.6,1.0,1152,05/29,0.0,0.0,0.0,500.0,-50.0,-97.1,500.0,100.0,-33.3,500.0
37,1313,聯成,10.7,0.1,0.94,3682,05/29,,,450.0,450.0,450.0,120.0,-90.1,-90.6,175.0,-91.8
38,1618,合機,42.2,1.0,2.43,1754,05/29,66.7,-16.7,-16.7,400.0,25.0,150.0,-66.7,0.0,-96.7,25.0
39,3511,矽瑪,20.8,0.7,3.48,418,05/29,0.0,0.0,400.0,400.0,900.0,-23.1,233.0,-16.7,-70.6,25.0
40,3528,安馳,117.5,4.0,3.52,5404,05/29,-72.2,25.0,,400.0,,150.0,25.0,-64.3,-98.4,-81.5
41,4119,旭富,40.8,0.1,0.25,186,05/29,0.0,0.0,400.0,400.0,-73.7,,,-16.7,-37.5,-16.7
42,5014,建錩,11.15,0.25,2.29,380,05/29,25.0,25.0,25.0,400.0,,,150.0,,150.0,
43,3594,磐儀,50.3,-0.5,-0.98,438,05/29,4200.0,378.0,378.0,378.0,115.0,4200.0,4200.0,65.4,4200.0,4200.0
44,2369,菱生,40.3,0.55,1.38,48805,05/29,2.12,-3.56,41.0,376.0,470.0,351.0,87.4,77.5,1297.0,59.8
45,00910,第一金太空衛星,87.95,2.0,2.33,2291,05/29,0.0,-5.0,-5.0,375.0,375.0,280.0,1800.0,1800.0,,850.0
46,3687,歐買尬,73.9,2.4,3.36,734,05/29,31.0,443.0,443.0,375.0,245.0,,-54.2,-78.0,171.0,-77.2
47,6603,富強鑫,25.55,1.0,4.07,8254,05/29,250.0,600.0,600.0,367.0,600.0,-41.7,-98.0,-65.0,-77.8,-91.4
48,7709,榮田,110.5,10.0,9.95,180,05/29,362.0,362.0,362.0,362.0,362.0,517.0,,,,
49,6235,華孚,45.0,1.15,2.62,8757,05/29,188.0,400.0,369.0,355.0,689.0,838.0,1775.0,94.8,-2.6,80.7
50,2453,凌群,61.0,0.9,1.5,1153,05/29,125.0,-52.6,-55.0,350.0,800.0,800.0,800.0,80.0,-78.6,800.0
51,2101,南港,30.05,0.3,1.01,2324,05/29,-11.1,33.3,700.0,300.0,60.0,,60.0,-69.2,-96.9,-66.7
