20260320 大股東(>400張)持有張數成長率
" "," ","#","股票代號/名稱","類別","20260206","0211","0226","0306","0313","0320"," ","走 勢","總增減"," ","上週持有%","今日收盤價","今日漲跌"," "
" "," ","191","6671三能-KY","居家","0.03","0.02","0.02","0.03","0.76","0.17"," ","30","1.03"," ","73.59","30.45","-0.50"," "
" "," ","192","2645長榮航太","航運","0.34","-0.12","0.44","0.19","-0.07","0.25"," ","31","1.03"," ","82.97","153.00","-2.00"," "
" "," ","193","3003健和興","電子零組件","0.05","-0.04","0.23","0.59","0.33","-0.14"," ","10","1.02"," ","56.84","50.70","0.75"," "
" "," ","194","1101台泥","水泥","0.37","0.25","0.35","0.07","0.18","-0.21"," ","30","1.01"," ","54.66","23.55","-0.35"," "
" "," ","195","1524耿鼎","汽車","0.61","-0.10","-0.33","1.00","-0.19","0.02"," ","31","1.01"," ","39.92","28.70","-0.10"," "
" "," ","196","1723中碳","化學","0.06","0.06","0.31","-0.27","0.49","0.36"," ","30","1.01"," ","51.17","74.00","-2.60"," "
" "," ","197","3092鴻碩","電子零組件","0.42","0.00","0.65","1.80","-1.57","-0.30"," ","31","1.00"," ","35.32","32.30","-1.05"," "
" "," ","198","3346麗清","汽車","0.03","0.00","-0.02","0.51","0.48","0.00"," ","10","1.00"," ","27.44","19.90","-0.15"," "
" "," ","199","3591艾笛森","光電","0.21","0.46","0.07","0.54","0.05","-0.34"," ","10","0.99"," ","53.75","21.30","-0.70"," "
" "," ","200","5471松翰","半導體","0.21","-0.27","0.79","0.10","0.82","-0.67"," ","30","0.98"," ","31.07","42.80","1.30"," "
" "," ","201","2420新巨","電子零組件","0.25","0.05","0.37","0.38","-0.17","0.10"," ","31","0.98"," ","49.83","52.70","0.70"," "
" "," ","202","6526達發","半導體","0.05","0.08","0.00","0.78","0.06","0.00"," ","10","0.97"," ","79.29","502.00","0.00"," "
" "," ","203","2727王品","觀光","-0.74","0.46","-0.11","-0.29","1.42","0.22"," ","30","0.96"," ","33.97","226.00","2.50"," "
" "," ","204","4770上品","化學","0.00","0.00","1.07","0.00","1.21","-1.32"," ","30","0.96"," ","64.16","226.50","-5.50"," "
" "," ","205","4583台灣精銳","電機","0.52","0.07","-0.06","0.11","0.20","0.11"," ","30","0.95"," ","86.01","642.00","2.00"," "
" "," ","206","4104佳醫","生技醫療業","1.08","-0.05","0.02","-0.05","-0.05","0.00"," ","41","0.95"," ","46.13","76.30","0.80"," "
" "," ","207","3090日電貿","電子零組件","-0.27","-0.94","2.50","-1.29","-0.81","1.74"," ","50","0.93"," ","61.03","95.30","-4.10"," "
" "," ","208","3716中化控股","生技醫療業","0.07","0.06","0.08","0.18","0.11","0.43"," ","31","0.93"," ","53.65","33.25","-0.05"," "
" "," ","209","2425承啟","電腦週邊","-0.03","-0.43","0.09","0.12","0.69","0.48"," ","30","0.92"," ","46.70","30.65","-0.35"," "
" "," ","210","3296勝德","電子零組件","0.19","0.02","0.50","-0.33","0.05","0.49"," ","50","0.92"," ","77.60","21.60","-0.15"," "
" "," ","211","3605宏致","電子零組件","0.55","-0.20","0.75","-0.02","-0.40","0.24"," ","31","0.92"," ","45.83","60.80","-1.30"," "
" "," ","212","1590亞德客-KY","電機","0.10","0.15","0.40","0.17","0.31","-0.21"," ","30","0.92"," ","71.63","981.00","3.00"," "
" "," ","213","910322康師傅-DR","存託憑證","-0.82","0.92","0.33","0.22","0.12","0.14"," ","31","0.91"," ","28.89","25.60","-0.20"," "
" "," ","214","2636台驊投控","航運","0.08","0.12","0.06","0.01","0.47","0.15"," ","30","0.89"," ","41.28","69.10","-1.50"," "
" "," ","215","3706神達","電腦週邊","-0.15","0.01","0.30","-0.60","0.73","0.60"," ","30","0.89"," ","50.75","81.00","-1.10"," "
" "," ","216","4961天鈺","半導體","0.03","0.21","-0.23","-0.01","0.60","0.28"," ","30","0.88"," ","41.33","145.00","4.00"," "
" "," ","217","911868同方友友-DR","存託憑證","-0.14","0.22","0.68","-0.29","-0.07","0.47"," ","50","0.87"," ","32.59","1.27","0.00"," "
" "," ","218","2368金像電","電子零組件","0.63","-0.40","0.24","-1.18","0.93","0.64"," ","30","0.86"," ","78.42","988.00","-17.00"," "
" "," ","219","3034聯詠","半導體","-0.64","0.34","0.61","0.32","0.14","0.08"," ","10","0.85"," ","67.34","385.00","11.50"," "
" "," ","220","6934心誠鎂","生技醫療業","0.00","0.00","0.00","0.65","0.14","0.06"," ","10","0.85"," ","61.46","80.00","1.00"," "
" "," ","221","5288豐祥-KY","電機","-0.53","0.00","0.10","0.54","0.05","0.69"," ","31","0.85"," ","68.87","142.00","5.00"," "
" "," ","222","3481群創","光電","-2.37","-0.14","3.20","0.30","6.53","-6.68"," ","30","0.84"," ","44.10","26.25","-1.05"," "
" "," ","223","1538正峰","電機","0.00","1.28","0.23","-0.09","-0.16","-0.42"," ","10","0.84"," ","78.53","16.85","-0.15"," "
" "," ","224","2614東森","其他","0.04","0.04","0.13","0.15","0.61","-0.13"," ","30","0.84"," ","46.54","20.25","-0.10"," "
" "," ","225","6416瑞祺電通","通信網路","0.03","-0.53","0.66","0.32","0.05","0.30"," ","31","0.83"," ","45.40","82.50","0.40"," "
" "," ","226","6108競國","電子零組件","0.05","-0.14","0.03","0.47","-0.03","0.44"," ","31","0.82"," ","52.71","16.95","0.10"," "
" "," ","227","6695芯鼎","半導體","0.04","0.18","0.45","-0.04","0.07","0.09"," ","50","0.79"," ","44.26","41.65","0.55"," "
" "," ","228","3062建漢","通信網路","0.00","-0.22","0.94","0.03","-0.60","0.63"," ","31","0.78"," ","28.88","23.75","-0.40"," "
" "," ","229","4566時碩工業","電機","-0.21","-0.06","0.75","-0.68","-0.53","1.51"," ","50","0.78"," ","53.71","60.80","-0.30"," "
" "," ","230","4938和碩","電腦週邊","-0.08","0.07","0.39","-0.11","0.57","-0.06"," ","30","0.78"," ","77.16","77.00","-0.30"," "
" "," ","231","9136巨騰-DR","存託憑證","0.27","-0.15","-0.69","0.26","2.01","-0.93"," ","30","0.77"," ","63.72","10.90","0.85"," "
" "," ","232","1733五鼎","生技醫療業","0.59","0.08","0.02","-0.09","0.11","0.06"," ","30","0.77"," ","40.68","29.10","-0.30"," "
" "," ","233","6153嘉聯益","電子零組件","-0.08","-0.40","-0.14","-0.25","0.42","1.22"," ","50","0.77"," ","47.90","17.05","-0.05"," "
" "," ","234","4532瑞智","電機","0.09","0.06","0.27","-0.10","0.29","0.16"," ","30","0.77"," ","71.10","26.50","-0.15"," "
" "," ","235","8473山林水","綠能","0.00","-0.29","0.15","0.59","0.01","0.30"," ","31","0.76"," ","67.20","39.75","0.35"," "
" "," ","236","6835圓裕","電子零組件","0.45","-0.60","0.03","0.00","0.80","0.08"," ","30","0.76"," ","76.78","37.80","-0.25"," "
" "," ","237","2401凌陽","半導體","-0.01","0.05","0.40","0.19","0.12","0.01"," ","10","0.76"," ","35.90","21.20","0.30"," "
" "," ","238","2609陽明","航運","-0.05","-0.02","1.00","0.35","0.09","-0.62"," ","10","0.75"," ","58.76","56.10","-0.40"," "
" "," ","239","1323永裕","塑膠","0.20","0.07","0.03","0.14","0.22","0.09"," ","30","0.75"," ","70.40","19.10","-0.10"," "
" "," ","240","2488漢平","其他電子","-0.25","-0.18","0.15","0.44","0.09","0.50"," ","31","0.75"," ","50.13","48.15","-0.20"," "
" "," ","241","1303南亞","塑膠","0.06","0.53","1.13","-0.77","-0.66","0.45"," ","50","0.74"," ","83.50","78.40","-5.80"," "
" "," ","242","2482連宇","其他電子","0.56","-0.49","1.16","-0.52","-0.04","0.07"," ","50","0.74"," ","41.62","16.00","-0.15"," "
" "," ","243","2509全坤建","營建","0.07","0.04","-0.07","0.21","0.22","0.27"," ","50","0.74"," ","68.86","14.60","0.60"," "
" "," ","244","2376技嘉","電腦週邊","-0.15","-0.07","0.18","-0.95","-0.03","1.76"," ","50","0.74"," ","62.84","248.50","1.00"," "
" "," ","245","2415錩新","電子零組件","-0.66","0.11","0.58","0.00","-0.01","0.72"," ","31","0.74"," ","64.02","29.70","0.65"," "
" "," ","246","2032新鋼","鋼鐵","0.25","0.17","-0.14","0.15","0.25","0.05"," ","30","0.73"," ","56.00","16.90","1.50"," "
" "," ","247","6869雲豹能源-創","綠能","0.31","-0.77","0.58","0.29","0.21","0.10"," ","10","0.72"," ","53.93","97.30","0.40"," "
" "," ","248","4927泰鼎-KY","電子零組件","0.84","1.05","9.36","-4.57","-0.13","-5.83"," ","30","0.72"," ","30.35","46.00","-0.10"," "
" "," ","249","8105凌巨","光電","-0.60","0.17","0.14","0.16","0.23","0.61"," ","50","0.71"," ","58.93","13.55","-0.15"," "
" "," ","250","1783和康生","生技醫療業","0.13","0.01","-0.01","-0.02","0.42","0.18"," ","30","0.71"," ","63.84","44.35","0.80"," "
" "," ","251","8462柏文","運動","-0.33","0.43","0.81","-0.06","0.33","-0.48"," ","30","0.70"," ","66.45","143.00","0.00"," "
" "," ","252","6192巨路","其他電子","0.53","-0.47","0.35","0.49","-0.31","0.11"," ","31","0.70"," ","56.60","118.50","-0.50"," "
" "," ","253","2527宏璟","營建","0.01","0.23","0.19","0.37","-0.17","0.07"," ","31","0.70"," ","78.49","29.80","0.00"," "
" "," ","254","1540喬福","電機","0.11","0.08","0.00","-0.16","0.56","0.11"," ","30","0.70"," ","33.77","22.15","0.05"," "
" "," ","255","3027盛達","通信網路","-0.10","0.07","0.44","0.47","-0.06","-0.13"," ","10","0.69"," ","44.29","20.25","-0.35"," "
" "," ","256","2033佳大","鋼鐵","0.02","0.53","-0.33","0.13","0.36","-0.02"," ","30","0.69"," ","74.97","15.60","-0.05"," "
" "," ","257","2324仁寶","電腦週邊","0.09","-0.17","-0.91","-0.20","1.23","0.64"," ","30","0.68"," ","70.10","33.00","0.40"," "
" "," ","258","1446宏和","紡織","-0.30","0.57","0.06","0.11","0.26","-0.02"," ","30","0.68"," ","68.68","17.30","0.05"," "
" "," ","259","3447展達","通信網路","0.00","0.00","0.00","0.63","0.05","0.00"," ","10","0.68"," ","59.62","40.80","-0.65"," "
" "," ","260","6830汎銓","其他電子","4.62","-4.44","3.69","-2.55","-0.85","0.21"," ","50","0.68"," ","38.13","450.00","31.00"," "
" "," ","261","1215卜蜂","食品","0.11","0.05","0.25","0.65","-0.22","-0.17"," ","31","0.67"," ","66.02","150.00","1.00"," "
" "," ","262","2739寒舍","觀光","0.01","0.00","0.07","0.51","0.05","0.03"," ","10","0.67"," ","73.25","34.05","0.10"," "
" "," ","263","2206三陽工業","汽車","0.35","0.04","0.08","0.16","0.09","-0.06"," ","10","0.66"," ","82.46","58.20","-0.20"," "
" "," ","264","1308亞聚","塑膠","-0.10","-0.08","0.57","-0.07","-0.12","0.45"," ","31","0.65"," ","53.75","16.50","0.45"," "
" "," ","265","3704合勤控","通信網路","0.10","-0.07","-0.05","-0.35","0.44","0.58"," ","50","0.65"," ","55.04","33.25","-0.80"," "
" "," ","266","2328廣宇","電子零組件","-0.11","-0.63","0.85","-0.03","0.05","0.52"," ","50","0.65"," ","39.87","45.30","-0.95"," "
" "," ","267","2505國揚","營建","0.08","0.12","0.16","0.05","0.16","0.08"," ","30","0.65"," ","79.46","19.50","0.20"," "
" "," ","268","9110越南控-DR","存託憑證","0.26","0.07","0.05","0.04","0.05","0.18"," ","50","0.65"," ","43.22","3.13","0.08"," "
" "," ","269","2442新美齊","營建","0.42","-0.03","-0.01","0.22","1.15","-1.11"," ","30","0.64"," ","63.51","20.70","0.25"," "
" "," ","270","1762中化生","生技醫療業","0.00","0.01","0.02","0.00","0.03","0.58"," ","50","0.64"," ","45.03","29.05","-0.10"," "
" "," ","271","1515力山","電機","0.18","0.01","0.08","0.23","0.04","0.09"," ","31","0.63"," ","53.07","24.95","0.30"," "
" "," ","272","2912統一超","貿易百貨","0.23","0.09","0.16","0.07","0.03","0.05"," ","31","0.63"," ","83.67","217.00","2.50"," "
" "," ","273","3419譁裕","通信網路","0.39","0.27","-0.09","0.15","0.38","-0.47"," ","30","0.63"," ","31.45","16.20","-0.10"," "
" "," ","274","2516新建","營建","0.18","0.47","-0.06","0.02","-0.11","0.12"," ","31","0.62"," ","69.84","14.05","0.10"," "
" "," ","275","8926台汽電","油電燃氣","0.09","0.24","0.41","0.13","-0.20","-0.05"," ","31","0.62"," ","60.53","46.10","-1.05"," "
" "," ","276","1304台聚","塑膠","-0.23","-0.04","0.80","-0.30","-0.42","0.81"," ","31","0.62"," ","61.43","15.05","0.90"," "
" "," ","277","4106雃博","生技醫療業","0.07","0.02","0.00","0.06","0.05","0.41"," ","31","0.61"," ","50.11","22.40","-0.15"," "
" "," ","278","4576大銀微系統","電機","-0.63","0.16","0.76","-0.41","1.18","-0.45"," ","30","0.61"," ","64.33","118.50","-0.50"," "
" "," ","279","1210大成","食品","-0.03","-0.09","0.14","-0.10","0.31","0.38"," ","50","0.61"," ","62.95","53.80","0.70"," "
" "," ","280","1598岱宇","運動","0.17","-0.30","0.03","0.04","0.21","0.46"," ","50","0.61"," ","58.43","19.90","-0.15"," "
" "," ","281","4545銘鈺","電子零組件","0.06","0.02","0.15","0.03","-0.05","0.40"," ","31","0.61"," ","73.49","33.00","0.60"," "
" "," ","282","3515華擎","電腦週邊","-0.25","0.18","0.35","-0.03","0.21","0.14"," ","30","0.60"," ","70.35","216.50","-3.50"," "
" "," ","283","2748雲品","觀光","0.38","0.06","0.03","-0.42","0.46","0.09"," ","30","0.60"," ","61.83","39.55","-0.05"," "
" "," ","284","3356奇偶","光電","-0.30","-0.18","-0.07","-0.97","0.32","1.79"," ","50","0.59"," ","27.58","50.60","-0.10"," "
" "," ","285","4912聯德控股-KY","電子零組件","0.05","0.10","0.40","-0.06","-0.08","0.18"," ","31","0.59"," ","52.14","90.90","0.50"," "
" "," ","286","2428興勤","電子零組件","-0.19","0.10","1.95","-0.04","-1.19","-0.05"," ","31","0.58"," ","62.55","161.00","-1.00"," "
" "," ","287","6216居易","通信網路","-0.05","0.21","0.03","0.44","0.03","-0.08"," ","10","0.58"," ","39.35","25.90","0.15"," "
" "," ","288","6756威鋒電子","半導體","0.00","0.00","0.00","0.00","0.61","-0.03"," ","30","0.58"," ","60.78","77.10","1.90"," "
" "," ","289","2915潤泰全","貿易百貨","0.09","0.15","0.33","-0.09","0.19","-0.10"," ","30","0.57"," ","67.98","48.55","-0.45"," "
" "," ","290","9929秋雨","其他","0.00","0.00","0.00","0.52","0.01","0.04"," ","31","0.57"," ","88.38","15.00","1.35"," "
" "," ","291","2484希華","電子零組件","-0.45","0.22","-0.21","0.61","0.17","0.23"," ","31","0.57"," ","21.15","28.30","0.40"," "
" "," ","292","2501國建","營建","0.11","0.14","0.01","0.15","-0.06","0.21"," ","31","0.56"," ","76.72","23.85","0.60"," "
" "," ","293","9910豐泰","運動","-0.07","-0.04","-0.06","1.29","-0.17","-0.39"," ","10","0.56"," ","90.37","81.30","1.40"," "
" "," ","294","6183關貿","資訊服務","0.08","0.04","0.00","0.06","0.14","0.24"," ","50","0.56"," ","78.24","92.50","-0.40"," "
" "," ","295","1712興農","化學","0.08","0.20","0.00","0.55","0.52","-0.79"," ","10","0.56"," ","58.68","44.55","0.80"," "
" "," ","296","3617碩天","其他電子","0.10","-0.02","0.47","-0.09","0.11","-0.02"," ","30","0.55"," ","66.75","175.00","0.50"," "
" "," ","297","2102泰豐","橡膠","0.19","-0.37","0.45","-0.11","0.22","0.17"," ","30","0.55"," ","79.19","19.15","0.20"," "
" "," ","298","2723美食-KY","觀光","0.45","-0.28","-0.26","0.01","0.33","0.29"," ","30","0.54"," ","69.23","70.50","-0.30"," "
" "," ","299","8374羅昇","電機","0.00","0.41","0.38","-0.32","-0.03","0.10"," ","50","0.54"," ","72.30","70.60","-2.00"," "
" "," ","300","6464台數科","其他","0.04","0.32","0.02","0.05","0.04","0.06"," ","31","0.53"," ","84.28","76.90","0.50"," "
" "," ","301","4119旭富","生技醫療業","0.34","0.00","0.25","-0.28","0.16","0.06"," ","30","0.53"," ","45.68","52.30","-0.50"," "
" "," ","302","6965中傑-KY","運動","0.13","0.02","0.05","0.08","0.18","0.07"," ","30","0.53"," ","91.53","83.10","0.10"," "
" "," ","303","2388威盛","半導體","-0.15","-0.43","0.03","-0.05","0.28","0.85"," ","50","0.53"," ","66.44","55.30","5.00"," "
" "," ","304","1451年興","紡織","0.01","0.01","0.02","0.27","0.20","0.02"," ","10","0.53"," ","62.43","17.95","-0.05"," "
" "," ","305","1737臺鹽","食品","0.08","0.09","0.07","0.16","0.09","0.04"," ","10","0.53"," ","63.43","31.50","-0.10"," "
" "," ","306","4737華廣","生技醫療業","-0.44","-0.68","0.33","0.24","0.80","0.28"," ","30","0.53"," ","58.27","63.00","0.40"," "
" "," ","307","1734杏輝","生技醫療業","0.05","0.01","0.08","0.05","0.07","0.26"," ","50","0.52"," ","45.34","31.00","0.30"," "
" "," ","308","6112邁達特","資訊服務","0.21","-0.02","-0.38","0.37","-0.24","0.58"," ","31","0.52"," ","59.04","48.00","-1.25"," "
" "," ","309","1720生達","生技醫療業","0.01","0.04","0.38","-0.28","0.44","-0.07"," ","30","0.52"," ","66.30","62.30","-0.60"," "
" "," ","310","1713國化","化學","-0.29","0.31","0.02","0.32","0.12","0.04"," ","10","0.52"," ","72.72","47.60","-0.40"," "
" "," ","311","6715嘉基","電子零組件","0.74","-0.42","0.06","-0.77","0.47","0.44"," ","30","0.52"," ","77.62","341.50","-15.50"," "
" "," ","312","2705六福","觀光","0.09","-0.11","-0.01","0.16","0.26","0.12"," ","30","0.51"," ","64.83","16.35","0.05"," "
" "," ","313","2031新光鋼","鋼鐵","-0.34","0.15","0.32","-0.09","0.42","0.05"," ","30","0.51"," ","54.55","40.25","0.70"," "
" "," ","314","1455集盛","紡織","0.01","-0.01","0.10","0.02","0.23","0.15"," ","30","0.50"," ","65.53","9.22","-0.20"," "
" "," ","315","1220台榮","食品","0.00","0.04","0.21","0.04","0.00","0.21"," ","31","0.50"," ","67.94","12.65","0.00"," "
" "," ","316","9902台火","其他","-0.54","0.45","-0.09","0.19","0.71","-0.23"," ","30","0.49"," ","55.61","14.55","-0.10"," "
" "," ","317","2395研華","電腦週邊","-0.28","0.02","0.06","0.18","0.60","-0.09"," ","30","0.49"," ","85.35","344.00","2.00"," "
" "," ","318","2471資通","資訊服務","0.02","-0.61","-0.09","1.08","-0.80","0.88"," ","31","0.48"," ","25.13","53.60","1.40"," "
" "," ","319","1463強盛","紡織","0.00","0.02","0.06","0.16","0.10","0.14"," ","31","0.48"," ","80.54","17.95","0.35"," "
" "," ","320","2107厚生","橡膠","0.04","0.08","0.03","0.22","0.03","0.08"," ","31","0.48"," ","59.03","25.15","0.05"," "
" "," ","321","2204中華","汽車","-0.04","0.69","-0.05","0.05","-0.09","-0.09"," ","21","0.47"," ","73.72","54.90","-0.80"," "
" "," ","322","2545皇翔","營建","-0.12","0.13","0.12","-0.08","0.38","0.04"," ","30","0.47"," ","77.01","36.65","0.15"," "
" "," ","323","2820華票","金融","0.08","0.32","0.11","0.01","0.04","-0.10"," ","30","0.46"," ","66.63","16.75","-0.05"," "
" "," ","324","6558興能高","其他電子","-0.01","0.00","0.23","0.20","0.05","-0.01"," ","10","0.46"," ","40.93","29.30","-0.10"," "
" "," ","325","6669緯穎","電腦週邊","0.43","0.42","-0.61","0.38","0.26","-0.42"," ","10","0.46"," ","64.77","3805.00","40.00"," "
" "," ","326","2498宏達電","通信網路","0.03","0.15","0.51","-0.05","-0.14","-0.04"," ","31","0.46"," ","40.43","41.70","0.50"," "
" "," ","327","1219福壽","食品","0.23","0.05","-0.08","0.05","0.10","0.11"," ","50","0.46"," ","61.43","13.60","0.05"," "
" "," ","328","6431光麗-KY","生技醫療業","-0.36","0.77","-0.46","0.02","0.44","0.04"," ","30","0.45"," ","70.23","21.90","0.30"," "
" "," ","329","9935慶豐富","居家","-0.06","-0.27","-0.26","0.33","0.59","0.12"," ","30","0.45"," ","60.43","19.70","-0.10"," "
" "," ","330","2049上銀","電機","-0.67","0.07","-0.48","2.24","-0.11","-0.60"," ","10","0.45"," ","63.97","223.50","-6.00"," "
" "," ","331","1597直得","電機","0.11","0.23","-0.94","0.40","0.49","0.16"," ","30","0.45"," ","48.19","80.30","1.20"," "
" "," ","332","3673TPK-KY","光電","-0.57","-0.08","0.94","-0.10","-0.05","0.31"," ","50","0.45"," ","46.76","46.00","0.85"," "
" "," ","333","1473台南","紡織","0.29","0.03","0.10","0.13","0.03","-0.14"," ","10","0.44"," ","71.84","23.95","0.45"," "
" "," ","334","2201裕隆","汽車","0.00","0.17","0.18","-0.19","0.06","0.22"," ","50","0.44"," ","62.65","28.00","0.45"," "
" "," ","335","2208台船","航運","-0.66","0.75","0.66","0.03","-0.32","-0.02"," ","31","0.44"," ","57.24","21.60","0.10"," "
" "," ","336","4904遠傳","通信網路","0.14","0.15","0.18","-0.01","-0.07","0.04"," ","31","0.43"," ","93.24","94.10","1.40"," "
" "," ","337","2537聯上發","營建","0.13","0.16","0.00","0.32","0.11","-0.29"," ","10","0.43"," ","55.19","10.40","0.30"," "
" "," ","338","8443阿瘦","貿易百貨","0.04","0.03","0.03","0.12","0.07","0.14"," ","31","0.43"," ","68.75","11.80","0.00"," "
" "," ","339","1467南緯","紡織","0.04","0.37","0.02","-0.01","0.02","-0.01"," ","30","0.43"," ","65.99","7.10","0.01"," "
" "," ","340","2913農林","貿易百貨","-0.16","0.03","0.22","0.04","0.14","0.15"," ","50","0.42"," ","58.50","12.45","0.25"," "
" "," ","341","2434統懋","半導體","0.07","0.07","0.03","0.04","0.09","0.12"," ","50","0.42"," ","80.15","29.35","-0.10"," "
" "," ","342","2540愛山林","營建","-0.01","0.06","0.01","0.16","0.11","0.09"," ","10","0.42"," ","89.88","47.20","0.00"," "
" "," ","343","6988威力暘-創","創新板","0.53","-0.26","0.06","0.07","0.07","-0.05"," ","20","0.42"," ","79.16","14.30","0.50"," "
" "," ","344","5871中租-KY","其他","0.09","0.21","-0.01","-0.43","0.08","0.48"," ","50","0.42"," ","66.28","106.50","0.50"," "
" "," ","345","1453大將","營建","0.03","-0.02","0.01","0.01","0.00","0.38"," ","31","0.41"," ","75.97","12.40","0.10"," "
" "," ","346","1227佳格","食品","-0.07","0.10","0.23","0.00","0.01","0.14"," ","50","0.41"," ","67.81","30.75","0.75"," "
" "," ","347","2506太設","營建","0.00","0.16","0.01","0.02","0.17","0.05"," ","30","0.41"," ","76.22","9.05","0.32"," "
" "," ","348","2889國票金","金融","0.10","0.27","0.07","0.00","-0.04","0.01"," ","31","0.41"," ","74.89","16.55","0.50"," "
" "," ","349","1315達新","塑膠","0.00","0.00","0.00","0.00","0.41","0.00"," ","30","0.41"," ","80.73","63.80","-0.10"," "
" "," ","350","3060銘異","電腦週邊","-3.51","1.10","1.45","1.98","-0.76","0.14"," ","31","0.40"," ","15.76","34.80","1.45"," "
" "," ","351","1474弘裕","紡織","0.01","0.00","-0.04","0.26","0.14","0.03"," ","10","0.40"," ","59.00","10.10","0.10"," "
" "," ","352","2546根基","營建","0.09","0.30","0.00","0.00","0.01","0.00"," ","30","0.40"," ","61.88","83.80","0.40"," "
" "," ","353","2462良得電","電子零組件","-0.29","0.05","0.22","0.07","0.12","0.22"," ","50","0.39"," ","56.28","22.65","-0.20"," "
" "," ","354","2762世界健身-KY","運動","0.37","0.02","0.00","0.00","-0.03","0.03"," ","31","0.39"," ","86.57","73.00","-0.50"," "
" "," ","355","6770力積電","半導體","1.43","-1.44","2.89","-3.36","-0.83","1.70"," ","50","0.39"," ","51.15","75.50","0.50"," "
" "," ","356","2348海悅","其他","0.01","0.07","0.06","-0.10","0.24","0.10"," ","30","0.38"," ","71.47","81.90","-1.00"," "
" "," ","357","9942茂順","其他","-0.02","0.07","0.47","-0.04","-0.03","-0.07"," ","30","0.38"," ","52.41","115.50","0.00"," "
" "," ","358","2753八方雲集","觀光","-0.12","0.11","0.06","-0.37","0.95","-0.25"," ","30","0.38"," ","60.74","181.50","-2.00"," "
" "," ","359","6491晶碩","生技醫療業","0.54","0.63","0.20","-0.56","-0.07","-0.36"," ","30","0.38"," ","60.98","281.00","6.50"," "
" "," ","360","9925新保","其他","-0.05","0.00","0.02","0.17","0.17","0.07"," ","20","0.38"," ","69.42","40.80","0.15"," "
" "," ","361","1604聲寶","電器電纜","0.08","0.03","0.07","0.06","0.17","-0.04"," ","30","0.37"," ","58.18","25.05","-0.15"," "
" "," ","362","3504揚明光","光電","0.15","0.26","-0.36","-0.62","0.75","0.19"," ","30","0.37"," ","62.59","58.30","-1.30"," "
" "," ","363","1337再生-KY","塑膠","0.27","0.04","0.39","0.04","-0.55","0.18"," ","31","0.37"," ","46.78","6.25","-0.03"," "
" "," ","364","2887台新金","金融","0.11","0.20","0.02","-0.04","0.05","0.02"," ","30","0.36"," ","73.11","24.65","0.20"," "
" "," ","365","6443元晶","光電","3.80","-3.60","1.31","7.02","-6.61","-1.56"," ","31","0.36"," ","17.92","47.50","-1.90"," "
" "," ","366","4142國光生","生技醫療業","-0.23","-0.11","-0.22","0.68","-0.14","0.38"," ","31","0.36"," ","38.64","18.15","0.10"," "
" "," ","367","1702南僑","食品","0.26","-0.14","0.17","0.25","-0.13","-0.05"," ","31","0.36"," ","57.76","35.60","-0.05"," "
" "," ","368","6525捷敏-KY","半導體","-0.04","0.01","0.11","0.17","0.06","0.04"," ","10","0.35"," ","66.23","83.70","-1.30"," "
" "," ","369","1445大宇","紡織","0.37","-0.24","0.08","0.04","0.04","0.06"," ","41","0.35"," ","67.55","13.00","0.15"," "
" "," ","370","4108懷特","生技醫療業","0.04","0.01","0.00","0.08","0.13","0.08"," ","30","0.34"," ","29.73","13.40","0.05"," "
" "," ","371","1444力麗","紡織","0.07","0.06","0.03","-0.04","0.02","0.20"," ","50","0.34"," ","64.71","6.41","-0.07"," "
" "," ","372","4994傳奇","資訊服務","-0.37","0.00","-0.02","0.03","0.64","0.06"," ","30","0.34"," ","85.27","91.60","0.10"," "
" "," ","373","1531高林股","電機","0.04","0.26","-0.01","0.05","0.01","-0.01"," ","10","0.34"," ","62.76","12.90","-0.05"," "
" "," ","374","2358廷鑫","其他","0.00","0.00","0.30","0.00","0.01","0.03"," ","50","0.34"," ","27.56","",""," "
" "," ","375","2816旺旺保","金融","0.05","0.07","0.06","0.05","0.07","0.03"," ","30","0.33"," ","79.32","30.95","0.10"," "
" "," ","376","1808潤隆","營建","0.04","0.04","-0.15","0.03","0.30","0.06"," ","30","0.32"," ","78.95","30.70","0.35"," "
" "," ","377","3380明泰","通信網路","-0.84","-0.33","0.23","0.74","-0.46","0.98"," ","31","0.32"," ","68.14","36.15","-0.50"," "
" "," ","378","2349錸德","光電","-1.00","0.09","1.16","-0.76","0.13","0.69"," ","50","0.31"," ","26.64","15.80","1.40"," "
" "," ","379","1110東泥","水泥","0.09","0.11","0.05","-0.01","0.09","-0.02"," ","30","0.31"," ","93.84","15.10","-0.50"," "
" "," ","380","1236宏亞","食品","0.10","0.02","-0.02","0.05","0.16","0.00"," ","30","0.31"," ","83.26","27.10","-0.10"," "
" "," ","381","1438三地開發","營建","0.05","0.05","0.10","0.02","0.07","0.02"," ","30","0.31"," ","82.82","29.85","0.30"," "
" "," ","382","2890永豐金","金融","0.10","0.15","0.10","-0.01","0.00","-0.03"," ","30","0.31"," ","80.54","32.15","0.45"," "
" "," ","383","3501維熹","電子零組件","0.06","-0.03","0.01","-0.04","0.35","-0.04"," ","30","0.31"," ","53.40","48.55","-0.20"," "
" "," ","384","2020美亞","鋼鐵","-0.02","0.17","0.04","-0.14","0.20","0.06"," ","30","0.31"," ","50.25","24.20","0.30"," "
