" "," ","#","股票代號/名稱","類別","20260130","0206","0211","0226","0306","0313"," ","走 勢","總增減"," ","上週持有%","今日收盤價","今日漲跌"," "
" "," ","37","4722國精化","化學","-0.56","0.00","-0.44","6.36","-0.70","-1.32"," ","10","3.34"," ","55.56","185.50","8.50"," "
" "," ","38","1708東鹼","化學","0.84","0.76","0.30","0.50","0.59","0.34"," ","30","3.33"," ","46.03","39.30","0.85"," "
" "," ","39","2409友達","光電","-0.33","-1.21","1.67","-0.04","0.40","2.83"," ","50","3.32"," ","51.33","16.55","-0.70"," "
" "," ","40","3025星通","通信網路","4.31","-0.66","-0.32","-1.25","0.86","0.33"," ","30","3.27"," ","29.99","61.80","0.20"," "
" "," ","41","2467志聖","電子零組件","0.59","-0.09","0.29","0.21","2.59","-0.33"," ","30","3.26"," ","71.14","363.50","-1.50"," "
" "," ","42","1476儒鴻","紡織","-0.03","0.17","0.46","-0.08","3.29","-0.57"," ","30","3.24"," ","86.04","372.00","-6.00"," "
" "," ","43","3029零壹","資訊服務","0.92","0.22","0.04","0.39","1.39","0.25"," ","30","3.21"," ","45.79","115.00","-0.50"," "
" "," ","44","2442新美齊","營建","1.36","0.42","-0.03","-0.01","0.22","1.15"," ","50","3.11"," ","64.62","19.70","-0.25"," "
" "," ","45","6706惠特","光電","5.09","-1.08","-5.38","4.60","3.04","-3.18"," ","10","3.09"," ","28.16","127.50","3.50"," "
" "," ","46","2367燿華","電子零組件","0.95","2.68","-2.52","-1.28","0.92","2.33"," ","50","3.08"," ","34.43","72.60","-0.40"," "
" "," ","47","8464億豐","居家","-0.28","0.18","0.51","0.09","2.78","-0.35"," ","30","2.93"," ","87.52","386.00","-1.00"," "
" "," ","48","5234達興材料","光電","-0.44","1.43","0.39","1.43","0.02","0.09"," ","31","2.92"," ","64.93","394.50","-7.50"," "
" "," ","49","8081致新","半導體","1.19","0.56","-0.18","0.28","1.25","-0.21"," ","30","2.89"," ","41.37","241.50","2.50"," "
" "," ","50","2605新興","航運","2.87","-1.23","0.72","3.36","-0.73","-2.15"," ","10","2.84"," ","49.26","34.75","-0.75"," "
" "," ","51","3023信邦","電子零組件","1.00","0.54","0.65","0.29","-0.08","0.39"," ","31","2.79"," ","67.19","246.50","5.50"," "
" "," ","52","2243宏旭-KY","汽車","0.01","-0.19","0.00","0.66","0.87","1.43"," ","50","2.78"," ","48.28","15.60","0.30"," "
" "," ","53","4564元翎","電機","0.18","0.31","-0.19","0.85","1.02","0.54"," ","30","2.71"," ","41.48","20.05","-0.10"," "
" "," ","54","3665貿聯-KY","其他電子","0.14","-0.20","0.04","1.49","2.23","-1.02"," ","30","2.68"," ","62.11","1590.00","-45.00"," "
" "," ","55","8110華東","半導體","-0.15","1.95","0.02","-1.44","1.94","0.25"," ","30","2.57"," ","57.24","53.20","-0.50"," "
" "," ","56","4540全球傳動","電機","0.65","0.23","-0.51","1.00","1.29","-0.13"," ","30","2.53"," ","38.36","48.60","0.40"," "
" "," ","57","3010華立","電子通路","1.08","-0.17","0.30","0.42","-0.11","0.99"," ","31","2.51"," ","64.92","130.50","0.50"," "
" "," ","58","6691洋基工程","其他電子","0.38","0.47","0.94","0.18","0.36","0.16"," ","30","2.49"," ","70.51","618.00","-18.00"," "
" "," ","59","2461光群雷","其他電子","0.15","0.07","0.16","0.01","-0.14","2.24"," ","31","2.49"," ","42.01","15.45","0.05"," "
" "," ","60","2323中環","光電","0.18","-0.44","0.21","1.17","0.51","0.86"," ","31","2.49"," ","45.72","10.50","-0.90"," "
" "," ","61","2342茂矽","半導體","0.57","1.18","-0.35","0.63","0.15","0.24"," ","31","2.42"," ","38.71","30.75","-0.55"," "
" "," ","62","7795長廣","電子零組件","0.67","-1.25","0.00","0.97","1.29","0.74"," ","30","2.42"," ","75.65","400.00","11.50"," "
" "," ","63","6243迅杰","半導體","1.24","-0.12","0.18","0.11","1.02","-0.03"," ","30","2.40"," ","26.94","32.15","-0.55"," "
" "," ","64","2236百達-KY","汽車","0.02","0.60","0.56","0.12","0.39","0.70"," ","50","2.39"," ","76.38","113.00","-0.50"," "
" "," ","65","1711永光","化學","-0.50","-0.50","-0.95","1.50","1.25","1.55"," ","31","2.35"," ","49.42","32.30","2.90"," "
" "," ","66","6443元晶","光電","0.40","3.80","-3.60","1.31","7.02","-6.61"," ","30","2.32"," ","19.48","50.60","-0.40"," "
" "," ","67","9136巨騰-DR","存託憑證","0.56","0.27","-0.15","-0.69","0.26","2.01"," ","50","2.26"," ","64.65","9.21","-0.24"," "
" "," ","68","6477安集","光電","-0.14","1.27","-1.02","1.21","-0.58","1.51"," ","31","2.25"," ","45.36","39.50","-0.15"," "
" "," ","69","6789采鈺","半導體","0.68","0.25","0.79","0.22","0.92","-0.64"," ","30","2.22"," ","77.36","345.50","-7.50"," "
" "," ","70","2006東和鋼鐵","鋼鐵","0.07","0.06","0.22","0.09","1.00","0.75"," ","30","2.19"," ","81.94","77.70","-3.30"," "
" "," ","71","6456GIS-KY","光電","-0.65","-0.23","0.51","0.66","1.08","0.75"," ","30","2.12"," ","54.27","63.00","-1.30"," "
" "," ","72","3592瑞鼎","半導體","2.55","-0.11","-0.35","0.04","0.84","-0.86"," ","30","2.11"," ","39.57","219.00","-1.00"," "
" "," ","73","2460建通","電子零組件","0.75","0.21","-0.24","-0.16","0.50","1.00"," ","50","2.06"," ","62.88","23.75","0.65"," "
" "," ","74","3026禾伸堂","電子零組件","-0.88","0.53","-0.27","2.84","0.21","-0.39"," ","10","2.04"," ","41.04","108.00","2.50"," "
" "," ","75","3040遠見","其他","0.50","0.45","0.67","0.01","0.18","0.22"," ","50","2.03"," ","69.28","48.55","4.15"," "
" "," ","76","3042晶技","電子零組件","0.21","-0.34","0.40","1.31","0.47","-0.05"," ","10","2.00"," ","58.76","93.50","1.40"," "
" "," ","77","6271同欣電","半導體","1.45","0.91","-0.44","4.04","-3.28","-0.73"," ","31","1.95"," ","52.35","150.00","0.50"," "
" "," ","78","8028昇陽半導體","半導體","-1.30","-1.25","-0.37","2.34","3.14","-0.62"," ","30","1.94"," ","36.72","189.00","15.50"," "
" "," ","79","2883開發金","金融","0.28","0.36","0.51","0.64","0.12","0.03"," ","10","1.94"," ","65.54","20.10","0.10"," "
" "," ","80","3702大聯大","電子通路","0.23","0.11","0.14","0.54","0.47","0.39"," ","10","1.88"," ","83.00","74.50","1.00"," "
" "," ","81","1560中砂","電機","-0.50","0.68","1.13","2.38","-0.49","-1.35"," ","10","1.85"," ","66.57","460.00","4.00"," "
" "," ","82","911608明輝-DR","存託憑證","0.08","0.05","0.03","0.15","0.10","1.44"," ","31","1.85"," ","25.96","3.03","0.03"," "
" "," ","83","3535晶彩科","光電","-0.99","3.53","-2.72","5.18","1.82","-4.99"," ","10","1.83"," ","40.44","126.00","2.00"," "
" "," ","84","2867三商壽","金融","0.39","0.26","0.46","0.43","0.26","0.03"," ","10","1.83"," ","82.50","7.90","-0.02"," "
" "," ","85","2368金像電","電子零組件","1.59","0.63","-0.40","0.24","-1.18","0.93"," ","31","1.81"," ","77.78","935.00","24.00"," "
" "," ","86","2049上銀","電機","0.76","-0.67","0.07","-0.48","2.24","-0.11"," ","30","1.81"," ","64.57","238.50","-5.50"," "
" "," ","87","2382廣達","電腦週邊","0.27","-0.13","0.44","0.60","0.56","0.05"," ","10","1.79"," ","83.43","289.00","0.50"," "
" "," ","88","2903遠百","貿易百貨","0.13","0.60","0.36","0.11","0.12","0.47"," ","50","1.79"," ","78.60","23.25","0.10"," "
" "," ","89","5519隆大","營建","0.06","-0.02","0.10","-0.10","0.51","1.21"," ","50","1.76"," ","60.44","33.90","-1.40"," "
" "," ","90","912000晨訊科-DR","存託憑證","1.00","0.00","0.54","0.08","0.09","0.04"," ","30","1.75"," ","29.97","2.61","-0.02"," "
" "," ","91","3596智易","通信網路","-0.52","-0.54","0.79","0.39","0.64","0.97"," ","50","1.73"," ","73.38","210.00","4.50"," "
" "," ","92","1712興農","化學","0.37","0.08","0.20","0.00","0.55","0.52"," ","30","1.72"," ","59.47","46.15","-0.90"," "
" "," ","93","3708上緯投控","綠能","0.01","1.44","-0.44","0.60","-2.69","2.80"," ","31","1.72"," ","54.23","130.00","1.50"," "
" "," ","94","4536拓凱","運動","-0.09","-0.08","0.17","0.36","0.83","0.51"," ","30","1.70"," ","59.51","159.00","-2.00"," "
" "," ","95","8150南茂","半導體","-0.13","1.58","-0.11","1.04","-0.29","-0.39"," ","10","1.70"," ","66.91","60.50","-0.60"," "
" "," ","96","3714富采","光電","-0.20","0.35","-0.17","0.71","0.31","0.69"," ","31","1.69"," ","44.95","42.75","-0.90"," "
" "," ","97","3583辛耘","半導體","0.15","-0.78","0.08","1.02","0.59","0.61"," ","31","1.67"," ","52.38","384.00","4.00"," "
" "," ","98","6164華興","光電","0.14","0.16","0.39","0.50","-0.32","0.80"," ","31","1.67"," ","23.22","12.55","0.65"," "
" "," ","99","5244弘凱","光電","0.11","0.01","-0.09","0.80","0.10","0.72"," ","31","1.65"," ","48.86","36.85","2.35"," "
" "," ","100","6426統新","通信網路","0.48","1.82","4.21","-1.31","-1.34","-2.22"," ","10","1.64"," ","40.80","142.00","12.50"," "
" "," ","101","6215和椿","其他電子","-0.03","-0.34","-0.02","0.44","1.06","0.53"," ","30","1.64"," ","33.50","111.50","4.00"," "
" "," ","102","4440宜新實業","紡織","0.21","0.21","0.55","0.12","0.26","0.27"," ","50","1.62"," ","54.82","18.05","0.35"," "
" "," ","103","1101台泥","水泥","0.39","0.37","0.25","0.35","0.07","0.18"," ","31","1.61"," ","54.87","24.60","-0.50"," "
" "," ","104","4916事欣科","電腦週邊","2.56","-2.90","-0.94","4.10","-2.20","0.98"," ","31","1.60"," ","28.42","60.70","-0.40"," "
" "," ","105","3311閎暉","通信網路","0.00","0.58","0.00","0.14","0.63","0.25"," ","30","1.60"," ","53.78","31.60","-0.25"," "
" "," ","106","3717聯嘉投控","汽車","0.07","0.50","0.07","0.10","0.47","0.39"," ","30","1.60"," ","43.98","19.00","0.10"," "
" "," ","107","2010春源","鋼鐵","0.18","0.39","0.20","0.27","0.16","0.40"," ","31","1.60"," ","71.57","24.20","0.40"," "
" "," ","108","6024群益期","金融","0.21","0.01","0.01","0.03","0.59","0.73"," ","50","1.58"," ","66.86","56.00","0.60"," "
" "," ","109","3454晶睿","光電","0.51","-0.01","-0.95","0.85","0.94","0.24"," ","30","1.58"," ","70.11","99.40","0.00"," "
" "," ","110","2363矽統","半導體","0.32","-0.32","0.25","0.08","0.71","0.53"," ","30","1.57"," ","32.45","50.60","-0.40"," "
" "," ","111","3532台勝科","半導體","1.14","0.59","0.60","-0.58","-0.60","0.40"," ","31","1.55"," ","87.50","126.00","0.00"," "
" "," ","112","911622泰聚亨-DR","存託憑證","0.02","1.28","0.04","0.01","0.18","0.02"," ","30","1.55"," ","49.76","3.98","-0.15"," "
" "," ","113","1714和桐","化學","0.41","0.33","0.14","0.64","0.13","-0.11"," ","10","1.54"," ","61.03","9.23","0.06"," "
" "," ","114","6197佳必琪","電子零組件","-0.56","-0.16","-0.15","0.68","0.37","1.36"," ","31","1.54"," ","47.33","175.50","4.50"," "
" "," ","115","6834天二科技","電子零組件","0.64","0.05","0.01","0.09","0.62","0.13"," ","30","1.54"," ","65.39","28.35","0.35"," "
" "," ","116","3576聯合再生","光電","0.61","1.59","-1.43","2.26","-1.17","-0.32"," ","31","1.54"," ","38.90","24.00","0.40"," "
" "," ","117","5434崇越","電子通路","0.09","0.34","0.11","0.88","-0.07","0.19"," ","31","1.54"," ","54.41","331.50","-1.00"," "
" "," ","118","6136富爾特","通信網路","0.01","0.05","0.46","0.03","0.37","0.59"," ","50","1.51"," ","43.26","23.75","-0.05"," "
" "," ","119","3591艾笛森","光電","0.17","0.21","0.46","0.07","0.54","0.05"," ","30","1.50"," ","54.09","20.10","1.80"," "
" "," ","120","6415矽力*-KY","半導體","-0.14","0.08","0.46","-0.01","0.46","0.64"," ","50","1.49"," ","78.06","280.00","8.00"," "
" "," ","121","8213志超","電子零組件","0.43","0.15","-0.07","0.66","0.69","-0.38"," ","30","1.48"," ","48.93","33.60","-0.95"," "
" "," ","122","4934太極","光電","0.40","0.46","-0.47","1.41","-0.62","0.30"," ","31","1.48"," ","34.27","18.65","-0.45"," "
" "," ","123","6449鈺邦","電子零組件","-0.03","0.07","0.02","-0.03","1.30","0.14"," ","30","1.47"," ","72.45","160.50","-0.50"," "
" "," ","124","3033威健","電子通路","-0.11","-0.64","1.06","1.04","0.21","-0.10"," ","10","1.46"," ","32.90","30.40","0.05"," "
" "," ","125","2250IKKA-KY","汽車","1.14","1.13","-2.27","1.48","-0.08","0.05"," ","31","1.45"," ","51.89","64.10","-1.20"," "
" "," ","126","4576大銀微系統","電機","0.39","-0.63","0.16","0.76","-0.41","1.18"," ","31","1.45"," ","64.78","121.50","-1.00"," "
" "," ","127","3036文曄","電子通路","0.38","-0.03","0.38","0.30","0.39","0.03"," ","30","1.45"," ","89.87","235.50","4.00"," "
" "," ","128","6446藥華藥","生技醫療業","1.67","0.67","0.05","-0.23","-0.41","-0.32"," ","31","1.43"," ","55.27","657.00","-7.00"," "
" "," ","129","2413環科","電子零組件","-0.16","-0.01","-0.17","5.69","-3.33","-0.61"," ","31","1.41"," ","59.27","46.25","-0.90"," "
" "," ","130","6949沛爾生醫-創","創新板","-0.44","0.50","0.77","0.04","0.41","0.12"," ","30","1.40"," ","71.56","574.00","-3.00"," "
" "," ","131","6224聚鼎","電子零組件","0.00","0.59","0.01","0.55","0.20","0.05"," ","10","1.40"," ","35.65","40.80","0.10"," "
" "," ","132","2208台船","航運","0.93","-0.66","0.75","0.66","0.03","-0.32"," ","10","1.39"," ","57.26","21.50","-0.15"," "
" "," ","133","3003健和興","電子零組件","0.22","0.05","-0.04","0.23","0.59","0.33"," ","30","1.38"," ","56.98","50.30","-1.20"," "
" "," ","134","3419譁裕","通信網路","0.28","0.39","0.27","-0.09","0.15","0.38"," ","50","1.38"," ","31.92","14.85","-0.85"," "
" "," ","135","2488漢平","其他電子","1.12","-0.25","-0.18","0.15","0.44","0.09"," ","30","1.37"," ","49.63","47.60","-0.10"," "
" "," ","136","6405悅城","光電","-1.43","0.67","0.56","0.84","0.45","0.27"," ","10","1.36"," ","53.95","30.85","-0.60"," "
" "," ","137","8016矽創","半導體","-0.39","-0.42","-0.18","1.45","0.62","0.27"," ","10","1.35"," ","40.37","201.00","3.00"," "
" "," ","138","3533嘉澤","電子零組件","0.33","-0.17","0.40","0.50","0.13","0.16"," ","31","1.35"," ","63.79","1750.00","-55.00"," "
" "," ","139","1540喬福","電機","0.75","0.11","0.08","0.00","-0.16","0.56"," ","31","1.34"," ","33.66","22.60","-0.20"," "
" "," ","140","6670復盛應用","運動","0.16","0.04","0.19","0.14","0.12","0.67"," ","31","1.32"," ","79.06","276.00","4.50"," "
" "," ","141","2603長榮","航運","-0.07","-0.29","-0.03","0.62","0.54","0.55"," ","31","1.32"," ","67.27","207.50","-4.00"," "
" "," ","142","2897王道銀行","金融","0.13","0.22","0.37","0.06","0.20","0.34"," ","50","1.32"," ","84.20","9.93","-0.05"," "
" "," ","143","2022聚亨","鋼鐵","0.17","-0.04","0.37","0.27","0.36","0.19"," ","30","1.32"," ","38.83","9.05","0.00"," "
" "," ","144","6988威力暘-創","創新板","0.84","0.53","-0.26","0.06","0.07","0.07"," ","40","1.31"," ","79.21","15.75","0.95"," "
" "," ","145","2401凌陽","半導體","0.55","-0.01","0.05","0.40","0.19","0.12"," ","10","1.30"," ","35.89","20.90","-0.40"," "
" "," ","146","5515建國","營建","0.03","0.48","-0.02","0.13","0.18","0.49"," ","50","1.29"," ","68.60","35.70","-0.40"," "
" "," ","147","2609陽明","航運","-0.09","-0.05","-0.02","1.00","0.35","0.09"," ","10","1.28"," ","59.38","59.20","-2.90"," "
" "," ","148","2069運錩","鋼鐵","0.04","0.53","0.43","0.02","0.09","0.16"," ","50","1.27"," ","60.89","19.15","0.10"," "
" "," ","149","1538正峰","電機","0.00","0.00","1.28","0.23","-0.09","-0.16"," ","10","1.26"," ","78.95","17.65","0.15"," "
" "," ","150","2337旺宏","半導體","3.88","-2.34","6.67","-3.67","0.03","-3.33"," ","30","1.24"," ","51.34","108.50","9.50"," "
" "," ","151","1437勤益控","其他","0.11","0.30","0.44","0.04","0.27","0.06"," ","30","1.22"," ","79.29","31.40","-0.05"," "
" "," ","152","4755三福化","化學","0.32","-0.40","-0.10","0.82","0.36","0.22"," ","10","1.22"," ","72.87","169.50","15.00"," "
" "," ","153","8101華冠","通信網路","0.00","-0.01","0.00","0.02","0.00","1.20"," ","31","1.21"," ","81.60","15.00","0.00"," "
" "," ","154","1409新纖","紡織","0.14","0.08","0.21","0.35","-0.12","0.54"," ","31","1.20"," ","65.52","16.45","0.65"," "
" "," ","155","6515穎崴","半導體","-0.21","-0.12","0.11","0.08","-0.44","1.78"," ","31","1.20"," ","55.96","6285.00","-45.00"," "
" "," ","156","2420新巨","電子零組件","0.31","0.25","0.05","0.37","0.38","-0.17"," ","30","1.19"," ","49.73","50.90","0.00"," "
" "," ","157","5269祥碩","半導體","2.56","-1.17","0.16","0.51","-0.26","-0.62"," ","10","1.18"," ","64.17","1225.00","0.00"," "
" "," ","158","4770上品","化學","-1.10","0.00","0.00","1.07","0.00","1.21"," ","31","1.18"," ","65.48","258.50","-7.50"," "
" "," ","159","2211長榮鋼","鋼鐵","0.16","0.26","-0.25","0.57","0.12","0.32"," ","31","1.18"," ","82.89","103.00","1.50"," "
" "," ","160","3056富華新","營建","0.12","0.22","0.03","0.07","0.15","0.59"," ","50","1.18"," ","30.30","14.95","-0.25"," "
" "," ","161","4961天鈺","半導體","0.58","0.03","0.21","-0.23","-0.01","0.60"," ","50","1.18"," ","41.05","144.50","1.00"," "
" "," ","162","5607遠雄港","航運","-0.08","0.09","-0.07","0.97","0.48","-0.22"," ","10","1.17"," ","74.73","49.25","-0.95"," "
" "," ","163","9902台火","其他","0.43","-0.54","0.45","-0.09","0.19","0.71"," ","50","1.15"," ","55.84","14.80","-0.20"," "
" "," ","164","2404漢唐","其他電子","-2.04","-0.04","0.18","1.04","2.37","-0.37"," ","30","1.14"," ","56.53","1010.00","-55.00"," "
" "," ","165","5471松翰","半導體","-0.51","0.21","-0.27","0.79","0.10","0.82"," ","31","1.14"," ","31.74","41.40","-1.50"," "
" "," ","166","6278台表科","光電","-0.94","-0.69","0.61","1.56","0.39","0.20"," ","10","1.13"," ","65.69","100.00","0.00"," "
" "," ","167","9906欣巴巴","營建","0.05","0.21","0.44","-0.01","0.36","0.07"," ","30","1.12"," ","77.29","41.70","-0.30"," "
" "," ","168","2614東森","其他","0.14","0.04","0.04","0.13","0.15","0.61"," ","50","1.11"," ","46.67","21.00","0.05"," "
" "," ","169","3530晶相光","半導體","0.56","-0.53","0.53","-0.52","0.52","0.54"," ","50","1.10"," ","57.21","59.10","0.30"," "
" "," ","170","1732毛寶","化學","4.71","-2.99","-0.12","-0.43","0.00","-0.07"," ","30","1.10"," ","47.51","26.35","0.00"," "
" "," ","171","5706鳳凰","觀光","0.11","0.00","0.50","0.71","-0.45","0.21"," ","31","1.08"," ","39.94","51.10","-0.10"," "
" "," ","172","3043科風","其他電子","1.11","-0.04","-0.02","0.02","0.01","-0.01"," ","10","1.07"," ","16.94","21.35","0.05"," "
" "," ","173","1590亞德客-KY","電機","-0.06","0.10","0.15","0.40","0.17","0.31"," ","31","1.07"," ","71.84","1020.00","-10.00"," "
" "," ","174","3437榮創","光電","-0.78","0.43","-0.48","-0.32","0.12","2.08"," ","50","1.05"," ","25.86","19.40","1.75"," "
" "," ","175","3543州巧","光電","-2.75","-0.91","-0.52","5.09","0.35","-0.22"," ","10","1.04"," ","59.08","51.50","3.40"," "
" "," ","176","4551智伸科","汽車","0.07","-0.02","0.38","0.35","0.15","0.11"," ","10","1.04"," ","79.37","121.50","0.50"," "
" "," ","177","2345智邦","通信網路","-0.12","-0.07","0.93","-0.24","0.40","0.14"," ","30","1.04"," ","71.33","1420.00","-85.00"," "
" "," ","178","8222寶一","電機","0.40","0.58","0.14","0.55","-0.77","0.14"," ","31","1.04"," ","35.47","37.70","-0.25"," "
" "," ","179","8249菱光","電子零組件","0.46","-0.43","-0.40","0.63","0.13","0.65"," ","31","1.04"," ","57.78","50.90","-0.40"," "
" "," ","180","3031佰鴻","光電","0.25","0.31","-0.24","0.11","-0.16","0.76"," ","31","1.03"," ","60.51","21.35","0.60"," "
" "," ","181","2385群光","電子零組件","-0.17","0.17","0.00","0.15","0.32","0.56"," ","50","1.03"," ","76.53","124.00","0.00"," "
" "," ","182","1316上曜","營建","1.37","-0.35","-0.20","0.09","-0.24","0.36"," ","31","1.03"," ","39.14","12.80","-0.15"," "
" "," ","183","3002歐格","電腦週邊","0.40","0.06","0.59","0.05","-0.06","-0.02"," ","31","1.02"," ","65.66","20.40","0.10"," "
" "," ","184","9910豐泰","運動","0.06","-0.07","-0.04","-0.06","1.29","-0.17"," ","30","1.01"," ","90.76","83.80","-3.00"," "
" "," ","185","1721三晃","化學","0.04","0.08","0.32","0.00","0.26","0.31"," ","50","1.01"," ","35.82","18.95","1.70"," "
" "," ","186","2617台航","航運","0.04","-0.12","-0.18","0.08","0.43","0.75"," ","50","1.00"," ","62.16","31.65","-1.10"," "
" "," ","187","2347聯強","電子通路","0.22","0.11","0.22","0.30","0.09","0.06"," ","10","1.00"," ","86.90","70.20","0.30"," "
" "," ","188","2630亞航","航運","-0.83","-0.24","0.28","1.26","0.27","0.24"," ","10","0.98"," ","66.13","49.55","0.20"," "
" "," ","189","1473台南","紡織","0.37","0.29","0.03","0.10","0.13","0.03"," ","30","0.95"," ","71.98","24.40","0.00"," "
" "," ","190","3011今皓","電子零組件","-1.13","-0.42","-0.01","-0.19","-0.44","3.14"," ","31","0.95"," ","31.80","12.30","-0.10"," "
" "," ","191","9942茂順","其他","0.49","-0.02","0.07","0.47","-0.04","-0.03"," ","31","0.94"," ","52.48","116.50","0.50"," "
" "," ","192","2009第一銅","鋼鐵","4.52","-5.19","0.22","0.81","0.17","0.40"," ","31","0.93"," ","59.69","42.45","-0.80"," "
" "," ","193","2430燦坤","電子通路","-0.02","0.34","0.17","0.10","0.26","0.08"," ","30","0.93"," ","63.98","22.75","-0.05"," "
" "," ","194","1460宏遠","紡織","0.14","0.00","0.14","0.05","0.32","0.28"," ","30","0.93"," ","69.31","6.80","-0.04"," "
