排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 800張 以下 (%),800張 以下 增減,持股 1千張 以下 (%),1千張 以下 增減,持股 超過 1千張 (%),超過 1千張 增減
301,4542,科嶠,252.5,1.5,0.6,26W34,08/21,66.2,0.08,79.3,0.06,20.7,-0.06
302,3349,寶德,24.2,0.75,3.2,26W34,08/21,67.0,0.0,79.3,0.0,20.7,0.0
303,3715,定穎投控,107.0,-2.5,-2.28,26W34,08/21,76.6,-0.43,79.2,-0.13,20.8,0.13
304,00924,復華S&P500成長,32.93,-0.28,-0.84,26W34,08/21,78.6,0.36,79.1,0.36,20.9,-0.36
305,6799,來頡,79.1,-0.1,-0.13,26W34,08/21,74.9,-0.03,78.9,-0.03,21.1,0.03
306,6752,叡揚,100.5,0.5,0.5,26W34,08/21,73.9,0.0,78.9,0.0,21.1,0.0
307,6909,創控,40.0,-0.4,-0.99,26W34,08/21,73.6,0.11,78.9,0.11,21.1,-0.11
308,5315,光聯,19.3,0.1,0.52,26W34,08/21,76.3,0.06,78.8,1.0,21.2,-1.0
309,00960,野村全球航運龍頭,21.33,0.44,2.11,26W34,08/21,78.8,-4.7,78.8,-8.16,21.2,8.16
310,00712,復華富時不動產,8.89,-0.05,-0.56,26W34,08/21,76.8,-0.03,78.7,0.06,21.3,-0.06
311,00991A,主動復華未來50,17.52,-0.39,-2.18,26W34,08/21,77.7,1.79,78.7,1.79,21.3,-1.79
312,4906,正文,34.6,0.3,0.87,26W34,08/21,76.8,0.77,78.7,0.96,21.3,-0.96
313,1312A,國喬特,20.95,0.0,0.0,26W34,08/21,73.9,0.0,78.6,0.0,21.4,0.0
314,6462,神盾,100.0,1.5,1.52,26W34,08/21,77.5,1.52,78.5,-0.27,21.5,0.27
315,00864B,中信美國公債0-1,46.13,0.02,0.04,26W34,08/21,77.6,3.83,78.4,1.99,21.6,-1.99
316,8033,雷虎,185.5,-2.0,-1.07,26W34,08/21,75.6,2.77,78.4,1.77,21.6,-1.77
317,9110,越南控-DR,3.11,0.0,0.0,26W34,08/21,72.1,-0.05,78.4,-0.05,21.6,0.05
318,00713,元大台灣高息低波,61.55,0.4,0.65,26W34,08/21,77.8,0.1,78.4,0.2,21.6,-0.2
319,3607,谷崧,14.05,0.05,0.36,26W34,08/21,74.0,-0.08,78.4,-0.08,21.6,0.08
320,5289,宜鼎,1560.0,70.0,4.7,26W34,08/21,76.5,0.07,78.3,-0.78,21.7,0.78
321,4714,永捷,10.75,0.2,1.9,26W34,08/21,76.3,0.36,78.3,0.78,21.7,-0.78
322,8936,國統,51.1,0.1,0.2,26W34,08/21,74.8,0.94,78.3,0.95,21.7,-0.95
323,00401A,主動摩根台灣鑫收,13.34,-0.01,-0.07,26W34,08/21,77.8,-0.93,78.3,-1.68,21.7,1.68
324,8066,來思達,14.7,0.0,0.0,26W34,08/21,72.8,0.02,78.2,0.0,21.8,0.0
325,6438,迅得,144.0,0.5,0.35,26W34,08/21,71.5,-0.09,78.2,-0.04,21.8,0.04
326,3587,閎康,244.0,0.5,0.21,26W34,08/21,73.1,-1.19,78.2,0.0,21.8,0.0
327,6411,晶焱,78.1,-0.8,-1.01,26W34,08/21,73.5,0.05,78.1,0.0,21.9,0.0
328,3540,曜越,23.8,2.15,9.93,26W34,08/21,78.1,0.94,78.1,-0.04,21.9,0.04
329,4971,IET-KY,588.0,8.0,1.38,26W34,08/21,75.9,0.12,78.0,0.12,22.0,-0.12
330,8176,智捷,9.95,0.0,0.0,26W34,08/21,74.1,-0.05,78.0,-0.05,22.0,0.05
331,3710,連展投控,5.25,0.0,0.0,26W34,08/21,76.7,-0.03,77.9,-0.03,22.1,0.03
332,6657,華安,30.6,0.35,1.16,26W34,08/21,74.6,-0.01,77.9,-0.01,22.1,0.01
