排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 800張 以下 (%),800張 以下 增減,持股 1千張 以下 (%),1千張 以下 增減,持股 超過 1千張 (%),超過 1千張 增減
601,6782,視陽,241.5,-2.0,-0.82,26W35,08/28,63.8,-0.73,66.5,-2.3,33.5,2.3
602,2230,泰茂,23.0,-0.45,-1.92,26W35,08/28,61.3,0.0,66.5,0.0,33.5,0.0
603,2340,台亞,34.25,0.05,0.15,26W35,08/28,65.5,-0.38,66.5,-0.6,33.5,0.6
604,3485,敘豐,234.0,3.0,1.3,26W35,08/28,62.0,0.0,66.5,0.0,33.5,0.0
605,00945B,凱基美國非投等債,14.38,-0.06,-0.42,26W35,08/28,64.9,-0.33,66.4,-0.55,33.6,0.55
606,00662,富邦NASDAQ,120.05,0.2,0.17,26W35,08/28,66.0,0.43,66.4,0.44,33.6,-0.44
607,2355,敬鵬,44.5,0.1,0.23,26W35,08/28,65.2,-0.79,66.4,-0.99,33.6,0.99
608,6176,瑞儀,93.1,-2.4,-2.51,26W35,08/28,64.1,3.63,66.4,2.84,33.6,-2.84
609,8114,振樺電,195.0,-2.5,-1.27,26W35,08/28,62.6,-0.02,66.4,0.03,33.6,-0.03
610,8289,泰藝,46.35,-0.65,-1.38,26W35,08/28,63.8,0.0,66.4,0.0,33.6,0.0
611,4939,亞電,92.8,6.2,7.16,26W35,08/28,64.6,-6.51,66.4,-6.45,33.6,6.45
612,2486,一詮,261.0,2.0,0.77,26W35,08/28,63.8,0.49,66.4,0.11,33.6,-0.11
613,4102,永日,19.65,0.5,2.61,26W35,08/28,59.9,-0.03,66.4,-0.01,33.6,0.01
614,2342,茂矽,40.55,0.4,1.0,26W35,08/28,64.6,0.08,66.3,0.6,33.7,-0.6
615,1813,寶利徠,11.65,-0.1,-0.85,26W35,08/28,62.4,0.0,66.3,0.0,33.7,0.0
616,4174,浩鼎,26.15,-0.25,-0.95,26W35,08/28,62.7,0.05,66.3,0.78,33.7,-0.78
617,6148,驊宏資,28.3,0.05,0.18,26W35,08/28,66.3,0.0,66.3,0.0,33.7,0.0
618,2731,雄獅,145.0,0.5,0.35,26W35,08/28,62.4,0.0,66.3,0.0,33.7,0.0
619,6643,M31,437.0,-5.5,-1.24,26W35,08/28,66.2,0.0,66.2,0.0,33.8,0.0
620,1760,寶齡富錦,58.3,-0.3,-0.51,26W35,08/28,64.1,-0.02,66.1,0.0,33.9,0.0
621,3027,盛達,18.35,-0.2,-1.08,26W35,08/28,66.1,0.0,66.1,0.0,33.9,0.0
622,6158,禾昌,16.5,0.0,0.0,26W35,08/28,62.7,0.03,66.1,0.0,33.9,0.0
623,1514,亞力,105.0,0.0,0.0,26W35,08/28,64.8,-0.14,66.1,-1.09,33.9,1.09
624,6138,茂達,297.0,1.5,0.51,26W35,08/28,60.0,0.0,66.0,0.0,34.0,0.0
625,6796,晉弘,61.6,-0.9,-1.44,26W35,08/28,63.9,0.0,66.0,0.0,34.0,0.0
626,5484,慧友,40.2,-0.35,-0.86,26W35,08/28,64.6,0.02,66.0,0.02,34.0,-0.02
627,6492,生華科,34.95,-0.05,-0.14,26W35,08/28,63.6,0.76,66.0,0.76,34.0,-0.76
628,3550,聯穎,24.3,0.4,1.67,26W35,08/28,63.5,-0.1,65.9,-0.1,34.1,0.1
629,3466,德晉,24.5,-0.3,-1.21,26W35,08/28,63.6,-0.06,65.9,-0.06,34.1,0.06
