排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 800張 以下 (%),800張 以下 增減,持股 1千張 以下 (%),1千張 以下 增減,持股 超過 1千張 (%),超過 1千張 增減
901,2459,敦吉,65.8,-0.2,-0.3,26W33,08/14,57.3,0.79,58.0,0.0,42.0,0.0
902,4543,萬在,31.65,-0.45,-1.4,26W33,08/14,56.3,0.01,58.0,0.01,42.0,-0.01
903,6015,宏遠證,16.45,0.5,3.13,26W33,08/14,55.9,-0.08,58.0,0.18,42.0,-0.18
904,9919,康那香,13.85,-0.15,-1.07,26W33,08/14,56.6,-0.2,58.0,0.72,42.0,-0.72
905,1515,力山,33.55,3.05,10.0,26W33,08/14,54.5,-0.15,57.9,-0.61,42.1,0.61
906,911622,泰聚亨-DR,3.52,-0.2,-5.38,26W33,08/14,57.8,0.0,57.8,0.0,42.2,0.0
907,5015,華祺,21.8,-0.25,-1.13,26W33,08/14,56.2,0.0,57.8,0.0,42.2,0.0
908,6913,鴻呈,148.0,-1.5,-1.0,26W33,08/14,51.4,0.03,57.7,0.02,42.3,-0.02
909,00686R,群益臺灣加權反1,0.99,0.0,0.0,26W33,08/14,54.9,2.47,57.6,1.99,42.4,-1.99
910,1309,台達化,12.95,-0.05,-0.38,26W33,08/14,56.2,-0.34,57.6,0.16,42.4,-0.16
911,6770,力積電,78.4,3.5,4.67,26W33,08/14,56.6,-3.12,57.6,-2.97,42.4,2.97
912,8935,邦泰,18.25,0.45,2.53,26W33,08/14,53.6,0.0,57.5,0.0,42.5,0.0
913,3357,臺慶科,228.5,-25.0,-9.86,26W33,08/14,54.5,-1.21,57.5,0.26,42.5,-0.26
914,3501,維熹,40.2,0.45,1.13,26W33,08/14,56.8,0.0,57.5,0.0,42.5,0.0
915,4552,力達-KY,17.65,0.1,0.57,26W33,08/14,55.9,0.0,57.5,0.0,42.5,0.0
916,1809,中釉,40.15,-0.2,-0.5,26W33,08/14,55.9,-0.47,57.5,0.0,42.5,0.0
917,3135,凌航,164.0,-5.0,-2.96,26W33,08/14,52.9,0.86,57.5,1.68,42.5,-1.68
918,3312,弘憶股,55.1,-1.7,-2.99,26W33,08/14,57.0,-0.1,57.5,-0.11,42.5,0.11
919,8183,精星,30.05,-0.45,-1.48,26W33,08/14,56.7,0.8,57.4,0.8,42.6,-0.8
920,4946,辣椒,81.0,0.5,0.62,26W33,08/14,57.4,0.0,57.4,0.0,42.6,0.0
