排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 100張 以下 (%),100張 以下 增減,持股 200張 以下 (%),200張 以下 增減,持股 400張 以下 (%),400張 以下 增減,持股 600張 以下 (%),600張 以下 增減
1201,5287,數字,155.0,1.5,0.98,26W34,08/21,32.9,-0.13,37.8,-0.16,41.2,0.12,47.2,0.12
1202,00665L,富邦恒生國企正2,9.69,-0.05,-0.51,26W34,08/21,19.4,-0.19,30.1,-0.36,41.2,0.0,47.3,-0.36
1203,1342,八貫,103.0,-1.0,-0.96,26W34,08/21,32.6,0.05,36.7,-0.09,41.1,0.25,43.1,-1.88
1204,9927,泰銘,69.3,-0.1,-0.14,26W34,08/21,33.7,0.08,37.1,-0.03,41.1,0.0,42.9,0.0
1205,2916,滿心,40.25,0.0,0.0,26W34,08/21,30.1,0.0,35.9,0.0,41.1,0.0,42.5,0.0
1206,3447,展達,27.45,0.15,0.55,26W34,08/21,31.6,-0.12,36.2,-0.29,41.1,0.0,44.7,0.0
1207,6142,友勁,8.99,-0.01,-0.11,26W34,08/21,29.8,-0.03,35.4,0.06,41.0,0.19,44.4,0.19
1208,00641R,富邦日本反1,3.71,-0.01,-0.27,26W34,08/21,22.1,-3.38,31.2,-3.83,41.0,-6.32,47.6,-6.6
1209,6112,邁達特,44.4,-0.4,-0.89,26W34,08/21,35.9,0.25,38.8,0.43,41.0,0.07,42.3,0.16
1210,2331,精英,19.8,-0.15,-0.75,26W34,08/21,34.5,0.11,38.2,0.14,41.0,-0.04,43.7,-0.13
1211,2732,六角,64.5,0.0,0.0,26W34,08/21,35.5,0.0,40.2,-0.03,40.9,-0.03,45.8,-0.02
1212,7819,精誠金融,35.3,-0.15,-0.42,26W34,08/21,34.1,0.0,38.8,0.0,40.9,0.0,40.9,0.0
1213,4129,聯合,88.1,-0.9,-1.01,26W34,08/21,27.8,-0.22,33.0,0.17,40.9,0.02,48.2,0.02
1214,2421,建準,142.5,-1.5,-1.04,26W34,08/21,30.3,-0.15,34.7,-0.22,40.8,-0.32,46.7,-0.23
1215,3628,盈正,67.1,-1.3,-1.9,26W34,08/21,32.0,-0.01,36.1,-0.61,40.8,0.0,40.8,0.0
