排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 100張 以下 (%),100張 以下 增減,持股 200張 以下 (%),200張 以下 增減,持股 400張 以下 (%),400張 以下 增減,持股 600張 以下 (%),600張 以下 增減
1201,2421,建準,146.0,-3.5,-2.34,26W33,08/14,30.5,-0.14,35.0,-0.13,41.2,0.19,47.0,1.2
1202,9927,泰銘,69.3,-0.3,-0.43,26W33,08/14,33.6,-0.03,37.1,-0.06,41.1,0.0,42.9,0.0
1203,2916,滿心,40.7,-0.05,-0.12,26W33,08/14,30.1,0.07,35.9,0.0,41.1,0.0,42.5,0.0
1204,4722,國精化,203.0,-5.0,-2.4,26W33,08/14,25.7,0.79,33.3,0.27,41.1,0.05,45.8,0.05
1205,3447,展達,27.1,-0.75,-2.69,26W33,08/14,31.7,0.11,36.5,-0.01,41.1,0.0,44.7,0.0
1206,5287,數字,155.0,-1.0,-0.64,26W33,08/14,33.0,-0.16,38.0,0.35,41.1,0.08,47.1,0.07
1207,3004,豐達科,127.0,-1.0,-0.78,26W33,08/14,27.1,-0.2,33.3,-0.5,41.0,-0.13,45.7,0.77
1208,2458,義隆,144.5,-0.5,-0.34,26W33,08/14,32.9,0.06,37.0,0.01,41.0,-0.21,45.1,-0.21
1209,2331,精英,20.7,1.6,8.38,26W33,08/14,34.4,-0.15,38.1,-0.12,41.0,-0.23,43.9,0.1
1210,2103,台橡,26.85,-1.25,-4.45,26W33,08/14,30.9,-2.09,35.9,-2.0,41.0,-2.42,43.5,-2.33
1211,2414,精技,53.3,0.5,0.95,26W33,08/14,30.5,0.32,35.3,0.01,41.0,-0.05,45.5,-0.01
1212,6112,邁達特,46.9,0.35,0.75,26W33,08/14,35.7,-0.4,38.3,-0.3,40.9,-0.54,42.1,-0.43
1213,3276,宇環,14.5,-0.05,-0.34,26W33,08/14,29.7,0.03,34.6,0.06,40.9,0.08,45.4,-0.04
1214,2732,六角,63.0,-0.2,-0.32,26W33,08/14,35.5,-0.57,40.3,-0.04,40.9,-0.04,45.8,-0.04
1215,7819,精誠金融,38.9,0.95,2.5,26W33,08/14,34.1,-0.01,38.8,-0.01,40.9,-0.01,40.9,-0.01
1216,6142,友勁,9.3,0.02,0.22,26W33,08/14,29.8,-0.05,35.3,-0.18,40.9,-0.02,44.2,-0.02
1217,1342,八貫,103.0,-1.0,-0.96,26W33,08/14,32.6,-0.05,36.8,0.06,40.9,-0.56,45.0,-0.79
1218,3581,博磊,119.0,-7.0,-5.56,26W33,08/14,32.1,0.87,37.1,0.04,40.8,1.51,43.9,-0.02
1219,1312,國喬,11.9,0.2,1.71,26W33,08/14,31.8,0.01,36.4,-0.01,40.8,0.04,42.7,0.06
1220,3628,盈正,71.2,3.9,5.79,26W33,08/14,32.0,-0.06,36.7,-0.05,40.8,0.0,40.8,0.0
1221,4129,聯合,85.2,-2.5,-2.85,26W33,08/14,28.0,0.21,32.9,-0.11,40.8,-0.1,48.2,-0.1
1222,5521,工信,10.7,-0.05,-0.47,26W33,08/14,29.7,-0.39,35.8,-0.52,40.8,-1.0,43.8,-0.54
1223,6203,海韻電,60.1,-0.2,-0.33,26W33,08/14,36.9,-0.02,39.3,-0.01,40.8,-0.01,44.4,-0.01
1224,6637,醫影,61.9,0.1,0.16,26W33,08/14,34.2,0.58,37.2,1.17,40.8,0.0,40.8,0.0
1225,6767,台微醫,24.8,0.0,0.0,26W33,08/14,25.9,0.0,35.6,0.0,40.7,0.0,46.5,0.0
1226,4157,太景*-KY,8.84,-0.29,-3.18,26W33,08/14,27.0,-0.09,33.8,-0.02,40.7,-0.17,43.9,-0.15
1227,7757,金色三麥,91.2,0.2,0.22,26W33,08/14,22.9,-0.05,29.4,-0.1,40.7,-1.39,47.4,-1.37
1228,2032,新鋼,16.6,-0.6,-3.49,26W33,08/14,34.0,-0.23,37.0,-0.42,40.7,-0.5,46.3,0.1
1229,3622,洋華,52.1,-3.1,-5.62,26W33,08/14,31.3,-0.42,36.0,-0.11,40.7,-0.11,42.6,-0.45
1230,3684,榮昌,54.1,0.1,0.19,26W33,08/14,28.6,-0.73,31.4,-0.74,40.6,-0.07,42.3,-0.07
1231,5269,祥碩,1380.0,-50.0,-3.5,26W33,08/14,32.2,-0.46,37.3,-0.93,40.6,0.0,42.7,0.0
1232,2472,立隆電,245.0,-8.0,-3.16,26W33,08/14,36.0,1.13,38.2,1.07,40.6,0.84,44.5,1.3
