排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 100張 以下 (%),100張 以下 增減,持股 200張 以下 (%),200張 以下 增減,持股 400張 以下 (%),400張 以下 增減,持股 600張 以下 (%),600張 以下 增減
1501,2497,怡利電,45.6,0.25,0.55,26W34,08/21,26.7,0.16,30.1,-0.02,33.9,0.11,36.5,-0.24
1502,2883B,凱基金乙特,8.19,0.01,0.12,26W34,08/21,21.1,-0.03,27.1,-0.06,33.9,-0.09,38.1,-0.11
1503,6934,心誠鎂,72.0,-0.2,-0.28,26W34,08/21,20.1,0.0,25.8,0.04,33.9,0.04,35.2,0.03
1504,3443,創意,5600.0,-30.0,-0.53,26W34,08/21,20.6,-0.55,27.1,0.1,33.9,-0.6,41.0,0.17
1505,2221,大甲,57.6,3.3,6.08,26W34,08/21,27.8,-0.78,29.8,-0.83,33.9,-0.02,33.9,-1.43
1506,4569,六方科-KY,159.0,-1.5,-0.93,26W34,08/21,16.0,-0.45,19.1,0.0,33.8,0.0,37.5,0.0
1507,9945,潤泰新,29.4,-0.45,-1.51,26W34,08/21,24.9,-0.45,29.7,-0.55,33.8,-0.6,35.8,-0.72
1508,1324,地球,10.05,0.0,0.0,26W34,08/21,29.2,-0.01,31.7,-0.02,33.8,-0.02,36.2,-0.02
1509,6409,旭隼,995.0,-45.0,-4.33,26W34,08/21,20.2,-0.18,26.2,-0.54,33.8,-0.22,41.0,-0.74
1510,6951,青新-創,71.8,0.1,0.14,26W34,08/21,25.0,0.3,29.7,0.44,33.8,0.0,34.6,0.0
1511,1799,易威,30.2,0.2,0.67,26W34,08/21,25.1,0.04,30.3,0.01,33.7,0.01,34.8,0.01
1512,8916,光隆,40.4,-0.1,-0.25,26W34,08/21,23.5,-0.01,28.6,-0.04,33.7,-0.05,35.8,-0.45
1513,4571,鈞興-KY,158.0,-3.5,-2.17,26W34,08/21,26.5,-0.33,29.9,-0.08,33.7,0.01,38.7,0.01
1514,5468,凱鈺,27.95,0.25,0.9,26W34,08/21,25.8,0.62,29.1,0.94,33.7,-0.09,35.5,-0.07
1515,3022,威強電,90.2,-2.3,-2.49,26W34,08/21,26.7,1.69,30.4,2.36,33.7,1.96,37.8,3.23
1516,4576,大銀微系統,202.5,-5.5,-2.64,26W34,08/21,27.0,0.4,29.8,0.51,33.7,0.56,36.3,0.58
1517,3205,佰研,48.2,-0.35,-0.72,26W34,08/21,23.4,-0.05,27.6,-0.05,33.7,0.01,35.9,0.9
1518,6274,台燿,1495.0,-80.0,-5.08,26W34,08/21,23.7,0.4,28.1,0.61,33.6,0.58,36.8,0.24
1519,4205,中華食,69.3,0.2,0.29,26W34,08/21,23.4,0.14,27.2,0.03,33.6,0.0,37.1,0.0
1520,2324,仁寶,38.95,0.45,1.17,26W34,08/21,28.7,-0.64,31.3,-0.64,33.6,-0.66,35.3,-0.53
1521,7769,鴻勁,6405.0,-50.0,-0.77,26W34,08/21,17.9,-0.03,24.9,0.16,33.6,0.42,38.5,0.95
1522,1532,勤美,23.1,0.15,0.65,26W34,08/21,23.5,-0.09,28.8,-0.05,33.5,-0.25,37.6,0.13
1523,8481,政伸,41.1,0.4,0.98,26W34,08/21,16.5,-0.03,24.8,-0.03,33.5,-0.03,39.3,-0.01
