排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,00695B,富邦美債7-10,35.59,0.22,0.62,07/17,74.4,70.4,61.7,55.8,36.2,20.4,6.66,3.02,1.31,0.37,,2.68
2,00709,富邦歐洲,40.2,-0.19,-0.47,07/17,66.3,58.9,49.7,35.7,18.9,10.4,2.5,0.98,0.39,0.18,,0.91
3,009814,富邦標普500,11.19,-0.11,-0.97,07/17,64.0,50.5,36.6,25.1,13.7,5.66,1.31,0.53,,,,0.45
4,2542,興富發,43.3,-0.05,-0.12,07/17,51.4,36.0,29.2,23.3,14.9,12.6,10.3,7.46,5.36,0.57,0.18,6.98
5,00741B,富邦全球非投等債,37.79,0.09,0.24,07/17,54.3,42.2,29.8,22.8,12.4,7.06,2.37,1.21,0.43,0.09,,1.07
6,1303,南亞,199.0,-22.0,-9.95,07/17,39.4,39.0,28.5,21.1,15.9,15.0,5.16,2.53,1.3,0.16,0.53,2.08
7,5434,崇越,562.0,-34.0,-5.7,07/17,11.6,7.72,7.59,15.4,19.8,16.8,8.25,4.17,0.4,1.71,0.68,3.91
8,6183,關貿,91.4,0.3,0.33,07/17,48.9,39.7,31.2,14.7,10.9,6.43,1.76,0.87,0.53,0.17,0.02,0.81
9,2887,台新新光金,35.55,-0.6,-1.66,07/17,20.2,17.4,15.0,13.8,8.05,5.62,1.22,4.33,7.73,7.32,4.0,4.29
10,1419,新紡,66.1,-0.6,-0.9,07/17,49.2,28.4,20.6,13.2,4.54,2.52,0.72,0.69,0.11,0.08,0.04,0.62
11,2206,三陽工業,63.5,-0.7,-1.09,07/17,0.0,8.61,13.0,12.6,12.7,4.92,0.63,-2.92,-5.81,0.76,0.25,-3.87
12,9917,中保科,109.0,1.0,0.93,07/17,17.2,17.9,18.4,12.4,11.6,6.02,4.51,1.62,1.21,0.39,0.23,1.25
13,4722,國精化,228.0,-25.0,-9.88,07/17,0.0,0.0,0.0,11.8,7.07,9.59,3.13,1.66,0.64,0.48,0.09,1.51
14,1726,永記,80.5,1.0,1.26,07/17,20.7,18.8,15.9,11.7,8.67,5.38,1.88,1.24,0.81,0.23,0.04,1.19
15,2912,統一超,243.0,-2.5,-1.02,07/17,24.8,18.6,13.7,11.2,6.6,9.26,19.9,8.01,5.26,6.05,2.14,6.97
16,4770,上品,214.0,-12.5,-5.52,07/17,0.0,10.9,13.7,11.1,8.05,4.89,0.83,0.45,-1.29,-0.13,,0.39
17,5871,中租-KY,119.5,-1.0,-0.83,07/17,30.8,20.3,16.9,11.0,4.01,-0.06,11.0,5.64,-2.35,2.1,0.96,3.32
18,4961,天鈺,154.0,-14.0,-8.33,07/17,-2.26,8.41,6.8,10.4,7.0,4.7,1.89,1.26,-3.02,0.28,,0.44
19,2801,彰銀,23.9,-0.05,-0.21,07/17,37.4,23.6,17.7,10.2,5.28,23.2,8.91,5.27,1.68,0.33,0.55,1.51
20,3532,台勝科,424.0,-47.0,-9.98,07/17,3.61,3.83,3.51,9.76,8.7,7.97,3.61,2.48,1.66,0.66,0.05,2.23
21,5269,祥碩,1435.0,-80.0,-5.28,07/17,15.5,14.0,8.09,9.55,12.4,11.7,3.12,1.83,-0.45,0.29,0.16,1.83
22,2880,華南金,40.15,0.75,1.9,07/17,28.5,9.2,9.21,9.03,6.61,20.4,16.0,12.3,13.0,8.61,3.54,11.9
23,2458,義隆,164.5,-11.0,-6.27,07/17,2.42,5.55,2.97,8.9,10.2,6.31,1.98,0.45,0.59,2.55,0.44,-0.36
24,7769,鴻勁,6070.0,-625.0,-9.34,07/17,1.11,2.02,4.22,8.69,4.99,-1.34,2.33,0.85,,,,1.24
