代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
1216,統一,77.1,-0.3,-0.39,07/27,-1,-731,-5.15,-0.01,26,87339,17.6,1.54,3,2028,4.03,0.04,2,5113,17.2,0.09
2542,興富發,43.5,-0.7,-1.58,07/27,-9,-38211,-38.6,-1.77,26,51563,19.6,2.39,5,4207,7.23,0.2,-2,-4141,-32.8,-0.19
5434,崇越,543.0,-9.0,-1.63,07/27,-3,-209,-8.31,-0.11,21,8545,18.6,4.41,1,3,0.36,0.0,-1,-48,-5.66,-0.02
2637,慧洋-KY,82.3,-1.5,-1.79,07/27,-1,-999,-48.4,-0.13,13,3980,9.15,0.53,3,145,1.98,0.02,-1,-380,-18.4,-0.05
5871,中租-KY,120.0,0.0,0.0,07/27,2,2078,19.5,0.12,13,18330,14.9,1.07,1,65,1.15,0.0,2,3162,29.7,0.18
1590,亞德客-KY,1440.0,15.0,1.05,07/27,2,86,6.19,0.04,10,567,6.23,0.28,3,16,0.66,0.01,2,98,7.05,0.05
2360,致茂,2100.0,20.0,0.96,07/27,-9,-4770,-17.9,-1.12,9,3358,12.6,0.79,3,9,0.14,0.0,-1,-349,-15.9,-0.08
3665,貿聯-KY,2150.0,-55.0,-2.49,07/27,-2,-791,-14.6,-0.41,9,5341,16.6,2.74,-2,-55,-1.02,-0.03,-2,-137,-2.54,-0.07
5274,信驊,14695.0,-35.0,-0.24,07/27,-6,-538,-24.3,-1.29,9,528,16.5,1.27,-3,-16,-1.86,-0.04,-5,-202,-11.7,-0.49
2395,研華,577.0,-4.0,-0.69,07/27,1,606,15.5,0.07,8,2243,6.49,0.26,-1,-98,-2.51,-0.01,1,523,13.4,0.06
2892,第一金,34.8,0.5,1.46,07/27,2,5567,7.98,0.04,8,46890,15.8,0.33,2,1139,1.63,0.01,2,8072,11.6,0.06
2912,統一超,239.5,-1.5,-0.62,07/27,-4,-7171,-45.5,-0.69,8,8702,23.6,0.84,1,27,0.81,0.0,-4,-3273,-20.8,-0.31
3008,大立光,4090.0,170.0,4.34,07/27,-6,-1192,-11.0,-0.91,8,1226,7.66,0.94,-4,-203,-2.68,-0.16,1,45,2.04,0.03
3017,奇鋐,2400.0,20.0,0.84,07/27,-2,-761,-11.1,-0.19,8,2376,6.54,0.61,3,94,0.67,0.02,-1,-63,-2.67,-0.02
3653,健策,3525.0,95.0,2.77,07/27,-4,-645,-9.23,-0.44,8,1025,8.09,0.7,-1,-4,-0.54,0.0,1,55,6.97,0.04
4551,智伸科,182.0,-2.0,-1.09,07/27,2,475,25.0,0.41,8,594,6.74,0.52,-2,-22,-1.18,-0.02,2,462,24.3,0.4
5269,祥碩,1385.0,0.0,0.0,07/27,1,9,2.41,0.01,8,337,7.45,0.45,-3,-48,-4.27,-0.06,-3,-128,-11.4,-0.17
6196,帆宣,510.0,-16.0,-3.04,07/27,-2,-215,-8.56,-0.1,8,162,1.2,0.07,1,3,0.18,0.0,-2,-181,-7.21,-0.08
