排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,2610,華航,20.4,-0.65,-3.09,55237,07/14,4438.0,,,108800.0,276.0,713.0,-49.3,128.0,,69.6
2,8261,富鼎,307.0,14.5,4.96,6416,07/14,-46.4,158.0,,11000.0,-5.93,141.0,405.0,217.0,484.0,102.0
3,2615,萬海,79.4,0.2,0.25,7831,07/14,-1.13,775.0,1150.0,4275.0,821.0,53.5,-3.85,-92.7,-93.6,-93.5
4,1101,台泥,22.7,-0.15,-0.66,26630,07/14,3123.0,2893.0,3392.0,3709.0,,459.0,181.0,9.11,-7.71,101.0
5,5488,松普,17.9,0.1,0.56,10258,07/14,-46.8,-10.7,,2400.0,1150.0,,,,,
6,1709,和益,28.05,1.25,4.66,16896,07/14,94.7,825.0,1133.0,1750.0,,,1750.0,,,
7,1810,和成,28.8,2.6,9.92,48840,07/14,270.0,561.0,930.0,1712.0,45200.0,90500.0,90500.0,702.0,45200.0,2417.0
8,2425,承啟,44.25,0.2,0.45,10228,07/14,183.0,325.0,467.0,1600.0,,0.0,,112.0,112.0,183.0
9,8039,台虹,185.5,16.5,9.76,48874,07/14,309.0,641.0,2017.0,1584.0,,183.0,174.0,4.51,,-27.1
10,4564,元翎,21.6,0.6,2.86,18791,07/14,189.0,201.0,631.0,1454.0,9225.0,12333.0,1143.0,1066.0,856.0,1066.0
11,6957,裕慶-KY,230.0,18.5,8.75,637,07/14,6.9,12.7,67.6,1450.0,,1967.0,,1450.0,,1450.0
12,6789,采鈺,482.0,-53.0,-9.91,5315,07/14,629.0,1940.0,1357.0,1357.0,1940.0,127.0,-2.86,64.5,750.0,25.9
13,1618,合機,37.9,-0.75,-1.94,1078,07/14,388.0,875.0,1850.0,1200.0,3800.0,144.0,1200.0,117.0,-75.8,875.0
14,00407A,主動凱基台灣,9.03,-0.29,-3.11,193934,07/14,-12.3,-12.3,8.47,1180.0,113.0,,,,,
15,2504,國產,30.3,-0.9,-2.88,3595,07/14,685.0,827.0,827.0,1175.0,2450.0,,,2450.0,629.0,685.0
16,3532,台勝科,510.0,45.5,9.8,19185,07/14,,,15150.0,1171.0,435.0,224.0,312.0,78.4,7525.0,1694.0
17,2023,燁輝,14.1,-0.1,-0.7,3042,07/14,4.35,4.35,4.35,1100.0,1100.0,9.09,700.0,2300.0,200.0,2300.0
18,4764,雙鍵,331.5,29.0,9.59,5612,07/14,-7.95,17.4,102.0,1057.0,212.0,440.0,-48.7,-55.2,,-46.0
19,3114,好德,36.35,-2.0,-5.22,1047,07/14,175.0,267.0,1000.0,1000.0,267.0,-45.0,,,,
20,009815,大華美國MAG7+,11.35,0.03,0.27,7306,07/14,1.1,1.1,1.1,820.0,-32.4,64.3,229.0,,,
21,1587,吉茂,26.15,-0.3,-1.13,499,07/14,360.0,360.0,667.0,667.0,-4.17,-8.0,283.0,-79.1,1050.0,-79.1
22,1795,美時,199.5,3.0,1.53,2843,07/14,73.3,593.0,593.0,593.0,420.0,593.0,,25.3,352.0,33.3
23,2603,長榮,194.5,-0.5,-0.26,9326,07/14,-2.66,346.0,346.0,578.0,1308.0,,917.0,-42.6,-81.3,-49.0
24,2465,麗臺,84.9,-1.0,-1.16,3964,07/14,42.1,12.5,200.0,575.0,22.7,17.4,,,,
25,3712,永崴投控,16.2,-0.65,-3.86,1157,07/14,12.7,471.0,433.0,515.0,400.0,281.0,1500.0,19.4,300.0,53.8
26,6785,昱展新藥,113.5,-0.5,-0.44,112,07/14,500.0,500.0,500.0,500.0,500.0,,100.0,-25.0,0.0,-33.3
27,6861,睿生光電,237.0,-26.0,-9.89,902,07/14,-4.17,667.0,475.0,475.0,557.0,,283.0,,4500.0,
28,5269,祥碩,1525.0,15.0,0.99,1131,07/14,140.0,440.0,414.0,440.0,163.0,-49.8,,468.0,620.0,1250.0
