排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00657,國泰日經225,78.1,0.25,0.32,94,07/23,,-100.0,-100.0,-100.0,,,-100.0,-100.0,-100.0,-100.0
2,00702,國泰標普低波高息,24.88,0.03,0.12,208,07/23,,-100.0,-100.0,-100.0,,,,,,
3,00864B,中信美國公債0-1,47.07,-0.15,-0.32,1013,07/23,,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
4,00875,國泰網路資安,51.2,-0.9,-1.73,829,07/23,,-100.0,-100.0,-100.0,-100.0,,-100.0,-100.0,-100.0,-100.0
5,5516,雙喜,10.5,0.0,0.0,47,07/23,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
6,6730,常廣,34.5,-0.2,-0.58,30,07/23,,-100.0,-100.0,-100.0,-100.0,-100.0,,,,
7,00661,元大日經225,86.0,0.35,0.41,103,07/23,0.0,-85.7,-85.7,-85.7,-23.1,-16.7,-73.0,-64.3,-70.6,-74.4
8,00990B,國泰收益非投等債,10.05,-0.02,-0.2,3266,07/23,10000.0,,,-79.8,,,,,,
9,00962,台新AI優息動能,14.95,0.12,0.81,365,07/23,-70.8,-71.6,-70.3,-70.5,-64.9,-79.0,22.2,-83.7,-76.6,-87.6
10,2838,聯邦銀,20.25,0.0,0.0,1515,07/23,0.0,2.9,2.62,-69.2,-61.8,-65.9,-15.9,137.0,-52.9,105.0
11,00917,中信特選金融,23.76,0.09,0.38,464,07/23,1.14,4.71,7.23,-68.3,3.49,-11.0,-84.9,-89.3,536.0,324.0
12,009808,華南永昌優選50,30.54,0.01,0.03,139,07/23,-68.2,-68.2,-68.2,-68.2,-69.6,-87.5,0.0,-26.3,7.69,-17.6
13,00938,凱基優選30,24.51,-0.07,-0.28,374,07/23,-33.3,-71.4,-71.4,-66.7,-66.7,-60.0,-50.0,-66.7,-97.7,-80.0
14,00980B,台新特選IG債10+,9.39,-0.04,-0.42,351,07/23,0.0,0.0,0.0,-66.7,-66.7,-66.7,-66.7,-75.0,-88.9,-75.0
15,0055,元大MSCI金融,42.42,-0.34,-0.8,106,07/23,-51.0,-51.5,-51.5,-66.4,-77.5,-82.4,-39.5,-50.0,277.0,-46.7
16,00757,統一FANG+,130.75,-1.7,-1.28,700,07/23,-6.81,-10.6,-19.5,-64.1,-55.8,-8.37,-73.1,-79.7,-86.2,-64.7
17,00898,國泰基因免疫革命,9.33,-0.07,-0.74,400,07/23,-47.2,-58.0,-60.8,-58.4,-90.7,262.0,292.0,-73.0,-71.5,-43.4
18,00681R,元大美債20反1,21.61,0.04,0.19,4,07/23,-57.1,-57.1,-57.1,-57.1,-57.1,-57.1,-72.7,-70.0,-87.0,-72.7
19,00730,富邦臺灣優質高息,28.4,0.02,0.07,87,07/23,-25.0,-50.0,-50.0,-57.1,-75.0,-40.0,-96.6,-96.2,-94.6,-89.7
20,009822,華南永昌未來金融,9.87,-0.07,-0.7,687,07/23,0.0,-57.1,-66.7,-57.1,-91.2,-96.7,,,,
21,5450,南良,16.1,-0.1,-0.62,627,07/23,-9.8,-57.3,-61.5,-55.2,-54.0,-62.5,-62.2,-51.2,-63.8,-54.5
22,2892,第一金,34.15,-0.25,-0.73,35275,07/23,0.04,1.58,-27.9,-52.2,-52.3,-72.2,-75.7,-71.4,34.1,-75.1
23,00859B,群益0-1年美債,41.49,-0.14,-0.34,3051,07/23,0.0,0.0,0.0,-50.0,-92.9,-33.3,-60.0,,,-85.7
24,1730,花仙子,51.3,-0.1,-0.19,40,07/23,0.0,0.0,0.0,-50.0,-76.5,-84.0,-20.0,-33.3,-60.0,-33.3
25,4205,中華食,70.9,0.3,0.42,8,07/23,0.0,0.0,0.0,-50.0,-33.3,-33.3,-50.0,100.0,-97.7,-90.9
26,8087,麗升能源,28.1,0.0,0.0,12,07/23,0.93,5.88,13.7,-49.8,-49.8,-52.8,24.1,535.0,,440.0
27,5876,上海商銀,44.8,-0.2,-0.44,17554,07/23,-0.76,-22.9,-31.0,-49.7,-64.1,-64.5,-40.5,-73.9,-10.5,-68.7
28,4442,竣邦-KY,56.4,5.1,9.94,753,07/23,-30.8,-43.8,-40.0,-47.1,-43.8,-87.8,-59.1,-93.4,,-90.4
29,009802,富邦旗艦50,18.9,0.1,0.53,3050,07/23,-0.1,-4.44,-4.18,-46.2,-45.4,-41.2,81.4,-55.7,-55.2,160.0
30,2433,互盛電,42.0,0.2,0.48,51,07/23,0.0,0.0,-10.3,-44.7,-44.7,-44.7,189.0,550.0,420.0,550.0
31,009815,大華美國MAG7+,11.29,-0.1,-0.88,3138,07/23,0.75,1.38,2.41,-43.2,-47.7,-11.9,-46.8,,,
32,5227,立凱-KY,40.4,1.5,3.86,5186,07/23,0.0,0.0,0.0,-41.9,-41.9,-41.9,-94.1,-77.2,,-70.5
33,00983B,大華優利美公債20,15.59,-0.08,-0.51,279,07/23,0.0,0.0,0.0,-41.6,-41.6,-41.6,-42.2,-3.7,1633.0,1200.0
34,6952,大武山,35.55,0.35,0.99,26,07/23,-7.41,0.0,0.0,-40.5,-43.2,-34.2,8.7,47.1,25.0,-52.8
35,009809,富邦淨零ESG50,17.51,-0.01,-0.06,35,07/23,-25.0,-40.0,-40.0,-40.0,-50.0,-70.0,50.0,-88.5,,-66.7
36,00981D,主動中信非投等債,10.45,-0.03,-0.29,5209,07/23,-13.8,-33.3,-33.3,-37.5,-8.03,-40.2,-46.1,-62.4,,-52.9
37,00998A,主動復華金融股息,17.5,0.12,0.69,1827,07/23,3.03,2.0,15.9,-37.0,-40.0,-76.7,-50.5,,,
38,8028,昇陽半導體,300.5,-7.5,-2.44,1363,07/23,-0.05,-0.29,4.12,-35.4,-3.46,-45.9,-53.7,-39.3,-33.6,-43.9
39,6281,全國電,51.5,0.2,0.39,34,07/23,0.0,0.0,-5.88,-34.2,-14.3,-27.3,-21.3,500.0,700.0,380.0
40,00959B,大華投等美債15Y+,9.34,-0.03,-0.32,1501,07/23,0.0,0.0,-33.4,-33.4,-33.4,-38.8,-45.1,-72.3,-83.4,-75.4
41,1617,榮星,19.25,-0.45,-2.28,1249,07/23,-4.64,-7.25,-10.6,-33.4,-26.9,55.1,75.4,21.1,15.6,-3.11
42,00936,台新永續高息中小,20.38,0.04,0.2,409,07/23,0.0,-33.3,-33.3,-33.3,-23.1,0.0,0.0,-52.4,-99.3,-98.1
43,4207,環泰,19.9,-0.05,-0.25,21,07/23,-37.8,-37.7,-34.4,-33.2,-19.2,-28.8,-14.3,-13.1,-2.46,-5.33
44,009801,中信美國創新科技,12.45,0.02,0.16,375,07/23,0.0,0.0,-4.76,-31.0,-31.0,-20.0,-82.6,-96.5,-99.3,-97.8
45,7786,東方風能,129.5,-1.5,-1.15,283,07/23,-21.6,-20.7,-17.5,-31.0,-13.2,-57.0,,,,
46,00882,中信中國高股息,15.13,0.14,0.93,9092,07/23,-5.32,-4.09,-8.81,-30.4,-11.0,11.7,102.0,-13.0,-70.0,-36.5
47,6016,康和證,24.6,-0.2,-0.81,8822,07/23,-0.19,-1.63,-13.7,-30.3,-35.6,-44.0,-20.7,-1.35,132.0,367.0
48,00741B,富邦全球非投等債,37.82,-0.19,-0.5,102,07/23,16.7,0.0,-30.0,-30.0,-30.0,-30.0,-30.0,-56.2,-36.4,-56.2
49,5223,安力-KY,22.8,-0.85,-3.59,15,07/23,0.71,0.71,0.71,-29.7,-26.9,-22.3,-1.74,35.6,44.6,94.5
50,2459,敦吉,65.5,0.4,0.61,78,07/23,0.0,0.0,-0.99,-29.6,-9.91,-15.3,11.1,2.04,0.0,16.3
51,00674R,期元大S&P黃金反1,29.86,-0.01,-0.03,175,07/23,-21.1,-8.07,-30.7,-29.4,-25.8,1.55,122.0,-82.0,-96.9,-85.0
52,6525,捷敏-KY,149.0,-6.0,-3.87,2192,07/23,-3.95,-2.34,-11.0,-29.4,-32.7,-21.5,257.0,260.0,509.0,301.0
53,2645,長榮航太,198.0,3.0,1.54,4371,07/23,-0.19,-10.0,-3.34,-29.0,-15.0,14.7,-12.3,-44.4,191.0,-43.7
54,1734,杏輝,32.55,-0.3,-0.91,869,07/23,2.67,-22.1,-24.6,-29.0,-30.6,-16.2,-27.3,-50.3,-73.3,-59.4
55,2429,銘旺科,39.5,-1.4,-3.42,771,07/23,-6.33,-15.5,-15.5,-29.0,-35.0,-43.1,-63.3,-68.5,-85.3,-70.2
56,8284,三竹,61.8,-0.9,-1.44,19,07/23,-25.0,-25.0,-21.1,-28.6,-37.5,-31.8,7.14,-21.1,-31.8,-25.0
57,2536,宏普,18.25,-0.65,-3.44,2931,07/23,-11.5,-13.1,-16.8,-28.1,-33.5,-27.8,-22.5,-1.75,49.7,-8.85
58,00408A,主動第一金優股息,10.07,0.02,0.2,2622,07/23,-1.47,-58.9,-58.8,-28.0,,,,,,
59,2801,彰銀,24.25,-0.4,-1.62,37915,07/23,2.11,-4.25,-15.8,-27.8,-26.1,-46.8,-40.4,-35.9,-44.1,-14.6
60,6829,千附精密,197.0,-15.0,-7.08,1240,07/23,-2.27,-6.69,-4.44,-27.2,-8.99,1.88,-35.9,-12.8,-37.6,-7.86
61,5548,安倉,20.9,-0.1,-0.48,7,07/23,0.0,-12.9,-30.8,-27.0,-34.1,-38.6,-57.8,-22.9,-22.9,-49.1
62,2450,神腦,28.65,-0.05,-0.17,65,07/23,1.33,1.33,1.33,-26.9,-26.2,-36.1,-29.6,-19.1,40.7,-18.3
63,5347,世界,168.5,-2.5,-1.46,21475,07/23,-5.97,-4.96,-3.96,-26.6,-14.3,2.6,38.4,-18.2,284.0,269.0
64,6683,雍智科技,1235.0,15.0,1.23,180,07/23,-0.65,-2.41,2.43,-26.6,-31.5,-29.5,-4.39,75.7,,190.0
65,2375,凱美,142.5,-3.0,-2.06,5133,07/23,-1.88,0.86,-4.65,-26.3,-38.8,-23.8,25.9,-5.91,175.0,20.9
66,4105,東洋,76.2,-0.8,-1.04,1225,07/23,0.35,-16.5,-16.0,-26.3,-20.9,-1.04,4.14,-8.74,-30.5,-2.28
67,00933B,國泰10Y+金融債,15.98,-0.06,-0.37,12604,07/23,0.0,-12.8,-13.9,-26.1,17.2,-77.6,-90.6,-95.9,-97.6,-95.9
68,1236,宏亞,23.55,-0.05,-0.21,50,07/23,-0.55,0.0,-1.09,-26.0,-4.21,-18.4,-9.45,27.3,1.11,54.2
69,2520,冠德,35.1,-0.6,-1.68,1554,07/23,-3.7,-20.6,-21.2,-25.6,-26.0,-47.9,-48.2,-71.8,-31.5,-72.4
70,00402A,主動安聯美國科技,9.73,-0.05,-0.51,4472,07/23,-0.34,-1.64,-4.13,-25.5,-32.2,-39.5,,,,
71,00904,台新臺灣半導體30,39.78,-0.22,-0.55,575,07/23,-2.45,-3.4,-4.03,-25.4,-14.5,-21.2,22.1,6.24,46.4,120.0
72,2483,百容,39.85,-1.2,-2.92,533,07/23,-4.46,-6.44,0.56,-25.4,-30.9,-16.4,508.0,197.0,93.7,152.0
73,4760,勤凱,249.0,-6.0,-2.35,310,07/23,2.76,6.51,6.51,-25.1,-37.6,-41.2,63.4,27.2,10.8,40.2
74,1580,新麥,114.0,0.0,0.0,56,07/23,0.0,0.0,-15.6,-25.0,-20.6,-10.0,50.0,3.85,8.0,0.0
75,2493,揚博,236.0,-26.0,-9.92,2866,07/23,2.36,1.02,5.62,-24.9,-35.5,-30.9,15.8,37.5,627.0,13.2
76,00945B,凱基美國非投等債,14.65,-0.03,-0.2,3478,07/23,0.0,-0.43,-0.43,-24.6,-25.6,-41.0,-65.0,-73.2,-90.5,-69.0
77,4541,晟田,68.8,-1.8,-2.55,9958,07/23,-13.1,-12.9,-12.6,-24.5,-10.6,17.7,7.46,-16.5,-27.3,-15.4
78,00781B,國泰A級科技債,27.85,-0.16,-0.57,353,07/23,0.0,-7.41,-7.41,-24.2,-19.4,13.6,25.0,38.9,-26.5,19.0
79,6175,立敦,87.2,-2.9,-3.22,1904,07/23,-1.25,-2.87,1.19,-24.1,-6.02,-24.1,2.83,2.4,47.2,2.28
80,00725B,國泰投資級公司債,34.64,-0.15,-0.43,5241,07/23,0.0,1.45,1.45,-24.1,6.98,6.98,-16.3,-48.5,-52.3,-50.7
81,5489,彩富,44.5,-0.75,-1.66,180,07/23,-1.34,-0.67,-1.83,-23.8,-44.7,-39.6,-34.2,-49.1,-64.7,-51.4
82,3042,晶技,164.5,-4.5,-2.66,7564,07/23,-0.89,4.78,10.7,-23.7,-31.0,-31.2,-28.6,250.0,561.0,267.0
83,9914,美利達,78.1,-1.2,-1.51,2291,07/23,-1.15,-6.86,-10.1,-23.4,-25.3,-17.6,-10.7,-15.3,89.7,-23.5
84,00927,群益半導體收益,36.94,-0.26,-0.7,12825,07/23,-0.17,-3.72,-4.82,-23.3,16.6,179.0,491.0,371.0,2263.0,4605.0
85,4764,雙鍵,309.5,19.0,6.54,2872,07/23,-0.73,-1.48,0.25,-23.1,-21.9,-27.9,7.12,53.0,5294.0,27.5
86,2606,裕民,63.2,-0.9,-1.4,3622,07/23,0.17,-9.16,-21.9,-23.1,-25.3,-18.8,-18.6,-55.5,-49.4,-65.7
87,3402,漢科,143.0,3.0,2.14,484,07/23,0.86,0.31,0.08,-22.8,-3.82,-15.9,-9.07,-42.4,27.9,-50.6
88,00752,中信中國50,23.24,0.2,0.87,948,07/23,1.24,0.53,-8.61,-22.6,-33.2,-55.0,39.4,-21.4,-33.5,-29.8
89,00939,統一台灣高息動能,21.67,-0.01,-0.05,2549,07/23,-22.8,-23.8,-26.5,-22.4,-15.5,-1.57,14.7,-57.8,-89.5,-69.2
90,3033,威健,50.5,0.3,0.6,5056,07/23,-0.17,-2.45,-2.49,-22.3,5.36,-0.88,169.0,103.0,143.0,153.0
91,8438,昶昕,68.2,-2.0,-2.85,266,07/23,-0.31,0.26,0.63,-22.2,-21.1,-25.6,-12.8,71.4,710.0,128.0
92,00876,元大全球5G,91.4,0.3,0.33,154,07/23,0.0,-12.5,-17.6,-22.2,7.69,600.0,250.0,-85.1,,-84.3
93,00944,野村趨勢動能高息,20.91,-0.16,-0.76,66,07/23,0.0,0.0,-22.2,-22.2,-22.2,0.0,75.0,-65.0,-87.0,-82.5
94,00980T,平衡凱基美國TOP,11.65,-0.11,-0.94,344,07/23,0.0,0.0,-22.2,-22.2,-12.5,-12.5,-46.2,-93.3,,-93.1
95,6615,慧智,34.9,0.75,2.2,25,07/23,-12.5,-22.2,-22.2,-22.2,-58.8,-36.4,-56.2,,,
96,6862,三集瑞-KY,148.5,-4.0,-2.62,238,07/23,-2.83,-3.35,-3.77,-22.1,-27.7,-25.6,-9.64,-23.2,513.0,6.09
97,2883,凱基金,30.85,0.4,1.31,43025,07/23,-10.6,-20.1,-19.3,-22.1,-16.5,-17.8,-17.5,-24.8,-43.6,-26.9
98,2472,立隆電,276.0,-6.5,-2.3,3172,07/23,-0.1,2.39,4.92,-21.9,-39.2,-53.3,-29.3,-25.8,-4.86,-13.2
99,00994A,主動第一金台股優,16.32,0.06,0.37,1660,07/23,-1.2,-22.4,-24.4,-21.8,-21.1,-72.4,-71.4,1693.0,,
100,6449,鈺邦,253.0,-16.5,-6.12,2139,07/23,4.29,0.43,4.47,-21.5,-26.5,-41.1,-2.63,-15.6,15.8,-16.7
101,3675,德微,263.5,-9.5,-3.48,277,07/23,-2.11,-3.89,-0.32,-21.4,-11.2,-30.2,-8.9,-11.7,32.1,2.04
102,4556,旭然,132.5,0.0,0.0,106,07/23,-5.19,-17.0,-18.0,-21.3,-25.2,4.89,-47.7,14.8,-58.1,-27.3
103,2107,厚生,25.8,0.0,0.0,265,07/23,-7.62,-9.35,-10.2,-20.5,-6.73,-12.6,-52.9,-57.6,-86.7,-61.4
104,3665,貿聯-KY,2285.0,170.0,8.04,6321,07/23,-14.5,-17.0,-18.3,-20.2,-23.9,-31.1,12.3,-26.4,-52.9,-31.1
105,2347,聯強,87.8,-0.4,-0.45,4802,07/23,-0.99,-9.08,-11.9,-20.1,-44.2,-76.3,49.5,-61.3,33.0,-73.2
106,00773B,中信優先金融債,35.74,-0.15,-0.42,919,07/23,-20.0,-20.0,-20.0,-20.0,0.0,0.0,-98.7,-98.7,-99.1,-98.7
107,5283,禾聯碩,52.5,-0.5,-0.94,49,07/23,0.0,0.0,0.0,-20.0,-21.4,-16.4,-22.7,-25.2,50.8,37.3
108,7642,昶瑞機電,80.8,0.6,0.75,21,07/23,-1.12,-9.28,-10.2,-20.0,10.0,-5.38,87.2,63.0,,487.0
109,8941,關中,43.5,0.1,0.23,2,07/23,0.0,0.0,0.0,-20.0,-16.7,5.26,5.26,-4.76,66.7,-4.76
110,2207,和泰車,492.0,0.0,0.0,243,07/23,-2.99,-11.0,-9.72,-19.8,-24.4,-42.0,3.17,-44.0,-7.14,-33.0
111,2881,富邦金,128.5,1.5,1.18,16221,07/23,-0.24,-8.0,-6.79,-19.4,-9.26,-6.61,-8.5,-22.1,-36.6,-9.44
112,5211,蒙恬,19.15,-0.1,-0.52,69,07/23,0.29,-1.99,-13.4,-19.4,-19.6,-26.0,19.0,34.9,6.5,38.2
113,00951,台新日本半導體,19.0,0.39,2.1,1953,07/23,-22.6,-22.5,-7.41,-19.4,-7.09,38.9,-16.7,16.4,70.5,-12.6
114,4438,廣越,61.1,0.4,0.66,48,07/23,-19.8,-19.3,-19.2,-19.3,-19.3,-19.3,18.0,21.5,26.7,21.5
115,2428,興勤,250.5,-6.5,-2.53,838,07/23,0.33,-1.64,0.53,-19.3,2.67,24.3,-3.04,-9.96,7.99,-11.3
116,3360,尚立,17.95,-0.9,-4.77,2475,07/23,-10.9,-9.93,-8.62,-19.3,-7.12,-2.2,18.6,0.48,2.42,7.54
117,6666,羅麗芬-KY,44.25,-0.3,-0.67,9,07/23,-0.35,0.7,1.78,-19.0,-15.4,-5.61,23.8,31.8,-4.67,32.4
118,8234,新漢,64.7,0.8,1.25,601,07/23,0.08,-0.99,-4.04,-19.0,-18.6,-4.44,2.41,-4.33,-36.3,-2.1
119,2816,旺旺保,33.65,0.0,0.0,208,07/23,2.58,2.58,3.15,-19.0,-20.9,-13.3,114.0,49.9,-5.6,44.0
120,6506,雙邦,17.25,-0.15,-0.86,138,07/23,1.88,1.5,0.74,-18.9,-41.5,-51.7,-27.3,-35.3,-14.5,-12.3
121,3388,崇越電,73.5,-1.0,-1.34,554,07/23,-0.5,-6.7,-6.41,-18.7,-24.9,-31.5,-37.8,847.0,1560.0,1098.0
122,2882,國泰金,97.3,0.5,0.52,15935,07/23,1.36,7.16,-19.0,-18.6,-23.2,37.9,18.4,32.0,-21.9,24.5
123,1583,程泰,48.8,-0.55,-1.11,19,07/23,-1.49,0.0,0.0,-18.5,-26.7,-18.5,230.0,69.2,-35.3,94.1
124,8109,博大,127.5,-3.0,-2.3,249,07/23,-4.32,-1.72,-3.38,-18.3,-9.62,104.0,84.4,-9.5,541.0,2.24
125,00910,第一金太空衛星,56.05,-0.95,-1.67,579,07/23,2.09,1.34,0.14,-18.3,-30.4,-36.5,40.8,27.2,643.0,142.0
126,8487,愛爾達-創,75.6,0.4,0.53,30,07/23,0.0,2.86,2.86,-18.2,-42.9,-34.5,125.0,1100.0,1700.0,3500.0
127,009824,群益美國科技巨頭,10.2,0.03,0.29,11017,07/23,-1.41,-3.69,-10.7,-18.2,-49.2,,,,,
128,7788,松川精密,230.0,-9.5,-3.97,728,07/23,-3.29,-2.77,0.91,-18.1,-16.3,-31.3,,,,
129,00830,國泰費城半導體,89.1,1.55,1.77,7263,07/23,-4.86,-4.49,-9.58,-18.1,-9.33,27.4,131.0,-18.9,96.8,203.0
130,5228,鈺鎧,42.35,-1.3,-2.98,243,07/23,-3.94,1.21,1.56,-18.1,-17.0,-20.9,-36.5,-38.9,1025.0,301.0
131,3034,聯詠,503.0,2.0,0.4,4410,07/23,-3.41,-12.0,-14.8,-18.0,-11.4,-25.6,-28.6,-45.7,79.3,-36.0
132,2351,順德,164.0,-4.0,-2.38,1716,07/23,-0.76,-0.61,-0.72,-17.9,-32.9,-43.5,-25.1,102.0,234.0,133.0
133,1216,統一,77.0,0.2,0.26,20524,07/23,-17.1,-9.16,-8.61,-17.9,-39.3,-46.9,-56.4,-69.1,-5.71,-51.5
134,7744,崴寶,423.0,-4.5,-1.05,35,07/23,-1.08,-8.0,-6.12,-17.9,-25.8,-25.2,,,,
135,4163,鐿鈦,124.5,-1.0,-0.8,61,07/23,-0.38,-0.38,-2.26,-17.7,-15.0,-3.35,168.0,391.0,478.0,829.0
136,00850,元大臺灣ESG永續,88.55,0.15,0.17,370,07/23,0.0,0.0,0.0,-17.6,-12.5,250.0,133.0,75.0,-62.2,27.3
137,8472,夠麻吉,71.4,2.4,3.48,2,07/23,0.0,3.56,-19.4,-17.6,-7.75,65.8,173.0,,,
138,8042,金山電,123.5,-6.0,-4.63,4581,07/23,1.23,0.59,7.91,-17.6,-24.8,-29.7,44.2,-2.24,549.0,36.6
