排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,6770,力積電,71.1,-0.1,-0.14,07/09,-7120,-2746,-37738,-61675,-95643,-239886.0,-33653.0,21945.0,-79365.0,13773.0
2,2884,玉山金,34.75,0.0,0.0,07/09,-9705,-18907,-25380,-44853,-49008,-35507.0,-65494.0,-53594.0,179900.0,1924.0
3,00631L,元大台灣50正2,36.78,-0.36,-0.97,07/09,3581,-27825,-29349,-33564,-47662,-38472.0,272702.0,341917.0,333395.0,341904.0
4,009816,凱基台灣TOP50,15.23,-0.03,-0.2,07/09,-905,-895,-727,-30801,-65037,-24493.0,41263.0,,,
5,2883,凱基金,30.05,-0.65,-2.12,07/09,-768,-1912,-7963,-28695,-62104,-51602.0,59145.0,67209.0,-143834.0,67169.0
6,2105,正新,32.4,0.2,0.62,07/09,-12769,-13877,-19731,-25357,-33054,3459.0,15840.0,-41038.0,208.0,-34629.0
7,2881,富邦金,124.5,-1.5,-1.19,07/09,-7267,-11680,-12461,-24102,-32349,-22816.0,-192465.0,-106149.0,-221156.0,-119337.0
8,1301,台塑,54.8,-3.2,-5.52,07/09,-2863,-5279,-4993,-23014,-81839,-105097.0,-194123.0,-207606.0,-225916.0,-197624.0
9,2887,台新新光金,36.85,1.0,2.79,07/09,9099,-972,-15500,-21755,-41007,-88551.0,-58282.0,-16817.0,-1101959.0,-24687.0
10,2882,國泰金,96.3,-1.7,-1.73,07/09,-2479,-6590,-7431,-21696,-28840,-57011.0,-102808.0,-88107.0,-443750.0,-96676.0
11,2317,鴻海,237.5,0.0,0.0,07/09,597,-676,3062,-19514,-4338,-84.0,-80739.0,22370.0,-94202.0,17544.0
12,2812,台中銀,20.6,0.0,0.0,07/09,-6235,-9652,-11911,-15783,-21969,-49116.0,55558.0,78777.0,94808.0,80254.0
13,1314,中石化,8.9,-0.8,-8.25,07/09,-7699,-7761,-14581,-15734,-31915,-60569.0,-34920.0,-22660.0,-24007.0,-24119.0
14,2324,仁寶,36.6,1.1,3.1,07/09,-4000,-3493,-3610,-14448,-32236,-62703.0,-298950.0,-178517.0,90099.0,-174359.0
15,0056,元大高股息,52.65,0.3,0.57,07/09,-7037,-7717,-10459,-14401,-3377,-19398.0,-60888.0,-79253.0,-33667.0,-63116.0
16,2515,中工,13.9,-0.3,-2.11,07/09,879,1728,-2592,-11009,-11136,-13279.0,27912.0,27259.0,43920.0,26643.0
17,4938,和碩,82.7,-1.1,-1.31,07/09,-3327,-4079,-6725,-10162,-25152,20528.0,109444.0,105446.0,119064.0,87810.0
18,3711,日月光投控,677.0,52.0,8.32,07/09,-7708,-9476,-11452,-9275,-9920,-28908.0,-4553.0,1224.0,-34472.0,3050.0
19,2603,長榮,194.5,-1.5,-0.77,07/09,-1425,-1487,-1546,-8707,-22581,-18287.0,25192.0,-7304.0,34334.0,-8909.0
20,9904,寶成,24.25,-0.05,-0.21,07/09,2904,3742,-1647,-8145,12391,17044.0,144535.0,168891.0,91943.0,160010.0
21,2357,華碩,684.0,-3.0,-0.44,07/09,-701,-1494,-2219,-8036,-7948,-8680.0,-9978.0,8956.0,35427.0,13503.0
22,1717,長興,73.8,-2.9,-3.78,07/09,-6987,-8172,-7645,-7782,-11602,-13708.0,2459.0,11064.0,32363.0,16159.0
23,6147,頎邦,217.0,17.5,8.77,07/09,-456,-3117,-3573,-7327,-5368,-24704.0,-3490.0,24310.0,13592.0,23957.0
24,5880,合庫金,25.15,0.05,0.2,07/09,-894,-904,-3470,-7077,-34919,-84358.0,8668.0,42803.0,13156.0,43261.0
25,1710,東聯,16.4,-0.9,-5.2,07/09,-2350,-3764,-5412,-6830,-4789,-6303.0,-14299.0,5743.0,1086.0,5653.0
26,2615,萬海,80.4,1.0,1.26,07/09,-2146,-3494,-5005,-6686,-4556,-7796.0,-18087.0,-10459.0,-24264.0,-9011.0
27,00950B,凱基A級公司債,14.11,0.01,0.07,07/09,-2000,-6001,-6003,-6054,-6069,-8299.0,-2473.0,-7190.0,-16118.0,-10690.0
28,2892,第一金,33.6,-0.5,-1.47,07/09,7,7,-232,-5759,8329,897.0,25913.0,22124.0,4145.0,21942.0
29,2885,元大金,68.3,-3.2,-4.48,07/09,183,924,596,-5731,-19875,-19082.0,14334.0,19407.0,-88255.0,17952.0
30,2449,京元電子,308.5,3.0,0.98,07/09,-1814,-6792,-5924,-5610,-17715,-35468.0,-46902.0,7431.0,-5198.0,1098.0
31,00687B,國泰20年美債,27.89,0.02,0.07,07/09,0,0,-5000,-5072,-7570,-1723.0,-5780.0,565.0,-74228.0,93.0
32,2301,光寶科,213.5,-0.5,-0.23,07/09,40,198,-639,-4617,-5282,-12881.0,-35856.0,12410.0,6136.0,10163.0
33,2441,超豐,144.5,6.5,4.71,07/09,-1105,-3542,-3221,-4432,-8086,-14706.0,-4610.0,-11753.0,3620.0,-10517.0
34,00940,元大台灣價值高息,12.53,-0.01,-0.08,07/09,0,0,-874,-4386,-23098,-35430.0,-26994.0,-1580.0,-10992.0,-1577.0
35,3005,神基,112.0,4.5,4.19,07/09,-648,-859,-2021,-4296,-3345,-3051.0,-8054.0,24983.0,22167.0,25005.0
36,009805,新光美國電力基建,16.6,0.06,0.36,07/09,0,-17,-1580,-4223,-4236,-4305.0,-5725.0,-947.0,4700.0,-1070.0
37,2385,群光,107.0,-0.5,-0.47,07/09,-803,-1460,-3456,-4061,-6036,-7676.0,-3491.0,28495.0,22295.0,28729.0
38,9939,宏全,122.5,-1.5,-1.21,07/09,-863,-819,-1869,-3992,-2371,-2299.0,-3552.0,-2981.0,6228.0,-2995.0
39,1216,統一,78.4,-0.2,-0.25,07/09,1298,2230,-2430,-3934,-5080,1473.0,29557.0,82856.0,169579.0,101857.0
40,2634,漢翔,58.0,-1.6,-2.68,07/09,-1946,-2863,-3450,-3854,-6385,-9194.0,-5909.0,-9427.0,-5495.0,-10536.0
41,9907,統一實,15.1,-0.2,-1.31,07/09,665,-2498,-3486,-3742,-9333,-2433.0,36663.0,34585.0,42285.0,35460.0
42,00919,群益台灣精選高息,29.97,0.03,0.1,07/09,660,660,2173,-3566,12058,-26194.0,-19473.0,28839.0,-46962.0,-42604.0
43,1312,國喬,13.5,-0.15,-1.1,07/09,42,-3005,-2534,-3484,-4154,-3691.0,4450.0,22824.0,16085.0,20566.0
44,1313,聯成,12.5,-0.7,-5.3,07/09,-190,-370,-1694,-3373,-3227,-14082.0,-19409.0,7162.0,3297.0,7591.0
45,6188,廣明,78.5,-0.7,-0.88,07/09,-1821,-2395,-2659,-3196,-4814,-2822.0,-8906.0,-6371.0,5441.0,-2135.0
46,2890,永豐金,40.45,-1.45,-3.46,07/09,1427,1954,-4198,-3188,8384,21157.0,18214.0,14532.0,-80509.0,14032.0
47,6176,瑞儀,90.6,-0.3,-0.33,07/09,-862,-2791,-3081,-3159,-5672,-20687.0,-9286.0,5615.0,2879.0,-2156.0
48,3702,大聯大,106.5,1.0,0.95,07/09,-572,-1964,-2120,-3053,-4399,-15443.0,-8524.0,2953.0,-4954.0,3071.0
49,8033,雷虎,227.0,-0.5,-0.22,07/09,-176,-335,-816,-3049,-2915,-2755.0,-1596.0,45.0,880.0,213.0
50,2201,裕隆,28.45,-0.05,-0.18,07/09,50,-373,-1734,-3025,-2379,-3900.0,-2445.0,6689.0,17084.0,10663.0
51,2646,星宇航空,21.15,-0.05,-0.24,07/09,-1826,-2041,-2553,-2999,-4490,-7291.0,-17476.0,1135.0,63408.0,2972.0
52,2436,偉詮電,67.2,-1.7,-2.47,07/09,-559,-1051,-1713,-2938,-4389,-7489.0,-2083.0,-3911.0,1026.0,-3502.0
53,1909,榮成,10.3,-0.6,-5.5,07/09,-1966,-1956,-2888,-2867,-3844,-7892.0,5818.0,7365.0,4098.0,7675.0
54,1319,東陽,75.8,-0.4,-0.52,07/09,-513,-2356,-2368,-2747,-6726,-9095.0,3526.0,15550.0,20073.0,12475.0
55,6757,台灣虎航,58.2,-1.6,-2.68,07/09,-69,-117,-186,-2246,-982,-4730.0,-9059.0,-7133.0,-956.0,-6953.0
56,2401,凌陽,33.0,1.0,3.12,07/09,-815,-3273,-3176,-2242,-2493,-5065.0,-8970.0,-12785.0,-1828.0,-12326.0
57,00753L,中信中國50正2,8.99,-0.1,-1.1,07/09,-278,-406,-406,-2206,-1086,298.0,-2401.0,-3867.0,-14026.0,-4446.0
58,6285,啟碁,260.5,9.0,3.58,07/09,-1480,-1497,-1332,-2127,-2106,1468.0,-7702.0,-8705.0,-261.0,-6229.0
59,00937B,群益ESG投等債20+,14.91,0.01,0.07,07/09,0,-100,-100,-2100,-2089,-15881.0,-46902.0,-53941.0,-114757.0,-58154.0
60,1609,大亞,39.1,-0.4,-1.01,07/09,-1420,-792,-1594,-2039,1018,-367.0,7253.0,4250.0,8448.0,2212.0
61,4743,合一,54.2,-1.5,-2.69,07/09,-822,-192,-1953,-2033,-1966,-2211.0,1890.0,527.0,7377.0,1378.0
62,00865B,國泰US短期公債,48.91,0.04,0.08,07/09,-2000,-2000,-2000,-2014,-2032,-5069.0,1159.0,5046.0,11087.0,5240.0
63,00662,富邦NASDAQ,120.9,0.75,0.62,07/09,-283,-221,-294,-2012,-20246,-24233.0,-4155.0,-2911.0,10236.0,3396.0
64,00712,復華富時不動產,8.79,-0.06,-0.68,07/09,29,29,29,-1971,-4996,-6821.0,-17042.0,11572.0,-24692.0,9393.0
65,2363,矽統,65.6,-1.4,-2.09,07/09,269,-661,-460,-1955,2615,392.0,-7662.0,-16702.0,19280.0,-16239.0
66,2014,中鴻,17.15,-0.05,-0.29,07/09,-168,-171,-1536,-1898,-5299,-9063.0,-41897.0,-34585.0,-21666.0,-34182.0
67,00719B,元大美債1-3,31.44,0.05,0.16,07/09,-1920,-1897,-1897,-1897,-2332,-332.0,-1941.0,-447.0,115.0,653.0
68,3036,文曄,211.5,1.0,0.48,07/09,-528,-1663,-1917,-1874,-4881,18596.0,34732.0,53252.0,66047.0,53224.0
69,3035,智原,216.0,0.0,0.0,07/09,-146,-131,-254,-1741,-4404,-9164.0,-11243.0,-11164.0,3414.0,-11688.0
70,4114,健喬,33.35,-0.2,-0.6,07/09,-1004,-1509,-1734,-1730,-1424,-1807.0,3579.0,4293.0,6308.0,4284.0
71,6257,矽格,244.5,0.0,0.0,07/09,-1162,-1177,-1171,-1728,-2646,-3927.0,-8149.0,-5645.0,-8365.0,-5622.0
72,2606,裕民,63.1,0.1,0.16,07/09,-40,-242,-225,-1666,-3431,-10071.0,-11872.0,-13662.0,-16099.0,-15935.0
73,00679B,元大美債20年,26.8,0.03,0.11,07/09,0,0,0,-1641,-6074,-959.0,18477.0,-17450.0,-178567.0,-8122.0
74,2889,國票金,15.8,0.1,0.64,07/09,-277,-558,-1366,-1626,-4182,-8125.0,1860.0,7660.0,-23588.0,9764.0
75,2374,佳能,75.0,0.0,0.0,07/09,-729,-1119,-1162,-1609,-983,1566.0,5172.0,2048.0,8930.0,203.0
76,3413,京鼎,334.5,-4.5,-1.33,07/09,-10,-153,-401,-1585,-1706,-4175.0,-5004.0,-3418.0,2776.0,-2843.0
77,8105,凌巨,20.25,-0.1,-0.49,07/09,-1128,-1117,-1039,-1525,2096,4200.0,6879.0,6239.0,6888.0,7559.0
78,2912,統一超,241.0,0.0,0.0,07/09,-452,-893,-1388,-1524,-1317,3888.0,24955.0,14128.0,21598.0,15385.0
79,00918,大華優利高填息30,31.94,0.06,0.19,07/09,0,0,0,-1519,1073,-3785.0,7000.0,-18822.0,-28231.0,-22614.0
80,2312,金寶,34.0,-0.15,-0.44,07/09,995,1240,1042,-1509,18138,39434.0,24266.0,-26998.0,73374.0,-39574.0
81,2547,日勝生,11.45,0.2,1.78,07/09,138,-768,-1308,-1487,-1425,-4367.0,8315.0,10897.0,8722.0,11094.0
82,3149,正達,89.5,4.0,4.68,07/09,-573,-1376,-1311,-1460,905,1541.0,3348.0,491.0,5946.0,1477.0
83,5009,榮剛,33.1,-0.5,-1.49,07/09,-657,-446,-1031,-1452,-2838,-3443.0,-2788.0,-903.0,4718.0,-1178.0
84,9941,裕融,81.0,0.0,0.0,07/09,-97,-331,-912,-1444,-1951,4826.0,15743.0,14416.0,15250.0,15501.0
85,1514,亞力,122.5,1.0,0.82,07/09,381,-1352,-1667,-1435,-2675,3235.0,8163.0,2437.0,-385.0,3130.0
