排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,8084,巨虹,45.15,-0.75,-1.63,07/21,3.57,81.2,81.2,867.0,,0.0,0.0,0.0,-64.2,0.0
2,7610,聯友金屬-創,1955.0,-215.0,-9.91,07/21,0.0,-2.56,-2.56,533.0,171.0,-64.5,,,,
3,6474,華豫寧,37.25,0.95,2.62,07/21,0.0,7.69,7.69,367.0,367.0,,,,,
4,6910,德鴻,25.2,0.05,0.2,07/21,0.0,6.67,100.0,300.0,,,,,,
5,7734,印能科技,3115.0,280.0,9.88,07/21,18.0,59.5,228.0,195.0,211.0,68.6,28.3,-31.3,107.0,-20.8
6,2248,華勝-KY,65.2,0.0,0.0,07/21,10.3,10.3,10.3,191.0,174.0,191.0,500.0,1271.0,,4700.0
7,00403A,主動統一升級50,9.75,0.47,5.06,07/21,0.31,14.1,128.0,144.0,181.0,123.0,,,,
8,3489,森寶,19.1,-0.05,-0.26,07/21,7.1,14.2,36.4,128.0,356.0,263.0,388.0,462.0,29.8,425.0
9,00941,中信上游半導體,26.84,0.03,0.11,07/21,0.0,0.0,0.55,122.0,125.0,157.0,123.0,1.82,-59.3,4.61
10,0053,元大電子,230.75,7.9,3.54,07/21,53.6,53.6,115.0,115.0,115.0,38.7,38.7,0.0,2.38,0.0
11,2755,揚秦,103.5,0.5,0.49,07/21,19.8,24.3,30.5,102.0,44.7,-21.2,1.71,-66.7,-39.0,-67.0
12,3152,璟德,228.5,3.5,1.56,07/21,12.5,100.0,260.0,100.0,-14.3,,-99.0,-99.2,-96.9,-98.9
13,7772,耀穎,96.0,-2.0,-2.04,07/21,0.0,0.0,33.3,100.0,700.0,,,,,
14,6246,臺龍,13.55,0.1,0.74,07/21,7.84,19.6,31.0,96.4,129.0,139.0,5400.0,,-32.9,
15,00990A,主動元大AI新經濟,16.43,0.61,3.86,07/21,3.69,6.43,71.8,88.0,131.0,91.2,208.0,88.9,,-60.4
16,7822,倍利科,868.0,8.0,0.93,07/21,39.3,44.4,34.5,85.7,,,,,,
17,00685L,群益臺灣加權正2,11.2,0.79,7.59,07/21,5.49,13.3,56.4,82.3,,16604.0,38054.0,10365.0,19964.0,10059.0
18,009818,華南永昌NASDAQxT,19.89,0.25,1.27,07/21,0.0,0.0,0.0,80.0,80.0,80.0,,,,
19,1623,大東電,222.0,2.5,1.14,07/21,80.0,80.0,80.0,80.0,800.0,,,,,
20,2890,永豐金,40.2,0.5,1.26,07/21,11.0,36.8,56.1,75.9,38.3,355.0,242.0,259.0,-55.9,173.0
21,7828,創新服務,1870.0,90.0,5.06,07/21,42.9,42.9,42.9,75.0,1300.0,,,,,
22,1303,南亞,195.5,9.0,4.83,07/21,3.62,2.94,123.0,71.9,73.5,207.0,34.2,-66.2,-84.5,-87.5
23,4946,辣椒,85.0,-1.1,-1.28,07/21,0.0,0.0,66.7,66.7,150.0,150.0,,,,
24,6983,華洋精機,330.0,6.0,1.85,07/21,33.3,47.4,47.4,64.7,,,,,,
25,00985D,主動貝萊德優投等,10.16,-0.04,-0.39,07/21,0.0,0.0,0.0,64.3,64.3,64.3,,,,
26,009820,元大納斯達克精選,9.84,0.11,1.13,07/21,-1.42,-1.42,-1.42,64.0,64.0,-23.9,,,,
27,8046,南電,1190.0,85.0,7.69,07/21,22.8,18.5,17.6,63.1,84.7,12.9,-46.0,-53.2,-77.0,-42.7
28,5483,中美晶,220.5,-7.0,-3.08,07/21,11.8,12.5,15.0,61.6,63.3,79.6,56.0,-5.96,33.4,5.64
29,3167,大量,729.0,-4.0,-0.55,07/21,10.2,5.28,15.6,59.7,62.3,39.6,32.7,-41.8,-17.5,-36.8
