代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00696B,富邦美債20年,29.14,0.11,0.38,26W31,07/29,63,710873,44.0,115.0,0,0,0.0,0.0,-7,-20157,-15.7,-3.25,3,3428,11.7,0.55
00717,富邦美國特別股,14.81,0.01,0.07,26W31,07/29,57,27544,60.1,22.4,0,0,0.0,0.0,1,33,4.47,0.03,22,17083,73.6,13.9
00857B,永豐20年美公債,23.38,0.1,0.43,26W31,07/29,38,196693,43.5,37.2,0,0,0.0,0.0,1,4615,59.1,0.87,38,213557,47.2,40.4
00931B,統一美債20年,13.54,0.06,0.45,26W31,07/29,28,338269,51.9,15.2,0,0,0.0,0.0,1,3676,37.0,0.17,28,393054,60.3,17.6
00772B,中信高評級公司債,33.43,0.1,0.3,26W31,07/29,18,123882,46.2,3.68,0,0,0.0,0.0,3,5100,15.0,0.15,49,264628,40.8,7.86
00757,統一FANG+,127.6,-0.6,-0.47,26W31,07/29,17,37083,19.5,13.6,0,0,0.0,0.0,1,2407,34.9,0.88,8,23342,29.8,8.58
00900,富邦特選高股息30,17.66,-0.21,-1.18,26W31,07/29,17,228419,25.2,14.2,0,0,0.0,0.0,17,331920,36.6,20.6,17,568839,62.8,35.4
1268,漢來美食,167.0,-2.0,-1.18,26W31,07/29,12,240,7.14,0.57,0,0,0.0,0.0,0,0,0.0,0.0,12,243,7.23,0.57
6657,華安,30.25,-1.55,-4.87,26W31,07/29,12,1826,14.6,2.06,0,0,0.0,0.0,1,2,0.24,0.0,12,1826,14.6,2.06
1709,和益,24.0,-0.55,-2.24,26W31,07/29,11,21152,12.1,4.43,0,0,0.0,0.0,1,158,1.43,0.03,11,21582,12.3,4.52
2645,長榮航太,182.0,-3.5,-1.89,26W31,07/29,11,15531,7.19,4.15,1,3,0.03,0.0,1,24,0.27,0.01,1,1242,13.8,0.33
2646,星宇航空,21.5,-0.3,-1.38,26W31,07/29,11,43423,12.4,1.44,7,1808,0.84,0.06,1,187,0.86,0.01,11,45732,13.1,1.52
3276,宇環,15.55,-0.2,-1.27,26W31,07/29,11,1315,5.66,1.89,0,0,0.0,0.0,1,26,1.07,0.04,9,1274,6.13,1.83
6469,大樹,77.5,-0.3,-0.39,26W31,07/29,11,2609,9.27,1.74,0,0,0.0,0.0,-1,-13,-0.8,-0.01,11,2604,9.25,1.74
8467,波力-KY,101.0,0.0,0.0,26W31,07/29,11,172,18.0,0.36,0,0,0.0,0.0,1,3,6.07,0.01,11,176,18.3,0.36
00898,國泰基因免疫革命,9.34,0.08,0.86,26W31,07/29,10,18984,43.4,13.5,0,0,0.0,0.0,1,299,17.9,0.21,25,42380,49.7,30.2
00942B,台新美A公司債20+,14.2,0.06,0.42,26W31,07/29,10,285723,79.4,14.2,0,0,0.0,0.0,-2,-242,-2.63,-0.01,3,4822,27.3,0.24
2910,統領,26.0,1.8,7.44,26W31,07/29,10,320,8.75,0.18,0,0,0.0,0.0,-1,-10,-2.43,-0.01,10,323,8.84,0.18
4438,廣越,61.0,0.2,0.33,26W31,07/29,10,347,10.7,0.31,0,0,0.0,0.0,3,16,2.71,0.01,10,335,10.4,0.3
7610,聯友金屬-創,1215.0,-135.0,-10.0,26W31,07/29,10,3763,16.3,7.75,0,0,0.0,0.0,1,7,1.51,0.01,10,3738,16.2,7.69
00864B,中信美國公債0-1,47.27,-0.02,-0.04,26W31,07/29,9,12216,20.5,12.3,0,0,0.0,0.0,-3,-4249,-22.5,-4.26,1,917,13.2,0.92
2707,晶華,180.0,0.5,0.28,26W31,07/29,9,2405,31.3,1.89,0,0,0.0,0.0,2,13,0.89,0.01,9,2483,32.3,1.95
2887E,台新新光戊特一,48.7,-0.35,-0.71,26W31,07/29,9,1039,9.18,0.21,0,0,0.0,0.0,0,0,0.0,0.0,9,1039,9.18,0.21
5324,士開,11.95,0.05,0.42,26W31,07/29,9,7790,53.2,3.44,0,0,0.0,0.0,0,0,0.0,0.0,9,7790,53.2,3.44
5536,聖暉*,944.0,-71.0,-7.0,26W31,07/29,9,6456,14.5,5.2,1,32,1.06,0.03,1,0,0.02,0.0,12,10229,12.8,8.24
5880,合庫金,26.1,0.15,0.58,26W31,07/29,9,281598,28.3,1.8,6,2981,0.54,0.02,13,19349,1.39,0.12,9,303253,30.4,1.93
00895,富邦未來車,46.05,-0.99,-2.1,26W31,07/29,8,3725,15.0,2.54,0,0,0.0,0.0,-1,-220,-8.96,-0.15,7,4723,23.1,3.21
