排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,3231,緯創,177.0,-2.0,-1.12,07/27,0.11,1.13,3.62,4.64,5.45,3.39,1.77,4.19,1.69,-8.13,-14.7,-0.82
2,6182,合晶,116.0,2.0,1.75,07/27,0.75,1.21,3.57,3.62,1.57,3.98,9.09,12.2,8.89,9.43,8.6,12.1
3,6147,頎邦,155.0,-3.0,-1.9,07/27,2.79,2.94,3.42,3.34,7.03,7.2,3.89,1.72,4.44,-0.25,-14.2,3.09
4,4541,晟田,66.8,-4.6,-6.44,07/27,0.56,0.63,2.25,3.13,-2.05,1.82,4.64,8.55,10.2,11.6,8.85,10.8
5,8112,至上,84.3,-4.0,-4.53,07/27,-2.14,-0.73,-0.94,3.07,2.55,-5.66,-13.3,-8.88,-14.5,-14.5,-14.5,-6.86
6,5388,中磊,90.6,1.9,2.14,07/27,0.83,1.18,1.94,2.86,4.26,6.5,8.52,3.18,-4.51,-9.62,-1.64,-1.56
7,5227,立凱-KY,41.6,1.5,3.74,07/27,0.34,0.99,2.69,2.73,3.06,3.39,3.48,3.66,3.62,2.16,-14.0,3.75
8,8114,振樺電,217.5,-12.5,-5.43,07/27,0.03,1.31,1.82,2.69,2.63,3.43,2.11,1.68,1.25,1.4,1.47,-4.31
9,3605,宏致,91.0,0.0,0.0,07/27,-0.17,-0.34,-0.51,2.56,3.11,7.9,8.94,7.96,6.67,10.1,9.74,6.58
10,6414,樺漢,469.0,-31.0,-6.2,07/27,1.02,1.37,1.88,2.54,4.23,7.61,19.3,24.6,21.2,24.7,23.4,25.8
11,00715L,期街口布蘭特正2,47.54,-7.81,-14.1,07/27,1.19,1.06,1.23,2.43,4.5,1.83,3.42,-0.57,69.4,192.0,,20.0
12,4566,時碩工業,73.3,2.0,2.81,07/27,0.01,0.72,1.23,2.21,1.33,2.17,-0.34,0.56,2.57,0.77,,1.86
13,3088,艾訊,141.5,-9.0,-5.98,07/27,0.45,0.37,-0.56,2.11,1.98,3.38,9.81,11.3,7.07,5.35,2.15,11.8
14,00656R,國泰中國A50反1,5.82,-0.02,-0.34,07/27,0.0,0.0,0.0,2.06,2.77,2.82,2.89,2.89,2.3,-1.56,24.6,2.89
15,6166,凌華,150.0,-16.5,-9.91,07/27,0.15,0.6,1.7,1.97,2.19,2.58,6.98,9.42,9.28,11.0,3.15,9.31
16,3022,威強電,91.7,-2.3,-2.45,07/27,-0.12,0.41,0.55,1.92,2.07,2.95,5.76,4.79,1.74,-2.32,23.9,5.33
17,00909,國泰數位支付服務,46.66,-0.55,-1.17,07/27,0.5,1.02,1.36,1.83,1.98,0.51,29.0,52.5,53.6,65.9,,69.5
18,00913,兆豐台灣晶圓製造,47.48,0.12,0.25,07/27,0.71,0.43,0.05,1.82,1.27,1.28,-6.07,1.98,1.4,4.28,,1.84
19,00992A,主動群益科技創新,15.77,0.1,0.64,07/27,0.75,0.7,0.88,1.81,-0.53,-2.58,6.82,3.47,,,,5.15
20,5475,德宏,132.0,-3.0,-2.22,07/27,0.91,1.42,1.24,1.74,3.95,6.11,9.36,7.04,15.3,15.2,15.4,7.92
21,00912,中信臺灣智慧50,31.89,0.16,0.5,07/27,0.36,0.44,0.51,1.66,1.48,0.88,1.15,1.4,3.89,7.15,,1.2
22,3026,禾伸堂,585.0,-55.0,-8.59,07/27,-0.04,0.02,0.23,1.66,4.47,1.96,-0.98,2.79,7.03,7.32,9.51,4.39
23,00859B,群益0-1年美債,41.65,0.04,0.1,07/27,0.06,0.51,1.11,1.5,5.49,7.45,15.0,41.0,55.2,65.1,,52.4
24,3592,瑞鼎,239.0,0.0,0.0,07/27,-0.01,0.33,0.39,1.49,1.28,0.25,-2.76,-3.99,1.49,0.38,,-3.04
25,00875,國泰網路資安,51.35,1.63,3.28,07/27,-0.01,0.0,1.44,1.42,1.65,-1.42,6.99,17.1,44.4,146.0,,16.3
26,00981A,主動統一台股增長,27.53,-0.01,-0.04,07/27,0.13,-0.1,0.24,1.36,-0.74,-0.8,-3.75,-9.39,-9.05,,,-9.29
27,2618,長榮航,41.95,1.25,3.07,07/27,0.35,0.65,0.75,1.34,3.32,5.43,4.65,5.14,4.5,-1.82,5.06,7.36
28,6525,捷敏-KY,142.0,0.5,0.35,07/27,0.01,0.14,0.57,1.31,1.78,2.56,0.83,1.96,4.71,4.09,6.38,2.35
29,2027,大成鋼,44.55,1.0,2.3,07/27,0.18,0.2,0.22,1.3,2.13,0.42,12.4,8.73,0.42,9.87,9.45,8.42
30,4938,和碩,87.4,-1.0,-1.13,07/27,0.06,0.3,0.77,1.3,1.64,2.83,-1.72,0.49,0.36,-2.25,-15.0,1.8
31,00401A,主動摩根台灣鑫收,12.85,-0.06,-0.46,07/27,0.44,-0.68,0.13,1.28,0.85,1.04,17.4,,,,,
32,009811,統一美國50,13.06,0.17,1.32,07/27,0.0,0.94,1.1,1.26,1.6,2.7,7.47,20.2,,,,22.2
33,3034,聯詠,518.0,11.0,2.17,07/27,0.15,0.32,0.52,1.23,2.87,3.04,6.98,10.9,9.15,-8.1,-16.2,12.2
34,8383,千附,84.6,-5.8,-6.42,07/27,0.23,0.41,0.87,1.22,3.49,5.62,3.06,7.23,7.8,7.48,6.71,8.27
35,6206,飛捷,124.0,-10.0,-7.46,07/27,-0.07,0.34,0.74,1.22,0.32,0.36,6.54,7.99,7.9,5.65,-7.65,8.42
36,3014,聯陽,131.0,2.0,1.55,07/27,-0.08,1.08,1.0,1.22,0.24,-2.06,1.48,-1.32,-5.35,-7.34,3.4,-1.79
37,2606,裕民,62.8,-1.2,-1.88,07/27,-0.01,0.28,0.49,1.22,1.52,2.5,8.8,11.0,11.0,12.0,16.3,13.4
38,5490,同亨,32.7,0.0,0.0,07/27,-0.13,-0.31,0.14,1.2,1.12,1.53,3.74,0.94,4.52,3.99,0.52,0.4
39,3227,原相,198.5,-2.5,-1.24,07/27,-0.01,0.13,0.34,1.18,0.4,1.95,5.42,5.49,-9.68,5.62,8.15,3.68
40,3594,磐儀,57.9,3.9,7.22,07/27,-0.12,-0.13,0.64,1.16,-0.48,-0.26,-0.59,-1.19,-3.4,0.48,-0.21,-1.14
41,8261,富鼎,216.5,-0.5,-0.23,07/27,0.36,0.99,1.0,1.15,3.53,2.54,0.08,3.28,3.0,3.51,3.72,4.39
42,6922,宸曜,183.5,-5.0,-2.65,07/27,-0.05,-0.05,0.03,1.14,0.66,1.13,0.93,1.14,1.07,,,0.93
43,6121,新普,377.0,-5.5,-1.44,07/27,0.01,0.08,0.37,1.1,2.21,2.21,5.35,6.48,7.2,-0.46,-8.07,7.02
44,3576,聯合再生,17.85,-0.45,-2.46,07/27,-0.02,0.03,-0.11,1.08,3.24,2.69,2.83,4.5,4.41,2.01,10.6,5.1
45,00653L,富邦印度正2,46.09,1.01,2.24,07/27,0.13,0.15,0.16,1.08,1.69,3.25,3.48,3.96,4.14,2.86,140.0,3.79
46,009819,中信數據及電力,10.05,0.01,0.1,07/27,0.21,0.44,1.08,1.07,0.68,1.27,3.49,,,,,
47,1810,和成,26.5,-2.1,-7.34,07/27,-0.26,-1.28,-3.23,1.03,-1.35,-0.05,0.15,0.97,0.7,0.64,-0.08,1.02
48,6405,悅城,38.25,-0.6,-1.54,07/27,0.42,1.22,1.13,1.03,3.41,3.64,0.8,1.37,0.43,2.07,2.02,2.51
