排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,6670,復盛應用,260.0,0.5,0.19,07/14,22.8,22.8,21.8,20.8,15.8,4.3,6.12,5.71,11.7,6.06,,6.11
2,6805,富世達,1320.0,-90.0,-6.38,07/14,0.85,0.49,15.0,20.4,13.9,13.7,10.8,8.46,6.12,,,9.37
3,3131,弘塑,3045.0,-165.0,-5.14,07/14,24.7,16.6,12.2,20.1,12.9,7.81,5.92,4.52,4.66,4.65,4.09,4.31
4,3090,日電貿,232.5,-25.5,-9.88,07/14,33.2,33.4,20.0,19.9,19.1,4.87,1.68,2.04,1.49,1.45,0.75,2.12
5,5274,信驊,12985.0,-535.0,-3.96,07/14,25.7,20.4,21.7,17.4,14.1,11.7,8.31,5.51,4.81,4.29,4.6,5.23
6,2368,金像電,1015.0,-30.0,-2.87,07/14,7.64,9.41,18.2,15.2,9.53,13.5,7.35,5.24,4.19,4.15,2.13,5.64
7,6510,精測,2700.0,-75.0,-2.7,07/14,17.0,13.7,11.2,15.0,18.3,16.6,10.0,9.66,6.89,5.94,3.79,9.43
8,2404,漢唐,1185.0,-45.0,-3.66,07/14,2.15,6.56,13.8,14.1,12.2,7.57,8.2,7.21,7.74,9.37,4.93,7.17
9,5289,宜鼎,1445.0,-70.0,-4.62,07/14,14.7,17.4,18.1,14.1,12.7,7.77,3.45,2.73,2.34,3.32,2.52,2.54
10,8210,勤誠,1110.0,-25.0,-2.2,07/14,2.03,16.9,13.4,13.8,14.4,20.7,4.34,3.49,1.56,0.42,0.21,3.36
11,6535,順藥,95.6,-2.7,-2.75,07/14,11.3,14.7,16.7,12.7,10.2,9.95,3.21,1.8,0.5,0.35,,1.68
12,7751,竑騰,1135.0,-125.0,-9.92,07/14,24.5,16.5,17.4,11.8,7.12,4.79,7.06,3.66,,,,3.26
13,2360,致茂,1820.0,-30.0,-1.62,07/14,9.95,6.75,10.1,10.9,8.92,13.7,7.63,5.45,4.37,4.38,3.25,5.31
14,3529,力旺,2415.0,-135.0,-5.29,07/14,5.73,7.31,10.0,10.6,15.9,9.8,8.8,5.01,5.36,5.42,4.22,5.26
15,6196,帆宣,539.0,-12.0,-2.18,07/14,0.37,12.5,18.2,10.4,5.46,2.87,0.89,0.81,3.84,2.17,1.08,0.77
16,5515,建國,41.1,-0.65,-1.56,07/14,0.85,4.4,6.67,9.72,9.77,3.05,1.46,1.06,1.09,0.26,0.16,0.92
17,3443,創意,4020.0,-250.0,-5.85,07/14,19.5,16.7,12.3,9.61,6.29,3.98,3.47,3.09,2.2,2.47,2.09,2.92
18,6005,群益證,34.1,-1.25,-3.54,07/14,2.26,6.08,6.81,8.81,20.4,25.4,15.9,12.3,11.7,10.1,4.95,12.3
19,6561,是方,322.0,-4.5,-1.38,07/14,0.0,0.0,0.0,8.59,9.78,9.35,4.68,3.59,2.5,1.37,,3.34
20,2504,國產,30.3,-0.9,-2.88,07/14,0.14,0.06,0.37,8.44,15.2,6.57,6.51,5.2,11.5,10.1,3.61,5.53
21,2303,聯電,151.0,-2.5,-1.63,07/14,5.89,9.26,6.9,7.75,18.4,11.5,10.5,8.29,8.63,6.8,2.74,8.03
22,6515,穎崴,7040.0,-335.0,-4.54,07/14,23.3,15.0,10.7,7.68,8.42,10.8,11.0,8.28,5.09,5.25,,7.71
23,9907,統一實,15.2,0.0,0.0,07/14,0.45,4.13,5.94,6.83,13.6,26.1,14.2,9.93,4.56,2.02,0.65,9.46
24,4938,和碩,82.1,-0.5,-0.61,07/14,1.42,3.74,3.95,6.69,18.7,10.4,4.97,5.34,9.96,8.16,3.94,6.76
25,2385,群光,104.5,-1.5,-1.42,07/14,1.1,1.82,1.44,6.62,19.5,12.4,9.96,8.53,13.4,10.9,6.71,10.4
26,6176,瑞儀,87.8,-2.2,-2.44,07/14,0.14,1.44,1.99,6.52,13.7,20.6,15.2,13.2,15.1,11.9,4.56,14.2
27,8081,致新,264.0,-12.5,-4.52,07/14,0.0,0.03,0.04,6.48,2.5,1.34,0.94,0.73,0.55,0.2,0.05,0.76
28,2610,華航,20.4,-0.65,-3.09,07/14,27.2,15.2,10.1,6.19,3.04,1.2,2.22,2.98,3.86,2.04,0.98,3.18
29,8422,可寧衛*,26.05,-0.5,-1.88,07/14,6.78,6.29,6.73,6.08,3.35,2.43,5.7,1.89,0.83,0.81,0.75,1.99
30,00988A,主動統一全球創新,18.49,-0.16,-0.86,07/14,0.62,0.34,0.26,5.74,3.3,1.59,0.92,0.77,,,,0.75
31,2393,億光,67.6,-1.5,-2.17,07/14,0.53,2.89,3.76,5.56,12.8,11.1,5.22,4.87,12.3,8.22,3.4,4.94
32,2353,宏碁,30.75,-1.2,-3.76,07/14,0.6,1.92,3.57,5.56,15.7,8.82,4.03,3.23,3.72,4.3,2.08,3.35
33,2882,國泰金,96.1,-0.6,-0.62,07/14,8.76,9.83,6.51,5.43,15.5,9.85,19.1,15.3,14.9,6.32,3.01,15.3
34,6415,矽力*-KY,493.5,-30.5,-5.82,07/14,17.3,10.9,7.66,5.4,5.46,2.05,1.63,2.25,1.92,2.02,2.18,2.04
35,6831,邁科,688.0,-36.0,-4.97,07/14,20.7,12.4,8.91,5.29,1.88,1.7,1.27,1.13,,,,1.07
36,6679,鈺太,235.5,-3.0,-1.26,07/14,7.24,7.35,6.19,5.25,5.96,3.83,1.27,0.68,0.59,5.6,,0.66
37,6274,台燿,1395.0,-155.0,-10.0,07/14,18.8,15.1,9.84,5.22,2.61,1.61,1.95,4.64,2.82,2.34,3.38,4.8
38,2618,長榮航,40.8,0.05,0.12,07/14,3.47,3.49,3.51,5.11,3.71,3.68,4.46,5.29,7.16,4.62,1.97,5.78
39,6488,環球晶,1515.0,30.0,2.02,07/14,2.84,4.91,4.09,4.93,7.68,6.51,3.59,3.82,3.08,4.08,2.12,3.49
40,2882B,國泰金乙特,58.9,0.3,0.51,07/14,17.2,9.09,6.58,4.83,8.74,1.89,1.03,1.72,7.3,3.3,,2.26
41,2357,華碩,703.0,-1.0,-0.14,07/14,2.7,2.46,1.82,4.82,9.23,8.67,7.26,5.79,6.28,5.99,3.95,6.03
42,2481,強茂,176.0,-16.0,-8.33,07/14,9.79,5.6,5.1,4.74,4.49,2.44,1.27,1.61,1.51,1.45,1.57,1.64
43,8996,高力,1175.0,-65.0,-5.24,07/14,5.0,3.02,5.59,4.66,10.1,8.94,4.68,2.75,0.87,0.28,0.12,2.4
44,00965,元大航太防衛科技,24.58,-0.23,-0.93,07/14,0.0,0.0,7.91,4.62,2.14,3.57,4.49,3.49,5.36,,,4.29
45,3653,健策,3070.0,-125.0,-3.91,07/14,5.66,3.72,6.45,4.55,7.55,7.16,6.84,5.98,6.49,7.06,4.47,6.16
46,2492,華新科,390.0,-29.0,-6.92,07/14,10.4,6.63,5.11,4.54,4.22,1.75,0.7,0.52,0.51,0.61,1.52,0.48
47,4915,致伸,67.4,-0.5,-0.74,07/14,0.0,0.04,4.44,4.53,5.9,3.19,5.65,6.67,7.3,9.39,3.79,6.55
48,2331,精英,20.4,-0.5,-2.39,07/14,0.52,2.75,4.43,4.5,4.06,1.78,0.75,0.4,0.24,0.08,0.04,0.37
