排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,2409,友達,31.45,1.9,6.43,585707,07/09,-17893,-17858,-12947,-24901,-9945,788.0,-4549.0,69065.0,159118.0,89592.0
2,00673R,期元大S&P原油反1,14.87,-0.33,-2.17,18271,07/09,-1304,-2061,-3796,-17931,-25431,-45926.0,-18770.0,40928.0,10961.0,40028.0
3,2303,聯電,156.0,-7.0,-4.29,59926,07/09,3244,768,-8794,-14051,-18889,49385.0,157502.0,168663.0,201418.0,210407.0
4,2618,長榮航,39.6,-0.25,-0.63,72160,07/09,53,1685,-10022,-10662,-13722,-10961.0,-8226.0,-15422.0,-18523.0,-15397.0
5,1301,台塑,54.8,-3.2,-5.52,56581,07/09,-63,407,-1309,-8439,-251,7654.0,2675.0,1609.0,699.0,-88.0
6,00665L,富邦恒生國企正2,8.5,-0.12,-1.39,29745,07/09,-2902,-5658,-7184,-8127,-17338,-8335.0,-2783.0,-12212.0,-36755.0,-11997.0
7,00631L,元大台灣50正2,36.78,-0.36,-0.97,196479,07/09,-4061,797,-819,-7375,13284,50046.0,124357.0,225073.0,221392.0,224807.0
8,2327,國巨*,900.0,9.0,1.01,51406,07/09,453,283,-6532,-7333,-10297,-11912.0,13005.0,2793.0,39228.0,2250.0
9,1718,中纖,14.2,-0.05,-0.35,13045,07/09,-1269,-2011,-3415,-6319,417,8267.0,6881.0,6156.0,-4029.0,5020.0
10,3481,群創,65.3,0.1,0.15,380907,07/09,5500,2318,-8497,-5354,-11778,56862.0,138709.0,235616.0,279904.0,236265.0
11,00994A,主動第一金台股優,17.09,0.24,1.42,5030,07/09,-33,-1938,-3927,-4679,-4633,-5687.0,761.0,2010.0,,
12,009821,野村稀土關鍵資源,13.35,-0.41,-2.98,21193,07/09,-326,-3834,-4225,-4491,-3096,,,,,
13,00753L,中信中國50正2,8.99,-0.1,-1.1,13750,07/09,-1046,-1660,-2903,-4189,-15888,-14417.0,-3288.0,-2716.0,-19386.0,-6824.0
