代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00696B,富邦美債20年,29.11,0.04,0.14,26W30,07/20,62,706957,44.2,114.0,0,0,0.0,0.0,-6,-18677,-17.0,-3.0,2,992,8.84,0.16
00717,富邦美國特別股,14.86,0.09,0.61,26W30,07/20,56,26882,60.3,21.6,0,0,0.0,0.0,1,51,13.3,0.04,21,16529,75.2,13.3
00857B,永豐20年美公債,23.33,0.04,0.17,26W30,07/20,37,193578,44.0,36.2,0,0,0.0,0.0,-1,-123,-7.76,-0.02,37,206159,46.8,38.6
00931B,統一美債20年,13.51,0.0,0.0,26W30,07/20,27,333567,52.5,14.9,0,0,0.0,0.0,-1,-422,-10.9,-0.02,27,384807,60.6,17.2
00772B,中信高評級公司債,33.68,0.05,0.15,26W30,07/20,17,119144,47.6,3.53,0,0,0.0,0.0,2,3314,20.5,0.1,48,258104,40.9,7.66
00950B,凱基A級公司債,14.17,0.02,0.14,26W30,07/20,17,222269,43.9,5.54,0,0,0.0,0.0,2,1775,6.75,0.04,2,3203,12.2,0.08
00757,統一FANG+,131.35,1.0,0.77,26W30,07/20,16,34303,19.3,12.5,0,0,0.0,0.0,4,6347,18.5,2.31,7,19510,29.5,7.11
00770,國泰北美科技,66.05,0.3,0.46,26W30,07/20,16,7982,20.3,10.0,0,0,0.0,0.0,1,22,8.76,0.03,6,1737,24.8,2.19
00900,富邦特選高股息30,17.73,-0.27,-1.5,26W30,07/20,16,222283,25.4,13.7,0,0,0.0,0.0,16,321050,36.7,19.8,16,551833,63.0,34.1
00661,元大日經225,84.05,1.9,2.31,26W30,07/20,12,1622,17.8,6.92,0,0,0.0,0.0,-2,-468,-31.9,-2.0,1,11,7.95,0.05
4130,健亞,26.8,0.0,0.0,26W30,07/20,12,1689,19.0,1.22,0,0,0.0,0.0,-1,-1,-0.93,0.0,12,1680,18.9,1.22
1268,漢來美食,173.0,3.5,2.06,26W30,07/20,11,190,6.08,0.45,0,0,0.0,0.0,0,0,0.0,0.0,11,192,6.14,0.46
6657,華安,34.5,0.55,1.62,26W30,07/20,11,1462,13.1,1.65,0,0,0.0,0.0,2,3,0.32,0.0,11,1462,13.1,1.65
1709,和益,26.2,0.15,0.58,26W30,07/20,10,17293,12.3,3.63,0,0,0.0,0.0,2,361,0.58,0.08,10,17654,12.6,3.7
1799,易威,32.35,0.1,0.31,26W30,07/20,10,673,11.1,0.54,0,0,0.0,0.0,0,0,0.0,0.0,10,670,11.0,0.54
2646,星宇航空,21.3,0.1,0.47,26W30,07/20,10,33347,11.1,1.11,-1,-2,-0.04,0.0,2,442,1.37,0.01,10,35610,11.8,1.18
3276,宇環,16.95,1.0,6.27,26W30,07/20,10,979,6.03,1.4,0,0,0.0,0.0,-1,0,-0.02,0.0,8,912,6.62,1.31
6469,大樹,77.3,-0.5,-0.64,26W30,07/20,10,2189,8.93,1.46,0,0,0.0,0.0,-2,-3,-0.13,0.0,10,2186,8.92,1.46
6492,生華科,43.0,-0.25,-0.58,26W30,07/20,10,1141,13.3,1.27,0,0,0.0,0.0,0,0,0.0,0.0,10,1141,13.3,1.27
8467,波力-KY,102.0,-0.5,-0.49,26W30,07/20,10,132,15.6,0.27,0,0,0.0,0.0,2,2,1.28,0.0,10,133,15.8,0.28
00898,國泰基因免疫革命,9.36,0.14,1.52,26W30,07/20,9,16757,42.0,11.9,0,0,0.0,0.0,-1,-50,-5.32,-0.04,24,40330,49.6,28.7
00942B,台新美A公司債20+,14.29,0.02,0.14,26W30,07/20,9,283034,80.3,14.1,0,0,0.0,0.0,-1,-789,-44.1,-0.04,2,1586,15.5,0.08
2637,慧洋-KY,79.1,-0.3,-0.38,26W30,07/20,9,50004,25.9,6.7,3,1568,3.99,0.21,-2,-174,-0.92,-0.02,3,13980,35.6,1.87
2910,統領,25.75,2.3,9.81,26W30,07/20,9,247,10.8,0.14,0,0,0.0,0.0,2,3,0.21,0.0,9,250,10.9,0.14
4438,廣越,61.2,0.3,0.49,26W30,07/20,9,328,11.0,0.29,0,0,0.0,0.0,2,10,2.9,0.01,9,310,10.4,0.27
